row_id,Facility Name,Address1,Address2,City,Zip,State,Country,Contact Phone,Facility Type,License #,License exp.,Administrator,Space
USA-NJ-44-NJ-HealthFacilities-output-246,Allendale Nursing Home,85 Harreton Road,,Allendale,07401,NJ,US,(201) 825-0660,Long Term Care Facility,060201,09/30/2018,Ms. KATHRYN MANGER,120
USA-NJ-44-NJ-HealthFacilities-output-247,Emerson Health Care Center,100 Kinderkamack Road,,Emerson,07630,NJ,US,(201) 265-3700,Long Term Care Facility,060202,08/31/2018,Ms. MARTA SANTIAGO,155
USA-NJ-44-NJ-HealthFacilities-output-248,Maywood Center For Health And Rehabilitation,100 West Magnolia Avenue,,Maywood,07607,NJ,US,(201) 843-8411,Long Term Care Facility,60203,12/31/2017,Ms. MAUREEN TORELLI,120
USA-NJ-44-NJ-HealthFacilities-output-249,Plaza Healthcare & Rehabilitation Center,456 Rahway Avenue,,Elizabeth,07202,NJ,US,(908) 354-1300,Long Term Care Facility,602030,12/31/2017,Mr. BENJAMIN GLUCK,128
USA-NJ-44-NJ-HealthFacilities-output-250,Christian Health Care Center,301 Sicomac Ave,,Wyckoff,07481,NJ,US,(201) 848-5200,Long Term Care Facility,060204,11/30/2017,Mr. PETER PETERSON,44
USA-NJ-44-NJ-HealthFacilities-output-251,Care One At Wellington,301 Union Street,,Hackensack,07601,NJ,US,(201) 487-4900,Long Term Care Facility,060205,03/31/2018,Ms. SINDY VAILLENCOURT,128
USA-NJ-44-NJ-HealthFacilities-output-252,County Manor Rehabilitation And Health Care Center,133 County Road,,Tenafly,07670,NJ,US,(201) 567-7800,Long Term Care Facility,060206,09/30/2017,Mr. BARRY RUBIN,69
USA-NJ-44-NJ-HealthFacilities-output-253,Dellridge Health & Rehabilitation Center,532 Farview Ave,,Paramus,07652,NJ,US,(201) 265-5600,Long Term Care Facility,060207,02/28/2018,Ms. ANNE-MARIE GAUNTLETT,96
USA-NJ-44-NJ-HealthFacilities-output-254,Care One At Cresskill,221 County Road,,Cresskill,07626,NJ,US,(201) 567-9310,Long Term Care Facility,060208,06/30/2018,Ms. CHERYL DORN,113
USA-NJ-44-NJ-HealthFacilities-output-255,Inglemoor Center,333 Grand Ave,,Englewood,07631,NJ,US,(201) 568-0900,Long Term Care Facility,060210,01/31/2018,Ms. KAREN LAPARA,62
USA-NJ-44-NJ-HealthFacilities-output-256,Care One At Ridgewood Avenue,W-90 Ridgewood Ave,,Paramus,07652,NJ,US,(201) 652-1950,Long Term Care Facility,060214,02/28/2018,Ms. MARY JO KURTZ,110
USA-NJ-44-NJ-HealthFacilities-output-257,Ridgewood Center,330 Franklin Tpk,,Ridgewood,07450,NJ,US,(201) 447-1900,Long Term Care Facility,060215,01/31/2018,Ms. MARY KALMAN,90
USA-NJ-44-NJ-HealthFacilities-output-258,Teaneck Nursing Center,1104 Teaneck Road,,Teaneck,07666,NJ,US,(201) 833-2400,Long Term Care Facility,060217,08/31/2018,Mr. GERALD ROTH,107
USA-NJ-44-NJ-HealthFacilities-output-259,Care One At Valley,300 Old Hook Road,,Westwood,07675,NJ,US,(201) 664-8888,Long Term Care Facility,060218,02/28/2018,Mr. JAMES GARDNER,120
USA-NJ-44-NJ-HealthFacilities-output-260,Woodcliff Lake Health & Rehabilitation Center,555 Chestnut Ridge Road,,Woodcliff Lake,07677,NJ,US,(201) 391-0900,Long Term Care Facility,060221,02/28/2018,Mr. YARON ENGELSTEIN,114
USA-NJ-44-NJ-HealthFacilities-output-261,Care One At New Milford,800 River Road,,New Milford,07646,NJ,US,(201) 967-1700,Long Term Care Facility,060222,04/30/2018,Ms. JESSICA ARROYO,236
USA-NJ-44-NJ-HealthFacilities-output-262,Oakland Rehabilitation And Healthcare Center,20 Breakneck Road,,Oakland,07436,NJ,US,(201) 337-3300,Long Term Care Facility,060223,03/31/2018,Mr. AVROHOM BROWN,215
USA-NJ-44-NJ-HealthFacilities-output-263,Maple Glen Center,12-15 Saddle River Road,,Fairlawn,07410,NJ,US,(201) 797-9522,Long Term Care Facility,060224,01/31/2018,Ms. LAURAINE HARRISON,161
USA-NJ-44-NJ-HealthFacilities-output-264,Van Dyk Manor Of Ridgewood,304 S. Van Dien Ave,,Ridgewood,07450,NJ,US,(201) 445-8200,Long Term Care Facility,060227,04/30/2018,Ms. AFRIKA PARKS,96
USA-NJ-44-NJ-HealthFacilities-output-265,N. J. Veterans Memorial Home - Paramus,1 Veterans Drive,,Paramus,07652,NJ,US,(201) 634-8212,Long Term Care Facility,060228,08/31/2018,Mr. JEFFREY FIRST,336
USA-NJ-44-NJ-HealthFacilities-output-266,Alaris Health At Rochelle Park,96 Parkway Avenue,,Rochelle Park,07662,NJ,US,(201) 845-0099,Long Term Care Facility,060229,12/31/2017,Mr. KENNETH BITTMAN,240
USA-NJ-44-NJ-HealthFacilities-output-267,Bergen County Health Care Center,35 B Piermont Road,,Rockleigh,07647,NJ,US,(201) 750-8310,Long Term Care Facility,060230,01/31/2018,Mr. HARVEY SILBERSTEIN,110
USA-NJ-44-NJ-HealthFacilities-output-268,Regent Care Center,50 Polifly Road,,Hackensack,07601,NJ,US,(201) 646-1166,Long Term Care Facility,060231,07/31/2018,Ms. HELEN YEE,180
USA-NJ-44-NJ-HealthFacilities-output-269,The Buckingham At Norwood Care & Rehabilitation,100 Mcclellan Street,,Norwood,07648,NJ,US,(201) 768-6222,Long Term Care Facility,060232,01/31/2018,Ms. HELAINE LEDANY,240
USA-NJ-44-NJ-HealthFacilities-output-270,Care One At Oradell,600 Kinderkamack Road,,Oradell,07649,NJ,US,(201) 967-0002,Long Term Care Facility,060234,04/30/2018,Ms. CHARLOTTE SODORA,154
USA-NJ-44-NJ-HealthFacilities-output-271,Burlington Woods,115 Sunset Road,,Burlington,08016,NJ,US,(609) 387-3620,Long Term Care Facility,060301,01/31/2018,Ms. SABRINA SABELLA,215
USA-NJ-44-NJ-HealthFacilities-output-272,Aspen Hills Healthcare Center,600 Pemberton Brown Mills Rd,,Pemberton,08068,NJ,US,(609) 836-6000,Long Term Care Facility,060302,07/31/2018,Mr. NACHUM ZAGER,204
USA-NJ-44-NJ-HealthFacilities-output-273,The Palace Rehabilitation And Care Center,315 West Mill Road,,Maple Shade,08052,NJ,US,(856) 779-1500,Long Term Care Facility,060307,12/31/2017,Mr. CHAIM SHAPIRO,165
USA-NJ-44-NJ-HealthFacilities-output-274,Medford Leas,One Medford Leas Way,,Medford,08055,NJ,US,(609) 654-3000,Long Term Care Facility,060308,02/28/2018,Mr. JEREMY VICKERS,24
USA-NJ-44-NJ-HealthFacilities-output-275,Virtua Health & Rehabilitation Center At Mt. Holly,62 Richmond Avenue,,Lumberton,08048,NJ,US,(609) 914-8880,Long Term Care Facility,60310,01/31/2018,Ms. CLAIRE SMITH,180
USA-NJ-44-NJ-HealthFacilities-output-276,Sterling Manor,794 N Forklanding Road,,Maple Shade,08052,NJ,US,(856) 779-9333,Long Term Care Facility,060312,12/31/2017,Ms. CHERYL DESHIELDS,124
USA-NJ-44-NJ-HealthFacilities-output-277,Medford Care Center,185 Tuckerton Road,,Medford,08055,NJ,US,(856) 983-8500,Long Term Care Facility,060313,07/31/2018,Mr. MARK STRATOTI,180
USA-NJ-44-NJ-HealthFacilities-output-278,Cinnaminson Center,1700 Wynwood Drive,,Cinnaminson,08077,NJ,US,(856) 829-9000,Long Term Care Facility,060314,01/31/2018,Ms. JEANIE PRESSEY,114
USA-NJ-44-NJ-HealthFacilities-output-279,Marcella Center,2305 Rancocas Road,,Burlington,08016,NJ,US,(609) 387-9300,Long Term Care Facility,060315,01/31/2018,Mr. MICHAEL HANDSMAN,150
USA-NJ-44-NJ-HealthFacilities-output-280,Avista Healthcare,3025 Chapel Avenue West,,Cherry Hill,08002,NJ,US,(856) 675-3000,Long Term Care Facility,060402,02/28/2018,Mr. NATE SILVERBERG,162
USA-NJ-44-NJ-HealthFacilities-output-281,Barclays Rehabillitation And Healthcare Center Llc,1412 Marlton Pike,,Cherry Hill,08034,NJ,US,(856) 428-6100,Long Term Care Facility,060403,10/31/2017,Mr. YOEL TEITELBAUM,108
USA-NJ-44-NJ-HealthFacilities-output-282,Laurel Manor Healthcare And Rehabilitation Center,18 W Laurel Road,,Stratford,08084,NJ,US,(856) 784-2400,Long Term Care Facility,060405,12/31/2017,Mr. MENDY PILLER,104
USA-NJ-44-NJ-HealthFacilities-output-283,Silver Healthcare Center,1417 Brace Road,,Cherry Hill,08034,NJ,US,(856) 795-3131,Long Term Care Facility,060407,12/31/2017,Ms. SANDRA LOWDEN,20
USA-NJ-44-NJ-HealthFacilities-output-284,Premier Cadbury Of Cherry Hill,2150 Route 38,,Cherry Hill,08002,NJ,US,(856) 667-4550,Long Term Care Facility,060409,07/31/2018,Ms. MEREDITH BECKER,118
USA-NJ-44-NJ-HealthFacilities-output-285,Elmwood Hills Healthcare Center Llc,425 Woodbury-Turnersville Road,,Blackwood,08012,NJ,US,(856) 374-6600,Long Term Care Facility,060411,11/30/2017,Mr. AVROHOM ROTBERG,300
USA-NJ-44-NJ-HealthFacilities-output-286,Majestic Center For Rehabilitation & Sub-Acute Care,Two Cooper Plaza,,Camden,08103,NJ,US,(856) 342-7600,Long Term Care Facility,060412,12/31/2017,Mr. CHANOCH GEWIRTZ,120
USA-NJ-44-NJ-HealthFacilities-output-287,Kresson View Center,2601 Evesham Road,,Voorhees,08043,NJ,US,(856) 596-1113,Long Term Care Facility,060413,01/31/2018,Ms. RITA DEGORE,240
USA-NJ-44-NJ-HealthFacilities-output-288,Voorhees Center,3001 Evesham Road,,Voorhees,08043,NJ,US,(856) 751-1600,Long Term Care Facility,060414,01/31/2018,Ms. VERONICA DOTTOLI,190
USA-NJ-44-NJ-HealthFacilities-output-289,Cooper River West,5101 North Park Drive,,Pennsauken,08109,NJ,US,(856) 665-8844,Long Term Care Facility,060415,01/31/2018,Mr. DONALD LYNCH,180
USA-NJ-44-NJ-HealthFacilities-output-290,Voorhees Pediatric Facility,1304 Laurel Oak Road,,Voorhees,08043,NJ,US,(856) 346-3300,Long Term Care Facility,060416,07/31/2018,Mr. SCOTT GOLDBERG,119
USA-NJ-44-NJ-HealthFacilities-output-291,Abigail House For Nursing & Rehabilitation Llc,1105 -1115 Linden Street,,Camden,08102,NJ,US,(856) 365-8500,Long Term Care Facility,060418,08/31/2018,Mr. SHLOIMI SCHON,188
USA-NJ-44-NJ-HealthFacilities-output-292,The Fountains At Cedar Parke,114 Hayes Mill Road,,Atco,08004,NJ,US,(856) 753-2000,Long Term Care Facility,060419,10/31/2017,Ms. ANITA GEIS,60
USA-NJ-44-NJ-HealthFacilities-output-293,Crest Haven Nursing And Rehabilitation Center,4 Moore Road,,Cape May Court House,08210,NJ,US,(609) 465-1260,Long Term Care Facility,060501,06/30/2018,Ms. LINDA THORNTON,180
USA-NJ-44-NJ-HealthFacilities-output-294,Oceana Rehabilitation And Nursing Center,502 Route 9 North,,Cape May Court House,08210,NJ,US,(609) 465-7633,Long Term Care Facility,060503,06/30/2018,Mr. ZVI BRODT,116
USA-NJ-44-NJ-HealthFacilities-output-295,Court House Center,144 Magnolia Drive,,Cape May Court House,08210,NJ,US,(609) 465-7171,Long Term Care Facility,060507,01/31/2018,Mr. DAVID KINDER,120
USA-NJ-44-NJ-HealthFacilities-output-296,Bishop Mccarthy Center For Rehabilitation & Healthcare,1045 E Chestnut Ave,,Vineland,08360,NJ,US,(856) 692-2850,Long Term Care Facility,060601,11/30/2017,Ms. LINDA GATIER,182
USA-NJ-44-NJ-HealthFacilities-output-297,South Jersey Extended Care,99 Manheim Avenue,,Bridgeton,08302,NJ,US,(856) 455-2100,Long Term Care Facility,060602,12/31/2017,Mr. JOSHUA ROSENBERG,167
USA-NJ-44-NJ-HealthFacilities-output-298,Cumberland Manor Nursing And Rehabilitation Center,154 Sunny Slope Drive,,Bridgeton,08302,NJ,US,(856) 455-8000,Long Term Care Facility,060603,04/30/2018,Mr. YEHUDA MAY,196
USA-NJ-44-NJ-HealthFacilities-output-299,Lincoln Specialty Care Center,1640 South Lincoln Avenue,,Vineland,08360,NJ,US,(856) 692-8080,Long Term Care Facility,060607,12/31/2017,Mr. STEVEN EISENSTEIN,190
USA-NJ-44-NJ-HealthFacilities-output-300,Millville Center,54 N Sharp Street,,Millville,08332,NJ,US,(856) 327-2700,Long Term Care Facility,060608,01/31/2018,Mr. GREGORY MARKS,167
USA-NJ-44-NJ-HealthFacilities-output-301,Gates Manor,111-115 Gates Avenue,,Montclair,07042,NJ,US,(973) 746-4616,Long Term Care Facility,060702,10/31/2017,Mr. BARRY SCHEIER,64
USA-NJ-44-NJ-HealthFacilities-output-302,New Grove Manor,101 North Grove Street,,East Orange,07017,NJ,US,(973) 672-1700,Long Term Care Facility,060704,08/31/2018,Mr. JOEL EHRENREICH,185
USA-NJ-44-NJ-HealthFacilities-output-303,Alaris Health At Cedar Grove,110 Grove Ave,,Cedar Grove,07009,NJ,US,(973) 571-6600,Long Term Care Facility,306000,09/30/2018,Ms. JENNIFER PULEO,230
USA-NJ-44-NJ-HealthFacilities-output-304,Arbor Glen Center,25 E Lindsley Road,,Cedar Grove,07009,NJ,US,(973) 256-7220,Long Term Care Facility,060706,01/31/2018,Ms. PATRICIA WOOD,122
USA-NJ-44-NJ-HealthFacilities-output-305,Inglemoor Rehabilitation And Care Center Of Livingston,311 S Livingston Ave,,Livingston,07039,NJ,US,(973) 994-0221,Long Term Care Facility,060708,12/31/2017,Mr. STEVE IZZO,138
USA-NJ-44-NJ-HealthFacilities-output-306,Little Nursing Home,71 Christopher St,,Montclair,07042,NJ,US,(973) 744-5518,Long Term Care Facility,060709,10/31/2017,Mr. BRIAN CUMISKEY,29
USA-NJ-44-NJ-HealthFacilities-output-307,Sinai Post Acute Nursing And Rehab Center,65 Jay Street,,Newark,07103,NJ,US,(973) 483-6800,Long Term Care Facility,060713,12/31/2017,Ms. GOLDE BONDY,430
USA-NJ-44-NJ-HealthFacilities-output-308,Stratford Manor Rehabilitation And Care Center,787 Northfield Ave,,West Orange,07052,NJ,US,(973) 731-4500,Long Term Care Facility,060714,12/31/2017,Mr. SHLOMO JANKELOVITS,131
USA-NJ-44-NJ-HealthFacilities-output-309,Van Dyk Manor Of Montclair,42 North Mountain Ave,,Montclair,07042,NJ,US,(973) 783-9400,Long Term Care Facility,060719,02/28/2018,Ms. JACQUELINE COUSINS,70
USA-NJ-44-NJ-HealthFacilities-output-310,Waterview Center,536 Ridge Road,,Cedar Grove,07009,NJ,US,(973) 239-9300,Long Term Care Facility,060720,01/31/2018,Ms. CARYN LYNN EDELBACH,190
USA-NJ-44-NJ-HealthFacilities-output-311,White House Healthcare & Rehabilitation Center,560 Berkeley Avenue,,Orange,07050,NJ,US,(973) 672-6500,Long Term Care Facility,060721,05/31/2018,Mr. ELIEZER GROSSMAN,176
USA-NJ-44-NJ-HealthFacilities-output-312,Windsor Gardens Care Center,140 Park Ave,,East Orange,07017,NJ,US,(973) 677-1500,Long Term Care Facility,060722,03/31/2018,Ms. JOANNE ESCOVAR,11
USA-NJ-44-NJ-HealthFacilities-output-313,The Canterbury At Cedar Grove Care And Rehabilitation,398 Pompton Avenue,,Cedar Grove,07009,NJ,US,(973) 239-7600,Long Term Care Facility,060729,01/31/2018,,180
USA-NJ-44-NJ-HealthFacilities-output-314,New Vista Nursing And Rehabilitation Center,300 Broadway,,Newark,07104,NJ,US,(973) 484-4222,Long Term Care Facility,06730,01/31/2018,Mr. TZVI KLEIMAN,340
USA-NJ-44-NJ-HealthFacilities-output-315,New Community Extended Care Facility,266 S Orange Ave,,Newark,07103,NJ,US,(973) 624-2020,Long Term Care Facility,060731,01/31/2018,Ms. VERONICA ANYANWU-ONWUNAKA,180
USA-NJ-44-NJ-HealthFacilities-output-316,Brookhaven Health Care Center,120 Park End Place,,East Orange,07018,NJ,US,(973) 676-6221,Long Term Care Facility,060732,12/31/2017,Mr. AARON GRUMAN,122
USA-NJ-44-NJ-HealthFacilities-output-317,Park Crescent Healthcare & Rehabilitation Center,480 Parkway Drive,,East Orange,07017,NJ,US,(973) 674-2700,Long Term Care Facility,060733,12/31/2017,Mr. JOSEPH BERNFELD,190
USA-NJ-44-NJ-HealthFacilities-output-318,West Caldwell Care Center,165 Fairfield Ave,,West Caldwell,07006,NJ,US,(973) 226-1100,Long Term Care Facility,060734,01/31/2018,Mr. JOHN COFRANCESCO,180
USA-NJ-44-NJ-HealthFacilities-output-319,Alaris Health At Essex,155 Fortieth Street,,Irvington,07111,NJ,US,(973) 232-3100,Long Term Care Facility,060736,11/30/2017,Ms. JEAN JOSEPH,212
USA-NJ-44-NJ-HealthFacilities-output-320,St. Vincent's Healthcare And Rehab Center,315 East Lindsley Road,,Cedar Grove,07009,NJ,US,(973) 754-4800,Long Term Care Facility,060737,01/31/2018,Mr. JASON GRANT,151
USA-NJ-44-NJ-HealthFacilities-output-321,Broadway House For Continuing Care,298 Broadway,,Newark,07104,NJ,US,(973) 268-9797,Long Term Care Facility,060738,06/30/2018,Mr. JAMES GONZALEZ,78
USA-NJ-44-NJ-HealthFacilities-output-322,Summit Ridge Center,20 Summit Street,,West Orange,07052,NJ,US,(973) 736-2000,Long Term Care Facility,060739,01/31/2018,Mr. TSEGA ASEFAHA,152
USA-NJ-44-NJ-HealthFacilities-output-323,Deptford Center For Rehabilitation And Healthcare,1511 Clements Bridge Rd,,Deptford,08096,NJ,US,(856) 845-9400,Long Term Care Facility,060804,02/28/2018,Mr. MOSHE MERMELSTEIN,240
USA-NJ-44-NJ-HealthFacilities-output-324,Shady Lane Gloucester County Home,256 County House Road,,Clarksboro,08020,NJ,US,(856) 224-6979,Long Term Care Facility,060805,03/31/2018,Ms. MICHELLE BAYLOR,61
USA-NJ-44-NJ-HealthFacilities-output-325,Kennedy Health Care Center,535 Egg Harbor Road,,Sewell,08080,NJ,US,(856) 582-3170,Long Term Care Facility,060806,06/30/2018,Mr. GARY PIZZICHILLO,190
USA-NJ-44-NJ-HealthFacilities-output-326,Manorcare Health Services,550 Jessup Road,,West Deptford,08066,NJ,US,(856) 848-9551,Long Term Care Facility,060807,12/31/2017,Ms. KARINE PETERSIDE,156
USA-NJ-44-NJ-HealthFacilities-output-327,Meadowview Nursing & Respiratory Care,1420 South Black Horse Pike,,Williamstown,08094,NJ,US,(856) 875-0100,Long Term Care Facility,060808,11/30/2017,Ms. RENEE VERRIER,32
USA-NJ-44-NJ-HealthFacilities-output-328,Hudsonview Health Care Center,9020 Wall Street,,North Bergen,07047,NJ,US,(201) 861-4040,Long Term Care Facility,060902,11/30/2017,Mr. YOSEF FRANKEL,273
USA-NJ-44-NJ-HealthFacilities-output-329,Majestic Rehabilitation And Nursing Center Inc.,620 Montgomery Street,,Jersey City,07302,NJ,US,(201) 435-0033,Long Term Care Facility,060903,02/28/2018,Mr. DOUGLAS KREIL,180
USA-NJ-44-NJ-HealthFacilities-output-330,Alaris Health At Boulevard East,6819 Boulevard East,,Guttenberg,07093,NJ,US,(201) 868-3600,Long Term Care Facility,060904,06/30/2018,Ms. LESLEY VODOFSKY,108
USA-NJ-44-NJ-HealthFacilities-output-331,Alaris Health At Harbor View,178-198 Ogden Ave,,Jersey City,07307,NJ,US,(201) 963-1800,Long Term Care Facility,060905,03/31/2018,Ms. PAULA BURROUGHS,180
USA-NJ-44-NJ-HealthFacilities-output-332,Alaris Health At Hamilton Park,525 Monmouth Street,,Jersey City,07302,NJ,US,(201) 653-8800,Long Term Care Facility,060906,04/30/2018,Ms. FRANCINE SOKOLOWSKI,260
USA-NJ-44-NJ-HealthFacilities-output-333,Harborage,7600 River Road,,North Bergen,07047,NJ,US,(201) 854-5400,Long Term Care Facility,060907,02/28/2018,Mr. PATRICK SWEENEY,13
USA-NJ-44-NJ-HealthFacilities-output-334,Alaris Health At Castle Hill,615 23rd Street,,Union City,07087,NJ,US,(201) 348-0818,Long Term Care Facility,060910,11/30/2017,Ms. REBECCA RESH,215
USA-NJ-44-NJ-HealthFacilities-output-335,Alaris Health At The Fountains,595 County Avenue,,Secaucus,07094,NJ,US,(201) 863-8866,Long Term Care Facility,60918,11/30/2017,Mr. PAUL COHEN,334
USA-NJ-44-NJ-HealthFacilities-output-336,"The Villa At Florham Park, Inc",190  Park Avenue,,Florham Park,07932,NJ,US,(973) 867-1500,Long Term Care Facility,60920,09/30/2017,Ms. MERCEDITA GONZALES,80
USA-NJ-44-NJ-HealthFacilities-output-337,Care One At Madison Avenue,151 Madison Avenue,,Morristown,07960,NJ,US,(973) 656-2700,Long Term Care Facility,60921,12/31/2017,Mr. JAMES GARDNER,178
USA-NJ-44-NJ-HealthFacilities-output-338,Cedar Crest/mountainview Gardens,4 Cedar Crest Village Drive,,Pompton Plains,07444,NJ,US,(973) 831-3504,Long Term Care Facility,60922,02/28/2018,Mr. BRIAN ALEXOPOULOS,113
USA-NJ-44-NJ-HealthFacilities-output-339,Brookdale Florham Park,8 James Street,,Florham Park,07932,NJ,US,(973) 443-0444,Assisted Living Residence,60a000,07/31/2018,Ms. ASHLEY MASTROIANNI,77
USA-NJ-44-NJ-HealthFacilities-output-340,Brighton Gardens Of Florham Park,21 Ridgedale Avenue,,Florham Park,07932,NJ,US,(973) 966-8999,Assisted Living Residence,60A001,08/31/2018,Ms. MICHELLE REICH,132
USA-NJ-44-NJ-HealthFacilities-output-341,The Oaks At Denville,19 Pocono Road,,Denville,07834,NJ,US,(973) 586-5000,Assisted Living Residence,60a002,04/30/2018,Ms. LISA ANNE LALUMIA-KRANIS,34
USA-NJ-44-NJ-HealthFacilities-output-342,Arden Courts Of Whippany,18 Eden Lane,,Whippany,07981,NJ,US,(973) 581-1800,Assisted Living Residence,60a003,12/31/2017,Ms. ELIZABETH MURPHY,60
USA-NJ-44-NJ-HealthFacilities-output-343,Victoria Mews Assisted Living,51 North Main Street,,Boonton Township,07005,NJ,US,(973) 263-3000,Assisted Living Residence,60a004,11/30/2017,Ms. ANNE ORTEGA,107
USA-NJ-44-NJ-HealthFacilities-output-344,Spring Hills At Morristown,17 Spring Place,,Morristown,07960,NJ,US,(973) 539-3370,Assisted Living Residence,60a005,04/30/2018,Ms. KAREN GRIFFITHS,108
USA-NJ-44-NJ-HealthFacilities-output-345,Juniper Village At Chatham,500 Southern Boulevard,,Chatham,07928,NJ,US,(973) 966-5483,Assisted Living Residence,60A006,02/28/2018,Ms. JOANN MALANGA,134
USA-NJ-44-NJ-HealthFacilities-output-346,Care One At Morris Assisted Living,200 Mazdabrook Road,,Parsippany Troy Hill,07054,NJ,US,(973) 463-5800,Assisted Living Residence,60A007,03/31/2018,Ms. DAWN BLANKENSHIP,93
USA-NJ-44-NJ-HealthFacilities-output-347,Bentley Commons At Paragon Village,425/427 Route 46 East,,Hackettstown,07840,NJ,US,(908) 979-9080,Assisted Living Residence,60A008,02/28/2018,Mr. ROBERT ANGEL,82
USA-NJ-44-NJ-HealthFacilities-output-348,Sunrise Assisted Living Of Madison,215 Madison Avenue,,Madison,07940,NJ,US,(973) 301-0005,Assisted Living Residence,60A009,04/30/2018,Mr. MARK PARETTI,97
USA-NJ-44-NJ-HealthFacilities-output-349,"The Villa At Florham Park, Inc",190 Park Avenue,,Florham Park,07932,NJ,US,(973) 867-1514,Assisted Living Residence,60A010,09/30/2017,Ms. MERCEDITA GONZALES,21
USA-NJ-44-NJ-HealthFacilities-output-350,Cedar Crest/mountainview Gardens,4 Cedar Crest Village Drive,,Pompton Plains,07444,NJ,US,(973) 831-3546,Assisted Living Residence,60A011,02/28/2018,Mr. ROY DAVID,92
USA-NJ-44-NJ-HealthFacilities-output-351,Sunrise Assisted Living Of Randolph,648 Route 10,,Randolph,07869,NJ,US,(973) 328-1922,Assisted Living Residence,60A012,12/31/2017,Ms. STACY RUTZ,100
USA-NJ-44-NJ-HealthFacilities-output-352,Brightview Randolph,175 Quaker Church Road,,Randolph,07869,NJ,US,(973) 348-9857,Assisted Living Residence,60A013,09/30/2017,Ms. MARIE MILANO,75
USA-NJ-44-NJ-HealthFacilities-output-353,Little Brook Nursing And Convalescent Home,78 Sliker Road,,Califon,07830,NJ,US,(908) 832-2220,Long Term Care Facility,061003,12/31/2017,Mr. JOHN KASARDA,36
USA-NJ-44-NJ-HealthFacilities-output-354,Rolling Hills Care Center,16 Cratetown Road,,Lebanon,08833,NJ,US,(908) 236-2011,Long Term Care Facility,061004,12/31/2017,Mr. SHALOM FRIEDLAND,67
USA-NJ-44-NJ-HealthFacilities-output-355,Country Arch Care Center,114 Pittstown Road,,Pittstown,08867,NJ,US,(908) 735-6600,Long Term Care Facility,061006,04/30/2018,Mr. ROBERT COHEN,130
USA-NJ-44-NJ-HealthFacilities-output-356,Hunterdon Care Center,1 Leisure Court,,Flemington,08822,NJ,US,(908) 788-9292,Long Term Care Facility,061007,10/31/2017,Mr. ROBERT KOVACS,185
USA-NJ-44-NJ-HealthFacilities-output-357,Providence Nursing And Rehabilitation Center,439 Bellevue Avenue,,Trenton,08618,NJ,US,(609) 396-2646,Long Term Care Facility,061101,08/31/2018,Mr. SHIMON AUERBACH,106
USA-NJ-44-NJ-HealthFacilities-output-358,Atrium Post Acute Care Of Lawrenceville,112 Franklin Corner Road,,Lawrenceville,08648,NJ,US,(609) 896-1494,Long Term Care Facility,061104,11/30/2017,Mr. JASON GIBBS,100
USA-NJ-44-NJ-HealthFacilities-output-359,Arcadia Nursing And Rehabilitation,1501 State Hwy 33,,Hamilton Square,08690,NJ,US,(609) 586-1114,Long Term Care Facility,61105,08/31/2018,Ms. SUZANNE WALDO,126
USA-NJ-44-NJ-HealthFacilities-output-360,Mercerville Center,2240 Whitehorse-Mercerville Road,,Mercerville,08619,NJ,US,(609) 586-7500,Long Term Care Facility,061106,01/31/2018,Mr. MICHAEL LOPATINE,114
USA-NJ-44-NJ-HealthFacilities-output-361,Princeton Care Center,728 Bunn Drive,,Princeton,08540,NJ,US,(609) 924-9000,Long Term Care Facility,061107,12/31/2017,Mr. EZRA BOGNER,119
USA-NJ-44-NJ-HealthFacilities-output-362,The Gardens At Monroe Healthcare And Rehabilitation,189 Applegarth Road,,Monroe Township,08831,NJ,US,(609) 448-7036,Long Term Care Facility,061109,10/31/2017,Mr. YECHEZKEL ERLANGER,136
USA-NJ-44-NJ-HealthFacilities-output-363,Hamilton Continuing Care Center,1059 Edinburg Road,,Hamilton,08690,NJ,US,(609) 588-0091,Long Term Care Facility,061111,11/30/2017,Mr. JOSEF BOGDAN,180
USA-NJ-44-NJ-HealthFacilities-output-364,Water's Edge Healthcare & Rehabilitation,512 Union Street,,Trenton,08611,NJ,US,(609) 393-8622,Long Term Care Facility,061113,02/28/2018,Mr. TIMOTHY DALLOS,215
USA-NJ-44-NJ-HealthFacilities-output-365,Amboy Care Center,1 Lindberg Avenue,,Perth Amboy,08861,NJ,US,(732) 826-0500,Long Term Care Facility,061201,08/31/2018,Mr. SHALOM DICKSTEIN,179
USA-NJ-44-NJ-HealthFacilities-output-366,Care One At The Highlands,1350 Inman Avenue,,Edison,08820,NJ,US,(908) 754-7100,Long Term Care Facility,061202,04/30/2018,Mr. NELSON DURAN,122
USA-NJ-44-NJ-HealthFacilities-output-367,Rose Mountain Care Center,Route 1 & 18,,New Brunswick,08901,NJ,US,(732) 828-2400,Long Term Care Facility,061204,07/31/2018,Mr. SHLOMA ARON,112
USA-NJ-44-NJ-HealthFacilities-output-368,Alameda Center For Rehabilitation And Healthcare,303 Elm Street,,Perth Amboy,08861,NJ,US,(732) 442-9540,Long Term Care Facility,061209,04/30/2018,Mr. YAAKOV BERGER,250
USA-NJ-44-NJ-HealthFacilities-output-369,Summer Hill Nursing Home,111 Route 516,,Old Bridge,08857,NJ,US,(732) 254-8200,Long Term Care Facility,061210,12/31/2017,Mr. NATHAN FRIED,120
