row_id,name,street_address,po_box,city,state,postal_code,county,Fac ID,Medicare #,Medicaid #,contact,phone,type,number_of_beds,ESRD Stations,Hospital Authorized Bed Capacity,Class 1,Class 1 Beds/Stations,Class 2,Class 2 Beds/Stations,Class 3,Class 3 Beds/Stations,Class 4,Class 4 Beds/Stations,Class 5,Class 5 Beds/Stations,license_type,License Status,Deemed Status
USA-AL-66-All-66-AssistedLiving-191,Westminster Assisted Living of Cullman,1020 Olive St.,,Cullman,AL,35055,Cullman,D2215,,,Wanda Raines,(256) 255-0361,Assisted Living Facility,24,,,Congregate Assisted Living Facility,24,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLiving-192,Westminster Assisted Living of Decatur,2106 Modaus Road SW,,Decatur,AL,35603,Morgan,D5211,,,Cynthia Hill,(256) 309-5300,Assisted Living Facility,24,,,Congregate Assisted Living Facility,24,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLiving-193,Whitehall Assisted Living Community,2094 John D. Odom Road,,Dothan,AL,36303,Houston,D3517,,,Shelia Cobb,(334) 699-4255,Assisted Living Facility,16,,,Group Assisted Living Facility,16,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLiving-194,Whitehall West Assisted Living,2094 John D. Odom Road,,Dothan,AL,36303,Houston,D3518,,,Shelia Cobb,(334) 699-4277,Assisted Living Facility,16,,,Group Assisted Living Facility,16,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLiving-195,Williamsburg Manor II,1208 Yancey Street,P. O. Box 467,Roanoke,AL,36274,Randolph,D5605,,,Terri Smith,(334) 863-3500,Assisted Living Facility,16,,,Group Assisted Living Facility,16,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLiving-196,Wills Creek Village,1050 Airport Road West,,Fort Payne,AL,35968,Dekalb,D2507,,,Janet F. Owen,(256) 845-3002,Assisted Living Facility,40,,,Congregate Assisted Living Facility,40,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLiving-197,Woodland Haus,"1900 Olive Street, Southwest",,Cullman,AL,35055,Cullman,D2207,,,Natosha Gibbs,(256) 739-2988,Assisted Living Facility,44,,,Congregate Assisted Living Facility,44,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLiving-198,Woodland Place,2225 Highway 77,,Southside,AL,35907,Etowah,D2804,,,Caroline Alverson,(256) 442-7474,Assisted Living Facility,16,,,Group Assisted Living Facility,16,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLiving-199,Woodlands at Tannehill,8071 Kimbrell Cut Off Road,,McCalla,AL,35111,Tuscaloosa,D6314,,,Kayla Gay,(205) 776-4663,Assisted Living Facility,52,,,Congregate Assisted Living Facility,52,,0,,0,,0,,0,Limited Liability Company,Regular,
USA-AL-66-All-66-AssistedLiving-200,"Woodmoore, The",1709 North Main Street,,Opp,AL,36467,Covington,D2004,,,Donna W. Mack,(334) 493-2821,Assisted Living Facility,16,,,Group Assisted Living Facility,16,,0,,0,,0,,0,Individual,Regular,
USA-AL-66-All-66-AssistedLiving-201,Wynnwood Oaks I,201 Wynn Road,,Enterprise,AL,36330,Coffee,D1601,,,Regina Harrison,(334) 347-1555,Assisted Living Facility,16,,,Group Assisted Living Facility,16,,0,,0,,0,,0,Corporation,Regular,
USA-AL-66-All-66-AssistedLiving-202,Wynnwood Oaks II,203 Wynn Road,,Enterprise,AL,36330,Coffee,D1604,,,Regina Harrison,(334) 347-1555,Assisted Living Facility,16,,,Group Assisted Living Facility,16,,0,,0,,0,,0,Corporation,Regular,
