row_id,AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address
USA-FL-62-All-62-AdultDayCare-124,12962231,9152,10/11/2016,10/10/2018,Adult Day Care Center,GRANDA'S ADULT DAY CARE,16267 SW 88TH ST,,MIAMI,FL,33196,Miami-Dade,(305) 386-8356,16267 SW 88TH ST,,MIAMI,FL,33196,Miami-Dade,LICENSED,BLACK CORAL GALLERY  INC.,09/09/2010,BARBARA GRANDA,44,For-Profit,
USA-FL-62-All-62-AdultDayCare-125,12962487,9356,07/01/2016,06/30/2018,Adult Day Care Center,GRANDPARENTS ADULT DAY CARE CORP,1131 NW 22ND AVE,,MIAMI,FL,33125,Miami-Dade,(305) 302-7070,1131 NW 22ND AVE,,MIAMI,FL,33125,Miami-Dade,LICENSED,GRANDPARENTS ADULT DAY CARE CORP,05/13/2016,ERNESTO DIAZ,35,For-Profit,
USA-FL-62-All-62-AdultDayCare-126,12962446,9328,09/03/2015,09/02/2017,Adult Day Care Center,GRANDPARENTS CLUB ADULT DAY CARE  LLC,4729 NW 183 ST,,MIAMI,FL,33055,Miami-Dade,(786) 916-5306,4729 NW 183 ST,,MIAMI,FL,33055,Miami-Dade,IN REVIEW,GRANDPARENTS CLUB ADULT DAY CARE  LLC,07/09/2015,VANESSA NAVA,25,For-Profit,
USA-FL-62-All-62-AdultDayCare-127,12962361,9253,04/28/2017,08/14/2017,Adult Day Care Center,GREENACRES ADULT DAYCARE LLC,6623 FOREST HILL BLVD,,GREENACRES,FL,33413,Palm Beach,(941) 786-6786,6623 FOREST HILL BLVD,,GREENACRES,FL,33413,Palm Beach,IN REVIEW,GREENACRES ADULT DAYCARE LLC,05/24/2013,SANDHYA K MISTRY,34,For-Profit,www.greenacresadultdaycare.com
USA-FL-62-All-62-AdultDayCare-128,12961784,8759,07/29/2016,07/28/2018,Adult Day Care Center,HAINES CITY MULTIPURPOSE SENIOR CENTER,751 SCENIC HIGHWAY,,HAINES CITY,FL,33844,Polk,(863) 421-3369,PO BOX 9005,DRAWER HS-07,BARTOW,FL,33831-9005,Polk,LICENSED,POLK COUNTY BOARD OF COUNTY COMMISSIONERS,05/22/2008,TONYA CROWDER-FRYMAN,75,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-129,12962245,9167,10/03/2016,04/03/2018,Adult Day Care Center,HAPPY DAYS ADULT DAY CARE LLC,1409 SW  22ND STREET,,MIAMI,FL,33145,Miami-Dade,(305) 285-9070,1409 SW 22ND STREET,,MIAMI,FL,33145,,LICENSED,HAPPY DAYS ADULT DAY CARE LLC,06/10/2016,ODALYS P. DIAZ,43,For-Profit,
USA-FL-62-All-62-AdultDayCare-130,12962522,9383,02/07/2017,02/06/2019,Adult Day Care Center,HAPPY FACE ADULT DAY CARE LLC,5856 W FLAGLER ST,,MIAMI,FL,33144,Miami-Dade,(305) 755-2980,5856 W FLAGLER ST,,MIAMI,FL,33144,Miami-Dade,LICENSED,Happy Face Adult Day Care LLC,12/22/2016,ROLANDO GARCIA,45,For-Profit,
USA-FL-62-All-62-AdultDayCare-131,12962490,9362,09/22/2016,09/21/2018,Adult Day Care Center,HAPPY FAMILY ADULT DAY CARE  CORP,413 NE VAN LOON LN STE 110,,CAPE CORAL,FL,33909,Lee,(239) 800-3803,413 NE VAN LOON LN STE 110,,CAPE CORAL,FL,33909,Lee,LICENSED,HAPPY FAMILY ADULT DAY CARE CORP,05/24/2016,YUDEY MIRANDA PEREDA,51,For-Profit,
USA-FL-62-All-62-AdultDayCare-132,12961801,8835,07/02/2017,07/01/2019,Adult Day Care Center,HAPPY TIMES ADULT DAY CARE CENTER CORP,50 WEST 29TH STREET  SUITES A & B,,HIALEAH,FL,33012,Miami-Dade,(305) 805-1040,50 WEST 29TH STREET  SUITES A & B,,HIALEAH,FL,33012,Miami-Dade,LICENSED,HAPPY TIMES ADULT DAY CARE CENTER  CORP.,04/05/2005,NELSY SANCHEZ,52,For-Profit,
USA-FL-62-All-62-AdultDayCare-133,12962052,9014,03/23/2016,03/22/2018,Adult Day Care Center,HARRIS HOUSE ADULT DAYCARE CENTER  INC,9857 GIBSON AVENUE,,JACKSONVILLE,FL,32208,Duval,(904) 343-7411,9857 GIBSON AVENUE,,JACKSONVILLE,FL,32208,Duval,LICENSED,HARRIS HOUSE ADULT DAYCARE CENTER INC,02/10/2004,RENEE A HARRIS,14,For-Profit,www.harrishouseadultdaycare.com
USA-FL-62-All-62-AdultDayCare-134,12962243,9166,06/27/2017,12/26/2017,Adult Day Care Center,HEYDAYS SENIOR DAY PROGRAM,210 N GROVE STREET,,MERRITT ISLAND,FL,32953,Brevard,(321) 474-8289,210 N GROVE STREET,,MERRITT ISLAND,FL,32953,Brevard,LICENSED,LA CASA ALF 2017 LLC,06/27/2017,STACY J. SLAUGHTER,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-135,12962232,9158,12/03/2016,12/02/2018,Adult Day Care Center,HIALEAH SENIOR CLUB INC,2380-90 PALM AVE,,HIALEAH,FL,33010,Miami-Dade,(305) 885-5115,2380-90 PALM AVE,,HIALEAH,FL,33010,Miami-Dade,LICENSED,HIALEAH SENIOR CLUB INC.,12/03/2010,AILEN GONZALEZ,126,For-Profit,
USA-FL-62-All-62-AdultDayCare-136,12962283,9191,03/02/2016,03/01/2018,Adult Day Care Center,HOLISTIC ADULT CARE CENTER INC,10240 SW 56TH ST STE 113 114 115,,MIAMI,FL,33165,Miami-Dade,(786) 306-3849,10240 SW 56TH ST STE 113 114 115,,MIAMI,FL,33165,Miami-Dade,LICENSED,HOLISTIC ADULT CARE CENTER INC,03/01/2012,MAITE CARVAJAL,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-137,12962112,9064,11/02/2016,11/01/2018,Adult Day Care Center,HOMESTEAD BEHAVIORAL CLINIC ADULT DAY CARE,654 NE 9TH PLACE,,HOMESTEAD,FL,33030,Miami-Dade,(305) 248-3488,654 NE 9TH PLACE,,HOMESTEAD,FL,33030,Miami-Dade,LICENSED,HOMESTEAD BEHAVIORAL CLINIC  INC,07/06/2006,KATHERYN FERNANDEZ,99,For-Profit,under construction
USA-FL-62-All-62-AdultDayCare-138,12962082,9035,03/13/2017,10/23/2018,Adult Day Care Center,HOPE ADULT DAY CARE INC.,8298 BAYBERRY ROAD SUITE 3,,JACKSONVILLE,FL,32256,Duval,(904) 249-4673,1560 ROBERTS DRIVE,,JACKSONVILLE BEACH,FL,32250,Duval,LICENSED,HOPE ADULT DAY CARE  INC.,10/24/2010,VALENCIA FLEGLER,55,For-Profit,hopeadcjaxbeach.com
USA-FL-62-All-62-AdultDayCare-139,12962096,9048,02/24/2016,02/23/2018,Adult Day Care Center,HOPE CARE CENTER,2668 WINKLER AVENUE,,FORT MYERS,FL,33901,Lee,(239) 985-6400,2668 WINKLER AVENUE,,FORT MYERS,FL,33901,Lee,LICENSED,HOPE HOSPICE AND COMMUNITY SERVICES INC,01/23/2006,BRIAN T MCKAIG,100,Not-For-Profit,hopehcs.org
USA-FL-62-All-62-AdultDayCare-140,12962214,9141,06/21/2016,06/20/2018,Adult Day Care Center,HOPE CARE CENTER,3280 TAMIAMI TRAIL  SUITE 45-47,,PORT CHARLOTTE,FL,33952,Charlotte,(239) 985-6400,2668 WINKLER AVENUE,,FORT MYERS,FL,33901,Lee,LICENSED,HOPE HOSPICE AND COMMUNITY SERVICES INC,04/09/2010,BRIAN T MCKAIG,60,Not-For-Profit,www.hopehcs.org
USA-FL-62-All-62-AdultDayCare-141,12962219,9147,08/06/2016,08/05/2018,Adult Day Care Center,HOPE CARE CENTER,1201 WINGS WAY,,LEHIGH ACRES,FL,33936,Lee,(239) 985-6400,2668 WINKLER AVE,,FORT MYERS,FL,33901,Lee,LICENSED,HOPE HOSPICE AND COMMUNITY SERVICES INC,08/06/2010,BRIAN T MCKAIG,30,Not-For-Profit,www.hopehcs.org
USA-FL-62-All-62-AdultDayCare-142,12962266,9186,01/09/2016,01/08/2018,Adult Day Care Center,HOPE CARE CENTER,13020 LIVINGSTON RD,,NAPLES,FL,34105,Collier,(239) 985-6400,2668 WINKLER AVE,,FORT MYERS,FL,33901,Lee,LICENSED,HOPE HOSPICE AND COMMUNITY SERVICES INC,10/14/2011,BRIAN T MCKAIG,60,Not-For-Profit,Hopehcs.org
USA-FL-62-All-62-AdultDayCare-143,12962409,9309,09/01/2017,02/10/2019,Adult Day Care Center,HOPE CARE CENTER,1435 SANTA BARBARA BLVD,UNIT 2,CAPE CORAL,FL,33991,Lee,(239) 985-6400,2668 WINKLER AVENUE,,FORT MYERS,FL,33901,Lee,LICENSED,HOPE HOSPICE AND COMMUNITY SERVICES INC,06/13/2014,BRIAN T MCKAIG,36,Not-For-Profit,www.hopehcs.org
USA-FL-62-All-62-AdultDayCare-144,12962343,9231,02/28/2017,02/27/2019,Adult Day Care Center,HOPE FAMILY ADULT DAY CARE  INC,204 MCKENZIE UNIT A,,PUNTA GORDA,FL,33950,Charlotte,(941) 505-6920,204 MCKENZIE UNIT A,,PUNTA GORDA,FL,33950,Charlotte,LICENSED,HOPE FAMILY ADULT DAY CARE  INC.,01/14/2013,YAMIRIS HERNANDEZ,70,For-Profit,www.hopefamilyadultdaycare.com
USA-FL-62-All-62-AdultDayCare-145,12962470,9344,08/30/2017,05/16/2019,Adult Day Care Center,I F A ADULT CARE  INC,14008 SW 8TH ST,,MIAMI,FL,33184,Miami-Dade,,14008 SW 8TH ST,,MIAMI,FL,33184,Miami-Dade,LICENSED,I. F. A. ADULT CARE  INC,01/13/2016,ANA G PEREDA,25,For-Profit,
USA-FL-62-All-62-AdultDayCare-146,12962464,9338,05/13/2016,02/23/2018,Adult Day Care Center,I MATTER ADULT DAY CENTER LLC,3427 W WOOLBRIGHT RD,,BOYNTON BEACH,FL,33436,Palm Beach,(561) 777-7492,3427 W WOOLBRIGHT RD,,BOYNTON BEACH,FL,33436,Palm Beach,LICENSED,I MATTER ADULT DAY CENTER  LLC,12/18/2015,JASMIN ODOM,48,For-Profit,
USA-FL-62-All-62-AdultDayCare-147,12962268,9190,02/03/2016,02/02/2018,Adult Day Care Center,IDEAL ADULT DAYCARE CENTER  INC.,5972 WEST 16TH AVENUE,,HIALEAH,FL,33012,Miami-Dade,(305) 827-3122,5972 WEST 16TH AVENUE,,HIALEAH,FL,33012,Miami-Dade,LICENSED,IDEAL ADULT DAYCARE CENTER  INC.,09/19/2011,MARJORIE RODRIGUEZ,32,For-Profit,
USA-FL-62-All-62-AdultDayCare-148,12962436,9314,05/01/2017,04/30/2019,Adult Day Care Center,IDEAL STAY ADULT DAY CARE AND REHAB CENTER INC,2164 JOG RD,,GREENACRES,FL,33415,Palm Beach,(561) 557-4591,2164 JOG RD,,GREENACRES,FL,33415,Palm Beach,LICENSED,IDEAL STAY ADULT DAY CARE AND REHAB CENTER  INC.,02/06/2015,EDUAR M RIOS,43,For-Profit,www.idealstayadultdaycare.com
USA-FL-62-All-62-AdultDayCare-149,12961865,8869,09/30/2016,09/29/2018,Adult Day Care Center,IRV WEISSMAN ADULT DAY CENTER AT MENORAH MANOR,255 59TH STREET NORTH,,SAINT PETERSBURG,FL,33710,Pinellas,(727) 345-2775,255 59TH STREET NORTH,,SAINT PETERSBURG,FL,33710,Pinellas,LICENSED,MENORAH MANOR INC,07/30/1998,VICKIE RICHARDSON,24,Not-For-Profit,www.menorahmanor.org
USA-FL-62-All-62-AdultDayCare-150,12962392,9281,05/19/2016,05/18/2018,Adult Day Care Center,J & C ADULT DAY CARE INC,18505 NW 75TH PL STE 114,,MIAMI,FL,33015,Miami-Dade,(305) 202-3676,18505 NW 75TH PL STE 114,,MIAMI,FL,33015,Miami-Dade,LICENSED,J & C ADULT DAY CARE INC.,02/24/2014,ANTONIO A. MARRERO,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-151,12962480,9375,12/08/2016,12/07/2018,Adult Day Care Center,JAIME'S ADULT DAY CENTERS LLC,18950 N DALE MABRY HWY,,LUTZ,FL,33548,Hillsborough,(813) 263-6735,13510 SHADY SHORES DR,,TAMPA,FL,33613,Hillsborough,LICENSED,JAIME'S ADULT DAY CENTERS LLC,11/01/2016,JAIME GODDARD,50,For-Profit,
USA-FL-62-All-62-AdultDayCare-152,12962452,9329,10/21/2015,10/20/2017,Adult Day Care Center,JERRI'S PLACE  LLC,624 W 5TH ST,,LAKELAND,FL,33805,Polk,(863) 687-6401,PO BOX 90154,,LAKELAND,FL,33804-0154,Polk,LICENSED,JERRI'S PLACE  LLC,08/31/2015,CYNTHIA  ORDUNA,45,For-Profit,www.jerrisadultcare.com
USA-FL-62-All-62-AdultDayCare-153,12962183,9125,,12/21/2017,Adult Day Care Center,JESUS ES MI ROCA INC,10900 SW 184 STREET,,MIAMI,FL,33157,Miami-Dade,(305) 278-8264,10900 SW 184 STREET,,MIAMI,FL,33157,Miami-Dade,LICENSED,JESUS ES MI ROCA  INC.,06/15/2009,GUTIERREZ MAYET,54,For-Profit,
USA-FL-62-All-62-AdultDayCare-154,12962150,9092,07/25/2016,07/24/2018,Adult Day Care Center,JOY OF LIFE ADULT DAY CARE INC (THE),15190 SW 136TH STREET  STE 6,,MIAMI,FL,33196,Miami-Dade,(786) 293-3310,15190 SW 136TH STREET  STE 6,,MIAMI,FL,33196,Miami-Dade,LICENSED,JOY OF LIFE ADULT DAY CARE  INC. (THE),07/25/2008,VIVIAN VINAS,51,For-Profit,www.joylifecenter.com
USA-FL-62-All-62-AdultDayCare-155,12962474,9345,04/08/2016,04/07/2018,Adult Day Care Center,JUDY'S PLACE,1701 PARK AVE,,ORANGE PARK,FL,32073,Clay,(904) 531-5020,604 WALNUT ST,,GREEN COVE SPRINGS,FL,32043,Clay,LICENSED,CLAY COUNTY COUNCIL ON AGING INC,02/03/2016,ANDREW T DECANDIS,48,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-156,12962259,9174,07/19/2017,07/18/2019,Adult Day Care Center,KANE CENTER,900 SE SALERNO RD,,STUART,FL,34997,Martin,(772) 223-7843,900 SE SALERNO RD,,STUART,FL,34997,Martin,LICENSED,COUNCIL ON AGING OF MARTIN COUNTY INC,07/19/2011,CRYSTAL COLLIER,122,Not-For-Profit,www.kanecenter.org
USA-FL-62-All-62-AdultDayCare-157,12962330,9230,02/25/2017,02/24/2019,Adult Day Care Center,KEY TRAINING CENTER,1311 N. GARNETT MILLER LOOP,,LECANTO,FL,34461,Citrus,(352) 795-5541,5399 W GULF TO LAKE HWY,,LECANTO,FL,34461-8531,Citrus,LICENSED,CITRUS COUNTY ASSOCIATION FOR RETARDED CITIZENS  INC.,10/22/2012,MELISSA LYNN WALKER,135,Not-For-Profit,www.keytrainingcenter.org
USA-FL-62-All-62-AdultDayCare-158,12911493,381,11/21/2015,11/20/2017,Adult Day Care Center,KURT & ALICE WALTER ADULT DAY CARE & ALZHEIMER'S PAVILION,5000 NOB HILL ROAD,,SUNRISE,FL,33351,Broward,(954) 742-2299,5000 NOB HILL ROAD,,SUNRISE,FL,33351,Broward,LICENSED,THE SENIOR CENTER  INC.,09/02/1997,GAIL WEISBERG,100,Not-For-Profit,cantorcenter.com
USA-FL-62-All-62-AdultDayCare-159,12962484,9382,02/06/2017,02/05/2019,Adult Day Care Center,L.E.A.D. SERVICES,1068 ARLINGTON RD N,,JACKSONVILLE,FL,32211,Duval,(904) 503-2244,14533 FENNEY CR,,JACKSONVILLE,FL,32258,Duval,LICENSED,LIFE'S ESSENCE ADULT DAY SERVICES  INC.,11/23/2016,BERCLINE DORCELUS,20,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-160,12962523,9384,03/08/2017,03/07/2019,Adult Day Care Center,LA DOLCE VITA ADULT DAY CARE INC,1030 E 8TH AVE,,HIALEAH,FL,33010,Miami-Dade,(305) 300-3356,6457 SW 13TH ST,,WEST MIAMI,FL,33144,Miami-Dade,LICENSED,La Dolce Vita Adult Day Care Inc,12/23/2016,ANTONIO GONZALEZ,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-161,12962195,9127,01/08/2016,01/07/2018,Adult Day Care Center,LA EDAD DE ORO ADULT DAY CARE  LLC,5870 SW 8TH ST,STE 8,WEST MIAMI,FL,33144-5052,Miami-Dade,(305) 262-2700,5870 SW 8TH ST,STE 8,WEST MIAMI,FL,33144-5052,Miami-Dade,LICENSED,LA EDAD DE ORO ADULT DAY CARE  LLC,10/30/2009,MAIDELIN R. LUGO,68,For-Profit,miedaddeoro.com
USA-FL-62-All-62-AdultDayCare-162,12962299,9208,07/23/2016,07/22/2018,Adult Day Care Center,LA MERCED ADULT DAY CARE CORP,8707 SW 9TH TERRACE ST. STE. 14,,MIAMI,FL,33174,Miami-Dade,(786) 837-1639,8707 SW 9TH TERRACE ST. STE. 14,,MIAMI,FL,33174,Miami-Dade,LICENSED,LA MERCED ADULT DAY CARE CORP,04/30/2012,KLAUDIA ARRIERA,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-163,12962354,9247,06/27/2017,06/26/2019,Adult Day Care Center,LAKE COUNTY ADULT ACTIVITY CENTER INC,355 CITRUS TOWER BLVD. SUITE 102,,CLERMONT,FL,34711,Lake,(352) 404-6098,355 CITRUS TOWER BLVD. SUITE 102,,CLERMONT,FL,34711,Lake,LICENSED,LAKE COUNTY ADULT ACTIVITY CENTER  INC,08/22/2016,CAROLINA M GARCIA,48,For-Profit,
USA-FL-62-All-62-AdultDayCare-164,12962399,9285,06/27/2016,06/26/2018,Adult Day Care Center,LAKE COUNTY ADULT ACTIVITY CENTER  INC.,1934 N DONNELLY ST STE B,,MOUNT DORA,FL,32757,Lake,(352) 404-6098,248 MOHAWK RD,,CLERMONT,FL,34715-7433,Lake,LICENSED,LAKE COUNTY ADULT ACTIVITY CENTER  INC,04/07/2014,CAROLINA M GARCIA,45,For-Profit,
USA-FL-62-All-62-AdultDayCare-165,12911545,391,11/12/2015,11/11/2017,Adult Day Care Center,LAKELAND MULTI-PURPOSE SENIOR CENTER,1200 SOUTHERN AVENUE,,LAKELAND,FL,33815,Polk,(863) 499-2606,PO BOX 9005,,BARTOW,FL,33831-9005,Polk,LICENSED,POLK COUNTY BOARD OF COUNTY COMMISSIONERS,11/08/1999,TAMMYLYNN JOERGER,75,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-166,12961947,8944,10/23/2016,10/22/2018,Adult Day Care Center,LARGO ADULT DAY CARE CENTER,11095 131ST STREET,,LARGO,FL,33774,Pinellas,(727) 593-1253,11095 131ST STREET,,LARGO,FL,33774,Pinellas,LICENSED,NEIGHBORLY CARE NETWORK  INC.,09/12/2000,VICKI MCLANE,50,Not-For-Profit,neighborly.org
USA-FL-62-All-62-AdultDayCare-167,12962498,9364,10/12/2016,10/11/2018,Adult Day Care Center,LAS MERCEDES ADULT DAY CARE I  INC,1619 NW 27TH AVE,,MIAMI,FL,33125,Miami-Dade,(786) 900-0090,50 LINDSAY CT 101,,HIALEAH,FL,33010,Miami-Dade,LICENSED,Las Mercedes Adult Day Care I  Inc,07/28/2016,LEONOR GONZALEZ,70,For-Profit,
USA-FL-62-All-62-AdultDayCare-168,12962469,9346,04/18/2016,04/17/2018,Adult Day Care Center,LAS MERCEDES ADULT DAY CARE II INC,2750 W 68 ST STE 125-128,,HIALEAH,FL,33016,Miami-Dade,(305) 400-9985,2750 W 68TH STREET SUITE 125-126,,HIALEAH,FL,33016,Miami-Dade,LICENSED,Las Mercedes Adult Day Care II  Inc.,11/13/2015,LEONOR GONZALEZ,53,For-Profit,
USA-FL-62-All-62-AdultDayCare-169,12962482,9354,07/10/2017,06/16/2018,Adult Day Care Center,LAS MERCEDES ADULT DAY CARE III  INC,9839-9841 SW 40TH ST,,MIAMI,FL,33165,Miami-Dade,(305) 400-9985,50 LINDSAY CT 101,,HIALEAH,FL,33010,Miami-Dade,LICENSED,LAS MERCEDES ADULT DAY CARE III  INC.,03/04/2016,LEONOR GONZALEZ,240,For-Profit,
USA-FL-62-All-62-AdultDayCare-170,12962164,9101,05/07/2016,05/06/2018,Adult Day Care Center,LAS MIAS ADULT DAY CARE,6429 SW 8TH STREET,,MIAMI,FL,33144,Miami-Dade,(305) 262-0850,6429 SW 8TH STREET,,MIAMI,FL,33144,Miami-Dade,LICENSED,THE FAMILY ADULT DAY CARE  INC.,01/19/2010,LUCY CRUZ,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-171,12921624,7989,02/10/2016,02/09/2018,Adult Day Care Center,LAUDERDALE LAKES ALZHEIMER CARE CENTER,4320 NORTH WEST 36TH STREET,,LAUDERDALE LAKES,FL,33319,Broward,(954) 535-2800,4320 NORTH WEST 36TH STREET,,LAUDERDALE LAKES,FL,33319,Broward,LICENSED,CITY OF LAUDERDALE LAKES,06/16/2008,TREASA BROWN,30,Not-For-Profit,www.lauderdalelakes.org
USA-FL-62-All-62-AdultDayCare-172,12962162,9100,03/21/2016,03/20/2018,Adult Day Care Center,LCC ADULT DAY CARE  LLC,551 EAST 49TH STREET #12-13,,HIALEAH,FL,33013,Miami-Dade,(305) 687-3800,551 EAST 49TH STREET #12-13,,HIALEAH,FL,33013,Miami-Dade,LICENSED,LCC ADULT DAY CARE LLC,06/30/2010,JORGE FELIX SOCARRAS,44,For-Profit,lccadultdaycare.com
USA-FL-62-All-62-AdultDayCare-173,12962242,9170,05/17/2016,02/04/2018,Adult Day Care Center,LIBERTAD ADULT DAY CARE CORP,925 SW 122ND AVE,,MIAMI,FL,33184,Miami-Dade,(786) 536-9124,925 SW 122ND AVE,,MIAMI,FL,33184,Miami-Dade,LICENSED,LIBERTAD ADULT DAY CARE CORP.,02/17/2011,YALINA CEPERO,12,For-Profit,
USA-FL-62-All-62-AdultDayCare-174,12962543,9395,07/11/2017,07/10/2019,Adult Day Care Center,LIFE ADULT DAY CARE LLC,932 SW 82 AVE,,MIAMI,FL,33144,Miami-Dade,(305) 456-0407,932 SW 82 AVE,,MIAMI,FL,33144,Miami-Dade,LICENSED,Life Adult Day Care LLC,04/27/2017,JANINNE VALLS GONZALEZ,20,For-Profit,
USA-FL-62-All-62-AdultDayCare-175,12941665,8274,08/15/2016,08/14/2018,Adult Day Care Center,LITTLE HAVANA ACTIVITIES & NUTRITION CENTERS OF DADE COUNTY  INC,700 SW 8TH STREET,,MIAMI,FL,33130,Miami-Dade,(305) 858-0887,700 SW 8TH STREET,,MIAMI,FL,33130,Miami-Dade,LICENSED,LITTLE HAVANA ACTIVITIES & NUTRITION CENTERS OF DADE COUNTY  INC,04/21/2008,MARIA HERNANDEZ,68,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-176,12962456,9342,03/11/2016,03/10/2018,Adult Day Care Center,LITTLE HAVANA ACTIVITIES & NUTRITION CENTERS OF DADE COUNTY  INC,8551 HAMMOCKS BLVD,,MIAMI,FL,33193,Miami-Dade,,700 SW 8TH ST,,MIAMI,FL,33130,Miami-Dade,LICENSED,LITTLE HAVANA ACTIVITIES & NUTRITION CENTERS OF DADE COUNTY  INC,09/16/2015,EGLA ESTRADA,55,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-177,12961967,8957,06/14/2017,06/13/2019,Adult Day Care Center,LITTLE HAVANA ACTIVITIES AND NUTRITION CENTER OF DADE COUNTY INC,4410 WEST 16TH STREET  #28C,,HIALEAH,FL,33012,Miami-Dade,(305) 558-2570,700 SW 8TH STREET,,MIAMI,FL,33130,Miami-Dade,LICENSED,LITTLE HAVANA ACTIVITIES & NUTRITION CENTERS OF DADE COUNTY  INC,03/07/2005,RAMON PEREZ-DORRBECKER,80,Not-For-Profit,www.LHANC.org
USA-FL-62-All-62-AdultDayCare-178,12962406,9293,10/09/2016,10/08/2018,Adult Day Care Center,LIVING LIFE ADULT DAY CARE CORP,1835 NW 112TH AVE,SUITE 164-165,MIAMI,FL,33172,Miami-Dade,(305) 463-0391,10720 NW 66TH ST APT 308,,DORAL,FL,33178,,LICENSED,LIVING LIFE ADULT DAY CARE CORP,10/09/2014,DAISY GRACIANO,94,For-Profit,www.livinglifeadc.com
USA-FL-62-All-62-AdultDayCare-179,12962355,9245,06/14/2017,06/13/2019,Adult Day Care Center,LONG LIFE ADULT DAYCARE INC,5995 SW 8TH ST,,MIAMI,FL,33144,Miami-Dade,(786) 384-9482,5995 SW 8TH ST,,MIAMI,FL,33144,Miami-Dade,LICENSED,LONG LIFE ADULT DAYCARE  INC.,04/19/2013,MARJORIE RODRIGUEZ,32,For-Profit,
USA-FL-62-All-62-AdultDayCare-180,12962492,9365,10/13/2016,10/12/2018,Adult Day Care Center,LOU'S PLACE A CARE COTTAGE,1150 W MINNEOLA AVE,,CLERMONT,FL,34711,Lake,(352) 708-5544,1150 W MINNEOLA AVE,,CLERMONT,FL,34711,Lake,LICENSED,The Lou Burdette Caregiver Fund Inc.,05/31/2016,MARY LOU WIELOSZYNSKI,44,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-181,12962271,9183,12/02/2015,12/01/2017,Adult Day Care Center,LOVING HEART ADULT DAY CARE INC,5711 INDEPENDENCE CIR STE 2,,FORT MYERS,FL,33912,Lee,(239) 437-2788,5711 INDEPENDENCE CIR STE 2,,FORT MYERS,FL,33912,Lee,LICENSED,LOVING HEART ADULT DAY CARE INC.,10/05/2011,CRISTA STOUFFER,60,For-Profit,www.lovingheartadc.com
USA-FL-62-All-62-AdultDayCare-182,12962524,9380,01/26/2017,01/25/2019,Adult Day Care Center,LOVING HEART ADULT DAY CARE INC,422 NE 2ND PL STE 100,,CAPE CORAL,FL,33909,Lee,(239) 437-2788,422 NE 2ND PL STE 100,,CAPE CORAL,FL,33909,,LICENSED,LOVING HEART ADULT DAY CARE INC.,01/04/2017,LISANDRA PULIDO ALFONSO,50,For-Profit,
USA-FL-62-All-62-AdultDayCare-183,12962224,9156,08/05/2017,08/04/2019,Adult Day Care Center,MAGIK ADULT DAYCARE CENTER LLC,4830 NW 167TH STREET,,MIAMI,FL,33014,Miami-Dade,(239) 321-1002,4830 NW 167TH STREET,,MIAMI,FL,33014,Miami-Dade,LICENSED,MAGIK ADULT DAYCARE CENTER  LLC.,08/05/2013,ANNABELLY LUIS,100,For-Profit,
USA-FL-62-All-62-AdultDayCare-184,12962157,9095,11/10/2016,11/09/2018,Adult Day Care Center,MAGNOLIA MANOR SENIOR DAY PROGRAM  LLC,141 BARKS DRIVE,,FORT WALTON BEACH,FL,32547,Okaloosa,(850) 362-6556,141 BARKS DRIVE,,FORT WALTON BEACH,FL,32547,Okaloosa,LICENSED,MAGNOLIA MANOR SENIOR DAY PROGRAM  LLC,11/10/2008,VALERIE ANTHONY,40,For-Profit,magnoliamanor.biz
USA-FL-62-All-62-AdultDayCare-185,12962318,9394,07/10/2017,07/09/2019,Adult Day Care Center,MARIA'S ADULT DAY CARE CENTER LLC,26224 US HIGHWAY 19 N,,CLEARWATER,FL,33761,Pinellas,(727) 223-3999,7821 SEMINOLE BLVD,,SEMINOLE,FL,33772,Pinellas,LICENSED,MARIA'S ADULT DAY CARE CENTER  LLC,06/01/2017,MARIA WINER,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-186,12962333,9227,01/23/2017,01/22/2019,Adult Day Care Center,MARIAS ADULT DAY CARE CENTER LLC,7821 SEMINOLE BLVD,,SEMINOLE,FL,33772,Pinellas,(727) 393-7711,7821 SEMINOLE BLVD,,SEMINOLE,FL,33772,Pinellas,LICENSED,MARIA'S ADULT DAY CARE CENTER  LLC,11/15/2012,MARIA WINER,54,For-Profit,www.mariacares.com
