row_id,AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address
USA-FL-62-All-62-NursingHomes-321,75909,1625096,10/01/2017,09/30/2019,Nursing Home,TUSKAWILLA NURSING AND REHAB CENTER,1024 WILLA SPRINGS DR,,WINTER SPRINGS,FL,32708,Seminole,(407) 699-5506,1024 WILLA SPRINGS DR,,WINTER SPRINGS,FL,32708,Seminole,LICENSED,SOVEREIGN HEALTHCARE OF TUSKAWILLA  LLC,10/01/2003,DANIEL CLEAVER,98,For-Profit,www.tuskawillarehab.com
USA-FL-62-All-62-NursingHomes-322,111321,1254096,05/13/2017,05/12/2019,Nursing Home,UNITY HEALTH AND REHABILITATION CENTER,1404 NW 22ND STREET,,MIAMI,FL,33142,Miami-Dade,(305) 325-1050,1404 NW 22ND STREET,,MIAMI,FL,33142,Miami-Dade,LICENSED,JACKSON HEIGHTS NH  L.L.C.,05/13/2011,MARIA GARCIA ALBURY,294,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-323,46417,1566096,04/01/2017,03/31/2019,Nursing Home,UNIVERSITY CENTER EAST,991 E NEW YORK AVE,,DELAND,FL,32724,Volusia,(386) 734-9083,991 E NEW YORK AVE,,DELAND,FL,32724,Volusia,LICENSED,UNIVERSITY EAST REHABILITATION CENTER  LLC,04/01/2009,FANLEY ROMELUS,60,Not-For-Profit,universitycentereast.com
USA-FL-62-All-62-NursingHomes-324,46418,1567096,04/01/2017,03/31/2019,Nursing Home,UNIVERSITY CENTER WEST,545 WEST EUCLID AVENUE,,DELAND,FL,32720,Volusia,(386) 734-9085,545 WEST EUCLID AVENUE,,DELAND,FL,32720,Volusia,LICENSED,UNIVERSITY WEST REHABILITATION CENTER  LLC,04/01/2009,KELSEY COBASKY,60,Not-For-Profit,universitycenterwest.com
USA-FL-62-All-62-NursingHomes-325,41609,1149095,09/14/2016,05/31/2018,Nursing Home,UNIVERSITY CROSSING,6210 BEACH BLVD,,JACKSONVILLE,FL,32216,Duval,(904) 737-6777,6210 BEACH BLVD,,JACKSONVILLE,FL,32216,Duval,LICENSED,BROOKS SKILLED NURSING FACILITY A INC,06/01/2016,WADE TAYLOR,111,Not-For-Profit,www.brooks.org
USA-FL-62-All-62-NursingHomes-326,11703,1111096,03/15/2017,01/31/2018,Nursing Home,UNIVERSITY HILLS HEALTH AND REHABILITATION,10040 HILLVIEW ROAD,,PENSACOLA,FL,32514,Escambia,(850) 474-0570,10040 HILLVIEW ROAD,,PENSACOLA,FL,32514,Escambia,LICENSED,10040 HILLVIEW ROAD OPERATIONS LLC,02/01/2012,MELANIE WILLIAMSON,120,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-327,35961040,130471053,05/02/2017,05/01/2019,Nursing Home,UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER  INC,724 NW 19TH ST,,MIAMI,FL,33136,Miami-Dade,(305) 325-2300,724 NW 19TH ST,,MIAMI,FL,33136,Miami-Dade,LICENSED,UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER  INC,05/02/2013,BARBARA YANEZ-ARTILES,148,Not-For-Profit,plazahealth.org
USA-FL-62-All-62-NursingHomes-328,65311,1280096,09/04/2017,09/03/2019,Nursing Home,VALENCIA HILLS HEALTH AND REHABILITATION CENTER,1350 SLEEPY HILL RD,,LAKELAND,FL,33810,Polk,(863) 858-4402,1350 SLEEPY HILL RD,,LAKELAND,FL,33810,Polk,LICENSED,LAKELAND INVESTORS  LLC,09/04/2003,MICHAEL BRADLEY,300,For-Profit,www.valenciahillshr.com
USA-FL-62-All-62-NursingHomes-329,35961002,130471038,07/12/2016,07/11/2018,Nursing Home,VI AT AVENTURA,19333 WEST COUNTRY CLUB DRIVE,,AVENTURA,FL,33180,Miami-Dade,(305) 692-4700,19333 WEST COUNTRY CLUB DRIVE,,AVENTURA,FL,33180,Miami-Dade,LICENSED,CC AVENTURA  INC.,07/12/2006,PAMELA ALLISON,40,For-Profit,www.viliving/aventura
USA-FL-62-All-62-NursingHomes-330,35960910,130470976,08/01/2016,07/31/2018,Nursing Home,VI AT LAKESIDE VILLAGE,2792 DONNELLY DRIVE,,LANTANA,FL,33462,Palm Beach,(561) 963-2100,2792 DONNELLY DRIVE,,LANTANA,FL,33462,Palm Beach,LICENSED,MERIDIAN PARK VILLAGE LIMITED PARTNERSHIP,07/29/1997,CRAIG KOFF,60,For-Profit,www.viliving.com
USA-FL-62-All-62-NursingHomes-331,45507,1574095,07/01/2016,11/30/2017,Nursing Home,VICAR'S LANDING NURSING HOME,1003 YORK ROAD,,PONTE VEDRA BEACH,FL,32082,St. Johns,(904) 285-1055,1003 YORK ROAD,,PONTE VEDRA BEACH,FL,32082,St. Johns,LICENSED,LIFE CARE PASTORAL SERVICES  INC.,12/01/1990,KENDALL BRYAN,60,Not-For-Profit,www.vicarslanding.com
USA-FL-62-All-62-NursingHomes-332,35960960,130471016,08/19/2017,08/18/2019,Nursing Home,VICTORIA NURSING & REHABILITATION CENTER  INC.,955 NW 3RD ST,,MIAMI,FL,33128,Miami-Dade,(305) 548-4020,955 NW 3RD ST,,MIAMI,FL,33128,Miami-Dade,LICENSED,VICTORIA NURSING & REHABILITATION CENTER  INC.,08/19/2011,ALAN SOLAR,264,For-Profit,www.victorianursing.net
USA-FL-62-All-62-NursingHomes-333,70517,16320961,08/18/2016,05/31/2018,Nursing Home,VIERA HEALTH AND REHABILITATION CENTER,8050 SPYGLASS HILL RD,,VIERA,FL,32940,Brevard,(321) 752-1000,8050 SPYGLASS HILL RD,,VIERA,FL,32940-7983,Brevard,LICENSED,VIERA NH LLC,06/01/2014,JEAN M. POHL,114,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-334,46431,16490961,07/01/2016,06/30/2018,Nursing Home,VILLA HEALTH & REHABILITATION CENTER,120 CHIPOLA AVE,,DELAND,FL,32720,Volusia,(386) 738-3433,120 CHIPOLA AVE,,DELAND,FL,32720,Volusia,LICENSED,VILLA HEALTH NH LLC,07/01/2014,THOMAS M PARISI,120,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-335,111340,1576096,09/01/2017,08/31/2019,Nursing Home,VILLA MARIA NURSING CENTER,1050 NE 125TH STREET,,NORTH MIAMI,FL,33161,Miami-Dade,(305) 891-8850,1050 NE 125TH STREET,,NORTH MIAMI,FL,33161,Miami-Dade,LICENSED,VILLA MARIA NURSING AND REHABILITATION CENTER  INC.,09/01/1997,NATHANIEL JOHNSON,212,Not-For-Profit,www.catholichealthservices.org
USA-FL-62-All-62-NursingHomes-336,35961030,130471041,12/04/2016,12/03/2018,Nursing Home,VILLA MARIA WEST SKILLED NURSING FACILITY,8850 NW 122 ST,,HIALEAH GARDENS,FL,33018,Miami-Dade,(305) 351-7181,8850 NW 122 ST,,HIALEAH GARDENS,FL,33018,Miami-Dade,LICENSED,VILLA MARIA NURSING AND REHABILITATION CENTER  INC.,12/04/2008,SANDRA CABEZAS,27,Not-For-Profit,catholichealthservices.org
USA-FL-62-All-62-NursingHomes-337,75910,1579096,07/09/2016,07/08/2018,Nursing Home,VILLAGE ON THE GREEN,500 VILLAGE PLACE,,LONGWOOD,FL,32779,Seminole,(407) 682-0230,500 VILLAGE PLACE,,LONGWOOD,FL,32779,Seminole,LICENSED,LIFESPACE COMMUNITIES INC,07/01/2009,YOLANDA GAIL WATTLEY,60,Not-For-Profit,www.villageonthegreenrc.com
USA-FL-62-All-62-NursingHomes-338,85825,1509096,08/01/2017,07/31/2019,Nursing Home,VILLAGE ON THE ISLE,910 TAMIAMI TRAIL SOUTH,,VENICE,FL,34285,Sarasota,(941) 484-9753,920 TAMIAMI TRL S,,VENICE,FL,34285-3652,Sarasota,LICENSED,SOUTHWEST FLORIDA RETIREMENT CENTER. INC.,03/18/2014,KRISTY TOLLEY,60,Not-For-Profit,www.villageontheisle.com
USA-FL-62-All-62-NursingHomes-339,80806,10560961,09/30/2016,09/29/2018,Nursing Home,VILLAGE PLACE HEALTH AND REHABILITATION CENTER,2370 HARBOR BLVD,,PORT CHARLOTTE,FL,33952,Charlotte,(941) 624-5966,2370 HARBOR BLVD,,PORT CHARLOTTE,FL,33952,Charlotte,LICENSED,VILLAGE PLACE NH LLC,09/30/2008,MARLO DEE GEORGE,104,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-340,35961036,130471052,08/01/2017,07/31/2019,Nursing Home,VILLAGES REHABILITATION AND NURSING CENTER  THE,900 HIGHWAY 466,,LADY LAKE,FL,32159,Lake,(352) 430-0017,900 HIGHWAY 466,,LADY LAKE,FL,32159,Lake,LICENSED,DBI HEALTH INC,08/01/2015,DEBORAH L BRAZILL,120,For-Profit,www.thevillagesrehab.com
USA-FL-62-All-62-NursingHomes-341,70510,1580096,02/01/2016,01/31/2018,Nursing Home,VISTA MANOR,1550 JESS PARRISH CT,,TITUSVILLE,FL,32796-2147,Brevard,(321) 269-2200,1550 JESS PARRISH CT,,TITUSVILLE,FL,32796-2147,Brevard,LICENSED,1550 JESS PARRISH COURT OPERATIONS LLC,02/01/2012,DEBRA A WALLACE,120,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-342,40201,1581096,11/01/2016,10/31/2018,Nursing Home,W FRANK WELLS NURSING HOME,210 N 2ND ST,,MACCLENNY,FL,32063,Baker,(904) 259-6168,210 N 2ND ST,,MACCLENNY,FL,32063,Baker,LICENSED,BAKER COUNTY MEDICAL SERVICES,11/01/1993,RICHARD C COREY,68,Not-For-Profit,BCMEDSVCS.COM
USA-FL-62-All-62-NursingHomes-343,26701,1065096,11/01/2017,10/31/2019,Nursing Home,WASHINGTON REHABILITATION AND NURSING CENTER,879 USERY ROAD,,CHIPLEY,FL,32428,Washington,(850) 638-4654,879 USERY ROAD,,CHIPLEY,FL,32428,Washington,LICENSED,LP CHIPLEY  LLC,11/01/2007,ROBERT H BROWN,180,For-Profit,http://washingtonrehabandnursing.com/
USA-FL-62-All-62-NursingHomes-344,94306,1585096,09/01/2017,08/31/2019,Nursing Home,WATER'S EDGE EXTENDED CARE,1500 SW CAPRI ST,,PALM CITY,FL,34990,Martin,(772) 223-5863,1500 SW CAPRI ST,,PALM CITY,FL,34990,Martin,LICENSED,SANDHILL COVE PROPERTIES  INC,09/01/1995,SHAWN PERRIGO,56,For-Profit,www.sandhillcove.com
USA-FL-62-All-62-NursingHomes-345,95048,1587096,07/09/2016,07/08/2018,Nursing Home,WATERFORD  THE,601 UNIVERSE BLVD,,JUNO BEACH,FL,33408,Palm Beach,(561) 627-3800,601 UNIVERSE BLVD,,JUNO BEACH,FL,33408,Palm Beach,LICENSED,LIFESPACE COMMUNITIES INC,01/10/1997,JOHN F KELLY,60,Not-For-Profit,thewaterford.com
USA-FL-62-All-62-NursingHomes-346,70502,10740961,12/04/2016,12/03/2018,Nursing Home,WAVE CREST HEALTH AND REHABILITATION CENTER,1415 S HICKORY ST,,MELBOURNE,FL,32901,Brevard,(321) 723-1321,1415 S HICKORY ST,,MELBOURNE,FL,32901,Brevard,LICENSED,SF CARNEGIE  LLC,12/04/2008,JAMES R GILLEY,138,For-Profit,
USA-FL-62-All-62-NursingHomes-347,35960935,130470996,01/09/2017,01/31/2018,Nursing Home,WEDGEWOOD HEALTHCARE CENTER,1010 CARPENTERS WAY,,LAKELAND,FL,33809-3926,Polk,(863) 815-0488,1010 CARPENTERS WAY,,LAKELAND,FL,33809-3926,Polk,LICENSED,1010 CARPENTERS WAY OPERATIONS LLC,02/01/2012,LISENA MATHURIN,120,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-348,55257,1591096,11/01/2015,10/31/2017,Nursing Home,WEST BAY OF TAMPA,3865 TAMPA RD,,OLDSMAR,FL,34677,Pinellas,(813) 855-4661,3865 TAMPA RD,,OLDSMAR,FL,34677,Pinellas,LICENSED,3865 TAMPA ROAD  LLC,11/01/2001,MAYA PEREZ,120,For-Profit,
USA-FL-62-All-62-NursingHomes-349,100624,1028096,06/01/2016,05/31/2018,Nursing Home,WEST BROWARD REHABILITATION AND HEALTHCARE,7751 W BROWARD BLVD,,PLANTATION,FL,33324,Broward,(954) 473-8040,7751 W BROWARD BLVD,,PLANTATION,FL,33324,Broward,LICENSED,WEST BROWARD ACQUISITION I LLC,06/01/2010,JOHN GLASS,120,For-Profit,www.westbrowardcare.com
USA-FL-62-All-62-NursingHomes-350,111348,1592096,10/01/2017,09/30/2019,Nursing Home,WEST GABLES HEALTH CARE CENTER,2525 SW 75TH AVENUE,,MIAMI,FL,33155,Miami-Dade,(305) 265-9391,2525 SW 75TH AVENUE,,MIAMI,FL,33155,Miami-Dade,LICENSED,HACIENDA CARE VI  LP,10/01/2001,MARCO A CARRASCO,120,For-Profit,www.westgableshealthcare.com
USA-FL-62-All-62-NursingHomes-351,41627,1087096,03/16/2016,11/15/2017,Nursing Home,WEST JACKSONVILLE CARE AND REHABILITATION CENTER,1650 FOURAKER RD,,JACKSONVILLE,FL,32221,Duval,(904) 786-8668,1600 FOURAKER RD,,JACKSONVILLE,FL,32221,Duval,LICENSED,WEST JACKSONVILLE CARE AND REHABILITATION LLC,11/16/2015,JAMIE LYNN STANDLEY,120,For-Profit,
USA-FL-62-All-62-NursingHomes-352,70511,1593096,07/01/2017,06/30/2019,Nursing Home,WEST MELBOURNE HEALTH & REHABILITATION CENTER,2125 WEST NEW HAVEN AVE,,WEST MELBOURNE,FL,32904,Brevard,(321) 725-7360,2125 WEST NEW HAVEN AVE,,WEST MELBOURNE,FL,32904,Brevard,LICENSED,NORTHPORT HEALTH SERVICES OF FLORIDA  LLC,07/01/1999,RANDALL G BLUE,180,For-Profit,www.westmelbournehealthandrehab.com
USA-FL-62-All-62-NursingHomes-353,55264,1596096,08/01/2017,07/31/2019,Nursing Home,WESTCHESTER GARDENS HEALTH & REHABILITATION,3301 N MCMULLEN BOOTH RD,,CLEARWATER,FL,33761,Pinellas,(727) 785-8335,3301 N MCMULLEN BOOTH RD,,CLEARWATER,FL,33761,Pinellas,LICENSED,WESTCHESTER GARDENS LIMITED PARTNERSHIP,08/01/1990,JOHN DAVID FITTS,120,For-Profit,www.westchestergardens.com
USA-FL-62-All-62-NursingHomes-354,64111,1597096,09/01/2017,08/31/2019,Nursing Home,WESTMINSTER MANOR OF BRADENTON,1700 21ST AVE W,,BRADENTON,FL,34205,Manatee,(941) 748-4161,80 W LUCERNE CIR,,ORLANDO,FL,32801-3779,Orange,LICENSED,PRESBYTERIAN RETIREMENT COMMUNITIES  INC.,01/01/1987,CHEQUITA ALEXANDER SALTER,59,Not-For-Profit,westminsterretirement.com
USA-FL-62-All-62-NursingHomes-355,23709,1599096,10/01/2017,09/30/2019,Nursing Home,WESTMINSTER OAKS,4449 MEANDERING WAY,,TALLAHASSEE,FL,32308,Leon,(850) 878-1136,4449 MEANDERING WAY,,TALLAHASSEE,FL,32308,Leon,LICENSED,PRESBYTERIAN RETIREMENT COMMUNITIES  INC.,11/01/1990,TYLER JOHN SUNUNU,120,Not-For-Profit,westminsterretirement.com
USA-FL-62-All-62-NursingHomes-356,55292,1422096,04/01/2017,03/31/2019,Nursing Home,WESTMINSTER PALMS,830 NORTH SHORE DR NE,,SAINT PETERSBURG,FL,33701,Pinellas,(727) 894-2102,830 NORTH SHORE DR NE,,SAINT PETERSBURG,FL,33701,Pinellas,LICENSED,PALM SHORES RETIREMENT COMMUNITY  INC.,04/01/2003,DEANNA DELACRUZ,42,Not-For-Profit,westminsterretirement.com
USA-FL-62-All-62-NursingHomes-357,55290,130470995,09/01/2017,08/31/2019,Nursing Home,WESTMINSTER SUNCOAST,1095 PINELLAS POINT DR S,,SAINT PETERSBURG,FL,33705-6272,Pinellas,(727) 867-1131,80 W LUCERNE CIR,,ORLANDO,FL,32801-3779,Orange,LICENSED,SUNCOAST MANOR RETIREMENT COMMUNITY  INC.,01/01/1990,TRACEY RICKABAUGH,120,Not-For-Profit,westminsterretirement.com
USA-FL-62-All-62-NursingHomes-358,74830,16010961,03/01/2017,02/28/2019,Nursing Home,WESTMINSTER TOWERS,70 WEST LUCERNE CIRCLE,,ORLANDO,FL,32801,Orange,(407) 841-1310,70 WEST LUCERNE CIRCLE,,ORLANDO,FL,32801,Orange,LICENSED,PRESBYTERIAN RETIREMENT COMMUNITIES  INC.,10/04/1991,MARK S. KESSLER,120,Not-For-Profit,www.westminsterretirement.com
USA-FL-62-All-62-NursingHomes-359,64114,1598096,03/01/2017,02/28/2019,Nursing Home,WESTMINSTER TOWERS AND SHORES OF BRADENTON,1533 4TH AVE W,,BRADENTON,FL,34205,Manatee,(941) 747-1881,1533 4TH AVE W,,BRADENTON,FL,34205,Manatee,LICENSED,PRESBYTERIAN RETIREMENT COMMUNITIES  INC.,01/01/1994,KATHLEEN SYLVIA,120,Not-For-Profit,westminsterretirement.com
USA-FL-62-All-62-NursingHomes-360,74831,1612096,03/01/2017,02/28/2019,Nursing Home,WESTMINSTER WINTER  PARK,1111 S LAKEMONT AVE,STE 101,WINTER PARK,FL,32792-5469,Orange,(407) 647-4083,1111 S LAKEMONT AVE,STE 101,WINTER PARK,FL,32792-5469,Orange,LICENSED,PRESBYTERIAN RETIREMENT COMMUNITIES  INC.,10/04/1991,MARK STEPHENSON NIEMEYER,120,Not-For-Profit,www.westminsterretirement.com
USA-FL-62-All-62-NursingHomes-361,45508,15900961,01/01/2016,12/31/2017,Nursing Home,WESTMINSTER WOODS ON JULINGTON CREEK,25 STATE ROAD 13,,JACKSONVILLE,FL,32259,St. Johns,(904) 287-7300,25 STATE ROAD 13,,JACKSONVILLE,FL,32259,St. Johns,LICENSED,WESLEY MANOR INC,11/16/1996,MARILYN CAMERON,60,Not-For-Profit,westminsterretirement.com
USA-FL-62-All-62-NursingHomes-362,14603,1602096,09/28/2016,09/27/2018,Nursing Home,WESTWOOD NURSING AND REHABILITATION CENTER,1001 MAR-WALT DRIVE,,FORT WALTON BEACH,FL,32547,Okaloosa,(850) 863-5174,1001 MAR-WALT DR,,FORT WALTON BEACH,FL,32547,Okaloosa,LICENSED,WESTWOOD OPERATIONS LLC,09/28/2016,KAREN LAMKIN HUGHES,60,For-Profit,
USA-FL-62-All-62-NursingHomes-363,62909,13830961,05/07/2017,05/06/2019,Nursing Home,WHISPERING OAKS,1514 E CHELSEA ST,,TAMPA,FL,33610,Hillsborough,(813) 238-6406,1514 E CHELSEA ST,,TAMPA,FL,33610,Hillsborough,LICENSED,SENIOR HEALTH TNF  LLC,05/07/2003,ROBERT C MURPHY,240,Not-For-Profit,whisperingoakshealthandrehab.com
USA-FL-62-All-62-NursingHomes-364,95033,1605095,08/02/2017,08/01/2019,Nursing Home,WHITEHALL BOCA RATON,7300 DEL PRADO CIRCLE SOUTH,,BOCA RATON,FL,33433,Palm Beach,(561) 392-3000,7300 DEL PRADO CIRCLE SOUTH,,BOCA RATON,FL,33433,Palm Beach,LICENSED,WHITEHALL OPCO LLC,08/02/2013,TREVOR MATCHIM,154,For-Profit,www.whitehallboca.com
USA-FL-62-All-62-NursingHomes-365,33801,1381096,12/01/2015,11/30/2017,Nursing Home,WILLISTON CARE CENTER,300 NW 1ST AVE,,WILLISTON,FL,32696,Levy,(352) 528-3561,300 NW 1ST AVE,,WILLISTON,FL,32696,Levy,LICENSED,WILLISTON FACILITY INC,12/01/2015,ROSELYN R BRECHER,120,For-Profit,http://willistonrehab.com
USA-FL-62-All-62-NursingHomes-366,11713,1029096,08/01/2016,07/31/2018,Nursing Home,WILLOWBROOKE COURT AT AZALEA TRACE,10100 HILLVIEW DR,,PENSACOLA,FL,32514,Escambia,(850) 478-5200,10100 HILLVIEW DR,,PENSACOLA,FL,32514,Escambia,LICENSED,ACTS RETIREMENT LIFE COMMUNITIES  INC,08/01/2012,BRENDA J BASFORD,82,Not-For-Profit,https://www.actsretirement.org/communities/florida/azalea-trace-pensacola/
USA-FL-62-All-62-NursingHomes-367,93106,12460962,11/01/2016,10/31/2018,Nursing Home,WILLOWBROOKE COURT AT INDIAN RIVER ESTATES,2440 CITRUS BLOSSOM CIR,,VERO BEACH,FL,32966-5148,Indian River,(772) 562-8700,2440 CITRUS BLOSSOM CIR,,VERO BEACH,FL,32966-5148,Indian River,LICENSED,ACTS RETIREMENT LIFE COMMUNITIES  INC,07/28/2005,ERELYN HICKS,120,Not-For-Profit,actsretirement.org
USA-FL-62-All-62-NursingHomes-368,95047,1514096,07/01/2017,05/31/2019,Nursing Home,WILLOWBROOKE COURT AT ST ANDREWS ESTATES,6152 N VERDE TRAIL,,BOCA RATON,FL,33433,Palm Beach,(561) 487-5200,6152 N VERDE TRAIL,,BOCA RATON,FL,33433,Palm Beach,LICENSED,ACTS RETIREMENT LIFE COMMUNITIES  INC,03/03/1995,AIMEE MICHELLE HILTON,89,Not-For-Profit,www.actsretirement.org
USA-FL-62-All-62-NursingHomes-369,95049,1139096,09/01/2017,08/31/2019,Nursing Home,WILLOWBROOKE COURT SKILLED CARE CENTER- EDGEWATER AT BOCA POINTE,23305 BLUE WATER CIRCLE,,BOCA RATON,FL,33433,Palm Beach,(561) 368-5600,23305 BLUE WATER CIRCLE,,BOCA RATON,FL,33433-7053,Palm Beach,LICENSED,ACTS RETIREMENT LIFE COMMUNITIES  INC,09/01/1995,SARAH OSTROW,101,Not-For-Profit,www.actsretirement.org
USA-FL-62-All-62-NursingHomes-370,100617,14050963,07/21/2017,09/19/2017,Nursing Home,WILTON MANORS HEALTH & REHABILITATION CENTER,2675 N ANDREWS AVE,,WILTON MANORS,FL,33311,Broward,(954) 563-5711,2675 N ANDREWS AVE,,WILTON MANORS,FL,33311,Broward,IN REVIEW,PALM COURT NH  L.L.C.,09/20/2000,ALEXIS MORFA,147,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-371,30402,1608096,12/04/2016,12/03/2018,Nursing Home,WINDSOR HEALTH AND REHABILITATION CENTER,602 E LAURA ST,,STARKE,FL,32091,Bradford,(904) 964-3383,602 E LAURA ST,,STARKE,FL,32091,Bradford,LICENSED,NF WINDSOR  LLC,12/04/2008,BRITTNEY TYLER,120,For-Profit,
USA-FL-62-All-62-NursingHomes-372,55113,16090961,03/27/2017,06/30/2019,Nursing Home,WINDSOR WOODS REHAB AND HEALTHCARE CENTER,13719 DALLAS DR,,HUDSON,FL,34667,Pasco,(727) 862-6795,13719 DALLAS DR,,HUDSON,FL,34667,Pasco,LICENSED,FI WINDSOR WOODS LLC,07/01/2003,JOSHUA CHOATE,103,Not-For-Profit,windsorwoodshealthandrehab.com
USA-FL-62-All-62-NursingHomes-373,83613,16300961,07/01/2017,06/30/2019,Nursing Home,WINKLER COURT,3250 WINKLER AVENUE EXTENSION,,FORT MYERS,FL,33916,Lee,(239) 939-4993,3250 WINKLER AVENUE EXTENSION,,FORT MYERS,FL,33916,Lee,LICENSED,FI - WINKLER COURT  LLC,07/01/2003,ROBERT ANTHONY GIANNAMORE,120,Not-For-Profit,www.winklercourt.com
USA-FL-62-All-62-NursingHomes-374,65304,1185096,01/01/2016,12/31/2017,Nursing Home,WINTER HAVEN HEALTH AND REHABILITATION CENTER,202 AVE O NE,,WINTER HAVEN,FL,33881,Polk,(863) 293-3103,202 AVE O NE,,WINTER HAVEN,FL,33881,Polk,LICENSED,SENIOR HEALTH WINTER HAVEN LLC,01/01/2001,DANIEL JAMES JONES,144,Not-For-Profit,winterhavenhealthandrehab.com
USA-FL-62-All-62-NursingHomes-375,74816,16110963,11/01/2015,10/31/2017,Nursing Home,WINTER PARK CARE & REHABILITATION CENTER,2970 SCARLETT RD,,WINTER PARK,FL,32792,Orange,(407) 671-8030,2970 SCARLETT RD,,WINTER PARK,FL,32792,Orange,LICENSED,LP WINTER PARK  LLC,11/01/2007,SKYLAR MELNICK,103,For-Profit,
USA-FL-62-All-62-NursingHomes-376,95037,13390962,02/01/2016,01/31/2018,Nursing Home,WOOD LAKE HEALTH AND REHABILITATION CENTER,6414 13TH RD S,,GREENACRES,FL,33415-1401,Palm Beach,(561) 478-9900,6414 13TH RD S,,GREENACRES,FL,33415-1401,Palm Beach,LICENSED,6414 13TH ROAD SOUTH OPERATIONS LLC,02/01/2012,ELLEN ALPEREN,120,For-Profit,www.consulatehealthcare.com
USA-FL-62-All-62-NursingHomes-377,62915,13320962,12/01/2015,11/30/2017,Nursing Home,WOODBRIDGE CARE CENTER,8720 JACKSON SPRINGS RD,,TAMPA,FL,33615-3210,Hillsborough,(813) 341-5600,8720 JACKSON SPRINGS RD,,TAMPA,FL,33615-3210,Hillsborough,LICENSED,WOODBRIDGE FACILITY INC,12/01/2015,JACKIE AFTANAS ASHE,120,For-Profit,
USA-FL-62-All-62-NursingHomes-378,35960991,130471028,07/01/2016,06/30/2018,Nursing Home,WOODLAND GROVE HEALTH & REHABILITATION CENTER,4325 SOUTHPOINT BOULEVARD,,JACKSONVILLE,FL,32216,Duval,(904) 245-7620,4325 SOUTHPOINT BLVD,,JACKSONVILLE,FL,32216,Duval,LICENSED,WOODLAND GROVE NH LLC,07/01/2014,REBECCA M MATHENY,120,For-Profit,www.greystonehealth.com
USA-FL-62-All-62-NursingHomes-379,55260,1614096,04/01/2017,03/31/2019,Nursing Home,WRIGHTS HEALTHCARE AND REHABILITATION CENTER,11300 110TH AVE N,,SEMINOLE,FL,33778-3711,Pinellas,(727) 391-9986,11300 110TH AVE N,,SEMINOLE,FL,33778-3711,Pinellas,LICENSED,LIFESTYLES 1 HEALTHCARE  LLC,04/01/2002,MIKI SARDONI,60,For-Profit,www.wrightshealthcare.com
USA-FL-62-All-62-NursingHomes-380,62901,10100961,08/15/2017,12/31/2017,Nursing Home,YBOR CITY HEALTHCARE AND REHABILITATION CENTER,1709 TALIAFERRO AVE,,TAMPA,FL,33602,Hillsborough,(813) 223-4623,1709 TALIAFERRO AVE,,TAMPA,FL,33602,Hillsborough,LICENSED,CONSOLIDATED GROUP OF TAMPA  INC.,03/01/1996,BRIAN CLARK POLLETT,80,For-Profit,www.yborcityhealthandrehab.com
USA-FL-62-All-62-NursingHomes-381,55111,16150961,01/01/2017,12/31/2018,Nursing Home,ZEPHYR HAVEN HEALTH & REHAB CENTER  INC,38250 A AVE,,ZEPHYRHILLS,FL,33542,Pasco,(813) 782-5508,38250 A AVE,,ZEPHYRHILLS,FL,33542,Pasco,LICENSED,ZEPHYR HAVEN HEALTH & REHAB CENTER  INC,01/01/2007,RICHARD J KUHLMEYER,120,Not-For-Profit,www.zephyrhaven.com
USA-FL-62-All-62-NursingHomes-382,35960923,130470988,01/01/2017,12/31/2018,Nursing Home,ZEPHYRHILLS HEALTH & REHAB CENTER  INC,7350 DAIRY RD,,ZEPHYRHILLS,FL,33540,Pasco,(813) 788-4300,7350 DAIRY RD,,ZEPHYRHILLS,FL,33540,Pasco,LICENSED,ZEPHYRHILLS HEALTH & REHAB CENTER INC,01/01/2007,RICHARD J KUHLMEYER,103,Not-For-Profit,www.zephyrhillshealth.com
USA-FL-62-All-62-NursingHomes-383,64102,11660961,07/01/2016,06/30/2018,Nursing Home,CASA MORA REHABILITATION AND EXTENDED CARE,1902 59TH ST W,,BRADENTON,FL,34209,Manatee,(941) 761-1000,1902 59TH ST W,,BRADENTON,FL,34209,Manatee,LICENSED,FI CASA MORA LLC,07/01/2003,SUSAN P DUFRESNE,240,Not-For-Profit,Casamorarehabilitationandextendedcare.com
