row_id,Facility Name,Address1,Address2,City,Zip,State,Country,Contact Phone,Website,Link to details,facility_type
USA-NY-47-NY-HealthProfiles-output-219,Helen Hayes Hospital RHCF,51 N Route 9w,,West Haverstraw,10993,NY,US,(845) 786-4000,http://www.helenhayeshospital.org/,https://profiles.health.ny.gov/nursing_home/view/150896,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-220,Helen Hayes Hospital,51 N Route 9w,,West Haverstraw,10993,NY,US,(845) 786-4000,,https://profiles.health.ny.gov/nursing_home/view/1253376,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-221,Hempstead Park Nursing Home,800 Front Street,,Hempstead,11550,NY,US,(516) 705-9700,,https://profiles.health.ny.gov/nursing_home/view/150448,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-222,Henry J. Carter Skilled Nursing Facility,1752 Park Avenue,,New York,10035,NY,US,(646) 686-0057,http://www.nyc.gov/html/hhc/coler-goldwater/,https://profiles.health.ny.gov/nursing_home/view/150293,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-223,Heritage Commons Residential Health Care,1019 Wicker Street,,Ticonderoga,12883,NY,US,(518) 585-6771,http://www.interlakeshealth.com/getpage.php?name=heritage_commons,https://profiles.health.ny.gov/nursing_home/view/150382,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-224,Heritage Green Nursing Home,P.o. Box 400,Route 430,Greenhurst,14742,NY,US,(716) 483-5000,http://www.heritage1886.org/new/index.php?option=com_content&view=article&id=38&Itemid=45,https://profiles.health.ny.gov/nursing_home/view/150787,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-225,Heritage Health Care Center,1657 Sunset Ave,,Utica,13502,NY,US,(315) 797-7392,http://hhcc.net/,https://profiles.health.ny.gov/nursing_home/view/150485,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-226,Heritage Park Health Care Center,150 Prather Avenue,,Jamestown,14701,NY,US,(716) 488-1921,http://www.heritage1886.org/new/index.php?option=com_content&view=article&id=36&Itemid=47,https://profiles.health.ny.gov/nursing_home/view/150325,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-227,"Heritage Village Rehab and Skilled Nursing, Inc.",4570 Route 60,,Gerry,14740,NY,US,(716) 985-4612,http://www.heritage1886.org/new/index.php?option=com_content&view=article&id=33&Itemid=207,https://profiles.health.ny.gov/nursing_home/view/150327,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-228,Highfield Gardens Care Center of Great Neck,199 Community Drive,,Great Neck,11021,NY,US,(516) 365-9229,http://www.highfieldgardens.com/,https://profiles.health.ny.gov/nursing_home/view/150461,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-229,Highland Care Center,91-31 175th Street,,Jamaica,11432,NY,US,(718) 657-6363,http://www.extendedcare.com/ElderCare/Facilities/NY/Jamaica/HighlandCC/,https://profiles.health.ny.gov/nursing_home/view/150766,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-230,Highland Nursing Home Inc,182 Highland Road,,Massena,13662,NY,US,(315) 769-9956,http://highlandnursinghome.com/,https://profiles.health.ny.gov/nursing_home/view/150539,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-231,Highland Park Rehabilitation and Nursing Center,160 Seneca St,,Wellsville,14895,NY,US,(585) 593-3750,http://www.highlandparkrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150308,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-232,Highland Rehabilitation and Nursing Center,120 Highland Avenue,,Middletown,10940,NY,US,(845) 342-1033,,https://profiles.health.ny.gov/nursing_home/view/150506,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-233,Highlands Living Center,500 Hahnemann Trail,,Pittsford,14534,NY,US,(585) 383-1700,http://www.highlandsatpittsford.org/the-living-center/,https://profiles.health.ny.gov/nursing_home/view/150883,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-234,Highpointe On Michigan Health Care Facility,1031 Michigan Avenue,,Buffalo,14203,NY,US,(716) 748-3101,http://www.highpointeonmichigan.org/,https://profiles.health.ny.gov/nursing_home/view/150802,Residential Health Care; Pediatric; Pediatric Ventilator Dependent; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-235,Hilaire Rehab & Nursing,9 Hilaire Drive,,Huntington,11743,NY,US,(631) 427-0254,http://www.hilairerehabandnursing.com/AboutUs.php,https://profiles.health.ny.gov/nursing_home/view/150570,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-236,Hill Haven Nursing Home,1550 Empire Blvd,,Webster,14580,NY,US,(585) 671-4300,http://www.rochestergeneral.org/centers-and-services/senior-services/hill-haven/,https://profiles.health.ny.gov/nursing_home/view/150435,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-237,Hillside Manor Rehab & Extended Care Center,182-15 Hillside Avenue,,Jamaica Estates,11432,NY,US,(718) 291-8200,http://www.hillsidehealthcare.com/,https://profiles.health.ny.gov/nursing_home/view/150768,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-238,Hollis Park Manor Nursing Home,191-06 Hillside Avenue,,Hollis,11423,NY,US,(718) 479-1010,,https://profiles.health.ny.gov/nursing_home/view/150809,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-239,Holliswood Center for Rehabilitation and Healthcare,195-44 Woodhull Avenue,,Hollis,11423,NY,US,(718) 740-3500,http://www.holliswood.net/,https://profiles.health.ny.gov/nursing_home/view/150767,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-240,Hope Center for Hiv and Nursing Care,1401 University Avenue,,Bronx,10452,NY,US,(718) 681-8700,http://www.projectsamaritan.org/,https://profiles.health.ny.gov/nursing_home/view/150850,AIDS
USA-NY-47-NY-HealthProfiles-output-241,Hopkins Center for Rehabilitation and Healthcare,155 Dean Street,,Brooklyn,11217,NY,US,(718) 694-6700,http://www.hopkinscenter.com/,https://profiles.health.ny.gov/nursing_home/view/150876,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-242,Horizon Care Center,64-11 Beach Channel Drive,,Arverne,11692,NY,US,(718) 945-0700,,https://profiles.health.ny.gov/nursing_home/view/150771,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-243,"Hornell Gardens, LLC",434 Monroe Avenue,,Hornell,14843,NY,US,(607) 324-7740,http://www.hurlbutcare.com/our-communities/hornell-gardens,https://profiles.health.ny.gov/nursing_home/view/150557,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-244,Hudson Park Rehabilitation and Nursing Center,325 Northern Boulevard,,Albany,12204,NY,US,(518) 449-1100,http://www.hudsonparkrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150299,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-245,Hudson Pointe at Riverdale Center for Nursing and Rehabilitation,3220 Henry Hudson Parkway,,Bronx,10463,NY,US,(718) 514-2000,http://www.hudsonpointerehab.com/,https://profiles.health.ny.gov/nursing_home/view/150656,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-246,Hudson Valley Rehabilitation & Extended Care Center,260 Vineyard Ave,,Highland,12528,NY,US,(845) 691-7201,http://www.hudsonvalleyrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150592,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-247,Humboldt House Rehabilitation and Nursing Center,64 Hager Street,,Buffalo,14208,NY,US,(716) 886-4377,http://www.niagaralutheran.org/content/pages/nl-rehabilitation-center,https://profiles.health.ny.gov/nursing_home/view/150361,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-248,Huntington Hills Center for Health and Rehabilitation,400 South Service Road,,Melville,11747,NY,US,(631) 439-3000,http://www.huntingtonhillscenter.com/,https://profiles.health.ny.gov/nursing_home/view/150931,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-249,Huntington Living Center,369 East Main Street,,Waterloo,13165,NY,US,(315) 787-4920,http://www.flhealth.org/hlc,https://profiles.health.ny.gov/nursing_home/view/150296,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-250,Ideal Senior Living Center,601 High Avenue,,Endicott,13760,NY,US,(607) 786-7308,http://www.uhs.net/?id=185&sid=1,https://profiles.health.ny.gov/nursing_home/view/150313,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-251,Incarnation Childrens Center Inc,142 Audubon Ave,,New York,10032,NY,US,(212) 928-2590,http://incarnationchildrenscenter.org/,https://profiles.health.ny.gov/nursing_home/view/150897,AIDS
USA-NY-47-NY-HealthProfiles-output-252,Indian River Rehabilitation and Nursing Center,17 Madison Street,,Granville,12832,NY,US,(518) 642-2710,,https://profiles.health.ny.gov/nursing_home/view/150598,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-253,Ira Davenport Memorial Hospital SNF HRF,7571 State Route 54,,Bath,14810,NY,US,(607) 776-8500,http://www.arnothealth.org/ira-davenport-memorial-hospital,https://profiles.health.ny.gov/nursing_home/view/150844,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-254,Iroquois Nursing Home Inc,4600 Southwood Heights Drive,,Jamesville,13078,NY,US,(315) 469-1300,http://www.iroquoisnursing.com/,https://profiles.health.ny.gov/nursing_home/view/150862,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-255,Isabella Geriatric Center Inc,515 Audubon Avenue,,New York,10040,NY,US,(212) 781-9800,http://www.isabella.org/,https://profiles.health.ny.gov/nursing_home/view/150715,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-256,Island Nursing and Rehab Center,5537 Expressway Drive North,,Holtsville,11742,NY,US,(631) 758-3336,http://www.islandnursing.org/,https://profiles.health.ny.gov/nursing_home/view/150906,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-257,Jamaica Hospital Medical Center,89th Avenue & Van Wyck Expressway,,Jamaica,11418,NY,US,(718) 206-6000,http://jamaicahospital.org/pages/clinical_services/rehab/TheTransitionalCareUnit.html,https://profiles.health.ny.gov/nursing_home/view/153983,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-258,Jamaica Hospital Nursing Home Co Inc,89-40 135th Street,,Jamaica,11418,NY,US,(718) 206-5000,http://www.trumppavilion.org/,https://profiles.health.ny.gov/nursing_home/view/150765,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-259,James A Eddy Memorial Geriatric Center,2256 Burdett Avenue,,Troy,12180,NY,US,(518) 274-9890,http://www.nehealth.com/Senior_Services/Nursing_Homes/Eddy_Memorial_Geriatric_Center/,https://profiles.health.ny.gov/nursing_home/view/150810,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-260,James G. Johnston Memorial Nursing Home,285 Deyo Hill Road,,Johnson City,13790,NY,US,(607) 798-7818,http://www.unitedmethodisthomes.org/facility/james-g-johnston-memorial-nursing-home/,https://profiles.health.ny.gov/nursing_home/view/150806,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-261,James Square Nursing and Rehabilitation Centre,918 James Street,,Syracuse,13203,NY,US,(315) 474-1561,http://www.jamessquare.com/,https://profiles.health.ny.gov/nursing_home/view/150499,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-262,Jeanne Jugan Residence,2999 Schurz Avenue,,Bronx,10465,NY,US,(347) 329-1800,http://www.littlesistersofthepoorbronx.org/,https://profiles.health.ny.gov/nursing_home/view/150649,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-263,Jefferson's Ferry,500 Mather Drive,,So Setauket,11720,NY,US,(631) 650-2600,http://www.jeffersonsferry.org/,https://profiles.health.ny.gov/nursing_home/view/150905,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-264,Jennie B Richmond Chaffee Nursing Home Company Inc,222 East Main Street,,Springville,14141,NY,US,(716) 592-2871,http://www.bertrandchaffee.com/longtermcare,https://profiles.health.ny.gov/nursing_home/view/150372,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-265,Jewish Home of Central New York,4101 E Genesee St,,Syracuse,13214,NY,US,(315) 446-9111,http://menorahparkofcny.com/continuum-of-care/jewish-health-rehabilitation/,https://profiles.health.ny.gov/nursing_home/view/150493,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-266,Jewish Home of Rochester,2021 Winton Road S,,Rochester,14618,NY,US,(585) 427-7760,http://www.jewishseniorlife.org/our-campus/skilled-nursing/,https://profiles.health.ny.gov/nursing_home/view/150814,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-267,John T Mather Memorial Hospital of Port Jefferson New York Inc,75 North Country Road,,Port Jefferson,11777,NY,US,(631) 473-1320,http://www.matherhospital.org/transitional-care-unit.php,https://profiles.health.ny.gov/nursing_home/view/153981,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-268,Katherine Luther Residential Health Care and Rehabilitation Center,110 Utica Road,,Clinton,13323,NY,US,(315) 853-5515,http://www.lutherancare.org/services/facilities-1/skilled-nursing-1,https://profiles.health.ny.gov/nursing_home/view/150481,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-269,Kendal at Ithaca,2230 North Triphammer Road,,Ithaca,14850,NY,US,(607) 266-5310,http://kai.kendal.org/,https://profiles.health.ny.gov/nursing_home/view/150889,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-270,Kendal On Hudson,One Kendal Way,,Sleepy Hollow,10591,NY,US,(914) 922-1000,http://kohud.kendal.org/Default.aspx,https://profiles.health.ny.gov/nursing_home/view/150915,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-271,King David Center for Nursing and Rehabilitation,2266 Cropsey Avenue,,Brooklyn,11214,NY,US,(718) 266-6100,http://www.sephardichome.org/,https://profiles.health.ny.gov/nursing_home/view/150683,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-272,King Street Home Inc,787 King Street,,Port Chester,10573,NY,US,(914) 937-5800,http://www.kingstreetnursinghome.com/home.html,https://profiles.health.ny.gov/nursing_home/view/150621,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-273,Kings Harbor Multicare Center,2000 E Gunhill Road,,Bronx,10469,NY,US,(718) 320-0400,http://www.kingsharbor.com/,https://profiles.health.ny.gov/nursing_home/view/150671,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-274,Kingsway Arms Nursing Center Inc,323 Kings Road,,Schenectady,12304,NY,US,(518) 393-4117,http://www.kingswaycommunity.com/kingsway-arms.cfm,https://profiles.health.ny.gov/nursing_home/view/150548,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-275,Kirkhaven,254 Alexander Street,,Rochester,14607,NY,US,(585) 461-1991,http://www.seniorsfirst.com/kirkhaven/,https://profiles.health.ny.gov/nursing_home/view/150800,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-276,Laconia Nursing Home,1050 East 230th Street,,Bronx,10466,NY,US,(718) 654-5875,http://www.laconianursinghome.com/,https://profiles.health.ny.gov/nursing_home/view/150669,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-277,"Lakeside - Beikirch Care Center, Inc",170 West Avenue,,Brockport,14420,NY,US,(585) 395-6052,http://www.lakesidehealth.com/,https://profiles.health.ny.gov/nursing_home/view/150426,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-278,Latta Road Nursing Home East,2102 Latta Road,,Rochester,14612,NY,US,(585) 225-0920,http://www.lattaroadnh.com/about.htm,https://profiles.health.ny.gov/nursing_home/view/150431,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-279,Latta Road Nursing Home West,2100 Latta Road,,Rochester,14612,NY,US,(585) 225-0910,http://www.lattaroadnh.com/about.htm,https://profiles.health.ny.gov/nursing_home/view/150429,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-280,"Lawrence Nursing Care Center, Inc",350 Beach 54th Street,,Arverne,11692,NY,US,(718) 945-0400,,https://profiles.health.ny.gov/nursing_home/view/150762,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-281,"Leroy Village Green Residential Health Care Facility, Inc",10 Munson Street,,Leroy,14482,NY,US,(585) 768-2561,http://www.leroyvillagegreen.com/,https://profiles.health.ny.gov/nursing_home/view/150793,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-282,Lewis County General Hospital-Nursing Home Unit,7785 North State Street,,Lowville,13367,NY,US,(315) 376-5200,http://www.lcgh.net/,https://profiles.health.ny.gov/nursing_home/view/150402,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-283,Linden Center for Nursing and Rehabilitation,2237 Linden Boulevard,,Brooklyn,11207,NY,US,(718) 649-7000,http://lindengardensrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150926,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-284,Little Neck Care Center,260-19 Nassau Blvd,,Little Neck,11362,NY,US,(718) 423-6400,,https://profiles.health.ny.gov/nursing_home/view/150757,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-285,Living Center at Geneva - North,196-198 North Street,,Geneva,14456,NY,US,(585) 787-4730,http://www.flhealth.org/body.cfm?id=296,https://profiles.health.ny.gov/nursing_home/view/150294,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-286,Living Center at Geneva - South,196-198 North Street,,Geneva,14456,NY,US,(315) 787-4730,http://www.flhealth.org/body.cfm?id=297,https://profiles.health.ny.gov/nursing_home/view/150295,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-287,Livingston County Center for Nursing and Rehabilitation,11 Murray Hill Drive,,Mt Morris,14510,NY,US,(585) 243-7200,http://www.co.livingston.state.ny.us/cnr.htm,https://profiles.health.ny.gov/nursing_home/view/150404,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-288,Livingston Hills Nursing and Rehabilitation Center,2781 Route 9,,Livingston,12541,NY,US,(518) 851-3041,http://livingstonhills.com/,https://profiles.health.ny.gov/nursing_home/view/150344,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-289,Long Beach Nursing and Rehabilitation Center,375 East Bay Drive,,Long Beach,11561,NY,US,(516) 897-1110,http://www.lbmc.org/services/komanoff.htm,https://profiles.health.ny.gov/nursing_home/view/150446,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-290,Long Island Care Center Inc,144-61 38th Ave,,Flushing,11354,NY,US,(718) 939-7500,http://longislandcarecenter.com/,https://profiles.health.ny.gov/nursing_home/view/150746,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-291,Long Island State Veterans Home,Suny At Stonybrook 100 Patriots Road,,Stonybrook,11790,NY,US,(631) 444-8606,http://www.listateveteranshome.org/,https://profiles.health.ny.gov/nursing_home/view/150818,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-292,Loretto Health and Rehabilitation Center,700 East Brighton Avenue,,Syracuse,13205,NY,US,(315) 469-5570,http://www.loretto-cny.org/,https://profiles.health.ny.gov/nursing_home/view/150494,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-293,"Lutheran Augustana Center for Extended Care & Rehabilitation, Inc",5434 Second Avenue,,Brooklyn,11204,NY,US,(718) 630-6000,http://www.lutheranaugustanacenter.com/pages/main.html,https://profiles.health.ny.gov/nursing_home/view/150690,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-294,"Lutheran Center at Poughkeepsie, Inc",965 Duthcess Turnpike,,Poughkeepsie,12603,NY,US,(845) 486-9494,http://www.lutherancarecenter.org/,https://profiles.health.ny.gov/nursing_home/view/150925,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-295,Lutheran Retirement Home,715 Falconer Street,,Jamestown,14701,NY,US,(716) 665-4905,http://www.lutheran-jamestown.org/,https://profiles.health.ny.gov/nursing_home/view/150326,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-296,Lynbrook Restorative Therapy and Nursing,243 Atlantic Avenue,,Lynbrook,11563,NY,US,(516) 599-2744,http://www.lynbrookrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150452,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-297,M.M. Ewing Continuing Care Center,350 Parrish Street,,Canandaigua,14424,NY,US,(585) 396-6020,http://www.thompsonhealth.com/SeniorbrLiving/SeniorLiving/MMEwingContinuingCareCenter.aspx,https://profiles.health.ny.gov/nursing_home/view/150503,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-298,Manhattanville Health Care Center,311 W 231st Street,,Bronx,10463,NY,US,(718) 601-8400,,https://profiles.health.ny.gov/nursing_home/view/150836,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-299,Maplewood Health Care and Rehabilitation Center,205 State Street Road,,Canton,13617,NY,US,(315) 386-4541,,https://profiles.health.ny.gov/nursing_home/view/150541,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-300,Maplewood Nursing Home Inc,100 Daniel Drive,,Webster,14580,NY,US,(585) 872-1800,http://www.visitmaplewood.com/,https://profiles.health.ny.gov/nursing_home/view/150421,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-301,Margaret Tietz Center for Nursing Care Inc,164-11 Chapin Parkway,,Jamaica,11432,NY,US,(718) 298-7800,http://www.margarettietz.org/,https://profiles.health.ny.gov/nursing_home/view/150733,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-302,Maria Regina Residence Inc,1725 Brentwood Rd - Bldg 1,,Brentwood,11717,NY,US,(631) 273-4500,http://www.mariareginaresidence.org/,https://profiles.health.ny.gov/nursing_home/view/150907,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-303,Marquis Rehabilitation & Nursing Center,2 Medical Plaza,,Glen Cove,11542,NY,US,(516) 671-0858,http://www.marquisrehabandnursing.com/,https://profiles.health.ny.gov/nursing_home/view/150442,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-304,Martine Center for Rehabilitation and Nursing,12 Tibbits Avenue,,White Plains,10606,NY,US,(914) 428-0910,http://www.schnurmacher.org/,https://profiles.health.ny.gov/nursing_home/view/150610,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-305,Mary Manning Walsh Nursing Home Co Inc,1339 York Avenue,,New York,10021,NY,US,(212) 628-2800,http://www.archcare.org/mary-manning-walsh.html,https://profiles.health.ny.gov/nursing_home/view/150716,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-306,Masonic Care Community of New York,2150 Bleecker Street,,Utica,13501,NY,US,(315) 798-4800,http://www.masonichomeny.org/,https://profiles.health.ny.gov/nursing_home/view/150482,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-307,Mayfair Care Center,100 Baldwin Road,,Hempstead,11550,NY,US,(516) 538-7171,,https://profiles.health.ny.gov/nursing_home/view/150449,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-308,Mcauley Residence,1503 Military Road,,Kenmore,14217,NY,US,(716) 447-6600,http://www.chsbuffalo.org/Facilities/NursingHomes/McAuley,https://profiles.health.ny.gov/nursing_home/view/150366,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-309,Meadow Park Rehabilitation and Health Care Center LLC,78-10 164th Street,,Flushing,11366,NY,US,(718) 591-8300,http://www.meadowparkrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150747,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-310,"Meadowbrook Care Center, Inc",320 West Merrick Road,,Freeport,11520,NY,US,(516) 377-8200,http://meadowbrooklongisland.com/,https://profiles.health.ny.gov/nursing_home/view/150891,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-311,Meadowbrook Healthcare,154 Prospect Avenue,,Plattsburgh,12901,NY,US,(518) 563-5440,http://www.meadowbrookhealth.com/,https://profiles.health.ny.gov/nursing_home/view/150339,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-312,Medford Multicare Center for Living,3115 Horseblock Road,,Medford,11763,NY,US,(631) 730-3000,http://www.medfordmulticare.org/,https://profiles.health.ny.gov/nursing_home/view/150911,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-313,Medina Memorial Hospital SNF,200 Ohio Street,,Medina,14103,NY,US,(585) 798-2000,http://medinamemorial.org/residential-care-unit/,https://profiles.health.ny.gov/nursing_home/view/150511,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-314,Menorah Home & Hospital for Aged & Infirm,1516 Oriental Blvd,,Brooklyn,11235,NY,US,(718) 646-4441,http://www.mjhs.org/rehab-and-nursing-centers/menorah/,https://profiles.health.ny.gov/nursing_home/view/150784,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-315,Mercy Hospital Skilled Nursing Facility,55 Melroy Avenue,,Lackawanna,14218,NY,US,(716) 828-2300,http://www.chsbuffalo.org/Facilities/NursingHomes/MercySNF,https://profiles.health.ny.gov/nursing_home/view/150359,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-316,Mercy Living Center,114 Wawbeek Ave,,Tupper Lake,12986,NY,US,(518) 359-3355,http://www.amccares.org/about-us/living-centers/history.html,https://profiles.health.ny.gov/nursing_home/view/150384,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-317,Methodist Home for Nursing and Rehabilitation,4499 Manhattan College Parkway,,Bronx,10471,NY,US,(718) 548-5100,http://www.methodisthome.org/,https://profiles.health.ny.gov/nursing_home/view/150648,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-318,"Michaud Residential Health Services, Inc.",453 Park Street,,Fulton,13069,NY,US,(315) 592-2009,http://www.stlukehs.com/michaud.php,https://profiles.health.ny.gov/nursing_home/view/150513,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-319,Middletown Park Rehabilitation & Health Care Center,121 Dunning Road,,Middletown,10940,NY,US,(845) 343-0801,http://middletownparkrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150783,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-320,Midway Nursing Home,69-95 Queens Midtown Expressway,,Maspeth,11378,NY,US,(718) 429-2200,http://midwaynursinghome.com/,https://profiles.health.ny.gov/nursing_home/view/150760,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-321,Mills Pond Nursing and Rehabilitation Center,273 Moriches Road,,St James,11780,NY,US,(631) 862-8990,http://www.mpnrc.com/,https://profiles.health.ny.gov/nursing_home/view/150581,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-322,Mohawk Valley Health Care Center,99 Sixth Avenue,,Ilion,13357,NY,US,(315) 895-4050,http://mohawkvalleyhcc.com/,https://profiles.health.ny.gov/nursing_home/view/150394,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-323,Momentum at South Bay for Rehabilitation and Nursing,340 East Montauk Highway,,East Islip,11730,NY,US,(631) 581-6400,http://www.rehabmomentum.com/,https://profiles.health.ny.gov/nursing_home/view/150575,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-324,Monroe Community Hospital,435 East Henrietta Road,,Rochester,14620,NY,US,(585) 760-6500,http://www.monroehosp.org/,https://profiles.health.ny.gov/nursing_home/view/150412,Residential Health Care; Pediatric; Pediatric Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-325,Montgomery Nursing and Rehabilitation Center,2817 Albany Post Road,Box 158,Montgomery,12549,NY,US,(845) 457-3155,http://www.montgomeryrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150509,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-326,Morningside Nursing and Rehabilitation Center,1000 Pelham Parkway South,,Bronx,10461,NY,US,(718) 409-8200,http://www.aiamsh.org/,https://profiles.health.ny.gov/nursing_home/view/150673,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-327,Morningstar Residential Care Center,17 Sunrise Drive,,Oswego,13126,NY,US,(315) 342-4790,http://www.morningstarcares.com/,https://profiles.health.ny.gov/nursing_home/view/150514,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-328,Morris Park Nursing Home,1235 Pelham Parkway North,,Bronx,10469,NY,US,(718) 231-4300,,https://profiles.health.ny.gov/nursing_home/view/150659,Residential Health Care
