row_id,Facility Name,Address1,City,Zip,State,County,Contact Phone,Fax,Contact,Email,Website,DHEC License,Link to details,Country,Facility Type
USA-SC-58-SC-OfficeOnAging-output-186,Heritage Home Of Florence,515 S Warley St,Florence,29501,SC,Florence,843-662-4573,843-662-8209,"Michelle Turner, LPN",mturner@heritageflorence.com,www.heritageflorence.com,NCF-0450,http://nfbl.sc.gov/FacilityInformation.php?FacID=291,US,Nursing Facility
USA-SC-58-SC-OfficeOnAging-output-187,Prince George Health Care,901 Maple St,Georgetown,29440,SC,Georgetown,843-546-6101,843-546-4712,Angela Burns,Angela.Burns@palmltc.com,,NCF-0930,http://nfbl.sc.gov/FacilityInformation.php?FacID=292,US,Nursing Facility
USA-SC-58-SC-OfficeOnAging-output-188,Blue Ridge in Georgetown,2715 S Island Rd,Georgetown,29440,SC,Georgetown,843-546-4123,(843) 546-6715,Anna Vaca,admissions@georgetown.care,,NCF-0633,http://nfbl.sc.gov/FacilityInformation.php?FacID=293,US,Nursing Facility
USA-SC-58-SC-OfficeOnAging-output-189,Lakes At Litchfield Skilled Nursing Center,80 Timberview Ct,Pawleys Island,29585,SC,Georgetown,843-235-9393,,,,,NCF-0843,http://nfbl.sc.gov/FacilityInformation.php?FacID=294,US,Nursing Facility
USA-SC-58-SC-OfficeOnAging-output-190,NHC Healthcare Garden City,9405 Hwy 17 Byp,Murrells Inlet,29576,SC,Horry,843-650-2213,843-650-2236,Jennifer Musick,jmusick@nhcgardencity.com,www.nhcgardencity.com,NCF-0825,http://nfbl.sc.gov/FacilityInformation.php?FacID=295,US,Nursing Facility
USA-SC-58-SC-OfficeOnAging-output-191,Fellowship Health & Rehab Of Anderson,208 James St,Anderson,29625,SC,Anderson,864-226-3427,864-226-7215,Johanna Rice,jrice@covenantdove.com,Covenantdove.com,NCF-0909,http://nfbl.sc.gov/FacilityInformation.php?FacID=296,US,Nursing Facility
USA-SC-58-SC-OfficeOnAging-output-192,Presbyterian Home Of South Carolina-Florence (crcf),2350 W Lucas St,Florence,29501,SC,Florence,843-665-2222,,,,,CRC-0242,http://nfbl.sc.gov/FacilityInformation.php?FacID=298,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-193,Laurel Crest,100 Joseph Walker Dr,West Columbia,29169,SC,Lexington,803-796-0370,,,,,CRC-0829,http://nfbl.sc.gov/FacilityInformation.php?FacID=299,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-194,Presbyterian Home Of South Carolina-Clinton (crcf),801 Musgrove St,Clinton,29325,SC,Laurens,864-833-5190,,,,,CRC-0014,http://nfbl.sc.gov/FacilityInformation.php?FacID=300,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-195,Martha Franks Baptist Retirement Community (crcf),1 Martha Franks Dr,Laurens,29360,SC,Laurens,864-984-4541,,,,,CRC-0360,http://nfbl.sc.gov/FacilityInformation.php?FacID=301,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-196,Arboretum At The Woodlands At Furman,50 Arboretum Ln,Greenville,29617,SC,Greenville,864-371-3100,,,,,CRC-1492,http://nfbl.sc.gov/FacilityInformation.php?FacID=302,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-197,Emeritus At Anderson Place,311 Simpson Rd,Anderson,29621,SC,Anderson,864-261-3875,,,,,CRC-1303,http://nfbl.sc.gov/FacilityInformation.php?FacID=303,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-198,Summit Place Of North Myrtle Beach,491 Hwy 17,Little River,29566,SC,Horry,843-399-5662,,,,,CRC-1360,http://nfbl.sc.gov/FacilityInformation.php?FacID=304,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-199,Myrtle Beach Manor Retirement Community,9547 Hwy 17 N,Myrtle Beach,29572,SC,Horry,843-449-5283,,,,,CRC-1253,http://nfbl.sc.gov/FacilityInformation.php?FacID=305,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-200,Magnolias Of Myrtle Beach,6309 Hawthorne Ln,Myrtle Beach,29572,SC,Horry,843-692-2330,,,,,CRC-1415,http://nfbl.sc.gov/FacilityInformation.php?FacID=306,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-201,Brightwater Assisted Living,201 Brightwater Dr,Myrtle Beach,29579,SC,Horry,843-903-8940,,,,,CRC-1489,http://nfbl.sc.gov/FacilityInformation.php?FacID=307,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-202,Reflections At Carolina Forest,219 Middleburg Dr,Myrtle Beach,29579,SC,Horry,843-903-0700,,,,,CRC-1456,http://nfbl.sc.gov/FacilityInformation.php?FacID=308,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-203,Myrtle Beach Estates,3620 Happy Woods Ct,Myrtle Beach,29588,SC,Horry,843-293-8888,,,,,CRC-1403,http://nfbl.sc.gov/FacilityInformation.php?FacID=309,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-204,Anderson Oaks Assisted Living,997 Hwy 90,Conway,29526,SC,Horry,843-347-9280,,,,,CRC-1506,http://nfbl.sc.gov/FacilityInformation.php?FacID=310,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-205,Emeritus At Conway Place,872 Singleton Ridge Rd,Conway,29526,SC,Horry,843-347-3050,,,,,CRC-1204,http://nfbl.sc.gov/FacilityInformation.php?FacID=311,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-206,Carolina Gardens at Garden City,11951 Grandhaven Dr,Murrells Inlet,29576,SC,Horry,843-357-0200,,Bryan Grawford or Britta Cammarata,Jlittle@agapesenior.com,,CRC-1934,http://nfbl.sc.gov/FacilityInformation.php?FacID=312,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-207,Lois Eargle Home,406 Webb St,Conway,29527,SC,Horry,843-349-7272,,Allan Cornell- Administrator,tacornell@sccoast.net,,CRC-1450,http://nfbl.sc.gov/FacilityInformation.php?FacID=313,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-208,Ladies Community Residence,408 Webb St,Conway,29527,SC,Horry,843-349-7271,,Allan Cornell- Administrator,tacornell@sccoast.net,,CRC-1449,http://nfbl.sc.gov/FacilityInformation.php?FacID=314,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-209,Carolina Gardens at Conway,2320 Hwy 378,Conway,29527,SC,Horry,843-397-2273,,Matthew Whithead or Jason Taylor,jtaylor@Agapesenior.com,,CRC-1912,http://nfbl.sc.gov/FacilityInformation.php?FacID=315,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-210,Lakes At Litchfield Assisted Living,120 Lakes At Litchfield Dr,Pawleys Island,29585,SC,Georgetown,843-235-9393,,,,,CRC-1116,http://nfbl.sc.gov/FacilityInformation.php?FacID=316,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-211,Thorne Retirement Home,702 W 3Rd Ave,Lake View,29563,SC,Dillon,843-759-9099,,James N. Sanderson,insanderson@cooke-associates.com,,CRC-0626,http://nfbl.sc.gov/FacilityInformation.php?FacID=317,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-212,Morningside Of Georgetown,2628 N Fraser St,Georgetown,29440,SC,Georgetown,843-520-0319,,,,,CRC-1102,http://nfbl.sc.gov/FacilityInformation.php?FacID=318,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-213,Jessamine Community Residence,143 Jessamine Ave,Georgetown,29440,SC,Georgetown,843-527-1390,843-546-1617,Stacey Randolph,santley@gcbdsn.com,gcbdsn.com/,CRC-1445,http://nfbl.sc.gov/FacilityInformation.php?FacID=319,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-214,South Island Assisted Living,2902 South Island Rd,Georgetown,29440,SC,Georgetown,843-545-5427,843-461-4590,Maxine J McAlhany,southisland2003@gmail.com,http:,CRC-1272,http://nfbl.sc.gov/FacilityInformation.php?FacID=320,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-215,Maryville Community Residence,2602 Old Charleston Rd,Georgetown,29440,SC,Georgetown,843-546-7238,843-546-1617,Stacey Randolph,santley@gcbdsn.com,gcbdsn.com/,CRC-1446,http://nfbl.sc.gov/FacilityInformation.php?FacID=321,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-216,Oasis Residential Home,2317 Prince St,Georgetown,29440,SC,Georgetown,843-527-4848,843-527-4838,Mazie Graham,oasisinc2001@yahoo.com,,CRC-1219,http://nfbl.sc.gov/FacilityInformation.php?FacID=322,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-217,B & B Assisted Living,412 Pee Dee Church Rd,Dillon,29536,SC,Dillon,843-774-0623,,,,,CRC-0528,http://nfbl.sc.gov/FacilityInformation.php?FacID=323,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-218,Mary's Home Care,224 Ward Loop,Hemingway,29554,SC,Georgetown,843-558-9053,,,,,CRC-1505,http://nfbl.sc.gov/FacilityInformation.php?FacID=324,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-219,Dillon Community Residence,506 S 14Th Ave,Dillon,29536,SC,Dillon,843-841-0778,843-774-0927,Ella Timmons,etimmons@mddsn.org,www.mddsn.ogr,CRC-1377,http://nfbl.sc.gov/FacilityInformation.php?FacID=325,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-220,M & M Residential Care Home,408 Holiday St,Marion,29571,SC,Marion,843-423-0120,,,,,CRC-1379,http://nfbl.sc.gov/FacilityInformation.php?FacID=326,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-221,Johnsonville Adult Care Services,351 S Midway Hwy,Johnsonville,29555,SC,Florence,843-380-0777,,,,,CRC-1530,http://nfbl.sc.gov/FacilityInformation.php?FacID=327,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-222,Bowles Community Care Home 2,9274 N Hwy 17,McClellanville,29458,SC,Charleston,843-887-4180,843-887-4180,,bbowcare@aol.com,,CRC-1497,http://nfbl.sc.gov/FacilityInformation.php?FacID=328,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-223,Bowles Community Care Home,9270 N Hwy 17,Mc Clellanville,29458,SC,Charleston,843-887-4180,843-887-4180,,bbowcare@aol.com,,CRC-0090,http://nfbl.sc.gov/FacilityInformation.php?FacID=329,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-224,Hannah Residential Manor,3750 Sheminally Rd,Pamplico,29583,SC,Florence,843-493-0001,843-493-2840,Patricia Hart/ Regina Hart,hrm3750@gmail.com,,CRC-0712,http://nfbl.sc.gov/FacilityInformation.php?FacID=330,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-225,Sunny Pines Boarding Home,108 W Gapway Rd,Andrews,29510,SC,Georgetown,843-221-7436,,,,,CRC-0098,http://nfbl.sc.gov/FacilityInformation.php?FacID=331,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-226,BTU Rest Home,113 Ellison Street,Bennettsville,29512,SC,Marlboro,843-479-9053,843-479-3550,Jo Ann Newton,bturesthome@aol.com,,CRC-0235,http://nfbl.sc.gov/FacilityInformation.php?FacID=332,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-227,Gene's Residential Care Facility #2,2385 Pamplico Hwy,Florence,29505,SC,Florence,843-407-4580,,,,,CRC-1479,http://nfbl.sc.gov/FacilityInformation.php?FacID=333,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-228,Burgess Residential Care Facility,2591 S Brehenan Dr,Florence,29505,SC,Florence,843-665-6843,,,,,CRC-0925,http://nfbl.sc.gov/FacilityInformation.php?FacID=334,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-229,Carolina Place,240 Charles St,Lake City,29560,SC,Florence,843-394-5707,,Linda Uwagbai,luwagbai@fcdsn.org,,CRC-1258,http://nfbl.sc.gov/FacilityInformation.php?FacID=335,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-230,Good Samaritan Residential Care,1356 Bubzy Rd,Kingstree,29556,SC,Williamsburg,843-382-3530,,,,,CRC-1015,http://nfbl.sc.gov/FacilityInformation.php?FacID=336,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-231,Acline Place,200 S Acline St,Lake City,29560,SC,Florence,843-394-5707,,Linda Uwagbai,luwagbai@fcdsn.org,,CRC-1257,http://nfbl.sc.gov/FacilityInformation.php?FacID=337,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-232,Emeritus At Laurel Gardens,1938 Mountain Laurel Ct,Florence,29505,SC,Florence,843-665-7978,,,,,CRC-1387,http://nfbl.sc.gov/FacilityInformation.php?FacID=338,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-233,Carolinian,718 S Dargan St,Florence,29506,SC,Florence,843-665-9314,,,,,CRC-0468,http://nfbl.sc.gov/FacilityInformation.php?FacID=339,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-234,Evelyn's Residential Care Facility,162 S Mcqueen St,Florence,29501,SC,Florence,843-665-5751,,,,,CRC-1164,http://nfbl.sc.gov/FacilityInformation.php?FacID=340,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-235,Victorian Home,313 Warley St,Florence,29501,SC,Florence,843-664-3090,,,,,CRC-1487,http://nfbl.sc.gov/FacilityInformation.php?FacID=341,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-236,Gene's Residential Care #1,607 W Sumter St,Florence,29501,SC,Florence,843-662-2529,,,,,CRC-0431,http://nfbl.sc.gov/FacilityInformation.php?FacID=342,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-237,Burgess Residential Care #3,615 W Evans St,Florence,29501,SC,Florence,843-665-4940,,Sandy Burgess,,,CRC-1913,http://nfbl.sc.gov/FacilityInformation.php?FacID=343,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-238,Gene's Residential Care Facility #3,1312 W Evans St,Florence,29501,SC,Florence,843-667-6636,,,,,CRC-0482,http://nfbl.sc.gov/FacilityInformation.php?FacID=344,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-239,Somerby Of Mount Pleasant,3100 Tradition Cir,Mount Pleasant,29466,SC,Charleston,843-849-3096,,,,,CRC-1481,http://nfbl.sc.gov/FacilityInformation.php?FacID=345,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-240,Padd-Wren Home,2350 Regional Rd,Florence,29501,SC,Florence,843-673-1005,,,,,CRC-1451,http://nfbl.sc.gov/FacilityInformation.php?FacID=347,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-241,Franke Home,1885 Rifle Range Rd,Mount Pleasant,29464,SC,Charleston,843-856-4700,,,,,CRC-1082,http://nfbl.sc.gov/FacilityInformation.php?FacID=348,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-242,Williamsburg Residential Care Facility,14 WRCF Street,Kingstree,29556,SC,Williamsburg,843-355-6214,843-355-9724,Jacques G. Jackson,wrcf@ftc-i.net,,CRC-0038,http://nfbl.sc.gov/FacilityInformation.php?FacID=349,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-243,Carriage House Of Florence,739 S Parker Dr,Florence,29501,SC,Florence,843-661-6655,843-667-3289,Mary Jane Singletary,carriageflorence@gmail.com,,CRC-1590,http://nfbl.sc.gov/FacilityInformation.php?FacID=350,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-244,Elmcroft Of Florence,3006 Hoffmeyer Rd,Florence,29501,SC,Florence,843-292-0012,,,,,CRC-1422,http://nfbl.sc.gov/FacilityInformation.php?FacID=351,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-245,Bethea Baptist Assisted Living,157 Home Ave,Darlington,29532,SC,Darlington,843-393-2867,843-393-2458,Jenny Doll,jdoll@scbma.com,bethearetirement.com,CRC-1533,http://nfbl.sc.gov/FacilityInformation.php?FacID=352,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-246,Pee Dee Gardens,3117 W Palmetto St,Florence,29505,SC,Florence,843-667-6699,843665-9895,Sherri Scott,sscott@depaul.org,www.depaul.org,CRC-1391,http://nfbl.sc.gov/FacilityInformation.php?FacID=353,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-247,Wesleyan Suites,2100 Twin Church Rd,Florence,29501,SC,Florence,843-664-0700,,,,,CRC-0662,http://nfbl.sc.gov/FacilityInformation.php?FacID=354,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-248,Cooper Hall At The Palms Of Mt Pleasant,937 Bowman Rd Ofc,Mount Pleasant,29464,SC,Charleston,843-884-6949,,,,,CRC-1432,http://nfbl.sc.gov/FacilityInformation.php?FacID=355,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-249,Savannah Hall Assisted Living,1010 Lake Hunter Cir,Mount Pleasant,29464,SC,Charleston,843-388-2030,,,,,CRC-1431,http://nfbl.sc.gov/FacilityInformation.php?FacID=356,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-250,Sweetgrass Court Senior Living Community,1010 Anna Knapp Blvd,Mount Pleasant,29464,SC,Charleston,843-971-7756,,,,,CRC-1428,http://nfbl.sc.gov/FacilityInformation.php?FacID=357,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-251,Sandpiper Courtyard Assisted Living,1047 Anna Knapp Blvd,Mount Pleasant,29464,SC,Charleston,843-884-7977,,,,,CRC-1325,http://nfbl.sc.gov/FacilityInformation.php?FacID=358,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-252,Sweetgrass Village Assisted Living Community,601 Mathis Ferry Rd,Mount Pleasant,29464,SC,Charleston,843-881-9809,,,,,CRC-1427,http://nfbl.sc.gov/FacilityInformation.php?FacID=359,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-253,Summit Place Of Daniel Island,320 Seven Farms Dr,Daniel Island,29492,SC,Berkeley,843-884-4104,,,,,CRC-1282,http://nfbl.sc.gov/FacilityInformation.php?FacID=361,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-254,Palmetto Ridge Assisted Living & Memory Care,840 Manor Rd,Cheraw,29520,SC,Chesterfield,843-537-4197,843-537-9990,Regina Smith RN,Cherawmanorassis@bellsouth.net,,CRC-1393,http://nfbl.sc.gov/FacilityInformation.php?FacID=362,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-255,Charles M Ingram Sr Community Residence,1615 State Rd,Cheraw,29520,SC,Chesterfield,843-537-5122,,Margarete Peterkin,m.peterkin@chescoservices.org,,CRC-1440,http://nfbl.sc.gov/FacilityInformation.php?FacID=363,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-256,Beard's Residential Care Facility #3,201 N Brockington St,Timmonsville,29161,SC,Florence,843-346-5272,,,,,CRC-0331,http://nfbl.sc.gov/FacilityInformation.php?FacID=364,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-257,Beard Residential Care Facility #1,123 N Warren St,Timmonsville,29161,SC,Florence,843-346-5272,,,,,CRC-0140,http://nfbl.sc.gov/FacilityInformation.php?FacID=365,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-258,Beard Residential Care Facility #2,301 N Orange St,Timmonsville,29161,SC,Florence,843-346-5272,,,,,CRC-0082,http://nfbl.sc.gov/FacilityInformation.php?FacID=366,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-259,Ladson's Residential Home Care,1116 Camp Rd,Charleston,29412,SC,Charleston,843-762-6443,,,,,CRC-1256,http://nfbl.sc.gov/FacilityInformation.php?FacID=367,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-260,Camp Community Residence,1251 Camp Rd,James Island,29412,SC,Charleston,843-805-5820,,Sally J . Dixon,sdixon@DSNCC.COM,,CRC-1371,http://nfbl.sc.gov/FacilityInformation.php?FacID=370,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-261,My Father's House,22 Larnes St,Charleston,29403,SC,Charleston,843-723-7889,,,,,CRC-0459,http://nfbl.sc.gov/FacilityInformation.php?FacID=372,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-262,Farmington Community Residence,1269 Camp Rd,James Island,29412,SC,Charleston,843-805-5820,,Sally J . Dixon,sdixon@DSNCC.COM,,CRC-1370,http://nfbl.sc.gov/FacilityInformation.php?FacID=373,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-263,Secessionville Community Residence,1217 Secessionville Rd,Charleston,29412,SC,Charleston,843-762-2134,,Sally J . Dixon,sdixon@DSNCC.COM,,CRC-1287,http://nfbl.sc.gov/FacilityInformation.php?FacID=374,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-264,Savannah House,1501 Secessionville Rd,Charleston,29412,SC,Charleston,843-762-1396,,,,,CRC-1410,http://nfbl.sc.gov/FacilityInformation.php?FacID=375,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-265,Palmetto Residential Care Of North Charleston,2834 Spruill Ave,North Charleston,29405,SC,Charleston,843-744-8849,,,,,CRC-1322,http://nfbl.sc.gov/FacilityInformation.php?FacID=376,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-266,Ivory's Loving Care Residential Facility,2827 Spruill Ave,North Charleston,29405,SC,Charleston,843-745-2339,,,,,CRC-1383,http://nfbl.sc.gov/FacilityInformation.php?FacID=377,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-267,Guardian Angels Residential Care,2126 Success St,North Charleston,29405,SC,Charleston,843-744-0448,843-744-0448,"Christina Janke, Office Manager",guardianangelsRCF@yahoo.com,,CRC-1049,http://nfbl.sc.gov/FacilityInformation.php?FacID=378,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-268,Maria's Priority Care Residential Home III,3115 Meeting Street Rd,North Charleston,29405,SC,Charleston,843-554-0064,,,,,CRC-0938,http://nfbl.sc.gov/FacilityInformation.php?FacID=379,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-269,Maria's Priority Care Residential Home I,3117 Meeting Street Rd,North Charleston,29405,SC,Charleston,843-554-8890,,,,,CRC-0937,http://nfbl.sc.gov/FacilityInformation.php?FacID=380,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-270,Mcleod Manor,1707 Mcleod Ave,Charleston,29412,SC,Charleston,843-795-8780,,,,,CRC-0425,http://nfbl.sc.gov/FacilityInformation.php?FacID=381,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-271,First Choice Home Care Facility,2003 Cosgrove Ave,North Charleston,29405,SC,Charleston,843-225-0637,,Wilhelmina C. Rellora,,,CRC-0742,http://nfbl.sc.gov/FacilityInformation.php?FacID=382,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-272,Vanwyever Residential Care Facility,2009 Cosgrove Ave,North Charleston,29405,SC,Charleston,843-744-6065,,,,,CRC-0638,http://nfbl.sc.gov/FacilityInformation.php?FacID=383,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-273,Curameng Residential Home Care,2021 Cosgrove Ave,North Charleston,29405,SC,Charleston,843-566-1266,,Milagros L. Reyes,,,CRC-1187,http://nfbl.sc.gov/FacilityInformation.php?FacID=384,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-274,Bishop Gadsden Episcopal Community,1 Bishop Gadsden Way,Charleston,29412,SC,Charleston,843-762-3300,,,,,CRC-0451,http://nfbl.sc.gov/FacilityInformation.php?FacID=385,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-275,Care With Love,3408 Lenape St,North Charleston,29405,SC,Charleston,843-744-0313,,,,,CRC-1499,http://nfbl.sc.gov/FacilityInformation.php?FacID=386,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-276,Cabading Homes #1,3431 Rivers Ave,North Charleston,29405,SC,Charleston,843-747-3050,,,,,CRC-0394,http://nfbl.sc.gov/FacilityInformation.php?FacID=387,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-277,Cabading Homes #2,3435 Rivers Ave,North Charleston,29405,SC,Charleston,843-745-9182,,,,,CRC-0571,http://nfbl.sc.gov/FacilityInformation.php?FacID=388,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-278,Care With Love II,2109 Commander Rd,North Charleston,29405,SC,Charleston,843-744-0313,,,,,CRC-1523,http://nfbl.sc.gov/FacilityInformation.php?FacID=389,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-279,Cabading Homes #3,2149 Dorchester Rd,North Charleston,29405,SC,Charleston,843-745-9182,,,,,CRC-0825,http://nfbl.sc.gov/FacilityInformation.php?FacID=390,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-280,Dorcas Residential Care I,1131 Bexley St,North Charleston,29405,SC,Charleston,843-746-9800,,,,,CRC-1251,http://nfbl.sc.gov/FacilityInformation.php?FacID=391,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-281,Dorcas Residential Care II,1133 Bexley St,North Charleston,29405,SC,Charleston,843-747-4800,,,,,CRC-1252,http://nfbl.sc.gov/FacilityInformation.php?FacID=392,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-282,Serenity Manor,4018 S Rhett Ave,North Charleston,29405,SC,Charleston,843-554-0733,,,,,CRC-1472,http://nfbl.sc.gov/FacilityInformation.php?FacID=393,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-283,Maria's Priority Care Residential Home II-B,4583 Durant Ave,North Charleston,29405,SC,Charleston,843-566-9864,,,,,CRC-0772,http://nfbl.sc.gov/FacilityInformation.php?FacID=394,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-284,Maria's Priority Care Residential Home II-F,4583 Durant Ave,North Charleston,29405,SC,Charleston,843-747-9234,,,,,CRC-0774,http://nfbl.sc.gov/FacilityInformation.php?FacID=396,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-285,Cummings Community Residential Care Home,2606 Stark Ln,North Charleston,29405,SC,Charleston,843-747-7088,843-747-7087,Ms. Cummings,ocummings03@comcast.net,,CRC-0891,http://nfbl.sc.gov/FacilityInformation.php?FacID=397,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-286,Langit's Assisted Living Facility,1273 Remount Rd,North Charleston,29406,SC,Charleston,843-554-1671,,,,,CRC-0861,http://nfbl.sc.gov/FacilityInformation.php?FacID=398,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-287,Pettis Angels Residential Care,2614 Madden Dr,North Charleston,29405,SC,Charleston,843-308-9413,,,,,CRC-0850,http://nfbl.sc.gov/FacilityInformation.php?FacID=399,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-288,Carter-May Home,1660 Ingram Rd,Charleston,29407,SC,Charleston,843-556-8314,,Janine Bauder,janine@catholic-doc.org,,CRC-0064,http://nfbl.sc.gov/FacilityInformation.php?FacID=400,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-289,Lenevar Community Residence,1435 W Lenevar Dr,Charleston,29407,SC,Charleston,843-766-3061,,Sally J . Dixon,sdixon@DSNCC.COM,,CRC-0943,http://nfbl.sc.gov/FacilityInformation.php?FacID=401,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-290,Bell's Professional Residential Home Care,1910 Dalton St,Charleston,29406,SC,Charleston,843-744-1765,,,,,CRC-1209,http://nfbl.sc.gov/FacilityInformation.php?FacID=402,US,Assisted Living Facility
