row_id,Facility Name,Facility Type,Address1,Address2,City,Zip,State,Country,Phone,Latitude,Longitude
USA-IA-87-IA-All-output-351,Vintage Park Apartments,ALP,810 E Van Buren St,,Lenox,50851,IA,US,Taylor (87),40.885425,-94.5560817
USA-IA-87-IA-All-output-352,Waterford at Ames Assisted Living,ALP,1325 Coconino Rd,Ste 300,Ames,50014,IA,US,Story (85),42.0104149,-93.6774801
USA-IA-87-IA-All-output-353,Welcov Assisted Living at Alta,ALP,705 W 7th St,,Alta,51002,IA,US,Buena Vista (11),42.668788,-95.312015
USA-IA-87-IA-All-output-354,Welcov at Spirit Lake,ALP,1819 23rd St,,Spirit Lake,51360,IA,US,Dickinson (30),43.4174938,-95.1169353
USA-IA-87-IA-All-output-355,Wellington Place,ALP,2475 River Rd,,Decorah,52101,IA,US,Winneshiek (96),43.3021883,-91.7404488
USA-IA-87-IA-All-output-356,Wesley Acres Central AL,ALP,3520 Grand Ave,,Des Moines,50312,IA,US,Polk (77),41.5833955,-93.6645761
USA-IA-87-IA-All-output-357,Wesley the Village,ALP,1203 N E St,,Indianola,50125,IA,US,Warren (91),41.373214,-93.570738
USA-IA-87-IA-All-output-358,West Liberty AL Residences,ALP,1000 N Miller St,,West Liberty,52776,IA,US,Muscatine (70),41.5781742,-91.2584092
USA-IA-87-IA-All-output-359,Westhaven Community,ALP,112 W 4th St,,Boone,50036,IA,US,Boone (08),42.0602578,-93.8932834
USA-IA-87-IA-All-output-360,Westside AL Suites,ALP,110 S Ely St,,Clarksville,50619,IA,US,Butler (12),42.7842209,-92.6748375
USA-IA-87-IA-All-output-361,White Oak Estates,ALP,914 N 12th St,,Oskaloosa,52577,IA,US,Mahaska (62),41.3024155,-92.6305718
USA-IA-87-IA-All-output-362,Willow Dale Independent & Assisted Living,ALP,118 N Ida St,,Battle Creek,51006,IA,US,Ida (47),42.3166734,-95.5981357
USA-IA-87-IA-All-output-363,Willows (The),ALP,324 SW 6th St,,Stuart,50250,IA,US,Guthrie (39),41.4982321,-94.3245085
USA-IA-87-IA-All-output-364,Winding Creek Meadows,ALP,1044 9th St,,Jesup,50648,IA,US,Buchanan (10),42.4727656,-92.0588032
USA-IA-87-IA-All-output-365,AASE HAUGEN HOME,Free Standing NF/SNF,4 Ohio St,,Decorah,52101,IA,US,Winneshiek (96),43.3030382,-91.8028342
USA-IA-87-IA-All-output-366,ABCM REHABILITATION CENTER OF INDEPENDENCE WEST CAMPUS,Free Standing NF/SNF,1610 3rd St NE,,Independence,50644,IA,US,Buchanan (10),42.4719278,-91.8743556
USA-IA-87-IA-All-output-367,ABCM REHABILITATION CENTERS OF INDEPENDENCE EAST CAMPUS,Free Standing NF/SNF,1700 3rd St NE,,Independence,50644,IA,US,Buchanan (10),42.4720097,-91.8726089
USA-IA-87-IA-All-output-368,"ACCORDIUS HEALTH AT ST. MARY, LLC",Free Standing NF/SNF,800 E Rusholme St,,Davenport,52803,IA,US,Scott (82),41.543365,-90.5630192
USA-IA-87-IA-All-output-369,"ACCURA HEALTHCARE OF AMES, LLC",Free Standing NF/SNF,3440 Grand Ave,,Ames,50010,IA,US,Story (85),42.0552039,-93.6195012
USA-IA-87-IA-All-output-370,"ACCURA HEALTHCARE OF BAXTER, LLC",Free Standing NF/SNF,407 Southeast Ave,,Baxter,50028,IA,US,Jasper (50),41.820813,-93.1440946
USA-IA-87-IA-All-output-371,"ACCURA HEALTHCARE OF CHEROKEE, LLC",Free Standing NF/SNF,921 Riverview Dr,,Cherokee,51012,IA,US,Cherokee (18),42.75948,-95.536039
USA-IA-87-IA-All-output-372,"ACCURA HEALTHCARE OF KNOXVILLE, LLC",Free Standing NF/SNF,606 N 7th St,,Knoxville,50138,IA,US,Marion (63),41.3241109,-93.0923725
USA-IA-87-IA-All-output-373,"ACCURA HEALTHCARE OF NEWTON EAST, LLC",Free Standing NF/SNF,1743 S 8th Ave E,,Newton,50208,IA,US,Jasper (50),41.691775,-93.03119
USA-IA-87-IA-All-output-374,"ACCURA HEALTHCARE OF NEWTON WEST, LLC",Free Standing NF/SNF,2130 W 18th St S,,Newton,50208,IA,US,Jasper (50),41.6797805,-93.0740997
USA-IA-87-IA-All-output-375,"ACCURA HEALTHCARE OF OGDEN, LLC",Free Standing NF/SNF,625 E Oak St,,Ogden,50212,IA,US,Boone (08),42.0373947,-94.0188486
USA-IA-87-IA-All-output-376,"ACCURA HEALTHCARE OF PLEASANTVILLE, LLC",Free Standing NF/SNF,909 N State St,,Pleasantville,50225,IA,US,Marion (63),41.3941685,-93.2723492
USA-IA-87-IA-All-output-377,"ACCURA HEALTHCARE OF POMEROY, LLC",Free Standing NF/SNF,303 E 7th St,,Pomeroy,50575,IA,US,Calhoun (13),42.5429419,-94.680701
USA-IA-87-IA-All-output-378,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",Free Standing NF/SNF,3800 Indian Hills Dr,,Sioux City,51104,IA,US,Woodbury (97),42.5359368,-96.3744816
USA-IA-87-IA-All-output-379,ACCURA HEALTHCARE OF STANTON,Free Standing NF/SNF,213 Halland Ave,,Stanton,51573,IA,US,Montgomery (69),40.977363,-95.0990777
USA-IA-87-IA-All-output-380,ADEL ACRES,Free Standing NF/SNF,1919 Greene St,,Adel,50003,IA,US,Dallas (25),41.6121849,-94.033721
USA-IA-87-IA-All-output-381,AFTON CARE CENTER,Free Standing NF/SNF,508 W Pearl St,,Afton,50830,IA,US,Union (88),41.0345904,-94.2024016
USA-IA-87-IA-All-output-382,"AKRON CARE CENTER, INC.",Free Standing NF/SNF,991 IA-3,,Akron,51001,IA,US,Plymouth (75),42.8194109,-96.5495484
USA-IA-87-IA-All-output-383,ALGONA MANOR CARE CENTER,Free Standing NF/SNF,2221 E McGregor St,,Algona,50511,IA,US,Kossuth (55),43.067776,-94.2094556
USA-IA-87-IA-All-output-384,ALTOONA NURSING AND REHABILITATION,Free Standing NF/SNF,200 7th Ave SW,,Altoona,50009,IA,US,Polk (77),41.6498833,-93.4732996
USA-IA-87-IA-All-output-385,ANAMOSA CARE CENTER,Free Standing NF/SNF,1209 E 3rd St,,Anamosa,52205,IA,US,Jones (53),42.1037931,-91.2705254
USA-IA-87-IA-All-output-386,ARBOR COURT,Free Standing NF/SNF,701 E Maple Leaf Dr,,Mt Pleasant,52641,IA,US,Henry (44),40.9745603,-91.5437682
USA-IA-87-IA-All-output-387,ATLANTIC SPECIALTY CARE,Free Standing NF/SNF,1300 E 19th St,,Atlantic,50022,IA,US,Cass (15),41.3922963,-94.9947774
USA-IA-87-IA-All-output-388,AVOCA SPECIALTY CARE,Free Standing NF/SNF,610 York Rd,,Avoca,51521,IA,US,Pottawattamie (78),41.5030793,-95.3334135
USA-IA-87-IA-All-output-389,BEDFORD SPECIALTY CARE,Free Standing NF/SNF,1005 Pearl St,,Bedford,50833,IA,US,Taylor (87),40.6690481,-94.7252163
USA-IA-87-IA-All-output-390,BELLE PLAINE SPECIALTY CARE,Free Standing NF/SNF,1505 Sunset Dr,,Belle Plaine,52208,IA,US,Benton (06),41.899648,-92.265142
USA-IA-87-IA-All-output-391,BETHANY HOME,Free Standing NF/SNF,1005 Lincoln Ave,,Dubuque,52001,IA,US,Dubuque (31),42.5194937,-90.662247
USA-IA-87-IA-All-output-392,BETHANY LIFE,Free Standing NF/SNF,212 Lafayette Ave,,Story City,50248,IA,US,Story (85),42.181533,-93.5918049
USA-IA-87-IA-All-output-393,BETHANY LUTHERAN HOME,Free Standing NF/SNF,7 Elliott St,,Council Bluffs,51503,IA,US,Pottawattamie (78),41.2786358,-95.8364592
USA-IA-87-IA-All-output-394,BETTENDORF HEALTH CARE CENTER,Free Standing NF/SNF,2730 Crow Creek Rd,,Bettendorf,52722,IA,US,Scott (82),41.5699264,-90.4941444
USA-IA-87-IA-All-output-395,BISHOP DRUMM RETIREMENT CENTER,Free Standing NF/SNF,5837 Winwood Dr,,Johnston,50131,IA,US,Polk (77),41.669571,-93.699927
USA-IA-87-IA-All-output-396,BLACK HAWK LIFE CARE CENTER,Free Standing NF/SNF,73 W 5th St,,Lake View,51450,IA,US,Sac (81),42.3079401,-95.0567321
USA-IA-87-IA-All-output-397,BLAIR HOUSE,Free Standing NF/SNF,1212 Indian Hills Dr,,West Burlington,52655,IA,US,Des Moines (29),40.795121,-91.166623
USA-IA-87-IA-All-output-398,BLOOMFIELD CARE CENTER,Free Standing NF/SNF,800 N Davis St,,Bloomfield,52537,IA,US,Davis (26),40.7604242,-92.4182799
USA-IA-87-IA-All-output-399,BRIARWOOD HEALTHCARE CENTER,Free Standing NF/SNF,605 Greenwood Dr,,Iowa City,52246,IA,US,Johnson (52),41.651787,-91.546665
USA-IA-87-IA-All-output-400,BROOKLYN COMMUNITY ESTATES,Free Standing NF/SNF,406 North St,,Brooklyn,52211,IA,US,Poweshiek (79),41.7395477,-92.4418239
USA-IA-87-IA-All-output-401,BURLINGTON CARE CENTER,Free Standing NF/SNF,2610 S 5th St,,Burlington,52601,IA,US,Des Moines (29),40.778485,-91.102862
USA-IA-87-IA-All-output-402,CALVIN COMMUNITY,Free Standing NF/SNF,4210 Hickman Rd,,Des Moines,50310,IA,US,Polk (77),41.6145061,-93.6753852
USA-IA-87-IA-All-output-403,CAREAGE HILLS REHABILITATION AND HEALTHCARE,Free Standing NF/SNF,725 N 2nd St,,Cherokee,51012,IA,US,Cherokee (18),42.7567449,-95.552367
USA-IA-87-IA-All-output-404,CARING ACRES NURSING & REHAB CENTER,Free Standing NF/SNF,1000 Hillcrest Dr,,Anita,50020,IA,US,Cass (15),41.4364845,-94.7665926
USA-IA-87-IA-All-output-405,CARLISLE CENTER FOR WELLNESS & REHAB,Free Standing NF/SNF,680 Cole St,,Carlisle,50047,IA,US,Warren (91),41.4956293,-93.4927015
USA-IA-87-IA-All-output-406,CASA DE PAZ HEALTH CARE CENTER,Free Standing NF/SNF,2121 W 19th St,,Sioux City,51103,IA,US,Woodbury (97),42.5111883,-96.435959
USA-IA-87-IA-All-output-407,CEDAR FALLS HEALTH CARE CENTER,Free Standing NF/SNF,1728 W 8th St,,Cedar Falls,50613,IA,US,Blackhawk (07),42.530817,-92.466396
USA-IA-87-IA-All-output-408,CEDAR HEALTH,Free Standing NF/SNF,807 5th St,,Charles City,50616,IA,US,Floyd (34),43.0603901,-92.6835185
USA-IA-87-IA-All-output-409,CEDAR MANOR NURSING HOME,Free Standing NF/SNF,1200 Mulberry St,,Tipton,52772,IA,US,Cedar (16),41.7775986,-91.1237695
USA-IA-87-IA-All-output-410,CENTERVILLE SPECIALTY CARE,Free Standing NF/SNF,1208 E Cross St,,Centerville,52544,IA,US,Appanoose (04),40.740477,-92.862514
USA-IA-87-IA-All-output-411,CHARITON SPECIALTY CARE,Free Standing NF/SNF,1214 N 7th St,,Chariton,50049,IA,US,Lucas (59),41.0289215,-93.3021665
USA-IA-87-IA-All-output-412,CHAUTAUQUA GUEST HOME #2 (11th St.),Free Standing NF/SNF,602 11th St,,Charles City,50616,IA,US,Floyd (34),43.051986,-92.6783783
USA-IA-87-IA-All-output-413,CHAUTAUQUA GUEST HOME #3 (9th St.),Free Standing NF/SNF,302 9th St,,Charles City,50616,IA,US,Floyd (34),43.0551141,-92.6757153
USA-IA-87-IA-All-output-414,CHEROKEE SPECIALTY CARE,Free Standing NF/SNF,1011 N Roosevelt Ave,,Cherokee,51012,IA,US,Cherokee (18),42.762611,-95.5445571
USA-IA-87-IA-All-output-415,CLARENCE NURSING HOME,Free Standing NF/SNF,402 2nd Ave,,Clarence,52216,IA,US,Cedar (16),41.8861491,-91.0627352
USA-IA-87-IA-All-output-416,CLARION WELLNESS AND REHABILITATION CENTER,Free Standing NF/SNF,110 13th Ave SW,,Clarion,50525,IA,US,Wright (99),42.7203834,-93.734461
USA-IA-87-IA-All-output-417,CLARKSVILLE SKILLED NURSING AND REHABILITATION CENTER,Free Standing NF/SNF,115 N Hilton St,,Clarksville,50619,IA,US,Butler (12),42.7852169,-92.6735289
USA-IA-87-IA-All-output-418,CLEARVIEW HOME CLRFLD,Free Standing NF/SNF,202 Jefferson St,,Clearfield,50840,IA,US,Taylor (87),40.803525,-94.4768663
USA-IA-87-IA-All-output-419,CLEARVIEW HOME MT AYR,Free Standing NF/SNF,406 W Washington,,Mt Ayr,50854,IA,US,Ringgold (80),40.7182825,-94.2421866
USA-IA-87-IA-All-output-420,COLONIAL MANOR OF AMANA,Free Standing NF/SNF,3207 220th Trail,,Amana,52203,IA,US,Iowa (48),41.799113,-91.89469
USA-IA-87-IA-All-output-421,COLONIAL MANOR OF ELMA,Free Standing NF/SNF,407 9th St,,Elma,50628,IA,US,Howard (45),43.2441169,-92.4465966
USA-IA-87-IA-All-output-422,COLONIAL MANORS OF COLUMBUS COMMUNITY,Free Standing NF/SNF,814 Springer Ave,,Columbus Junction,52738,IA,US,Louisa (58),41.2716531,-91.3711471
USA-IA-87-IA-All-output-423,COMMUNITY CARE CENTER,Free Standing NF/SNF,325 SW 7th St,,Stuart,50250,IA,US,Adair (01),41.4974127,-94.3223381
USA-IA-87-IA-All-output-424,COMMUNITY MEMORIAL HEALTH CENTER,Free Standing NF/SNF,231 N 8th Ave W,,Hartley,51346,IA,US,O'Brien (71),43.1839399,-95.4868508
USA-IA-87-IA-All-output-425,CONCORD CARE CENTER,Free Standing NF/SNF,490 W Lyons St,,Garner,50438,IA,US,Hancock (41),43.0904678,-93.6080455
USA-IA-87-IA-All-output-426,CORNING SPECIALTY CARE,Free Standing NF/SNF,1614 Northgate Dr,PO BOX 479,Corning,50841,IA,US,Adams (02),40.999178,-94.732328
USA-IA-87-IA-All-output-427,CORRECTIONVILLE SPECIALTY CARE,Free Standing NF/SNF,1115 US-20,BOX H,Correctionville,51016,IA,US,Woodbury (97),42.4827454,-95.8849919
USA-IA-87-IA-All-output-428,CORYDON SPECIALTY CARE,Free Standing NF/SNF,745 E South St,BOX 387,Corydon,50060,IA,US,Wayne (93),40.754318,-93.309196
USA-IA-87-IA-All-output-429,COUNTRY VIEW MANOR INC.,Free Standing NF/SNF,100 Cedar Ln,,Sibley,51249,IA,US,Osceola (72),43.4095922,-95.744474
USA-IA-87-IA-All-output-430,COUNTRY VIEW NF/SNF,Free Standing NF/SNF,1410 W Dunkerton Rd,,Waterloo,50703,IA,US,Blackhawk (07),42.571656,-92.36543
USA-IA-87-IA-All-output-431,COUNTRYSIDE HEALTH CARE CENTER,Free Standing NF/SNF,6120 Morningside Ave,,Sioux City,51106,IA,US,Woodbury (97),42.4602938,-96.3277306
USA-IA-87-IA-All-output-432,CREST HAVEN CARE CENTRE,Free Standing NF/SNF,1000 E Howard St,,Creston,50801,IA,US,Union (88),41.0609025,-94.3498325
USA-IA-87-IA-All-output-433,CRESTON SPECIALTY CARE,Free Standing NF/SNF,1001 Cottonwood Rd,,Creston,50801,IA,US,Union (88),41.0693147,-94.38532
USA-IA-87-IA-All-output-434,CRESTRIDGE CARE CENTER,Free Standing NF/SNF,1015 Wesley Dr,,Maquoketa,52060,IA,US,Jackson (49),42.0657923,-90.6800726
USA-IA-87-IA-All-output-435,CRESTVIEW ACRES,Free Standing NF/SNF,1485 Grand Ave,,Marion,52302,IA,US,Linn (57),42.0197651,-91.5943047
USA-IA-87-IA-All-output-436,CRESTVIEW NURSING & REHAB,Free Standing NF/SNF,2401 Des Moines St,,Webster City,50595,IA,US,Hamilton (40),42.4512434,-93.8211787
USA-IA-87-IA-All-output-437,CRESTVIEW SPECIALTY CARE,Free Standing NF/SNF,451 W Orange St,,West Branch,52358,IA,US,Cedar (16),41.6756435,-91.3532261
USA-IA-87-IA-All-output-438,CRYSTAL HEIGHTS CARE CENTER,Free Standing NF/SNF,1514 High Ave W,,Oskaloosa,52577,IA,US,Mahaska (62),41.295209,-92.661523
USA-IA-87-IA-All-output-439,DANVILLE CARE CENTER,Free Standing NF/SNF,401 S Birch St,,Danville,52623,IA,US,Des Moines (29),40.862451,-91.3162569
USA-IA-87-IA-All-output-440,DAVENPORT LUTHERAN HOME,Free Standing NF/SNF,1130 W 53rd St,,Davenport,52806,IA,US,Scott (82),41.576189,-90.5884839
USA-IA-87-IA-All-output-441,DENISON CARE CENTER,Free Standing NF/SNF,1202 Ridge Rd,,Denison,51442,IA,US,Crawford (24),42.0316597,-95.3362935
USA-IA-87-IA-All-output-442,DENVER SUNSET HOME,Free Standing NF/SNF,235 N Mill St,,Denver,50622,IA,US,Bremer (09),42.674524,-92.334788
USA-IA-87-IA-All-output-443,DONNELLSON HEALTH CENTER,Free Standing NF/SNF,901 State St,,Donnellson,52625,IA,US,Lee (56),40.646885,-91.569809
USA-IA-87-IA-All-output-444,DUBUQUE SPECIALTY CARE,Free Standing NF/SNF,2935 Kaufmann Ave,,Dubuque,52001,IA,US,Dubuque (31),42.5149487,-90.7075075
USA-IA-87-IA-All-output-445,DUMONT WELLNESS CENTER,Free Standing NF/SNF,921 3rd St,,Dumont,50625,IA,US,Butler (12),42.7503202,-92.976849
USA-IA-87-IA-All-output-446,DUNLAP SPECIALTY CARE,Free Standing NF/SNF,1403 Harrison Rd,,Dunlap,51529,IA,US,Harrison (43),41.8486412,-95.5886722
USA-IA-87-IA-All-output-447,EAGLE POINT HEALTH CARE CENTER,Free Standing NF/SNF,801 28th Ave N,,Clinton,52732,IA,US,Clinton (23),41.877789,-90.1897777
USA-IA-87-IA-All-output-448,EASTERN STAR MASONIC HOME,Free Standing NF/SNF,715 W 3rd St,,Boone,50036,IA,US,Boone (08),42.059323,-93.9019389
USA-IA-87-IA-All-output-449,EDGEWATER A WESLEY ACTIVE LIFE COMMUNITY LLC,Free Standing NF/SNF,9225 Cascade Ave,,West Des Moines,50266,IA,US,Dallas (25),41.5557228,-93.8332076
USA-IA-87-IA-All-output-450,EDGEWOOD CONVALESCENT HOME,Free Standing NF/SNF,513 S Bell St,,Edgewood,52042,IA,US,Delaware (28),42.6427598,-91.4034152
USA-IA-87-IA-All-output-451,ELDORA SPECIALTY CARE,Free Standing NF/SNF,1510 22nd St,,Eldora,50627,IA,US,Hardin (42),42.3575768,-93.1110914
USA-IA-87-IA-All-output-452,ELKADER CARE CENTER,Free Standing NF/SNF,116 Reimer St SW,,Elkader,52043,IA,US,Clayton (22),42.8472764,-91.4068786
USA-IA-87-IA-All-output-453,ELM CREST RETIREMENT COMMUNITY,Free Standing NF/SNF,2104 12th St,,Harlan,51537,IA,US,Shelby (83),41.648206,-95.324801
USA-IA-87-IA-All-output-454,ELM HEIGHTS CARE CENTER,Free Standing NF/SNF,1203 S Elm St,,Shenandoah,51601,IA,US,Page (73),40.7551581,-95.3732511
USA-IA-87-IA-All-output-455,ELMWOOD CARE CENTER,Free Standing NF/SNF,222 15th St,,Onawa,51040,IA,US,Monona (67),42.0364708,-96.1048683
USA-IA-87-IA-All-output-456,EMBASSY HEALTHCARE COMMUNITY,Free Standing NF/SNF,206 Port Neal Rd,,Sergeant Bluff,51054,IA,US,Woodbury (97),42.3972545,-96.3542039
USA-IA-87-IA-All-output-457,EMMETSBURG CARE CENTER,Free Standing NF/SNF,2405 21st St,,Emmetsburg,50536,IA,US,Palo Alto (74),43.1017714,-94.6823221
USA-IA-87-IA-All-output-458,ENGLISH VALLEY NURSING CARE CENTER,Free Standing NF/SNF,150 W Washington St,,North English,52316,IA,US,Iowa (48),41.5183892,-92.078582
USA-IA-87-IA-All-output-459,ENNOBLE SKILLED NURSING AND REHABILITATION CENTER,Free Standing NF/SNF,2000 Pasadena Dr,,Dubuque,52001,IA,US,Dubuque (31),42.5044878,-90.7177416
USA-IA-87-IA-All-output-460,EVANS MEMORIAL HOME,Free Standing NF/SNF,1010 N Elm St,,Cresco,52136,IA,US,Howard (45),43.3835377,-92.1138514
USA-IA-87-IA-All-output-461,EVENTIDE LUTHERAN HOME,Free Standing NF/SNF,114 S 20th St,,Denison,51442,IA,US,Crawford (24),42.0138565,-95.341895
USA-IA-87-IA-All-output-462,EXIRA CARE CENTER,Free Standing NF/SNF,409 S Carthage St,,Exira,50076,IA,US,Audubon (05),41.5868405,-94.8775477
USA-IA-87-IA-All-output-463,FAITH LUTHERAN HOME,Free Standing NF/SNF,914 Davidson Dr,,Osage,50461,IA,US,Mitchell (66),43.2766437,-92.8084414
USA-IA-87-IA-All-output-464,FELLOWSHIP VILLAGE,Free Standing NF/SNF,300 E Jefferson St,,Inwood,51240,IA,US,Lyon (60),43.30716,-96.4291065
USA-IA-87-IA-All-output-465,FLEUR HEIGHTS CENTER FOR WELLNESS & REHAB,Free Standing NF/SNF,4911 SW 19th St,,Des Moines,50315,IA,US,Polk (77),41.53908,-93.642004
USA-IA-87-IA-All-output-466,FONDA SPECIALTY CARE,Free Standing NF/SNF,607 Queen St,,Fonda,50540,IA,US,Pocahontas (76),42.5859896,-94.8426615
USA-IA-87-IA-All-output-467,FORT DODGE HEALTH AND REHABILITATION,Free Standing NF/SNF,728 14th Ave N,,Fort Dodge,50501,IA,US,Webster (94),42.5197067,-94.1925516
USA-IA-87-IA-All-output-468,FOUNTAIN WEST HEALTH CENTER,Free Standing NF/SNF,1501 Office Park Rd,,West Des Moines,50265,IA,US,Polk (77),41.5925538,-93.7247172
USA-IA-87-IA-All-output-469,FRIENDSHIP HAVEN,Free Standing NF/SNF,420 Kenyon Rd,,Fort Dodge,50501,IA,US,Webster (94),42.4888372,-94.195821
USA-IA-87-IA-All-output-470,FRIENDSHIP HOME ASSOCIATION,Free Standing NF/SNF,714 N Division St,,Audubon,50025,IA,US,Audubon (05),41.7248689,-94.9292979
USA-IA-87-IA-All-output-471,FRIENDSHIP VILLAGE RETIREMENT CENTER,Free Standing NF/SNF,600 Park Ln,,Waterloo,50702,IA,US,Blackhawk (07),42.4624899,-92.3504758
USA-IA-87-IA-All-output-472,GARDEN VIEW CARE CENTER,Free Standing NF/SNF,1200 W Nishna Rd,,Shenandoah,51601,IA,US,Page (73),40.7565893,-95.3815122
USA-IA-87-IA-All-output-473,GENESIS SENIOR LIVING CENTER,Free Standing NF/SNF,5608 SW 9th St,,Des Moines,50315,IA,US,Polk (77),41.5330862,-93.6264147
USA-IA-87-IA-All-output-474,GLEN HAVEN HOME,Free Standing NF/SNF,302 6th St,,Glenwood,51534,IA,US,Mills (65),41.052412,-95.741177
USA-IA-87-IA-All-output-475,GOLDEN AGE CARE CENTER,Free Standing NF/SNF,1915 S 18th St,,Centerville,52544,IA,US,Appanoose (04),40.7151053,-92.8667852
USA-IA-87-IA-All-output-476,GOLDENROD MANOR,Free Standing NF/SNF,225 W Laperla Dr,,Clarinda,51632,IA,US,Page (73),40.724596,-95.039538
USA-IA-87-IA-All-output-477,GOOD NEIGHBOR HOME,Free Standing NF/SNF,105 McCarren Dr,,Manchester,52057,IA,US,Delaware (28),42.4849121,-91.4378369
USA-IA-87-IA-All-output-478,GOOD SAMARITAN SOCIETY - ALGONA,Free Standing NF/SNF,412 W Kennedy,,Algona,50511,IA,US,Kossuth (55),43.0649067,-94.2402759
USA-IA-87-IA-All-output-479,GOOD SAMARITAN SOCIETY - DAVENPORT,Free Standing NF/SNF,700 Waverly Rd,,Davenport,52804,IA,US,Scott (82),41.5254529,-90.6235297
USA-IA-87-IA-All-output-480,GOOD SAMARITAN SOCIETY - ESTHERVILLE,Free Standing NF/SNF,1646 5th Ave N,,Estherville,51334,IA,US,Emmet (32),43.408321,-94.8205426
USA-IA-87-IA-All-output-481,GOOD SAMARITAN SOCIETY - FONTANELLE,Free Standing NF/SNF,326 Summerset St,,Fontanelle,50846,IA,US,Adair (01),41.2944123,-94.5636987
USA-IA-87-IA-All-output-482,GOOD SAMARITAN SOCIETY - FOREST CITY,Free Standing NF/SNF,606 S 7th St,,Forest City,50436,IA,US,Winnebago (95),43.2585339,-93.6412314
USA-IA-87-IA-All-output-483,GOOD SAMARITAN SOCIETY - GEORGE,Free Standing NF/SNF,324 1st Ave N,,George,51237,IA,US,Lyon (60),43.3487361,-95.9950435
USA-IA-87-IA-All-output-484,GOOD SAMARITAN SOCIETY - HOLSTEIN,Free Standing NF/SNF,505 W 2nd St,,Holstein,51025,IA,US,Ida (47),42.4886077,-95.5509894
USA-IA-87-IA-All-output-485,GOOD SAMARITAN SOCIETY - INDIANOLA,Free Standing NF/SNF,708 S Jefferson Way,,Indianola,50125,IA,US,Warren (91),41.3538443,-93.5572596
USA-IA-87-IA-All-output-486,GOOD SAMARITAN SOCIETY - LE MARS,Free Standing NF/SNF,1140 Lincoln St NE,,Le Mars,51031,IA,US,Plymouth (75),42.7998144,-96.1492768
USA-IA-87-IA-All-output-487,GOOD SAMARITAN SOCIETY - MANSON,Free Standing NF/SNF,1402 Main St,,Manson,50563,IA,US,Calhoun (13),42.5344702,-94.5348457
USA-IA-87-IA-All-output-488,GOOD SAMARITAN SOCIETY - NEWELL,Free Standing NF/SNF,415 IA-7,BOX 395,Newell,50568,IA,US,Buena Vista (11),42.6029608,-95.0079947
USA-IA-87-IA-All-output-489,GOOD SAMARITAN SOCIETY - OTTUMWA,Free Standing NF/SNF,2035 Chester Ave,,Ottumwa,52501,IA,US,Wapello (90),41.0051123,-92.4587136
USA-IA-87-IA-All-output-490,GOOD SAMARITAN SOCIETY - POSTVILLE,Free Standing NF/SNF,400 Hardin Dr,,Postville,52162,IA,US,Allamakee (03),43.0821507,-91.5587643
USA-IA-87-IA-All-output-491,GOOD SAMARITAN SOCIETY - RED OAK,Free Standing NF/SNF,201 Alix St,,Red Oak,51566,IA,US,Montgomery (69),41.0235325,-95.2312354
USA-IA-87-IA-All-output-492,GOOD SAMARITAN SOCIETY - SAINT ANSGAR,Free Standing NF/SNF,701 E 4th St,,St Ansgar,50472,IA,US,Mitchell (66),43.3790519,-92.9101696
USA-IA-87-IA-All-output-493,GOOD SAMARITAN SOCIETY - VILLISCA,Free Standing NF/SNF,202 Central Ave,,Villisca,50864,IA,US,Montgomery (69),40.9346627,-94.9824774
USA-IA-87-IA-All-output-494,GOOD SAMARITAN SOCIETY - WAUKON,Free Standing NF/SNF,21 E Main St,,Waukon,52172,IA,US,Allamakee (03),43.2685766,-91.4739609
USA-IA-87-IA-All-output-495,GOOD SAMARITAN SOCIETY - WEST UNION,Free Standing NF/SNF,201 Hall St,,West Union,52175,IA,US,Fayette (33),42.9704778,-91.8112628
USA-IA-87-IA-All-output-496,GOOD SHEPHERD HEALTH CENTER,Free Standing NF/SNF,302 2nd St NE,,Mason City,50401,IA,US,Cerro Gordo (17),43.153959,-93.195778
USA-IA-87-IA-All-output-497,GRAND JI VANTE,Free Standing NF/SNF,502 Butler St,,Ackley,50601,IA,US,Hardin (42),42.5521792,-93.0466169
USA-IA-87-IA-All-output-498,GRANDVIEW HEALTH CARE CENTER,Free Standing NF/SNF,508 2nd St NE,,Dayton,50530,IA,US,Webster (94),42.267154,-94.065384
USA-IA-87-IA-All-output-499,GRANDVIEW HEALTHCARE CENTER,Free Standing NF/SNF,800 5th St SE,,Oelwein,50662,IA,US,Fayette (33),42.6708471,-91.9018529
USA-IA-87-IA-All-output-500,GRANDVIEW HEIGHTS,Free Standing NF/SNF,910 E Olive St,,Marshalltown,50158,IA,US,Marshall (64),42.0293286,-92.897627
USA-IA-87-IA-All-output-501,GRANGER NURSING AND REHABILITATION CENTER,Free Standing NF/SNF,2001 Kennedy St,,Granger,50109,IA,US,Dallas (25),41.7629312,-93.8298411
USA-IA-87-IA-All-output-502,GREAT RIVER CARE CENTER,Free Standing NF/SNF,1400 W Main St,,McGregor,52157,IA,US,Clayton (22),43.0201263,-91.1931291
USA-IA-87-IA-All-output-503,GREEN HILLS HEALTH CARE CENTER,Free Standing NF/SNF,2200 Hamilton Dr,SUITE 100,Ames,50014,IA,US,Story (85),42.002432,-93.646044
