row_id,﻿name,license_num,website,contact,phone,fax,street_address,city,province,postal_code,facility_type
Canada-NB-13-NursingHomes-13-NursingHomes-310,Campbellton Nursing Home,,,Ken Murray,(506) 789-7350,(506) 789-7360,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-311,Dalhousie Nursing Home,,,Diane LÃ©ger,(506) 684-7800,(506) 684-7832,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-312,Foyer Notre-Dame de Lourdes,,http://www.fndl.org,LÃ©o-Paul Sonier,(506) 549-5085,(506) 549-5052,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-313,Manoir Edith B. Pinet,,,Bruno Holmes,(506) 764-2444,(506) 764-2451,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-314,RÃ©sidences Inkerman,,,Michel HachÃ©,(506) 336-3909,.,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-315,RÃ©sidences Lucien Saindon,,,GaÃ«tan HachÃ©,(506) 344-3232,(506) 344-3240,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-316,RÃ©sidences Mgr. Chiasson,,,Anne-Marie Richardson Chiasson,(506) 336-3266,(506) 336-3099,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-317,Villa BeausÃ©jour,,,Roger Landry,(506) 726-2744,(506) 726-2745,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-318,Villa Chaleur Inc.,,http://www.abschi.com,Victor Shea,(506) 549-5582,(506) 545-6424,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-319,Villa Sormany,,,Wayne McWilliams,(506) 542-2731,(506) 542-2733,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-320,Villa St-Joseph,,,Serge Robichaud,(506) 394-4800,(506) 394-4826,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-321,Foyer Assomption,,,Anne Babineau,(506) 775-2040,(506) 775-2053,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-322,Le Complexe Rendez-Vous Inc.,,,Ronald LeBlanc,(506) 776-0640,(506) 776-0608,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-323,Miramichi Senior Citizens Home,,,Jean Doyle,(506) 778-6810,(506) 778-6860,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-324,Mount St. Joseph,,http://www.mountsj.ca,Debbie Walls,(506) 778-6550,(506) 778-0193,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-325,Tabusintac Nursing Home,,,Joanne Sonier,(506) 779-4100,(506) 779-8149,,campbellton,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-326,Drew Nursing Home,,http://www.drewnursinghome.ca/,Linda Shannon,(506) 364-4900,(506) 364-4921,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-327,Forest Dale Home,,http://www.forestdalehome.ca,Vicki Caissie,(506) 882-3015,(506) 882-3014,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-328,Foyer St-Antoine,,http://www3.nbnet.nb.ca/fsa,George Cormier,(506) 525-4040,(506) 525-4090,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-329,Jordan Lifecare Centre,,,Gary Buchanan,(506) 756-3355,(506) 756-2081,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-330,Kenneth E. Spencer,,http://www.abschi.com/,Victor Shea,(506) 858-7870,(506) 858-9674,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-331,La Villa Maria,,,Jean-Paul Mazerolle,(506) 876-3488,(506) 876-3466,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-332,Le Foyer St-Thomas (Memramcook),,,Paul Rossignol,(506) 758-2110,(506) 758-9489,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-333,Manoir St-Jean Baptiste,,,Ian Drapeau,(506) 743-7344,(506) 743-7343,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-334,Monarch Hall,,http://www.shannex.com,Carole Morey,(506) 387-3168,(506) 387-3167,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-335,Rexton Lions Nursing Home,,,Nancy Cail,(506) 523-7720,(506) 523-7703,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-336,The Salvation Army Lakeview Manor,,,Kym Elder,(506) 387-2012,(506) 387-7200,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-337,Villa du Repos,,,Ronald LeBlanc,(506) 857-3560,(506) 859-1619,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-338,Villa Providence Shediac,,,Ronald LeBlanc,(506) 532-4484,(506) 532-5909,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-339,Westford Nursing Home,,http://www.westfordnursinghome.com,Judy White,(506) 538-1302,(506) 538-7293,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-340,Campobello Lodge,,,Sherry Johnston,(506) 752-7101,(506) 752-7105,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-341,Carleton Kirk Lodge,,,Tim Stevens,(506) 643-7040,(506) 643-7038,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-342,Church of St. John & St. Stephen,,,Shelley Fulton,(506) 643-6001,(506) 643-6126,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-343,Dr. V.A. Snow Centre,,http://www.snownursing.com,Terry O'Neill,(506) 832-6210,(506) 832-7674,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-344,Embassy Hall,,http://www.shannex.com,John Campbell,(506) 848-3170,(506) 848-3171,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-345,Fundy Nursing Home,,,Debbie Harris,(506) 456-4218,(506) 456-3057,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-346,Grand Manan Nursing Home,,,Joanne Ingalls,(506) 662-7111,(506) 662-7117,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-347,Kennebec Manor,,,Judy Lane,(506) 632-9628,(506) 658-9376,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-348,Kings Way Care Center,,,Judy Lane,(506) 847-1131,(506) 847-1134,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-349,Kiwanis Nursing Home,,http://www.kiwanisnursinghome.com,Kerri Marr,(506) 432-3118,(506) 432-3104,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-350,Lincourt Manor,,,Stacy Butler,(506) 466-7855,(506) 466-7853,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-351,Loch Lomond Villa,,http://www.lochlomondvilla.com,Cindy Donovan,(506) 643-7175,(506) 643-7179,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-352,Passamaquoddy Lodge,,http://www.passamaquoddylodge.ca,Lezlie LeBlanc,(506) 529-5240,(506) 529-5258,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-353,Rocmaura,,http://www.rocmaura.com,Sheana Mohra,(506) 643-7050,(506) 643-7053,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-354,Turnbull Nursing Home,,,Patti Alcorn,(506) 643-7200,(506) 648-9786,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-355,Carleton Manor,,http://www.carletonmanor.com,Angela Acott-Smith,(506) 325-4373,(506) 325-4618,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-356,Central Carleton Nursing Home,,,Kristi Schriver,(506) 375-3033,(506) 375-3035,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-357,Central N.B. Nursing Home,,,Manley Black,(506) 369-7262,(506) 369-2331,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-358,Mill Cove Nursing Home,,http://www.millcovenh.com,Dan Gilman,(506) 488-3033,(506) 488-3037,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-359,Nashwaak Villa,,,Daphne Noonan,(506) 367-7734,(506) 367-7745,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-360,Orchard View,,http://www.orchardviewcare.ca,Steve Little,(506) 488-3544,(506) 488-3551,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-361,Pine Grove,,http://www.pinegrovenh.com,Cheryl Wiggins,(506) 444-3400,(506) 444-3407,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-362,River View Manor,,http://www.riverviewmanor.ca,Guildo Cyr,(506) 278-6030,(506) 278-5962,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-363,Thomas Hall,,http://www.shannex.com,Pam Bowen,(506) 447-6440,(506) 447-6441,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-364,Tobique Valley Manor,,,Charlotte Bellefleur,(506) 356-6040,(506) 356-6041,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-365,Victoria Glen Manor,,http://www.vgm.ca,Donna Miller-Wallace,(506) 273-4885,(506) 273-4975,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-366,W.G. Bishop Nursing Home,,,Charlene Cobbett,(506) 327-7853,(506) 327-7812,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-367,Wauklehegan Manor,,http://waukleheganmanor.weebly.com,Mike Harvey,(506) 784-6303,(506) 784-6344,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-368,White Rapids Manor,,http://www.whiterapidsmanor.nb.ca,Kathy Jenkins,(506) 368-6508,(506) 368-6512,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-369,York Care Centre,,http://www.yorkmanor.nb.ca,Kevin Harter,(506) 444-3880,(506) 444-3544,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-370,Foyer Notre-Dame de St-LÃ©onard,,,Violette Thibodeau,(506) 423-3100,(506) 423-3152,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-371,Foyer Ste-Elizabeth,,,Monique Gendron,(506) 258-3020,(506) 258-3010,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-372,RÃ©sidence Mgr. Melanson,,,AndrÃ© Savoie,(506) 235-6030,(506) 235-6075,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-373,RÃ©sidences Jodin,,,David Couturier,(506) 501-3014  ,(506) 501-3015,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-374,Villa des Chutes,,,AmÃ©lie Cayouette,(506) 473-7726,(506) 473-7849,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-375,Campbellton Nursing Home,,,Ken Murray,(506) 789-7350,(506) 789-7360,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-376,Dalhousie Nursing Home,,,Diane LÃ©ger,(506) 684-7800,(506) 684-7832,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-377,Foyer Notre-Dame de Lourdes,,http://www.fndl.org,LÃ©o-Paul Sonier,(506) 549-5085,(506) 549-5052,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-378,Manoir Edith B. Pinet,,,Bruno Holmes,(506) 764-2444,(506) 764-2451,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-379,RÃ©sidences Inkerman,,,Michel HachÃ©,(506) 336-3909,.,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-380,RÃ©sidences Lucien Saindon,,,GaÃ«tan HachÃ©,(506) 344-3232,(506) 344-3240,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-381,RÃ©sidences Mgr. Chiasson,,,Anne-Marie Richardson Chiasson,(506) 336-3266,(506) 336-3099,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-382,Villa BeausÃ©jour,,,Roger Landry,(506) 726-2744,(506) 726-2745,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-383,Villa Chaleur Inc.,,http://www.abschi.com,Victor Shea,(506) 549-5582,(506) 545-6424,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-384,Villa Sormany,,,Wayne McWilliams,(506) 542-2731,(506) 542-2733,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-385,Villa St-Joseph,,,Serge Robichaud,(506) 394-4800,(506) 394-4826,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-386,Foyer Assomption,,,Anne Babineau,(506) 775-2040,(506) 775-2053,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-387,Le Complexe Rendez-Vous Inc.,,,Ronald LeBlanc,(506) 776-0640,(506) 776-0608,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-388,Miramichi Senior Citizens Home,,,Jean Doyle,(506) 778-6810,(506) 778-6860,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-389,Mount St. Joseph,,http://www.mountsj.ca,Debbie Walls,(506) 778-6550,(506) 778-0193,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-390,Tabusintac Nursing Home,,,Joanne Sonier,(506) 779-4100,(506) 779-8149,,bathurst,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-391,Drew Nursing Home,,http://www.drewnursinghome.ca/,Linda Shannon,(506) 364-4900,(506) 364-4921,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-392,Forest Dale Home,,http://www.forestdalehome.ca,Vicki Caissie,(506) 882-3015,(506) 882-3014,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-393,Foyer St-Antoine,,http://www3.nbnet.nb.ca/fsa,George Cormier,(506) 525-4040,(506) 525-4090,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-394,Jordan Lifecare Centre,,,Gary Buchanan,(506) 756-3355,(506) 756-2081,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-395,Kenneth E. Spencer,,http://www.abschi.com/,Victor Shea,(506) 858-7870,(506) 858-9674,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-396,La Villa Maria,,,Jean-Paul Mazerolle,(506) 876-3488,(506) 876-3466,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-397,Le Foyer St-Thomas (Memramcook),,,Paul Rossignol,(506) 758-2110,(506) 758-9489,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-398,Manoir St-Jean Baptiste,,,Ian Drapeau,(506) 743-7344,(506) 743-7343,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-399,Monarch Hall,,http://www.shannex.com,Carole Morey,(506) 387-3168,(506) 387-3167,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-400,Rexton Lions Nursing Home,,,Nancy Cail,(506) 523-7720,(506) 523-7703,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-401,The Salvation Army Lakeview Manor,,,Kym Elder,(506) 387-2012,(506) 387-7200,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-402,Villa du Repos,,,Ronald LeBlanc,(506) 857-3560,(506) 859-1619,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-403,Villa Providence Shediac,,,Ronald LeBlanc,(506) 532-4484,(506) 532-5909,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-404,Westford Nursing Home,,http://www.westfordnursinghome.com,Judy White,(506) 538-1302,(506) 538-7293,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-405,Campobello Lodge,,,Sherry Johnston,(506) 752-7101,(506) 752-7105,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-406,Carleton Kirk Lodge,,,Tim Stevens,(506) 643-7040,(506) 643-7038,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-407,Church of St. John & St. Stephen,,,Shelley Fulton,(506) 643-6001,(506) 643-6126,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-408,Dr. V.A. Snow Centre,,http://www.snownursing.com,Terry O'Neill,(506) 832-6210,(506) 832-7674,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-409,Embassy Hall,,http://www.shannex.com,John Campbell,(506) 848-3170,(506) 848-3171,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-410,Fundy Nursing Home,,,Debbie Harris,(506) 456-4218,(506) 456-3057,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-411,Grand Manan Nursing Home,,,Joanne Ingalls,(506) 662-7111,(506) 662-7117,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-412,Kennebec Manor,,,Judy Lane,(506) 632-9628,(506) 658-9376,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-413,Kings Way Care Center,,,Judy Lane,(506) 847-1131,(506) 847-1134,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-414,Kiwanis Nursing Home,,http://www.kiwanisnursinghome.com,Kerri Marr,(506) 432-3118,(506) 432-3104,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-415,Lincourt Manor,,,Stacy Butler,(506) 466-7855,(506) 466-7853,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-416,Loch Lomond Villa,,http://www.lochlomondvilla.com,Cindy Donovan,(506) 643-7175,(506) 643-7179,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-417,Passamaquoddy Lodge,,http://www.passamaquoddylodge.ca,Lezlie LeBlanc,(506) 529-5240,(506) 529-5258,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-418,Rocmaura,,http://www.rocmaura.com,Sheana Mohra,(506) 643-7050,(506) 643-7053,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-419,Turnbull Nursing Home,,,Patti Alcorn,(506) 643-7200,(506) 648-9786,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-420,Carleton Manor,,http://www.carletonmanor.com,Angela Acott-Smith,(506) 325-4373,(506) 325-4618,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-421,Central Carleton Nursing Home,,,Kristi Schriver,(506) 375-3033,(506) 375-3035,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-422,Central N.B. Nursing Home,,,Manley Black,(506) 369-7262,(506) 369-2331,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-423,Mill Cove Nursing Home,,http://www.millcovenh.com,Dan Gilman,(506) 488-3033,(506) 488-3037,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-424,Nashwaak Villa,,,Daphne Noonan,(506) 367-7734,(506) 367-7745,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-425,Orchard View,,http://www.orchardviewcare.ca,Steve Little,(506) 488-3544,(506) 488-3551,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-426,Pine Grove,,http://www.pinegrovenh.com,Cheryl Wiggins,(506) 444-3400,(506) 444-3407,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-427,River View Manor,,http://www.riverviewmanor.ca,Guildo Cyr,(506) 278-6030,(506) 278-5962,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-428,Thomas Hall,,http://www.shannex.com,Pam Bowen,(506) 447-6440,(506) 447-6441,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-429,Tobique Valley Manor,,,Charlotte Bellefleur,(506) 356-6040,(506) 356-6041,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-430,Victoria Glen Manor,,http://www.vgm.ca,Donna Miller-Wallace,(506) 273-4885,(506) 273-4975,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-431,W.G. Bishop Nursing Home,,,Charlene Cobbett,(506) 327-7853,(506) 327-7812,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-432,Wauklehegan Manor,,http://waukleheganmanor.weebly.com,Mike Harvey,(506) 784-6303,(506) 784-6344,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-433,White Rapids Manor,,http://www.whiterapidsmanor.nb.ca,Kathy Jenkins,(506) 368-6508,(506) 368-6512,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-434,York Care Centre,,http://www.yorkmanor.nb.ca,Kevin Harter,(506) 444-3880,(506) 444-3544,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-435,Foyer Notre-Dame de St-LÃ©onard,,,Violette Thibodeau,(506) 423-3100,(506) 423-3152,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-436,Foyer Ste-Elizabeth,,,Monique Gendron,(506) 258-3020,(506) 258-3010,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-437,RÃ©sidence Mgr. Melanson,,,AndrÃ© Savoie,(506) 235-6030,(506) 235-6075,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-438,RÃ©sidences Jodin,,,David Couturier,(506) 501-3014  ,(506) 501-3015,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-439,Villa des Chutes,,,AmÃ©lie Cayouette,(506) 473-7726,(506) 473-7849,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-440,Campbellton Nursing Home,,,Ken Murray,(506) 789-7350,(506) 789-7360,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-441,Dalhousie Nursing Home,,,Diane LÃ©ger,(506) 684-7800,(506) 684-7832,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-442,Foyer Notre-Dame de Lourdes,,http://www.fndl.org,LÃ©o-Paul Sonier,(506) 549-5085,(506) 549-5052,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-443,Manoir Edith B. Pinet,,,Bruno Holmes,(506) 764-2444,(506) 764-2451,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-444,RÃ©sidences Inkerman,,,Michel HachÃ©,(506) 336-3909,.,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-445,RÃ©sidences Lucien Saindon,,,GaÃ«tan HachÃ©,(506) 344-3232,(506) 344-3240,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-446,RÃ©sidences Mgr. Chiasson,,,Anne-Marie Richardson Chiasson,(506) 336-3266,(506) 336-3099,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-447,Villa BeausÃ©jour,,,Roger Landry,(506) 726-2744,(506) 726-2745,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-448,Villa Chaleur Inc.,,http://www.abschi.com,Victor Shea,(506) 549-5582,(506) 545-6424,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-449,Villa Sormany,,,Wayne McWilliams,(506) 542-2731,(506) 542-2733,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-450,Villa St-Joseph,,,Serge Robichaud,(506) 394-4800,(506) 394-4826,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-451,Foyer Assomption,,,Anne Babineau,(506) 775-2040,(506) 775-2053,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-452,Le Complexe Rendez-Vous Inc.,,,Ronald LeBlanc,(506) 776-0640,(506) 776-0608,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-453,Miramichi Senior Citizens Home,,,Jean Doyle,(506) 778-6810,(506) 778-6860,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-454,Mount St. Joseph,,http://www.mountsj.ca,Debbie Walls,(506) 778-6550,(506) 778-0193,,miramichi,NB,,Nursing Home
Canada-NB-13-NursingHomes-13-NursingHomes-455,Tabusintac Nursing Home,,,Joanne Sonier,(506) 779-4100,(506) 779-8149,,miramichi,NB,,Nursing Home
