row_id,Facility Name,Facility ID,License Exp.,Facility Type,Address1,Address2,City,State,Zip,Owner,Owner Address1,Owner Address2,Owner City,Owner State,Owner Zip,Facility Phone,Facility Fax,Owner Phone,Owner Fax,Capacity,Country
USA-TX-59-TX-AssistedLiving-output-925,A AND S PERSONAL CARE HOME,030247,12/13/2017,ASSISTED LIVING,9710 GUEST ST,,HOUSTON,TX,77078,A & S COMMUNITY DEVELOPMENT CORPORATION,8211 DOCKAL RD,,HOUSTON,TX,77028,(713) 635-9453,(713) 635-1102,(713) 635-4068,(713) 635-1575,12,US
USA-TX-59-TX-AssistedLiving-output-926,ADVANCED PERSONAL CARE AT HAMLIN VALLEY,102381,12/20/2018,ASSISTED LIVING,1507 HAMLIN VALLEY,,HOUSTON,TX,77090,ADVANCED PERSONAL CARE LLC,6942 FM 1960 E,#321,HUMBLE,TX,77346,(281) 919-1129,,(832) 368-7165,(888) 238-8366,10,US
USA-TX-59-TX-AssistedLiving-output-927,ADVANCED QUALITY ASSISTED LIVING,000335,07/03/2018,ASSISTED LIVING,717 LEHMAN ST,,HOUSTON,TX,77018,JIMMIE W ELIE,717 LEHMAN ST,,HOUSTON,TX,77018,(713) 864-0627,(713) 697-2447,(713) 864-0627,(713) 697-2447,10,US
USA-TX-59-TX-AssistedLiving-output-928,ALL GODS PEOPLE ASSISTED LIVING HOME,010309,01/20/2018,ASSISTED LIVING,3903 DARLINGHURST DR,,HOUSTON,TX,77045,C LOIS BRADLEY,3907 DARLINGHURST DR,,HOUSTON,TX,77045,(713) 433-3088,(713) 433-3088,(713) 433-3088,(713) 433-3088,11,US
USA-TX-59-TX-AssistedLiving-output-929,ALL GODS PEOPLE ASSISTED LIVING HOME 2,103635,05/07/2018,ASSISTED LIVING,3907 DARLINGHURST DR,,HOUSTON,TX,77045,C LOIS BRADLEY,3907 DARLINGHURST DR,,HOUSTON,TX,77045,(713) 433-6700,(713) 433-6700,(713) 433-3088,(713) 433-3088,8,US
USA-TX-59-TX-AssistedLiving-output-930,ANGEL OF LOVE ASSISTED LIVING,101082,07/18/2017,ASSISTED LIVING,7638 CABOT,,HOUSTON,TX,77016,KATHLEEN E MOSBY,PO BOX 62262,,HOUSTON,TX,77205-2262,(713) 635-3700,(832) 644-5398,(713) 259-6470,(281) 781-7011,8,US
USA-TX-59-TX-AssistedLiving-output-931,ANGEL OF LOVE PERSONAL CARE / TAM,101871,01/02/2018,ASSISTED LIVING,7634 CABOT,,HOUSTON,TX,77016,KATHLEEN E MOSBY,PO BOX 62262,,HOUSTON,TX,77205-2262,(713) 259-6470,(281) 781-7011,(713) 259-6470,(281) 781-7011,7,US
USA-TX-59-TX-AssistedLiving-output-932,ANGEL OF LOVE PERSONAL CARE HOME,100075,02/06/2018,ASSISTED LIVING,6021 BRETSHIRE,,HOUSTON,TX,77016,KATHLEEN E MOSBY,PO BOX 62262,,HOUSTON,TX,77205-2262,(713) 631-4409,(281) 781-7011,(713) 259-6470,(281) 781-7011,7,US
USA-TX-59-TX-AssistedLiving-output-933,"APEX OAKS AT CYPRESS, LLC",106607,09/02/2018,ASSISTED LIVING,13702 WIMBLEDON OAKS DR,,HOUSTON,TX,77065,"APEX OAKS AT CYPRESS, LLC",13702 WIMBLEDON OAKS DR,,HOUSTON,TX,77065,(281) 469-8800,(281) 469-8810,(281) 804-3337,,16,US
USA-TX-59-TX-AssistedLiving-output-934,"ASSISTED LIVING CENTER OF BRAESWOOD,LLC",105502,03/30/2018,ASSISTED LIVING,8119 BRAESWOOD BLVD,,HOUSTON,TX,77071,ASSISTED LIVING CENTER OF BRAESWOOD LLC,8119 S BRAESWOOD BLVD,,HOUSTON,TX,77071,(713) 776-0800,(713) 776-0801,(713) 776-0800,(713) 776-0801,9,US
USA-TX-59-TX-AssistedLiving-output-935,ATRIA WESTCHASE,050579,05/12/2019,ASSISTED LIVING,11424 RICHMOND AVE,,HOUSTON,TX,77082,"WG WESTCHASE SH, LLC",10350 ORMSBY PARK PLACE,SUITE 300,LOUISVILLE,KY,40223,(281) 759-7900,(281) 759-5868,(502) 779-4700,(502) 779-4749,110,US
USA-TX-59-TX-AssistedLiving-output-936,AUTUMN LEAVES OF CLEAR LAKE,105048,06/05/2016,ASSISTED LIVING,14225 CRESCENT LANDING DR,,HOUSTON,TX,77062,CLEAR LAKE MEMORY CARE LLC,545 E JOHN CARPENTER FRWY,SUITE 500,IRVING,TX,75062,(281) 938-2800,(281) 938-2801,(214) 845-4500,(214) 845-4501,50,US
USA-TX-59-TX-AssistedLiving-output-937,AUTUMN LEAVES OF CY-FAIR,105214,12/31/2017,ASSISTED LIVING,17801 WEST ROAD,,HOUSTON,TX,77095,"CY-FAIR ARC TENANT, LLC",545 E JOHN CARPENTER FRWY,STE 500,IRVING,TX,75062,(281) 861-2590,(281) 861-2591,(214) 845-4500,,46,US
USA-TX-59-TX-AssistedLiving-output-938,AUTUMN LEAVES OF MEMORIAL CITY,105482,08/21/2019,ASSISTED LIVING,1725 ELDRIDGE PARKWAY,,HOUSTON,TX,77077,WEST HOUSTON MEMORY CARE LLC,545 E JOHN CARPENTER FREE,STE 500,HOUSTON,TX,75062,(832) 554-2800,(832) 554-2795,(214) 845-4500,(214) 845-4501,50,US
USA-TX-59-TX-AssistedLiving-output-939,AUTUMN LEAVES OF MEYERLAND,105181,09/24/2016,ASSISTED LIVING,4710 W BELLFORT ST,,HOUSTON,TX,77035,MEYERLAND MEMORY CARE LLC,545 E JOHN CARPENTER FRWY,STE 500,IRVING,TX,75062,(713) 360-0000,(713) 360-0001,(214) 845-4500,(214) 845-4501,50,US
USA-TX-59-TX-AssistedLiving-output-940,AUTUMN YEARS II,104984,04/17/2017,ASSISTED LIVING,10818 OVERBROOK LN,,HOUSTON,TX,77042,AUTUMN YEARS LLC,2111 WILLOW LAKE DR,,HOUSTON,TX,77077,(713) 789-5704,(281) 870-0757,(281) 920-3611,(281) 870-0757,11,US
USA-TX-59-TX-AssistedLiving-output-941,AUTUMN YEARS LLC,102384,03/13/2017,ASSISTED LIVING,2111 WILLOWLAKE DR,,HOUSTON,TX,77077,AUTUMN YEARS LLC,2111 WILLOW LAKE DR,,HOUSTON,TX,77077,(832) 455-4895,(281) 870-0757,(281) 920-3611,(281) 870-0757,9,US
USA-TX-59-TX-AssistedLiving-output-942,AVALON MEMORY CARE- CYPRESS CREEK,106668,01/04/2019,ASSISTED LIVING,9922 GRANT ROAD,,HOUSTON,TX,77070,"MCORP MEMORY CARE, LLC",1625 N STEMMONS FREEWAY,,DALLAS,TX,75207,(281) 894-9299,(281) 894-9327,(214) 752-7050,(214) 752-7054,25,US
USA-TX-59-TX-AssistedLiving-output-943,AVALON MEMORY CARE- TUCKERTON,106551,12/06/2018,ASSISTED LIVING,15505 TUCKERTON ROAD,,HOUSTON,TX,77095,"SEMILONE MANAGEMENT, LLC",1625 N. STEMMONS FREEWAY,,DALLAS,TX,75207,(281) 855-9936,(281) 855-9951,(214) 752-7050,(214) 752-7054,25,US
USA-TX-59-TX-AssistedLiving-output-944,AVID CARE COTTAGES,000852,10/01/2018,ASSISTED LIVING,5807 OLD LODGE,,HOUSTON,TX,77066,ACCESS HARMONY GROUP LLC,19127 TIMBER WAY DR,,HUMBLE,TX,77346,(281) 866-8185,(281) 812-3756,(281) 692-0093,(281) 812-3756,6,US
USA-TX-59-TX-AssistedLiving-output-945,AVID CARE COTTAGES,030131,10/01/2018,ASSISTED LIVING,3611 GLENPINE DR.,,HOUSTON,TX,77068,ACCESS HARMONY GROUP LLC,19127 TIMBER WAY DR,,HUMBLE,TX,77346,(281) 866-8840,(936) 321-7516,(281) 692-0093,(281) 812-3756,10,US
USA-TX-59-TX-AssistedLiving-output-946,AVISTA HOME,105863,03/04/2019,ASSISTED LIVING,11703ECHO SPRING LANE,,HOUSTON,TX,77065,"AVISTA SENIOR CARE, LLC",11703 ECHO SPRING LN,,HOUSTON,TX,77065,(281) 653-9694,(281) 653-9695,(832) 687-2758,(281) 653-9695,11,US
USA-TX-59-TX-AssistedLiving-output-947,AVISTA LIVING,104762,08/31/2017,ASSISTED LIVING,9014 S. FERNDALE PLACE DR,,HOUSTON,TX,77064,"AVISTA HEALTH SOLUTIONS, LLC",11039 HERON VILLAGE DR,,HOUSTON,TX,77064,(281) 653-9001,(281) 653-9001,(281) 807-0824,(281) 807-0824,5,US
USA-TX-59-TX-AssistedLiving-output-948,BA HOME CARE INC,105808,05/04/2018,ASSISTED LIVING,11802 SHARPVIEW DR,,HOUSTON,TX,77072,BA HOME CARE INC,13427 CIRCLE,,HOUSTON,TX,77083,(832) 338-5637,,,,4,US
USA-TX-59-TX-AssistedLiving-output-949,BED OF ROSES ASSISTED LIVING LLC,102199,02/06/2019,ASSISTED LIVING,5121 SHREVEPORT,,HOUSTON,TX,77028,BED OF ROSES ASSISTED LIVING LLC,5121 SHREVEPORT BLVD,,HOUSTON,TX,77028,(713) 635-1475,(832) 831-6585,(713) 635-1475,(832) 831-6585,29,US
USA-TX-59-TX-AssistedLiving-output-950,BEDFORD RESIDENCE ASSISTED LIVING,010301,01/10/2018,ASSISTED LIVING,11718 BEDFORD ST,,HOUSTON,TX,77031,LMP DEVELOPMENT LLC,27510 GUTHRIE RIDGE LN,,KATY,TX,77494,(281) 498-3301,(281) 575-7874,(847) 363-2144,(866) 286-8047,15,US
USA-TX-59-TX-AssistedLiving-output-951,BEDFORD RESIDENCE ASSISTED LIVING II,105963,02/25/2019,ASSISTED LIVING,11718 BEDFORD ST A,,HOUSTON,TX,77031-2112,"BRAL II, LLC",11718 A BEDFORD ST,,HOUSTON,TX,77031-2112,(832) 619-1720,(832) 619-1421,(832) 819-1720,(832) 819-1421,16,US
USA-TX-59-TX-AssistedLiving-output-952,BELLAIRE LODGE ONE,000494,05/30/2019,ASSISTED LIVING,9015 ROOS,,HOUSTON,TX,77036,PERSONAL HEALTH CARE INC,PO BOX 420189,,HOUSTON,TX,77242,(713) 272-7677,,(832) 880-4809,,9,US
USA-TX-59-TX-AssistedLiving-output-953,BELMONT VILLAGE,030197,02/01/2018,ASSISTED LIVING,2929 W HOLCOMBE BLVD,,HOUSTON,TX,77025,"WEST UNIVERSITY TENANT, LLCBELMONT VILLAGE WEST UNIVERSITY TENANT, LLC",4500 DORR STREET,,TOLEDO,OH,43615,(713) 592-9200,(713) 592-0274,(419) 247-2800,(419) 247-2826,174,US
USA-TX-59-TX-AssistedLiving-output-954,"BELMONT VILLAGE HUNTERS CREEK TRS, LLC",106016,11/01/2018,ASSISTED LIVING,7667 WOODWAY DR,,HOUSTON,TX,77057,"BELMONT VILLAGE HUNTERS CREEK TRS, LLC",71 S WACKER DR,STE 3575,CHICAGO,IL,60606,(713) 781-1505,(713) 781-1510,(312) 920-0500,(312) 920-1855,191,US
USA-TX-59-TX-AssistedLiving-output-955,BEST PERSONAL CARE FACILITY,030371,04/24/2018,ASSISTED LIVING,7741 TANGLEWILDE,,HOUSTON,TX,77036,BEST PERSONAL CARE FACILITY LLC,7741 TANGLEWILDE ST,,HOUSTON,TX,77036,(713) 774-2080,(713) 771-0560,(713) 774-2080,(713) 270-0560,48,US
USA-TX-59-TX-AssistedLiving-output-956,BETTER-LIFE ASSISTED LIVING,101891,12/30/2017,ASSISTED LIVING,11502 HORNBROOK DR,,HOUSTON,TX,77099,JUSTINA O UZOWULU,11502 HORNBROOK DR,,HOUSTON,TX,77099,(281) 988-8648,(281) 530-3590,(281) 988-8648,(281) 530-3590,9,US
USA-TX-59-TX-AssistedLiving-output-957,BRAESWOOD PERSONAL CARE HOMES INC,000710,09/12/2017,ASSISTED LIVING,3519 S BRAESWOOD BLVD,,HOUSTON,TX,77025,BRAESWOOD PERSONAL CARE HOMES INC,3519 SOUTH BRAESWOOD BLVD,,HOUSTON,TX,77025,(713) 666-6545,(713) 728-0322,(713) 240-5454,(346) 444-5678,12,US
USA-TX-59-TX-AssistedLiving-output-958,BRIGHT STAR HEALTH NETWORK MANAGEMENT SERVICES INC,100220,02/27/2019,ASSISTED LIVING,6711 WINDING TRACE,,HOUSTON,TX,77086,BRIGHT STAR HEALTH NETWORK MANAGEMENT SERVICES INC,6711 WINDING TRACE,,HOUSTON,TX,77086,(281) 445-9153,(281) 397-7994,(281) 847-4241,(281) 397-7994,15,US
USA-TX-59-TX-AssistedLiving-output-959,BRIGHTWAY PERSONAL CARE,000824,07/16/2017,ASSISTED LIVING,6730 WINDING TRACE,,HOUSTON,TX,77086,JIDECO SERVICES INC,14315 TORREY FOREST DR,,HOUSTON,TX,77014,(281) 405-0117,(281) 397-7994,(281) 216-4073,(281) 397-7994,9,US
USA-TX-59-TX-AssistedLiving-output-960,BRIGHTWAY PERSONAL CARE I I,030036,10/25/2016,ASSISTED LIVING,6519 VICKIE SPRINGS LN,,HOUSTON,TX,77086,JIDECO SERVICES INC,14315 TORREY FOREST DR,,HOUSTON,TX,77014,(281) 260-9053,(281) 397-7994,(281) 216-4073,(281) 397-7994,10,US
USA-TX-59-TX-AssistedLiving-output-961,BROOKDALE CHAMPION OAKS,000678,10/01/2018,ASSISTED LIVING,17705 RED OAK DR,,HOUSTON,TX,77090,"ESC-NGH, LP",111 WESTWOOD PL,STE 400,BRENTWOOD,TN,37027,(281) 440-0966,(281) 440-3636,(414) 918-5000,(414) 918-5054,90,US
USA-TX-59-TX-AssistedLiving-output-962,BROOKDALE CHAMPIONS,050729,09/01/2017,ASSISTED LIVING,14050 CUTTEN RD,,HOUSTON,TX,77069,HBP LEASECO LLC,6737 W WASHINGTON ST,STE 2300,MILWAUKEE,WI,53214,(281) 638-5499,(281) 866-9938,(414) 918-5000,(414) 918-5054,103,US
USA-TX-59-TX-AssistedLiving-output-963,BROOKDALE CY-FAIR,030275,08/14/2018,ASSISTED LIVING,11500 FALLBROOK DR,,HOUSTON,TX,77065,"SUMMERVILLE AT CY-FAIR ASSOCIATES, LP",6737 W. WASHINGTON ST.,SUITE 2300,MILWAUKEE,WI,53214,(281) 970-6688,(281) 970-6455,(414) 918-5000,(414) 918-5054,135,US
USA-TX-59-TX-AssistedLiving-output-964,BROOKDALE CYPRESS STATION,030280,07/29/2019,ASSISTED LIVING,303 LANTERN BEND DR,,HOUSTON,TX,77090,BROOKDALE CYPRESS STATION LLC,6737 W WASHINGTON ST,STE 3200,MILWAUKEE,WI,53214,(281) 880-7702,(281) 880-7699,(414) 918-5000,(414) 918-5054,109,US
USA-TX-59-TX-AssistedLiving-output-965,BROOKDALE ELLINGTON FIELD,030147,07/31/2018,ASSISTED LIVING,14101 BAY POINTE CT,,HOUSTON,TX,77062,EMERITUS CORPORATION,6737 W. WASHINGTON STREET,SUITE 2300,MILWAUKEE,WI,53214,(281) 461-7600,(281) 461-7700,(414) 918-5000,(414) 918-5054,120,US
USA-TX-59-TX-AssistedLiving-output-966,BROOKDALE GALLERIA,000797,12/01/2018,ASSISTED LIVING,2929 POST OAK BLVD,,HOUSTON,TX,77056,"S-H OPCO GALLERIA, LLC",1920 MAIN STREET,STE 1200,IRVINE,CA,92614,(713) 993-9999,(713) 993-0169,(949) 407-0700,(949) 407-8000,46,US
USA-TX-59-TX-AssistedLiving-output-967,BROOKDALE MEMORIAL OAKS,000794,10/01/2018,ASSISTED LIVING,1414 SANDY SPRINGS RD,,HOUSTON,TX,77042,"ESC-NGH, LP",111 WESTWOOD PL,STE 400,BRENTWOOD,TN,37027,(713) 782-3355,(713) 782-3398,(414) 918-5000,(414) 918-5054,120,US
USA-TX-59-TX-AssistedLiving-output-968,BROOKDALE SHADOWLAKE,030372,07/25/2017,ASSISTED LIVING,2835 SHADOWBRIAR,,HOUSTON,TX,77077,ARC SHADOWLAKE LP,6737 W WASHINGTON,STE 2300,MILWAUKEE,WI,53214,(281) 759-6700,(281) 759-6999,(414) 918-5000,(414) 918-5054,20,US
USA-TX-59-TX-AssistedLiving-output-969,BROOKDALE SHADOWLAKE,010267,07/25/2018,ASSISTED LIVING,2835 SHADOWBRIAR,,HOUSTON,TX,77077,ARC SHADOWLAKE LP,6737 W WASHINGTON,STE 2300,MILWAUKEE,WI,53214,(281) 759-6700,(281) 759-6999,(414) 918-5000,(414) 918-5054,195,US
USA-TX-59-TX-AssistedLiving-output-970,BROOKDALE SPRING SHADOWS,030388,07/25/2017,ASSISTED LIVING,9889 KEMPWOOD DR,,HOUSTON,TX,77080,ARC SPRING SHADOW LP,6737 W WASHINGTON ST,STE 2300,MILWAUKEE,WI,53214,(713) 934-8844,(713) 934-7444,(414) 918-5000,,104,US
USA-TX-59-TX-AssistedLiving-output-971,BROOKDALE SPRING SHADOWS,030389,07/25/2018,ASSISTED LIVING,9889 KEMPWOOD DR,,HOUSTON,TX,77080,ARC SPRING SHADOW LP,6737 W WASHINGTON ST,STE 2300,MILWAUKEE,WI,53214,(713) 934-8844,(713) 934-7444,(414) 918-5000,,25,US
USA-TX-59-TX-AssistedLiving-output-972,BROOKDALE TANGLEWOOD,030396,11/30/2018,ASSISTED LIVING,505 BERING DR,,HOUSTON,TX,77057,TANGLEWOOD TENANT LLC,4500 DORR ST,,TOLEDO,OH,43615,(713) 532-1718,(713) 532-6118,(419) 247-2800,(419) 247-2826,140,US
USA-TX-59-TX-AssistedLiving-output-973,BROOKDALE THE HEIGHTS,030169,07/25/2018,ASSISTED LIVING,2121 PINEGATE DR,,HOUSTON,TX,77008,A R C PINEGATE L P,6737 W WASHINGTON STREET,STE 2300,MILWAUKEE,WI,53214,(713) 861-9952,(713) 861-9963,(414) 918-5000,,20,US
USA-TX-59-TX-AssistedLiving-output-974,BROOKDALE THE HEIGHTS,030162,07/25/2017,ASSISTED LIVING,2121 PINEGATE DR,,HOUSTON,TX,77008,A R C PINEGATE L P,6737 W WASHINGTON STREET,STE 2300,MILWAUKEE,WI,53214,(713) 861-9952,(713) 861-9963,(414) 918-5000,,188,US
USA-TX-59-TX-AssistedLiving-output-975,BROOKDALE WILLOWBROOK PLACE,100460,06/11/2019,ASSISTED LIVING,7450 WILLOWCHASE BLVD,,HOUSTON,TX,77070,ARC WILLOWBROOK LLC,111 WESTWOOD PLACE,STE 400,BRENTWOOD,TN,37027,(281) 807-4744,(281) 807-6626,(615) 221-2250,(615) 221-5284,40,US
USA-TX-59-TX-AssistedLiving-output-976,BROOKDALE WILLOWBROOK PLACE,030376,06/11/2019,ASSISTED LIVING,7450 WILLOWCHASE BLVD,,HOUSTON,TX,77070,ARC WILLOWBROOK LLC,111 WESTWOOD PLACE,STE 400,BRENTWOOD,TN,37027,(281) 807-4744,(281) 807-6626,(615) 221-2250,(615) 221-5284,104,US
USA-TX-59-TX-AssistedLiving-output-977,BROWNING ONE PERSONAL CARE FACILITY INC,000613,10/10/2017,ASSISTED LIVING,13438 TOWNWOOD DR,,HOUSTON,TX,77045,BROWNING ONE PERSONAL CARE FACILITY INC,13438 TOWNWOOD DR,,HOUSTON,TX,77045,(832) 834-3347,(979) 387-3164,(832) 794-0495,,15,US
USA-TX-59-TX-AssistedLiving-output-978,CANYON RIDGE PERSONAL CARE HOME LLC,106103,07/18/2018,ASSISTED LIVING,6603 CANYON WAY DR.,,HOUSTON,TX,77068,CANYON RIDGE PERSONAL CARE HOME LLC,6603 CANYON WAY DR,,HOUSTON,TX,77086,(281) 448-8993,(281) 661-8186,(281) 448-8893,(281) 661-8186,14,US
USA-TX-59-TX-AssistedLiving-output-979,CARING ANGELS ASSISTED LIVING FACILITY,000761,07/20/2018,ASSISTED LIVING,8627 VALLEY WEST CT,,HOUSTON,TX,77078,EVANGELA WILLIAMS,8627 VALLEY WEST CT,,HOUSTON,TX,77078,(281) 536-1274,(281) 459-1274,(281) 536-1274,(832) 484-1738,8,US
USA-TX-59-TX-AssistedLiving-output-980,CHAVEZ HOME,001051,07/10/2018,ASSISTED LIVING,5208 BOICEWOOD,,HOUSTON,TX,77016,MARTHA CHAVEZ,5208 BOICEWOOD,,HOUSTON,TX,77016,(713) 631-9519,(713) 633-5181,(713) 631-9519,(713) 633-5181,4,US
USA-TX-59-TX-AssistedLiving-output-981,CLAREWOOD HOUSE INC,000773,04/20/2018,ASSISTED LIVING,7400 CLAREWOOD DR,,HOUSTON,TX,77036,CLAREWOOD HOUSE INC,7400 CLAREWOOD DR,,HOUSTON,TX,77036,(713) 774-5821,(713) 778-8503,(713) 774-5821,(713) 778-8503,90,US
USA-TX-59-TX-AssistedLiving-output-982,COLONIAL OAKS AT BRAESWOOD,030311,11/30/2018,ASSISTED LIVING,7800 N STADIUM DR,,HOUSTON,TX,77030,"COLONIAL OAKS SENIOR LIVING BRAESWOOD MANAGEMENT TX, LLC",2100 THIRD AVENUE,STE 600,BIRMINGHAM,AL,35203,(713) 799-8200,(713) 799-2343,(205) 987-5500,(205) 327-6880,64,US
USA-TX-59-TX-AssistedLiving-output-983,COLONIAL OAKS AT WESTCHASE,010308,11/30/2018,ASSISTED LIVING,11395 RICHMOND AVE,,HOUSTON,TX,77082,COLONIAL OAKS SENIOR LIVING WESTCHASE MANAGEMENT TX LLC,2100 THIRD AVE NORTH,STE 600,BIRMINGHAM,AL,35203,(281) 759-2900,(281) 759-2999,(205) 987-5500,(205) 327-6880,60,US
USA-TX-59-TX-AssistedLiving-output-984,COM FOR CARE INC,030091,05/21/2018,ASSISTED LIVING,7931 MARY BATES,,HOUSTON,TX,77036,COM FOR CARE INC,PO BOX 106,,BELLAIRE,TX,77402,(713) 778-1839,(713) 592-6359,(713) 664-4677,(713) 592-6359,12,US
USA-TX-59-TX-AssistedLiving-output-985,COM FOR CARE INC,000940,05/16/2017,ASSISTED LIVING,7106 LEADER,,HOUSTON,TX,77074,COM FOR CARE INC,PO BOX 106,,BELLAIRE,TX,77402,(713) 271-4349,(713) 592-6359,(713) 664-4677,(713) 592-6359,10,US
USA-TX-59-TX-AssistedLiving-output-986,COMFORT CARE ASSISTED LIVING LLC,105438,06/27/2019,ASSISTED LIVING,13106 BEXHILL DRIVE,,HOUSTON,TX,77065,COMFORT CARE ASSISTED LIVING LLC,13106 BEXHILL DRIVE,,HOUSTON,TX,77065,(281) 732-6625,(281) 955-7404,(281) 732-6625,(281) 995-7404,7,US
USA-TX-59-TX-AssistedLiving-output-987,CONTINUING CARE AT EAGLE'S TRACE,105451,06/04/2019,ASSISTED LIVING,14703 EAGLE VISTA DR BLDG 601,,HOUSTON,TX,77077,EAGLES TRACE INC,14703 EAGLE VISTA DRIVE,,HOUSTON,TX,77077,(281) 249-7189,(281) 249-7358,(281) 249-7189,(281) 249-7191,88,US
USA-TX-59-TX-AssistedLiving-output-988,COTTAGE GROVE LIVING LLC,106206,06/28/2019,ASSISTED LIVING,7441 COFFEE STREET,,HOUSTON,TX,77033,COTTAGE GROVE LIVING LLC,7441 COFFEE ST,,HOUSTON,TX,77033,(713) 731-7828,(832) 699-5502,(713) 731-7828,(713) 731-7828,84,US
USA-TX-59-TX-AssistedLiving-output-989,CULLEN RESIDENCE HALL,103394,05/04/2019,ASSISTED LIVING,810 MARSTON DR,,HOUSTON,TX,77019,THE CENTER SERVING PERSONS WITH MENTAL RETARDATION,3550 WEST DALLAS,,HOUSTON,TX,77019,(713) 525-8400,(713) 525-8334,(713) 525-8400,(713) 525-8334,34,US
USA-TX-59-TX-AssistedLiving-output-990,D DES IDEAL HOME CARE SERVICES,103801,10/08/2017,ASSISTED LIVING,6703 ESCONDIDO DR,,HOUSTON,TX,77083,DAPHNE B LOCKE,6703 ESCONDIDO DR,,HOUSTON,TX,77083,(281) 568-5275,,(281) 568-5275,,6,US
USA-TX-59-TX-AssistedLiving-output-991,"DIVINE PURPOSE CARE HOME, LLC",105985,03/05/2019,ASSISTED LIVING,5742 SCHEVERS,,HOUSTON,TX,77033,DIVINE PURPOSE CARE HOME LLC,5742 SCHEVERS,,HOUSTON,TX,77033,(713) 505-1627,,(713) 505-1627,,5,US
USA-TX-59-TX-AssistedLiving-output-992,DIVINE-HERITAGE ASSISTED LIVING,103252,10/23/2018,ASSISTED LIVING,12055 LONGBROOK DR,,HOUSTON,TX,77099,JUSTINA O UZOWULU,11502 HORNBROOK DR,,HOUSTON,TX,77099,(281) 561-8669,(281) 530-3590,(281) 988-8648,(281) 530-3590,11,US
USA-TX-59-TX-AssistedLiving-output-993,DOCKAL ROAD PERSONAL CARE HOME,000912,01/01/2019,ASSISTED LIVING,8211 DOCKAL RD,,HOUSTON,TX,77028,A & S COMMUNITY DEVELOPMENT CORPORATION,8211 DOCKAL RD,,HOUSTON,TX,77028,(713) 635-4068,(713) 635-1575,(713) 635-4068,(713) 635-1575,10,US
USA-TX-59-TX-AssistedLiving-output-994,DOVE COMMUNITY,105038,11/19/2017,ASSISTED LIVING,10640 OAK BROOK DR,,HOUSTON,TX,77013,ENER ARBED INC,11343 DOVEDALE,,HOUSTON,TX,77067,(281) 974-2181,(281) 888-3388,(281) 914-3040,(281) 836-5999,9,US
USA-TX-59-TX-AssistedLiving-output-995,EFE ASSISTED LIVING CENTER INC,103862,01/06/2018,ASSISTED LIVING,10411 SAGEWICK DR,,HOUSTON,TX,77089,EFE ASSISTED LIVING CENTER INC,10411 SAGEWICK DRIVE,,HOUSTON,TX,77089,(281) 922-1690,(281) 993-8183,(281) 922-1690,(281) 993-8183,9,US
USA-TX-59-TX-AssistedLiving-output-996,EFE ASSISTED LIVING CENTER INC,102622,02/08/2019,ASSISTED LIVING,5922 KENILWOOD DR,,HOUSTON,TX,77033,EFE ASSISTED LIVING CENTER INC,10411 SAGEWICK DRIVE,,HOUSTON,TX,77089,(832) 202-4100,(281) 993-8183,(281) 922-1690,(281) 993-8183,9,US
USA-TX-59-TX-AssistedLiving-output-997,ELMCROFT OF BRAESWOOD,030414,08/01/2017,ASSISTED LIVING,2555 S BRAESWOOD,,HOUSTON,TX,77025-2805,ESL BRAESWOOD OPERATIONS LLC,700 N HURSTBOURNE PKWY,STE 200,LOUISVILLE,KY,40222,(713) 839-8265,(713) 664-9495,(502) 753-6004,(502) 753-6104,120,US
USA-TX-59-TX-AssistedLiving-output-998,ELMCROFT OF CY-FAIR,030099,08/10/2017,ASSISTED LIVING,11246 FALLBROOK,,HOUSTON,TX,77065-4229,"CY-FAIR OPERATIONS, LLC",700 N HURSTBOURNE PKWY,STE 200,LOUISVILLE,KY,40223,(281) 890-3174,(281) 890-8973,(502) 753-6004,(502) 753-6104,120,US
USA-TX-59-TX-AssistedLiving-output-999,FAIRBANKS COURT ASSISTED LIVING,106525,05/04/2018,ASSISTED LIVING,7810 TRENTWAY STREET,,HOUSTON,TX,77040,"FAIRBANKS COURT, LLC",7810 TRENTWAY STREET,,HOUSTON,TX,77040,(713) 690-1344,,(713) 690-1344,,16,US
USA-TX-59-TX-AssistedLiving-output-1000,"FAITH PERSONAL HOME CARE, LLC",105155,06/04/2019,ASSISTED LIVING,6302 VISTA CAMINO DR,,HOUSTON,TX,77083,"FAITH PERSONAL HOME CARE, LLC",6302 VISTA CAMINO DR,,HOUSTON,TX,77083,(281) 762-3381,(281) 750-0901,(281) 762-3381,(281) 750-0901,10,US
USA-TX-59-TX-AssistedLiving-output-1001,"FIRST CLASS HOME SERVICES, INC.",105900,06/26/2018,ASSISTED LIVING,10810 BRAES FOREST DR,,HOUSTON,TX,77071,FIRST CLASS HOME CARE SERVICES INC,10810 BRAES FOREST DR,,HOUSTON,TX,77071,(713) 432-1877,(713) 432-1877,(713) 432-1877,(713) 432-1877,7,US
USA-TX-59-TX-AssistedLiving-output-1002,FISHER HAVEN ASSISTED LIVING CENTER,102554,03/18/2019,ASSISTED LIVING,5126 ENYART STREET,,HOUSTON,TX,77021,"FISHER HAVEN, LLC",2440 TEXAS PARKWAY,STE 140,MISSOURI CITY,TX,77489,(832) 668-0860,(281) 969-7587,(832) 668-0860,(281) 969-7587,8,US
