row_id,name,contact_first_name,contact_last_name,contact_name,email,fax,licensee_contact,licensee_address_line_1,licensee_city,licensee_province,licensee_postal_code,licensee_country,provider_name,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,website,typeofcare,alzheimer_facility,supports_irreversable_dimentia_alzheimers,supports_advanced_aged,supports_alcohol_drug_dependent,supports_developmentally_disabled,supports_emotionally_disturbed_mental_illness,supports_phyically_disabled,supports_pregnant_women,supports_terminally_ill,supports_traumatic_brain_injury,specialty_programs,provides_nursing,low_rate,rents,rent_rate,approximate_start_rate,service_package_rate,subsidized_rent,finances,latitude,longitude,neighborhood,description,company_name,for_profit,admin_first_name,admin_last_name,admin_name,agency,ahca_number,facility_id,federal_provider_number,funding method,owner_name,company_phone,company_phone_extension,owners_and_company,owner_company,owner_agency,owner_adddress_line_1,owner_adddress_line_2,owner_city,owner_fax,owner_name,owner_phone,owner_phone_extension,owner_since,owner_county,owner_state,owner_type,owner_zip,house,address_line_1,address_line_2,location,city,province,postal_code,country
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7314,Mrs. Loves Guest House,,,,,,,,,,,,,(209) 712 7130,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Richard Beith,,,,"Rossi, Lolita",,,65002655,,,,,,,,,,,,,,,,,,,,,,282 10th St,,,Williams,CA,95987,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7315,Mrs. Scott's Retirement Home,,,,,,,,,,,,,(559) 325 3004,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Shambourger & Scott, Inc.",,,,Nastassha N Brice,,,107201902,,,,,,,,,,,,,,,,,,,,,,149 Oak Avenue,,,Clovis,CA,93611,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7316,Mrs. Scott's Retirement Home #2,,,,,,,,,,,,,(559) 322 5727,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Shambourger & Scott,inc.",,,,"Galang, Uzziel",,,107204099,,,,,,,,,,,,,,,,,,,,,,425 W Kelly,,,Clovis,CA,93611,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7317,Mrs. Scott's Retirement Home #3,,,,,,,,,,,,,(559) 301 4084,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Shambourger & Scott, Inc.",,,,Phoeun Marez,,,107202466,,,,,,,,,,,,,,,,,,,,,,292 W Trenton,,,Clovis,CA,93619,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7318,Mrs. Scott's Retirement Home #4,,,,,,,,,,,,,(559) 900 4998,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Shambourger & Scott, Inc.",,,,"Keene, Alicia",,,107206692,,,,,,,,,,,,,,,,,,,,,,2978 Powers Ave.,,,Clovis,CA,93619,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7319,Mrs. Scott's Retirement Home #5,,,,,,,,,,,,,(559) 765 4321,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Shambourger & Scott, Inc.",,,,"Keene, Alicia",,,107206693,,,,,,,,,,,,,,,,,,,,,,2855 Prescott Ave,,,Clovis,CA,93619,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7320,"Mr. Homecare, Incorporated",,,,,,,,,,,,,(916) 682 6536,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mr Homecare, Incorporated (melvyn M. Rosales)",,,,"Rosales, Melvyn M.",,,347005033,,,,,,,,,,,,,,,,,,,,,,8475 Mainstay Court,,,Elk Grove,CA,95624,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7321,Ms Homecare,,,,,,,,,,,,,(661) 335 1620,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Ms Homecare Inc,,,,"Patel, Chintan A",,,157208247,,,,,,,,,,,,,,,,,,,,,,816 Loch Lloyd Lane,,,Bakersfield,CA,93312,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7322,Mt. Carmel Guest Home,,,,,,,,,,,,,(714) 816 0070,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Ilex & Nathaniel Cascabel,,,,Ilex Cascabel,,,306001108,,,,,,,,,,,,,,,,,,,,,,432 Colorado St.,,,Anaheim,CA,92801,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7323,Mt. Carmel Guest Home Ii,,,,,,,,,,,,,(714) 816 0070,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Ilex Cascabel,,,,Ilex Cascabel,,,306001661,,,,,,,,,,,,,,,,,,,,,,436 N. Colorado St.,,,Anaheim,CA,92801,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7324,Mt. Carmel Guest Home Iii,,,,,,,,,,,,,(714) 816 0099,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Cascabel, Ilex & Nathaniel",,,,Ilex/nathaniel Cascabel,,,306003445,,,,,,,,,,,,,,,,,,,,,,710 Newcastle Drive,,,Anaheim,CA,92804,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7325,Mt. Vernon Elder Care Inc.,,,,,,,,,,,,,(619) 697 0665,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mt. Vernon Elder Care Inc.,,,,Felix Savellano,,,374603357,,,,,,,,,,,,,,,,,,,,,,7815 Mt. Vernon Street,,,Lemon Grove,CA,91945,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7326,Mt. Vernon Gardens,,,,,,,,,,,,,(707) 829 3796,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Deller, Emilce & Kim",,,,"Deller, Emilce & Kim",,,496801600,,,,,,,,,,,,,,,,,,,,,,3754 Mt. Vernon Rd.,,,Sebastopol,CA,95472,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7327,Mt. Zion Home For The Elderly,,,,,,,,,,,,,(510) 475 5622,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Sabadera, Restituto J. & Gertrudes O.",,,,"Sabadera, Restituto",,,15601494,,,,,,,,,,,,,,,,,,,,,,32655 Almaden Blvd,,,Union City,CA,94587,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7328,Mugungwha Silver Town,,,,,,,,,,,,,(323) 373 1980,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"S.m. Healthcare, Inc.",,,,Esther Hong,,,197606175,,,,,,,,,,,,,,,,,,,,,,1423 S. Manhattan Place,,,Los Angeles,CA,90019,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7329,Muir Creek Senior Home,,,,,,,,,,,,,(925) 427 7049,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"American Legacy Care Home, Inc Dba Muir Creek Sen.",,,,"Carbonel, Lelia C.",,,75601411,,,,,,,,,,,,,,,,,,,,,,1066 Muir Creek Drive,,,Pittsburg,CA,94565,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7330,Muirfield Oaks Assisted Living For Elderly Llc.,,,,,,,,,,,,,(916) 424 4553,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Muirfield Oaks Assisted Living For Elderly, Llc.",,,,"Carpio, Marilyn",,,347004587,,,,,,,,,,,,,,,,,,,,,,7541 Muirfield Way,,,Sacramento,CA,95822,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7331,Mulberry Cottage At Albret,,,,,,,,,,,,,(661) 729 9180,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mulberry Care Group, Llc., The",,,,Josephine Choachuy,,,197607816,,,,,,,,,,,,,,,,,,,,,,3217 Albret Street,,,Lancaster,CA,93536,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7332,Mulberry Manor,,,,,,,,,,,,,(909) 421 4427,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Castaneda, Arnold",,,,"Castaneda, Arnold",,,366408080,,,,,,,,,,,,,,,,,,,,,,1013 N. Mulberry Ave,,,Rialto,CA,92376,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7333,Mulberry Manor Ii,,,,,,,,,,,,,(909) 421 2646,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Castaneda, Arnold",,,,"Castaneda, Arnold",,,366425450,,,,,,,,,,,,,,,,,,,,,,1383 North Alice Ave,,,Rialto,CA,92376,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7334,Mulberry Manor Ii,,,,,,,,,,,,,(909) 421 2646,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Castaneda, Arnold O",,,,"Castaneda, Arnold O",,,361800120,,,,,,,,,,,,,,,,,,,,,,1383 N Alive Ave,,,Rialto,CA,92376,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7335,Mulberry Place,,,,,,,,,,,,,(661) 823 9145,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mulberry Place 123. Llc,,,,Paul J F Lauron,,,157206279,,,,,,,,,,,,,,,,,,,,,,809 Mulberry St.,,,Tehachapi,CA,93561,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7336,Mulberry Place Assisted Living Ii,,,,,,,,,,,,,(661) 822 8808,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mulberry 123 Llc.,,,,Paul J F Lauron,,,157206327,,,,,,,,,,,,,,,,,,,,,,811 Mulberry St.,,,Tehachapi,CA,93561,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7337,Mulberry Place Assisted Living Iii,,,,,,,,,,,,,(661) 822 7700,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mulberry 123 Llc.,,,,Tiffini Hughes,,,157206326,,,,,,,,,,,,,,,,,,,,,,813 Mulberry St.,,,Tehachapi,CA,93561,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7338,Mulberry Place Assisted Living Iv,,,,,,,,,,,,,(661) 823 4512,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mulberry Place 906 Llc,,,,Teresa A Fraser,,,157202475,,,,,,,,,,,,,,,,,,,,,,910 Mulberry St.,,,Tehachapi,CA,93561,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7339,Mulberry Place Assisted Living Vi,,,,,,,,,,,,,(661) 523 4723,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mulberry Place 906 Llc,,,,Teresa A Fraser,,,157206850,,,,,,,,,,,,,,,,,,,,,,904 Mulberry Street,,,Tehachapi,CA,93561,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7340,Mulberry Place Assisted Living Viii,,,,,,,,,,,,,(661) 822 8077,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mulberry Place 906 Llc,,,,Alamina Krishna Milo,,,157206932,,,,,,,,,,,,,,,,,,,,,,824 Oakwood Street,,,Tehachapi,CA,93561,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7341,Mulford Garden Care Home,,,,,,,,,,,,,(510) 352 5622,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Lj Better Homes Inc.,,,,Estelito Garcia,,,15601238,,,,,,,,,,,,,,,,,,,,,,13510 Aurora Drive,,,San Leandro,CA,94577,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7342,"Mum's Home Sweet Home 2, Inc.",,,,,,,,,,,,,(559) 299 7520,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mumford, Daryl",,,,"Mumford, Daryl",,,107203181,,,,,,,,,,,,,,,,,,,,,,6711 N. Sierra Vista Avenue,,,Fresno,CA,93710,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7343,"Mum's Home Sweet Home, Inc.",,,,,,,,,,,,,(559) 299 7520,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mum's Home Sweet Home, Inc.",,,,"Mumford, Daryl",,,107201724,,,,,,,,,,,,,,,,,,,,,,6723 N. Sierra Vista Avenue,,,Fresno,CA,93710,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7344,Muriel's Residential Facility,,,,,,,,,,,,,(510) 703 8248,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Jenkins, Irene Muriel & Arthur Russell",,,,"Jenkins, Irene M.",,,15600502,,,,,,,,,,,,,,,,,,,,,,38880 Florence Way,,,Fremont,CA,94536,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7345,Muriel's Residential Facility Ii,,,,,,,,,,,,,(510) 703 8248,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Irene & Arthur Jenkins,,,,Irene M. Jenkins,,,15600912,,,,,,,,,,,,,,,,,,,,,,4643 Hampshire Way,,,Fremont,CA,94538,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7346,Murphys Residential,,,,,,,,,,,,,(661) 722 1640,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Defabiis,frank",,,,"Defabiis, Frank",,,197602849,,,,,,,,,,,,,,,,,,,,,,41659 55th St. West,,,Quartz Hill,CA,93536,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7347,Murrieta Gardens,,,,,,,,,,,,,(951) 600 7676,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Murrieta Pines Llc; Integral Senior Living Llc,,,,Debbie Zingareli,,,336408620,,,,,,,,,,,,,,,,,,,,,,24200 Monroe Ave,,,Murrieta,CA,92362,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7348,Murrieta Home Care,,,,,,,,,,,,,(951) 600 1294,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Maria Araceli R. Libongco,,,,Maria Araceli R. Libongco,,,336403710,,,,,,,,,,,,,,,,,,,,,,41035 Chaco Canyon Road,,,Murrieta,CA,92562,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7349,Murrieta Maples Rcfe,,,,,,,,,,,,,(951) 301 7300,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Precious Care Home Inc.,,,,Yhouston/rhouston,,,336425181,,,,,,,,,,,,,,,,,,,,,,33850 Caraway,,,Murrieta,CA,92563,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7350,Murrieta Sunrise Home For The Elderly #1,,,,,,,,,,,,,(951) 526 2335,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Ernesto And Josephine Villarin,,,,Josephine A. Villarin,,,336423958,,,,,,,,,,,,,,,,,,,,,,29695 Glen Brook Way,,,Murrieta,CA,92563,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7351,Murrieta Sunrise Home For The Elderly #2,,,,,,,,,,,,,(951) 526 2217,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Villarin, Ernesto & Josephine",,,,"Balcon, Samuel",,,336412129,,,,,,,,,,,,,,,,,,,,,,40147 Grenache Court,,,Murrieta,CA,92563,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7352,Muscan Home,,,,,,,,,,,,,(916) 747 4388,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Muscan, Elena",,,,"Muscan, Elena",,,347003360,,,,,,,,,,,,,,,,,,,,,,7726 Mallon Court,,,Sacramento,CA,95829,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7353,"My Care Home, Inc.",,,,,,,,,,,,,(559) 840 2120,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,My Carehome Inc.,,,,"Mercader, Cherry",,,107202492,,,,,,,,,,,,,,,,,,,,,,5618 N. Tracy Ave,,,Fresno,CA,93722,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7354,My Carehome Inc,,,,,,,,,,,,,(559) 305 1682,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Glenda Pondoc  Goldner Zapatos,,,,"Pondoc, Glenda",,,107208244,,,,,,,,,,,,,,,,,,,,,,5618 N Tracy Ave,,,Fresno,CA,93722,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7355,My Family's Care Home Llc,,,,,,,,,,,,,(510) 334 6933,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Israel R Capuyan And Aileen Q Capuyan,,,,"Capuyan, Israel R",,,79200625,,,,,,,,,,,,,,,,,,,,,,2073 Southwood Drive,,,San Pablo,CA,94806,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7356,My Family Residential Care Home,,,,,,,,,,,,,(805) 925 7836,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Lopez, Luisa A.",,,,Annie Mendiola,,,425800697,,,,,,,,,,,,,,,,,,,,,,514 W. Mcelhaney Ave.,,,Santa Maria,CA,93454,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7357,My Father's Home,,,,,,,,,,,,,(760) 202 7848,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Lighthouse Foundation, Inc., The",,,,Lawrence Nelson,,,336408965,,,,,,,,,,,,,,,,,,,,,,31205 Avenida Alvera,,,Cathedral City,CA,92234,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7358,My Home 1,,,,,,,,,,,,,(661) 219 4906,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"My Home 1, Llc.",,,,Mark Yule,,,197608835,,,,,,,,,,,,,,,,,,,,,,3754 Montrose Avenue,,,Glendale,CA,91214,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7359,My Home Board & Care,,,,,,,,,,,,,(949) 855 9899,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"My Home Board & Care, Inc.",,,,Benjamin Mocan,,,306002673,,,,,,,,,,,,,,,,,,,,,,22305 Savona,,,Laguna Hills,CA,92653,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7360,My Home Ii,,,,,,,,,,,,,(661) 219 4906,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"My Home Ii, Llc.",,,,Mark Yule,,,197608905,,,,,,,,,,,,,,,,,,,,,,6753 Estepa Drive,,,Tujunga,CA,91042,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7361,My Home In California Llc,,,,,,,,,,,,,(415) 948 3862,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,My Home In California Llc,,,,"Anonuevo, Jennifer Ross",,,79200538,,,,,,,,,,,,,,,,,,,,,,937 California Street,,,Rodeo,CA,94572,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7362,My Home Your Home Care For Elderly Llc,,,,,,,,,,,,,(661) 679 6125,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,My Home Your Home Care For Elderly Llc,,,,"West, David",,,157206852,,,,,,,,,,,,,,,,,,,,,,6712 Jetta Ave,,,Bakersfield,CA,93308,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7363,My Ladies Guest Home,,,,,,,,,,,,,(626) 289 3017,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"My Ladies Guest Home, Inc.",,,,My Ladies Guest Home Inc.,,,197607425,,,,,,,,,,,,,,,,,,,,,,128 N. 4th Street,,,Alhambra,CA,91801,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7364,My Ladys Guest Home Inc,,,,,,,,,,,,,(323) 258 5858,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,My Ladys Guest Home Inc,,,,Henrik Sargsyan,,,198601702,,,,,,,,,,,,,,,,,,,,,,128 N.  4th Street,,,Alhambra,CA,91801,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7365,My Mother's Place,,,,,,,,,,,,,(310) 707 7768,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Lozano, Llc.",,,,Hilda Lozano,,,198204800,,,,,,,,,,,,,,,,,,,,,,11827 Rose Avenue,,,Los Angeles,CA,90066,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7366,My Serenity Board And Care,,,,,,,,,,,,,(323) 327 8662,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,My Serenity Board & Care Inc,,,,"Mastov, Ella",,,197608975,,,,,,,,,,,,,,,,,,,,,,6658 Capistrano Ave,,,West Hills,CA,91307,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7367,"My Sunshine Board And Care Home, Incorporated",,,,,,,,,,,,,(818) 727 1597,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"My Sunshine Board And Care Home, Incorporated",,,,Cecilia Arrieta,,,197606219,,,,,,,,,,,,,,,,,,,,,,8547 Melvin Avenue,,,Northridge,CA,91324,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7368,My Valuable Gift Care For The Elderly,,,,,,,,,,,,,(562) 946 4269,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mvg Care, Inc.",,,,Michael Gonzalez,,,197606071,,,,,,,,,,,,,,,,,,,,,,13449 Biola Avenue,,,La Mirada,CA,90638,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7369,Mydor's Open Guest Home Iv,,,,,,,,,,,,,(805) 928 4688,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mydor's Open Guest Home, Inc.",,,,Eleanor Bagasol,,,425800643,,,,,,,,,,,,,,,,,,,,,,819 Moss Court,,,Santa Maria,CA,93454,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7370,"Mydor's Open Guest Homes, Inc. V",,,,,,,,,,,,,(805) 478 0145,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mydor's Open Guest Homes, Inc.",,,,Eleanor Bagasol,,,405801849,,,,,,,,,,,,,,,,,,,,,,229 Cornuta Way,,,Nipomo,CA,93444,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7371,"Mydor's Open Guest Home, Inc. I",,,,,,,,,,,,,(805) 928 4688,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mydor's Open Guest Home Inc.,,,,Dina Acoba,,,425800674,,,,,,,,,,,,,,,,,,,,,,742 E. Mc Elhany Ave.,,,Santa Maria,CA,93454,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7372,"Mydor's Open Guest Home, Inc. Ii",,,,,,,,,,,,,(805) 928 4688,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mydor's Open Guest Home, Inc.",,,,Ralph Bagasol,,,425800675,,,,,,,,,,,,,,,,,,,,,,1011 North College Drive,,,Santa Maria,CA,93454,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7373,"Mydor's Open Guest Home, Inc. Iii",,,,,,,,,,,,,(805) 928 4688,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mydor's Open Guest Home, Inc.",,,,Pasita C Harris,,,425800676,,,,,,,,,,,,,,,,,,,,,,1018 N. Nita St.,,,Santa Maria,CA,93454,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7374,Mylda Senior Care Facility,,,,,,,,,,,,,(619) 223 3700,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Hadgu, Miriam Mehzun",,,,Miriam Mehzun Hadgu,,,374603273,,,,,,,,,,,,,,,,,,,,,,3535 Fenelon Street,,,San Diego,CA,92106,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7375,Myrna's Residential Care Home #2,,,,,,,,,,,,,(510) 382 1704,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Najar, Michael And Myrna",,,,"Najar, Myrna And Michael",,,15600042,,,,,,,,,,,,,,,,,,,,,,129 Breed Avenue,,,San Leandro,CA,94577,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7376,Myrna's Residential Care Home #3,,,,,,,,,,,,,(510) 632 9171,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Divine Insight Inc. Dba Myrnas Residential Care,,,,"Najar, Michael & Myrna",,,15601069,,,,,,,,,,,,,,,,,,,,,,129-1/2 Breed Avenue,,,San Leandro,CA,94577,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7377,Mystic Oaks,,,,,,,,,,,,,(831) 438 2729,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Miller, Lucille",,,,"Miller, Lucille",,,440700458,,,,,,,,,,,,,,,,,,,,,,163 Glenwood Drive,,,Scotts Valley,CA,95066,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7378,"Mystical Rose Rcfe, The",,,,,,,,,,,,,(707) 367 0926,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Enorme-schutz, Maria",,,,"Enorme-schutz, Maria",,,496803523,,,,,,,,,,,,,,,,,,,,,,1997 Bluebell Drive,,,Santa Rosa,CA,95403,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7379,"M&e Care, Llc",,,,,,,,,,,,,(510) 669 5015,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"M&e Care, Llc",,,,"Bautista, Maria T.",,,75601531,,,,,,,,,,,,,,,,,,,,,,461 Limerick Road,,,Pinole,CA,94564,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7380,M&m Board & Care,,,,,,,,,,,,,(760) 953 8133,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Victor Mercado,,,,"Mercado, Victor",,,366426418,,,,,,,,,,,,,,,,,,,,,,18245 Cherry St.,,,Hesperia,CA,92345,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7381,M. S. Care Home,,,,,,,,,,,,,(650) 345 6456,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Stefanac, Suzi",,,,"Stefanac, Suzi",,,415600534,,,,,,,,,,,,,,,,,,,,,,435 Portola Drive,,,San Mateo,CA,94403,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7382,M.a.m. Family Home 1,,,,,,,,,,,,,(909) 981 7911,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Ljmam Home Care, Inc.",,,,Jdelgado/mdelarosa,,,366412142,,,,,,,,,,,,,,,,,,,,,,1181 Kirby Court,,,Upland,CA,91786,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7383,M.a.m. Family Home Ii,,,,,,,,,,,,,(909) 579 0060,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Ljmam Home Care, Inc.",,,,Jdelgado/mdelarosa,,,366412143,,,,,,,,,,,,,,,,,,,,,,1395 N San Antonio Ave,,,Upland,CA,91786,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7384,N & M Elderly Care,,,,,,,,,,,,,(714) 228 1128,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Euro Investments, Inc.",,,,Nicolae Druga-iancu,,,306002424,,,,,,,,,,,,,,,,,,,,,,5742 Marshall Ave,,,Buena Park,CA,90621,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7385,Nacario's Home # 1,,,,,,,,,,,,,(415) 387 2972,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Nacario's Home Llc,,,,"Nacario, Peachie",,,385600335,,,,,,,,,,,,,,,,,,,,,,3332 Cabrillo St.,,,San Francisco,CA,94121,US
