row_id,name,contact_first_name,contact_last_name,contact_name,email,fax,licensee_contact,licensee_address_line_1,licensee_city,licensee_province,licensee_postal_code,licensee_country,provider_name,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,website,typeofcare,alzheimer_facility,supports_irreversable_dimentia_alzheimers,supports_advanced_aged,supports_alcohol_drug_dependent,supports_developmentally_disabled,supports_emotionally_disturbed_mental_illness,supports_phyically_disabled,supports_pregnant_women,supports_terminally_ill,supports_traumatic_brain_injury,specialty_programs,provides_nursing,low_rate,rents,rent_rate,approximate_start_rate,service_package_rate,subsidized_rent,finances,latitude,longitude,neighborhood,description,company_name,for_profit,admin_first_name,admin_last_name,admin_name,agency,ahca_number,facility_id,federal_provider_number,funding method,owner_name,company_phone,company_phone_extension,owners_and_company,owner_company,owner_agency,owner_adddress_line_1,owner_adddress_line_2,owner_city,owner_fax,owner_name,owner_phone,owner_phone_extension,owner_since,owner_county,owner_state,owner_type,owner_zip,house,address_line_1,address_line_2,location,city,province,postal_code,country,neighborhood
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7163,Moldaw Family Residences At 899,,,,,,,,,,,,,(650) 433 3600,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.42223630000001,-122.1030933,,,899 Charleston As Owner Jewish Senior Living Group,,,,"Hogan, Kevin",,,435202539,,,,,,,,,,,,,,,,,,,,,,899 E Charleston Road,,,Palo Alto,CA,94303,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7164,"Mom's Haven Senior Care, Llc",,,,,,,,,,,,,(760) 699 5398,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.80558200000001,-116.471958,,,Mom's Haven Senior Care Llc,,,,Analisa Cayabyab,,,336425569,,,,,,,,,,,,,,,,,,,,,,33420 Shifting Sands Trail B,,,Cathedral City,CA,92234,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7165,Mom's House,,,,,,,,,,,,,(619) 562 5370,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.8304365,-116.9932402,,,Wayne C. Mc Intryre,,,,Carmen Rosa Mcintyre,,,370804816,,,,,,,,,,,,,,,,,,,,,,8596 Atlas View Dr.,,,Santee,CA,92071,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7166,Mom's House,,,,,,,,,,,,,(619) 562 5370,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.8304365,-116.9932402,,,"Mcintyre, Carmen Rosa",,,,"Mcintyre, Carmen Rosa",,,374603762,,,,,,,,,,,,,,,,,,,,,,8596 Atlas View Drive,,,Santee,CA,92071,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7167,Mom's Place 1,,,,,,,,,,,,,(805) 383 9896,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.2394177,-119.0425189,,,"West Coast Shelter, Inc.",,,,Dmitry Bolotsky,,,565801527,,,,,,,,,,,,,,,,,,,,,,4 Mansfield Lane,,,Camarillo,CA,93010,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7168,Mom's Place 2,,,,,,,,,,,,,(805) 383 6855,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.2426215,-119.0797739,,,"West Coast Shelter, Inc.",,,,Lina Bolotsky,,,565801528,,,,,,,,,,,,,,,,,,,,,,30 La Patera Ct.,,,Camarillo,CA,93010,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7169,Mom's Place 3,,,,,,,,,,,,,(805) 389 8966,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.24947,-119.0647235,,,"West Coast Shelter, Inc.",,,,Lina Bolotsky,,,565801529,,,,,,,,,,,,,,,,,,,,,,975 Valley Vista Dr.,,,Camarillo,CA,93010,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7170,Mom And Dad's House,,,,,,,,,,,,,(562) 572 9931,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.83722289999999,-118.1085775,,,"Rikmin Co., Inc.",,,,Maria Tavarez,,,198600309,,,,,,,,,,,,,,,,,,,,,,4340 Conquista Avenue,,,Lakewood,CA,90713,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7171,Mom And Dads Retreat Inc,,,,,,,,,,,,,(818) 390 7012,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.202592,-118.464466,,,Armenui Amy Arzumanyan,,,,Armenui Amy Arzumanyan,,,197609298,,,,,,,,,,,,,,,,,,,,,,15214 Wyandotte Street,,,Van Nuys,CA,91405,US,Van Nuys
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7172,Mom & Dad's House,,,,,,,,,,,,,(949) 381 1792,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.83722289999999,-118.1085775,,,"Blue Horizon Homes, Llc",,,,Ivonne A. Meader,,,198601959,,,,,,,,,,,,,,,,,,,,,,4340 Conquista Ave.,,,Lakewood,CA,90713,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7173,Mom & Dad's House-cottage,,,,,,,,,,,,,(949) 381 1792,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.8253108,-118.1268716,,,Blue Horizon Homes Llc,,,,"Meader, Ivonne A",,,198602568,,,,,,,,,,,,,,,,,,,,,,5413 E Conant St,,,Long Beach,CA,90808,US,Old Lakewood City
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7174,Mommy Se Manor,,,,,,,,,,,,,(916) 513 3654,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.6689679,-121.0150068,,,Mommy Se Manor Inc,,,,"Ancheta, Athena",,,92700171,,,,,,,,,,,,,,,,,,,,,,5001 Whistlers Bend Way,,,El Dorado Hils,CA,95762,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7175,Moms And Dads,,,,,,,,,,,,,(714) 883 3140,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.8547408,-118.0257949,,,"Ace Jazer, Inc.",,,,Ace Jacer Edora Tablang,,,306004379,,,,,,,,,,,,,,,,,,,,,,6177 Norstadt Way,,,Buena Park,CA,90620,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7176,Mona Lisa Manor,,,,,,,,,,,,,(951) 723 8286,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.7032123,-117.1915804,,,"Williams, Yvonne G.",,,,"Williams, Yvonne",,,336411251,,,,,,,,,,,,,,,,,,,,,,28762 Olympia Way,,,Sun City,CA,92586,US,Sun City
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7177,Mona Liza,,,,,,,,,,,,,(510) 585 1204,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.967075,-121.317125,,,Mothanna Taher Saleh,,,,"Saleh, Mothanna",,,392700225,,,,,,,,,,,,,,,,,,,,,,1552 Middle Field Ave,,,Stockton,CA,95204,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7178,Monaco Crest Guest Home,,,,,,,,,,,,,(562) 693 9470,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.9782481,-117.9876314,,,"Monaco Crest Guest Home, Llc",,,,Carina Demman,,,197607612,,,,,,,,,,,,,,,,,,,,,,15225 Metropol Drive,,,Hacienda Heights,CA,91745,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7179,Monarch Cottages La Jolla,,,,,,,,,,,,,(949) 224 1803,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.8425879,-117.2748197,,,"Monarch La Jolla Llc, Monarch Senior Living Inc",,,,Tbd,,,374603724,,,,,,,,,,,,,,,,,,,,,,7630 Fay Avenue,,,La Jolla,CA,92037,US,La Jolla
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7180,Monarch Place Piedmont,,,,,,,,,,,,,(510) 658 9266,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.8328475,-122.2505647,,,"Asl Monarch Liv. Llc & Monarch Place Piedmont, Llc",,,,"Marquez, Herman A.",,,15601412,,,,,,,,,,,,,,,,,,,,,,4500 Gilbert Street,,,Oakland,CA,94611,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7181,Monarch Place Piedmont,,,,,,,,,,,,,(510) 658 9266,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.8328475,-122.2505647,,,"Monarch Place Piedmont, Llc",,,,"Marquez, Herman",,,19200447,,,,,,,,,,,,,,,,,,,,,,4500 Gilbert Street,,,Oakland,CA,94611,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7182,Monroe Residential Care Home,,,,,,,,,,,,,(408) 243 1135,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.3286074,-121.9436671,,,"Rojas Jr., Vicente P.",,,,"Rojas Jr, Vicente P.",,,435294175,,,,,,,,,,,,,,,,,,,,,,673 N. Monroe Street,,,San Jose,CA,95128,US,Central San Jose
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7183,Mont Kasa,,,,,,,,,,,,,(510) 339 1442,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.8416791,-122.206511,,,"Lehman, Debbie",,,,"Lehman, Debbie",,,15601430,,,,,,,,,,,,,,,,,,,,,,6382 Thornhill Drive,,,Oakland,CA,94611,US,Forestland
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7184,Montage At Mission Hills,,,,,,,,,,,,,(760) 656 4037,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.7837293,-116.4426775,,,Golden Autumn,,,,Cyndy Zaech,,,336426240,,,,,,,,,,,,,,,,,,,,,,69-850 Van Gogh Rd.,,,Cathedral City,CA,92234,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7185,Montage Manor,,,,,,,,,,,,,(760) 699 5090,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.786645,-116.441372,,,Golden Autumn,,,,Ron Zaech,,,336424970,,,,,,,,,,,,,,,,,,,,,,69-920 Matisse Rd,,,Cathedral City,CA,92234,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7186,Montclair Guest Home I,,,,,,,,,,,,,(909) 624 5575,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.0700799,-117.7064774,,,"Montclair Guest Home, Inc.",,,,Dina Mopera,,,360909015,,,,,,,,,,,,,,,,,,,,,,4515 Orchard Street,,,Montclair,CA,91763,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7187,Montclair Royale,,,,,,,,,,,,,(909) 621 3545,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.07826919999999,-117.6976045,,,Montclair Royale,,,,"Pyle, Sue",,,366426092,,,,,,,,,,,,,,,,,,,,,,9685 Monte Vista Ave.,,,Montclair,CA,91763,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7188,Montclair Royale Senior Living,,,,,,,,,,,,,(909) 621 3545,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.07826919999999,-117.6976045,,,Montclair Royale Senior Living,,,,"Santos, Annamarie",,,361800147,,,,,,,,,,,,,,,,,,,,,,9685 Monte Vista Ave,,,Montclair,CA,91763,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7189,Montclair Villa,,,,,,,,,,,,,(916) 415 1274,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.7827665,-121.2102369,,,"Stefan, Ileana",,,,Ileana Stefan,,,317002198,,,,,,,,,,,,,,,,,,,,,,5602 Montclair Circle,,,Rocklin,CA,95677,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7190,Montclair Villa Inc,,,,,,,,,,,,,(916) 415 1274,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.7827665,-121.2102369,,,"Montclair Villa, Inc.",,,,"Stefan, Radu Bogdan",,,312700003,,,,,,,,,,,,,,,,,,,,,,5602 Montclair Cir,,,Rocklin,CA,95677,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7191,Monte-farley Manor Guest Home,,,,,,,,,,,,,(650) 967 1758,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.404543,-122.0887906,,,"Cardona, Elvira B. & Rodolfo L.",,,,"Cardona, Elvira B.",,,435200308,,,,,,,,,,,,,,,,,,,,,,579 Farley Street,,,Mt. View,CA,94043,US,Rex Manor
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7192,Monte Farley Ii,,,,,,,,,,,,,(650) 390 0534,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.403812,-122.0868239,,,"Cardona, Elvira & Rodolfo",,,,"Cardona, Elvira",,,435200994,,,,,,,,,,,,,,,,,,,,,,586 Burgoyne Street,,,Mountain View,CA,94043,US,Rex Manor
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7193,Monte Farley Manor Iv,,,,,,,,,,,,,(408) 249 4661,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.361259,-122.0006996,,,"Cardona, Elvira B.",,,,"Cardona, Elvira B.",,,435294288,,,,,,,,,,,,,,,,,,,,,,816 Tamarack Lane,,,Sunnyvale,CA,94086,US,Ponderosa Park
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7194,Monte Verde Rest Home,,,,,,,,,,,,,(707) 539 2154,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.4724232,-122.6465365,,,"Williams, William M. & Julie P.",,,,"Williams, Ray",,,490103478,,,,,,,,,,,,,,,,,,,,,,5570 Monte Verde Drive,,,Santa Rosa,CA,95409,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7195,Monte Vista Village,,,,,,,,,,,,,(619) 465 1331,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.730671,-117.0428615,,,"Goodman, John B, Gp Of Monte Vista Lodge Lp",,,,Maria Shetler,,,374603589,,,,,,,,,,,,,,,,,,,,,,2211 Massachusetts Avenue,,,Lemon Grove,CA,91945,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7196,Monte Vista Village,,,,,,,,,,,,,(619) 465 1331,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.730671,-117.0428615,,,"Goodman, John B. & Sidney A.",,,,Maria Shetler,,,374600564,,,,,,,,,,,,,,,,,,,,,,2211 Massachusetts Avenue,,,Lemon Grove,CA,91945,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7197,Montecito Care & More,,,,,,,,,,,,,(805) 565 8519,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.4344003,-119.6540368,,,"Montecito Care & More, Inc.",,,,"Lositzki, Dorota",,,425801830,,,,,,,,,,,,,,,,,,,,,,717 Santecito Drive,,,Santa Barbara,CA,93108,US,Eucalyptus Hill
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7198,Montecito Manor,,,,,,,,,,,,,(831) 724 3055,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,36.9242567,-121.7570698,,,"S. Scagliotti, Inc. Dba Montecito Manor",,,,Sharon Scagliotti,,,445202356,,,,,,,,,,,,,,,,,,,,,,311 Montecito Ave.,,,Watsonville,CA,95076,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7199,Montecito Oakmont Senior Living,,,,,,,,,,,,,(925) 203 9197,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.9594841,-121.9809106,,,"Osl Mgt Llc,oakmont Sr Living Llc,oakmont Mgt Grp",,,,Kurt Knauer,,,75600935,,,,,,,,,,,,,,,,,,,,,,4756 Clayton Road,,,Concord,CA,94521,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7200,"Montera, The",,,,,,,,,,,,,(619) 464 6801,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.7838787,-117.0278713,,,"Wl La Mesa Property, Llc/westlivng Management, Llc",,,,Joey Collado,,,374603689,,,,,,,,,,,,,,,,,,,,,,5740 Lake Murray Boulevard,,,La Mesa,CA,91942,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7201,Monterey House Assisted Living,,,,,,,,,,,,,(530) 893 3176,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,39.7603039,-121.8601434,,,"Lang, Michael",,,,Kathrine Parsons,,,45001877,,,,,,,,,,,,,,,,,,,,,,2614 Monterey Street,,,Chico,CA,95973,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7202,Monterey Lodge,,,,,,,,,,,,,(805) 226 7431,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,35.6753529,-120.6952604,,,"Ada's Vineyard, Llc",,,,Kathleen Tucker,,,405801611,,,,,,,,,,,,,,,,,,,,,,5255 Monterey Road,,,Paso Robles,CA,93446,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7203,Monterey Peninsula,,,,,,,,,,,,,(951) 738 0698,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.87721700000001,-117.6172621,,,"Monterey Peninsula, Inc.",,,,Edgar De Los Santos,,,336408095,,,,,,,,,,,,,,,,,,,,,,2394 Monterey Peninsula,,,Corona,CA,92882,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7204,Monterey Peninsula Iii Llc,,,,,,,,,,,,,(951) 279 2379,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.864577,-117.5612229,,,Monterey Peninsula Llc,,,,Adela Espedido,,,336410688,,,,,,,,,,,,,,,,,,,,,,1601 Garretson Ave,,,Corona,CA,92879,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7205,Monterey Peninsula Iv,,,,,,,,,,,,,(951) 738 9536,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.8659004,-117.5783054,,,Monterey Peninsula Iv,,,,Adela Espedido,,,336413287,,,,,,,,,,,,,,,,,,,,,,853 W. Crestview Street,,,Corona,CA,92882,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7206,"Monterey Trellis, Corp., The",,,,,,,,,,,,,(619) 697 4656,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.7368313,-117.0077923,,,"Monterey Trellis Corporation, The",,,,David J. Gugerty,,,374601400,,,,,,,,,,,,,,,,,,,,,,8914 Troy Street,,,Spring Valley,CA,91977,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7207,"Monterey, The",,,,,,,,,,,,,(916) 686 4836,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.412641,-121.380646,,,"California Carehomes, Llc",,,,"Descargar, Bernadette",,,347003883,,,,,,,,,,,,,,,,,,,,,,8700 Seckel Court,,,Elk Grove,CA,95624,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7208,Montessori Senior Residential Care,,,,,,,,,,,,,(925) 516 2111,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.9261723,-121.717722,,,"Montessori School Of Brentwood, Inc.",,,,Pamela Zell Rigg,,,79200315,,,,,,,,,,,,,,,,,,,,,,3431 Balfour Road,,,Brentwood,CA,94513,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7209,Monteverde Manor,,,,,,,,,,,,,(650) 624 7624,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.6362516,-122.4576283,,,Monteverde Manor Llc,,,,"Martin, Dino Michael",,,415600663,,,,,,,,,,,,,,,,,,,,,,3420 Fleetwood Drive,,,San Bruno,CA,94066,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7210,Monteverde Manor Ii,,,,,,,,,,,,,(650) 483 9997,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.6380677,-122.456305,,,Monteverde Manor Llc,,,,"Martin, Dino Michael A.",,,415600660,,,,,,,,,,,,,,,,,,,,,,2640 Muirfield Circle,,,San Bruno,CA,94066,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7211,Monteverde Manor Iii,,,,,,,,,,,,,(650) 376 3053,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.54259459999999,-122.3051227,,,Monteverde Manor Llc.,,,,"Martin, Dino Michael A.",,,415600754,,,,,,,,,,,,,,,,,,,,,,2650 Edison Street,,,San Mateo,CA,94403,US,South San Mateo
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7212,Montevista Garden,,,,,,,,,,,,,(626) 568 2793,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.1551706,-118.1129274,,,"Gardens Care Facilities, Llc, The",,,,Laura Marcela Aguilar,,,198601602,,,,,,,,,,,,,,,,,,,,,,1812 Monte Vista St.,,,Pasadena,CA,91107,US,Mid Central
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7213,Montgomery Manor,,,,,,,,,,,,,(510) 889 8556,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.67696129999999,-122.0918044,,,"San Juan, Leticia",,,,"San Juan, Leticia",,,11441148,,,,,,,,,,,,,,,,,,,,,,22107 Montgomery Street,,,Hayward,CA,94541,US,North Hayward
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7214,Montgomery Springs Manor,,,,,,,,,,,,,(510) 889 8556,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.67696129999999,-122.0918044,,,"Ltp Horizons, Llc",,,,Mirriam Paras,,,15601506,,,,,,,,,,,,,,,,,,,,,,22107 Montgomery Street,,,Hayward,CA,94541,US,North Hayward
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7215,Monticello Senior Care In La Quinta,,,,,,,,,,,,,(760) 333 3668,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.7227698,-116.2692655,,,Fe Odette De Los Santos,,,,"De Los Santos, Fe Odette",,,336425959,,,,,,,,,,,,,,,,,,,,,,44900 Liberty Ave.,,,La Quinta,CA,92253,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7216,Monument Park Manor,,,,,,,,,,,,,(310) 634 7743,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.7434374,-117.2277114,,,3 Pines Rcfe Llc,,,,"Cabana, Genefer",,,331800091,,,,,,,,,,,,,,,,,,,,,,175 Muir Woods Road,,,Perris,CA,92570,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7217,Moon Light Residential Care Home,,,,,,,,,,,,,(650) 522 8447,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.55903610000001,-122.2976815,,,"Ma Ma, Khin",,,,"Ma Ma, Khin",,,415600363,,,,,,,,,,,,,,,,,,,,,,1717 Hamlet Street,,,San Mateo,CA,94403,US,Shoreview
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7218,Moonlight Garden Residential Facility For Elderly,,,,,,,,,,,,,(310) 621 4595,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.0103535,-118.4272622,,,"Moonlight Garden Rcfe,inc.,",,,,Mozhgan Mojab,,,198202959,,,,,,,,,,,,,,,,,,,,,,3670 Barry Ave.,,,Los Angeles,CA,90066,US,Mar Vista
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7219,Moonraker Villa Senior Care,,,,,,,,,,,,,(510) 776 6084,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.6815834,-122.0683365,,,"Akaosugi, Yong",,,,"Akaosugi, Yong",,,19200716,,,,,,,,,,,,,,,,,,,,,,1782 B Street,,,Hayward,CA,94541,US,Upper B Street
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7220,Moorpark Hills Assisted Living,,,,,,,,,,,,,(805) 907 6765,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.288284,-118.900623,,,Emiliano Galicia,,,,"Galicia, Emiliano",,,565802445,,,,,,,,,,,,,,,,,,,,,,11806 Elwin Ln,,,Moorpark,CA,93021,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7221,Moraga Retreat Care,,,,,,,,,,,,,(925) 376 2273,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.8491884,-122.1252693,,,Moraga Retreat Care Home Inc.,,,,"Blaj, Anamaria",,,75601205,,,,,,,,,,,,,,,,,,,,,,715 Moraga Road,,,Moraga,CA,94556,US,Rheem Valley Manor
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7222,Moraga Retreat Care On Woodford,,,,,,,,,,,,,(925) 376 2273,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.8662752,-122.1240834,,,Moraga Retreat Care Home Inc,,,,"Blaj, Anamaria",,,75601509,,,,,,,,,,,,,,,,,,,,,,3 Woodford Drive,,,Moraga,CA,94556,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7223,Moraga Royale,,,,,,,,,,,,,(925) 376 8900,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.8327327,-122.1296667,,,"Berg Senior Services, Llc.",,,,"Wilson, Dianne",,,75600577,,,,,,,,,,,,,,,,,,,,,,1600 Canyon Road,,,Moraga,CA,94556,US,School Tree
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7224,Moran Manor,,,,,,,,,,,,,(805) 644 9478,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.2979147,-119.2115585,,,"Moran, Lucy",,,,Lucy Moran 98,,,561703351,,,,,,,,,,,,,,,,,,,,,,1178 Via Cielito,,,Ventura,CA,93003,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7225,Morehead's Family Home Care,,,,,,,,,,,,,(951) 340 0727,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.8395666,-117.5560919,,,Rodney & Tonya Morehead,,,,Rodney L. Morehead,,,336423560,,,,,,,,,,,,,,,,,,,,,,3050 Mira Vista Way,,,Corona,CA,92881,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7226,Moreland Care Home,,,,,,,,,,,,,(408) 255 8693,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.3037847,-121.98875,,,"Tapang,juan & Liwiwa",,,,Juan & Liwliwa Tapang,,,435201421,,,,,,,,,,,,,,,,,,,,,,4903 Doyle Road,,,San Jose,CA,95129,US,Rogers
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7227,"Morgan Creek Villa, Llc",,,,,,,,,,,,,(916) 847 4922,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.73323299999999,-121.350612,,,"Morgan Creek Villa, Llc.",,,,"Stroup, Jennifer",,,317005117,,,,,,,,,,,,,,,,,,,,,,9565 Pinehurst Drive,,,Roseville,CA,95747,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7228,Morgan Hill Villa,,,,,,,,,,,,,(408) 776 1627,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.1236077,-121.6586158,,,Morgan Hill Villa,,,,"Albertson, James O.",,,435294316,,,,,,,,,,,,,,,,,,,,,,17090 Peak Avenue,,,Morgan Hill,CA,95037,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7229,Mori Manor,,,,,,,,,,,,,(510) 276 6167,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.69611800000001,-122.1115695,,,"Bordador, Benilda V.",,,,Ferdinand Gutierrez,,,15601402,,,,,,,,,,,,,,,,,,,,,,1476 164th Avenue,,,San Leandro,CA,94578,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv7230,Mori Manor,,,,,,,,,,,,,(510) 276 6167,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.69611800000001,-122.1115695,,,Juana Care Facility Llc,,,,"Gutierrez, Ferdinand,",,,19200740,,,,,,,,,,,,,,,,,,,,,,1476 164th Ave,,,San Leandro,CA,94578,US,
