row_id,﻿Facility Name,Type,Short Description,Contact Phone,Address,City,Province,Country,Postal Code,Link to Details
Canada-National-34-CAN-RetirementHomes-output-186,Memory Care at Chartwell Deerview Crossing,Retirement Home,Newly built residence with secure memory care floor,289-309-6498,460 Rymal Road West,Hamilton,ON,Canada,L9B 0B2,http://chartwell.com/Retirement-Homes/Memory-Care-at-Chartwell-Deerview-Crossing
Canada-National-34-CAN-RetirementHomes-output-187,Memory Care at Chartwell Georgian Traditions,Retirement Home,"Peaceful location, offering new retirement suites and secure memory care.",705-532-9975,57 Trott Boulevard,Collingwood,ON,Canada,L9Y 0A3,http://chartwell.com/Retirement-Homes/Memory-Care-at-Chartwell-Georgian-Traditions
Canada-National-34-CAN-RetirementHomes-output-188,Chartwell Le Yamaska appartements,Retirement Home,"For seniors 55+, security in the heart of Saint-Hyacinthe",450-768-6704,1480 Delorme Street,Saint-Hyacinthe,QC,Canada,J2S 5C8,http://chartwell.com/Retirement-Homes/Chartwell-Le-Yamaska-appartements
Canada-National-34-CAN-RetirementHomes-output-189,Chartwell Greenfield Park Retirement Residence,Retirement Home,Coming soon: A new retirement residence in Greenfield Park,855-461-0685,2999 Boulevard Taschereau,Greenfield Park,QC,Canada,J4V 2H2,http://chartwell.com/Retirement-Homes/Chartwell-Greenfield-Park-Retirement-Residence
Canada-National-34-CAN-RetirementHomes-output-190,Chartwell Villa Jonquière résidence de soins,Retirement Home,Assisted living support and services in Jonquière,(581) 684-8472,3978 Harvey Boulevard,Saguenay,QC,Canada,G8A 2J9,http://chartwell.com/Retirement-Homes/Chartwell-Villa-Jonquière-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-191,Chartwell Oasis Saint-Jean résidence de soins,Retirement Home,"Assisted living support and services delivered by caring, trained staff.",(514) 940-3530,1050 Stéfoni Road,Saint-Jean-sur-Richelieu,QC,Canada,J3A 1T5,http://chartwell.com/Retirement-Homes/Chartwell-Oasis-Saint-Jean-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-192,Chartwell Ste-Marthe résidence de soins,Retirement Home,Personalized assisted living support in Ste-Marthe. ,(450) 768-6702,675 Saint-Pierre Street West,Saint-Hyacinthe,QC,Canada,J2T 1N7,http://chartwell.com/Retirement-Homes/Chartwell-Ste-Marthe-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-193,Chartwell Monastère d'Aylmer résidence de soins,Retirement Home,"Assisted living support in a unique, historical retirement community.",(613) 688-3383,161 Principale Street,Gatineau,QC,Canada,J9H 7H4,http://chartwell.com/Retirement-Homes/Chartwell-Monastère-d'Aylmer-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-194,Chartwell Manoir et Cours de l'Atrium résidence de soins,Retirement Home,Assisted living residence steps away from Old Quebec City.,(581) 781-8696,545 Francis-Byrne Street,Quebec,QC,Canada,G1H 7L3,http://chartwell.com/Retirement-Homes/Chartwell-Manoir-et-Cours-de-l'Atrium-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-195,Chartwell Villa Saguenay résidence de soins,Retirement Home,"Assisted living community in Chicoutimi with a caring, warm atmosphere. ",(418) 579-1256,1901 Des Roitelets Street,Saguenay,QC,Canada,G7H 7L7,http://chartwell.com/Retirement-Homes/Chartwell-Villa-Saguenay-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-196,Chartwell Manoir Archer résidence de soins,Retirement Home,Assisted living support options available in Sainte-Foy.,(581) 781-8698,1217 De l'Église Road,Quebec,QC,Canada,G1W 3P2,http://chartwell.com/Retirement-Homes/Chartwell-Manoir-Archer-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-197,Assisted Living at Chartwell Le Teasdale,Retirement Home,"Personalized support combined with modern, accessible amenities in Terrebonne",450-914-2181,950 Lucille-Teasdale Blvd.,Terrebonne,QC,Canada,J6V 0A7,http://chartwell.com/Retirement-Homes/Assisted-Living-at-Chartwell-Le-Teasdale
Canada-National-34-CAN-RetirementHomes-output-198,Chartwell Les Monarques résidence de soins,Retirement Home,Assisted living residence in Saint-Eustache offering enhanced personal support,579-379-8905,495 Bibeau Street,Saint-Eustache,QC,Canada,J7R 0B9,http://chartwell.com/Retirement-Homes/Chartwell-Les-Monarques-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-199,Memory Care at Chartwell Les Monarques,Retirement Home,Dedicated memory care featuring caring staff and personalized support,579-379-8905,495 Bibeau Street,Saint-Eustache,QC,Canada,J7R 0B9,http://chartwell.com/Retirement-Homes/Memory-Care-at-Chartwell-Les-Monarques
Canada-National-34-CAN-RetirementHomes-output-200,Chartwell Le St-Gabriel résidence pour retraités,Retirement Home,Coming Soon: A new generation retirement home for retirees in Saint-Hubert,579-880-8910,"5885, chemin de Chambly",Longueuil,QC,Canada,J3Y 3R4,http://chartwell.com/Retirement-Homes/Chartwell-Le-St-Gabriel-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-201,Chartwell L'Unique résidence pour retraités phase III,Retirement Home,163 new apartments and services in a vibrant community,579-379-8903,435 Bibeau Street,Saint-Eustache,QC,Canada,J7R 0C7,http://chartwell.com/Retirement-Homes/Chartwell-L'Unique-résidence-pour-retraités-phase-III
Canada-National-34-CAN-RetirementHomes-output-202,Chartwell Le Prescott résidence pour retraités,Retirement Home,"Enjoy modern, independent retirement living in a vibrant community",438-338-9853,"1335, rue Émile-Bouchard",Vaudreuil-Dorion,QC,Canada,J7V 0Y2,http://chartwell.com/Retirement-Homes/Chartwell-Le-Prescott-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-203,Chartwell Le Montcalm résidence pour retraités,Retirement Home,"Active, modern retirement living amidst natural surroundings",579-886-8891,"95, Montcalm Nord",Candiac,QC,Canada,J5R 0R8,http://chartwell.com/Retirement-Homes/Chartwell-Le-Montcalm-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-204,Chartwell Belvédères de Lachine résidence pour retraités,Retirement Home,"Elegant, affordable and accessible retirement living",438-819-8466,3000 Notre-Dame Street,Montreal,QC,Canada,H8S 2H1,http://chartwell.com/Retirement-Homes/Chartwell-Belvédères-de-Lachine-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-205,Chartwell Le Wellesley résidence pour retraités,Retirement Home,Active retirement in a sophisticated environment ,438-538-8473,230 Hymus Boulevard,Pointe-Claire,QC,Canada,H9R 5P5,http://chartwell.com/Retirement-Homes/Chartwell-Le-Wellesley-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-206,Chartwell Villa de l'Estrie résidence pour retraités,Retirement Home,"Warm, engaging residence in Sherbrooke with additional care options",819-416-1714,3320 Des Chênes Street,Sherbrooke,QC,Canada,J1L 0A6,http://chartwell.com/Retirement-Homes/Chartwell-Villa-de-l'Estrie-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-207,Chartwell Seigneuries du Carrefour résidence pour retraités,Retirement Home,"Welcoming, modern Sherbrooke retirement home in parkland setting",819-416-1712,445 Des Érables Street,Sherbrooke,QC,Canada,J1L 0C2,http://chartwell.com/Retirement-Homes/Chartwell-Seigneuries-du-Carrefour-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-208,Chartwell Résidence Principale résidence pour retraités,Retirement Home,Urban life and nature for active seniors,450-306-6094,339 Principale Street,Cowansville,QC,Canada,J2K 1J4,http://chartwell.com/Retirement-Homes/Chartwell-Résidence-Principale-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-209,Chartwell Appartements de Bordeaux résidence pour retraités,Retirement Home,Independent retirement with peace of mind,581-781-8692,2142 Saint-Louis Road,Quebec,QC,Canada,G1T 1P7,http://chartwell.com/Retirement-Homes/Chartwell-Appartements-de-Bordeaux-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-210,Chartwell Cite Jardin résidence de soins,Retirement Home,"Ongoing support, additional care and community",819-282-8449,60 De la Futaie Street,Gatineau,QC,Canada,J8T 8P5,http://chartwell.com/Retirement-Homes/Chartwell-Cite-Jardin-résidence-de-soins
Canada-National-34-CAN-RetirementHomes-output-211,Chartwell Jardins Notre-Dame résidence pour retraités,Retirement Home,"Independent living, modern and friendly atmosphere",819-815-9988,195 Saint-Joseph Boulevard,Gatineau,QC,Canada,J8Y 0A3,http://chartwell.com/Retirement-Homes/Chartwell-Jardins-Notre-Dame-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-212,Chartwell L'Unique résidence pour retraités,Retirement Home,"Independent retirement living, modern environment",579-379-8903,435 Bibeau Street,Saint-Eustache,QC,Canada,J7R 0C7,http://chartwell.com/Retirement-Homes/Chartwell-L'Unique-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-213,Chartwell Le Teasdale résidence pour retraités,Retirement Home,"Modern accommodation, flexible care options and a vibrant community",450-914-2181,950 Lucille-Teasdale Blvd,Terrebonne,QC,Canada,J6V 0G5,http://chartwell.com/Retirement-Homes/Chartwell-Le-Teasdale-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-214,Chartwell L'Ermitage résidence pour retraités,Retirement Home,Dynamic environment with nearby services,819-870-2278,540 Berol Street,Drummondville,QC,Canada,J2B 8H4,http://chartwell.com/Retirement-Homes/Chartwell-L'Ermitage-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-215,Chartwell Villa Rive-Sud résidence pour retraités,Retirement Home,"Spacious residence, perfect for active seniors",450-876-1424,3460 De Chambly Road,Longueuil,QC,Canada,J4L 4S1,http://chartwell.com/Retirement-Homes/Chartwell-Villa-Rive-Sud-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-216,Chartwell Villa Saguenay résidence pour retraités,Retirement Home,Active retirement living with a care unit,418-579-1256,1901 Des Roitelets Street,Saguenay,QC,Canada,G7H 7L7,http://chartwell.com/Retirement-Homes/Chartwell-Villa-Saguenay-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-217,Chartwell Jardins de la Gare résidence pour retraités,Retirement Home,Distinct progressive complex with safety and security,450-768-6704,2025 Moreau Street,Saint-Hyacinthe,QC,Canada,J2S 5C8,http://chartwell.com/Retirement-Homes/Chartwell-Jardins-de-la-Gare-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-218,Chartwell Jardins Laviolette résidence pour retraités,Retirement Home,Active retirement in a historical building,819-415-0763,2975 Laviolette Boulevard,Trois-Rivières,QC,Canada,G8Z 1E8,http://chartwell.com/Retirement-Homes/Chartwell-Jardins-Laviolette-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-219,Chartwell Les écores résidence pour retraités,Retirement Home,Independent retirement nestled beside the river,450-903-0295,1800 Cartier Boulevard East,Laval,QC,Canada,H7G 4R6,http://chartwell.com/Retirement-Homes/Chartwell-Les-écores-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-220,Chartwell Le Duplessis résidence pour retraités,Retirement Home,Dynamic atmosphere located next to the river,819-415-0761,20 Duplessis Road,Trois-Rivières,QC,Canada,G8T 9P2,http://chartwell.com/Retirement-Homes/Chartwell-Le-Duplessis-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-221,Chartwell Manoir Archer résidence pour retraités,Retirement Home,Continuum of care home featuring friendly staff and service in Sainte-Foy,581-781-8698,1217 De l'Église Road,Quebec,QC,Canada,G1W 3P2,http://chartwell.com/Retirement-Homes/Chartwell-Manoir-Archer-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-222,Chartwell Manoir et Cours de l'Atrium résidence pour retraités,Retirement Home,Independent and active community steps away from Old Quebec City.,581-781-8696,545 Francis-Byrne Street,Quebec,QC,Canada,G1H 7L3,http://chartwell.com/Retirement-Homes/Chartwell-Manoir-et-Cours-de-l'Atrium-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-223,Chartwell Manoir Pointe-aux-Trembles résidence pour retraités,Retirement Home,Family atmosphere with autonomy,438-228-9298,3478 32nd Avenue,Montreal,QC,Canada,H1A 3M1,http://chartwell.com/Retirement-Homes/Chartwell-Manoir-Pointe-aux-Trembles-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-224,Chartwell Manoir Kirkland résidence pour retraités,Retirement Home,Combining a friendly environment with active urban living,438-538-8471,2 Canvin Road,Kirkland,QC,Canada,H9H 4B5,http://chartwell.com/Retirement-Homes/Chartwell-Manoir-Kirkland-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-225,Chartwell Domaine des Trembles résidence pour retraités,Retirement Home,Distinctive and active retirement living amongst nature,819-282-8453,250 Saint-Raymond Boulevard,Gatineau,QC,Canada,J9A 0B1,http://chartwell.com/Retirement-Homes/Chartwell-Domaine-des-Trembles-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-226,Chartwell Domaine Harmonie résidence pour retraités,Retirement Home,Luxurious retirement in a welcoming atmosphere,450-868-0930,1024 Charcot Road,Boucherville,QC,Canada,J4B 8R5,http://chartwell.com/Retirement-Homes/Chartwell-Domaine-Harmonie-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-227,Chartwell Villa Chicoutimi résidence pour retraités,Retirement Home,"Combining services, active living and scenic landscaping",418-579-1254,220 Don Bosco Street,Saguenay,QC,Canada,G7N 7P6,http://chartwell.com/Retirement-Homes/Chartwell-Villa-Chicoutimi-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-228,Chartwell Faubourg Giffard résidence pour retraités,Retirement Home,"Modern features, active living under one roof",581-781-8694,2321 De la Canardière,Quebec,QC,Canada,G1J 0A3,http://chartwell.com/Retirement-Homes/Chartwell-Faubourg-Giffard-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-229,Chartwell Villa Jonquière résidence pour retraités,Retirement Home,Active and independent retirement living in Jonquière ,581-684-8472,3978 Harvey Boulevard,Saguenay,QC,Canada,G8A 2J9,http://chartwell.com/Retirement-Homes/Chartwell-Villa-Jonquière-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-230,Chartwell Villa Jonquière résidence pour retraités,Retirement Home,Active and independent retirement living in Jonquière ,581-684-8472,3978 Harvey Boulevard,Saguenay,QC,Canada,G8A 2J9,http://chartwell.com/Retirement-Homes/Chartwell-Villa-Jonquière-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-231,Chartwell Villa Jonquière résidence pour retraités,Retirement Home,Active and independent retirement living in Jonquière ,581-684-8472,3978 Harvey Boulevard,Saguenay,QC,Canada,G8A 2J9,http://chartwell.com/Retirement-Homes/Chartwell-Villa-Jonquière-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-232,Chartwell Résidence St-Pierre résidence pour retraités,Retirement Home,Warm atmosphere and exceptional living environment,866-245-1652,175 Notre-Dame Street,Rouyn-Noranda,QC,Canada,J9X 3A2,http://chartwell.com/Retirement-Homes/Chartwell-Résidence-St-Pierre-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-233,Chartwell Ste-Geneviève résidence pour retraités,Retirement Home,Warm and friendly atmosphere for active retirees,418-210-2063,4855 Sainte-Geneviève Road,Quebec,QC,Canada,G2B 4W3,http://chartwell.com/Retirement-Homes/Chartwell-Ste-Geneviève-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-234,Chartwell Ste-Marthe résidence pour retraités,Retirement Home,Welcoming residence in a picturesque environment,450-768-6702,675 Saint-Pierre Street West,Saint-Hyacinthe,QC,Canada,J2T 1N7,http://chartwell.com/Retirement-Homes/Chartwell-Ste-Marthe-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-235,Chartwell Cite Jardin résidence pour retraités,Retirement Home,Complex for independent seniors with dedicated staff,819-282-8449,60 De la Futaie Street,Gatineau,QC,Canada,J8T 8P5,http://chartwell.com/Retirement-Homes/Chartwell-Cite-Jardin-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-236,Chartwell Domaine Cascade résidence pour retraités,Retirement Home,"Active retirement with amenities, surrounded by nature",819-805-0278,695 7th Street de la Pointe,Shawinigan,QC,Canada,G9N 8K2,http://chartwell.com/Retirement-Homes/Chartwell-Domaine-Cascade-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-237,Chartwell Domaine de Bordeaux résidence pour retraités,Retirement Home, Elegant retirement community in Quebec City’s Sillery district,581-781-8690,2140 Saint-Louis Road,Quebec,QC,Canada,G1T 1P8,http://chartwell.com/Retirement-Homes/Chartwell-Domaine-de-Bordeaux-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-238,Chartwell Château Vincent d'Indy résidence pour retraités,Retirement Home,Peaceful Residence with a family atmosphere,438-228-9294,60 Willowdale Avenue,Outremont,QC,Canada,H3T 2A3,http://chartwell.com/Retirement-Homes/Chartwell-Château-Vincent-d'Indy-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-239,Chartwell Manoir Saint-Jérôme résidence pour retraités,Retirement Home,A progressive complex in an enchanting location,450-710-0695,335 des Pins Street,Saint-Jérôme,QC,Canada,J7Z 0A2,http://chartwell.com/Retirement-Homes/Chartwell-Manoir-Saint-Jérôme-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-240,Chartwell Monastère d'Aylmer résidence pour retraités ,Retirement Home,"Flexible, continuum of care residence in an enchanting, historic setting ",613-688-3383,161 Principale Street,Gatineau,QC,Canada,J9H 7H4,http://chartwell.com/Retirement-Homes/Chartwell-Monastère-d'Aylmer-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-241,Chartwell Bois-de-Boulogne résidence pour retraités,Retirement Home,Distinctive living environment tailored to your needs,438-228-9296,10 005 Bois-de-Boulogne Avenue,Montreal,QC,Canada,H4N 3B2,http://chartwell.com/Retirement-Homes/Chartwell-Bois-de-Boulogne-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-242,Chartwell Domaine Notre-Dame résidence pour retraités,Retirement Home,"Active retirement lifestyle, combining independent and assisted living",819-282-8451,39 Amherst Street,Gatineau,QC,Canada,J8Y 2W1,http://chartwell.com/Retirement-Homes/Chartwell-Domaine-Notre-Dame-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-243,Chartwell Notre-Dame Victoriaville résidence pour retraités,Retirement Home,Friendly atmosphere and personalized services,819-809-0520,222 Notre-Dame West Road,Victoriaville,QC,Canada,G6P 1R9,http://chartwell.com/Retirement-Homes/Chartwell-Notre-Dame-Victoriaville-résidence-pour-retraités
Canada-National-34-CAN-RetirementHomes-output-244,Chartwell Oasis Saint-Jean résidence pour retraités,Retirement Home,Independent retirement living in the heart of Saint-Jean-sur-Richelieu.,514-940-3530,1050 Stéfoni Road,Saint-Jean-sur-Richelieu,QC,Canada,J3A 1T5,http://chartwell.com/Retirement-Homes/Chartwell-Oasis-Saint-Jean-résidence-pour-retraités
