row_id,﻿rundate,subtype,FACID,FACTYPE,ZIP,LEGALNAME,ADDRESS,LICENSE,LICENSE_EFFECTIVE,LICENSE_EXPIRATION,CITY,state,COUNTY,TELEPHONE,FAXPHONE,CAPACITY,MCAID_CERT,N_LON,N_LAT,N_MCODE,N_LCODE,N_BLOCK,SRVPROVDES,EVAL_DATE,facility_type
USA-AZ-53-AZ-AssistedLiving-output-138,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0062,21,86305,PRESCOTT NURSING AND REHABILITATION CENTER,864 DOUGHERTY STREET,NCI-2651,12/1/2017,11/30/2018,PRESCOTT,AZ,YAVAPAI,(928)778-9667,(928)771-9620,64,T,-112.488682,34.55471,,,,A,1/31/2018,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-139,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0039,21,85302,PROVIDENCE PLACE AT GLENCROFT,8641 NORTH 67TH AVE,NCI-334,11/1/2017,10/31/2018,GLENDALE,AZ,MARICOPA,(623)939-9475,(623)847-3192,225,T,-112.202779,33.561966,,,,A,6/30/2018,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-140,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0099,21,85712,PUEBLO SPRINGS REHABILITATION CENTER,5545 EAST LEE STREET,NCI-2688,9/1/2017,8/31/2018,TUCSON,AZ,PIMA,(520)296-2306,(520)296-4072,129,T,-110.87439,32.241767,,,,D,2/28/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-141,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0006,21,85712,SABINO CANYON REHABILITATION & CARE CENTER,5830 EAST PIMA STREET,NCI-279,3/1/2017,2/28/2018,TUCSON,AZ,PIMA,(520)722-5515,(520)886-8082,112,T,-110.868021,32.243277,,,,A,5/31/2016,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-142,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0082,21,85614,SANTA RITA NURSING & REHABILITATION CENTER,150 NORTH LA CANADA DRIVE,NCI-2649,12/1/2016,11/30/2017,GREEN VALLEY,AZ,PIMA,(520)625-0178,(520)625-7107,111,T,-110.994802,31.872608,,,,A,2/28/2018,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-143,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0087,21,85257,SCOTTSDALE VILLAGE SQUARE,2620 NORTH 68TH STREET,NCI-068,3/1/2017,2/28/2018,SCOTTSDALE,AZ,MARICOPA,(480)946-6571,(480)946-5942,141,T,-111.934933,33.476956,,,,A,9/30/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-144,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0088,21,85260,SHEA POST ACUTE REHABILITATION CENTER,11150 NORTH 92ND STREET,NCI-2735,11/1/2017,10/31/2018,SCOTTSDALE,AZ,MARICOPA,(480)860-1766,(480)451-1539,120,T,-111.882923,33.586574,,,,A,4/30/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-145,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0163,21,85042,SOUTH MOUNTAIN POST ACUTE,8008 S.  JESSE OWENS PARKWAY,NCI-2729,7/1/2017,6/30/2018,PHOENIX,AZ,MARICOPA,(602)243-2780,(602)243-7079,124,T,-112.067058,33.374087,,,,A,3/31/2018,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-146,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0138,21,85208,SPRINGDALE VILLAGE HEALTHCARE,7255 EAST BROADWAY ROAD,NCI-2678,3/28/2017,2/28/2018,MESA,AZ,MARICOPA,(480)981-8844,(480)981-6998,122,T,-111.674358,33.407779,,,,B,12/31/2018,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-147,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0108,21,85373,SUN CITY HEALTH AND REHABILITATION CENTER,9940 WEST UNION HILLS DRIVE,NCI-2676,5/1/2017,4/30/2018,SUN CITY,AZ,MARICOPA,(623)933-0022,(623)933-0532,118,T,-112.279276,33.652754,,,,B,11/30/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-148,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0096,21,85375,SUN WEST CHOICE HEALTHCARE & REHAB,14002 WEST MEEKER BLVD,NCI-2648,9/1/2017,8/31/2018,SUN CITY WEST,AZ,MARICOPA,(623)584-6161,(623)546-6487,140,T,-112.362637,33.65914,,,,A,12/31/2015,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-149,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0178,21,85363,SUNVIEW HEALTH & REHABILITATION CENTER,12207 NORTH 113TH AVENUE,NCI-2689,12/1/2016,11/30/2017,YOUNGTOWN,AZ,MARICOPA,(623)977-6532,(623)977-6541,127,T,-112.302541,33.595486,,,,A,5/31/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-150,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0190,21,86401,THE GARDENS REHAB & CARE CENTER,3131 WESTERN AVENUE,NCI-1979,5/1/2017,4/30/2018,KINGMAN,AZ,MOHAVE,(928)718-0718,(928)718-1177,128,T,-114.040233,35.214533,,,,A,12/31/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-151,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0129,21,85712,THE HEALTH CARE CENTER AT THE FORUM AT TUCSON,2500 NORTH ROSEMONT BOULEVARD,NCI-419,8/1/2017,7/31/2018,TUCSON,AZ,PIMA,(520)795-7892,(520)319-4078,67,T,-110.883837,32.251669,,,,A,10/31/2016,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-152,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0090,21,86442,THE LEGACY REHAB & CARE CENTER,2812 SILVER CREEK ROAD,NCI-2664,9/1/2017,8/31/2018,BULLHEAD CITY,AZ,MOHAVE,(928)763-1404,(928)763-9795,120,T,-114.551619,35.109239,,,,A,11/30/2016,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-153,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0199,21,86401,THE LINGENFELTER CENTER,1099 SUNRISE AVENUE,NCI-2635,10/1/2017,9/30/2018,KINGMAN,AZ,MOHAVE,(928)718-4852,(928)718-1729,88,T,-114.040392,35.215075,,,,A,2/28/2018,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-154,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0193,21,86001,THE PEAKS HEALTH & REHABILITATION,3150 NORTH WINDING BROOK ROAD,NCI-2515,4/1/2017,3/31/2018,EAST FLAGSTAFF,AZ,COCONINO,(928)774-7106,(928)213-0831,58,T,-111.660556,35.233331,,,,A,8/30/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-155,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0015,21,85015,THE REHABILITATION CENTER AT THE PALAZZO,6246 NORTH 19TH AVENUE,NCI-2323,5/1/2017,4/30/2018,PHOENIX,AZ,MARICOPA,(602)433-6300,(602)433-6458,60,T,-112.099821,33.529346,,,,B,9/30/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-156,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0201,21,86442,THE RIVER GARDENS REHAB AND CARE CENTER,2150 SILVER CREEK ROAD,NCI-2660,2/1/2017,1/31/2018,BULLHEAD CITY,AZ,MOHAVE,(928)763-8700,(928)763-9795,90,T,-114.567277,35.112373,,,,A,7/31/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-157,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0105,21,85283,WESTCHESTER CARE CENTER,6100 SOUTH RURAL ROAD,NCI-327,2/1/2017,1/31/2018,TEMPE,AZ,MARICOPA,(480)831-8660,(480)838-2243,64,T,-111.928773,33.367241,,,,C,3/31/2018,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-158,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0191,21,86047,WINSLOW CAMPUS OF CARE,826 WEST DESMOND STREET,NCI-2284,8/1/2017,7/31/2018,WINSLOW,AZ,NAVAJO,(928)289-4678,(928)289-2893,119,T,-110.703417,35.037418,,,,A,3/31/2017,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-159,9/1/2017,SKILLED NURSING FACILITY/NURSING FACILITY DUAL CERTIFIED,LTC0109,21,85364,YUMA NURSING CENTER,1850 WEST 25TH STREET,NCI-365,10/1/2017,9/30/2018,YUMA,AZ,YUMA,(928)726-6700,(928)344-1413,120,T,-114.642076,32.682179,,,,A,12/31/2015,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-160,9/1/2017,STATE ONLY FACILITY,LTC229,25,85037,RAPID RECOVERY FROM MAINSTREET HEALTH,3000 NORTH 91ST AVENUE,NCI-1719,,,PHOENIX,AZ,MARICOPA,(317)582-6961,(   )   -,,,,,,,,NONE,,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-161,9/1/2017,STATE ONLY FACILITY,LTC0231,25,85374,RAPID RECOVERY FROM MAINSTREET HEALTH,14660 W PARKWOOD DRIVE,NCI-1981,,,SURPRISE,AZ,MARICOPA,(317)689-2175,(   )   -,,,,,,,,NONE,,Assisted Living
USA-AZ-53-AZ-AssistedLiving-output-162,9/1/2017,STATE ONLY FACILITY,LTC0095,25,85351,SUN VALLEY LODGE,12415 NORTH 103RD AVE,NCI-258,1/1/2017,12/31/2017,SUN CITY,AZ,MARICOPA,(623)933-0137,(623)933-5846,58,,-112.28108,33.597003,,,,A,8/31/2017,Assisted Living
