row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,alzeimers_special_care_unit_provided,mailing_street_address,mailing_po_box,mailing_city,mailing_province,mailing_postal_code,mailing_country,street_address,po_box,city,province,postal_code,country
USA-WI-49-All-49-CommunityBasedResidentialFacility-688,LIBERTY VILLAGE LLC,0013967,,,,,,,,,,,KERRY OSWALD,(608) 374-5005,,,,,,22,,, MONROE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/1/2011,6/30/2019,,LIBERTY VILLAGE LLC,(608) 498-2424,KERRY OSWALD,200 LIBERTY PLACE,TOMAH,WI,54660,,"3,325/4,975",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,200 LIBERTY PLACE,,TOMAH,WI,54660,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-689,SUN HAVEN,0016485,,,,,,,,,,,PAMELA DUNWALD,(608) 372-9670,,,,,,8,,, MONROE,,,,,,,,,,,,,,,,,,,,,,,M/F,3/1/2017,2/28/2018,,SUN HAVEN LLC,(608) 337-4707,HARRY OAKES,Low/High rate:,TOMAH,WI,54660,,"2,200/2,900",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,20035 JUNCO RD,,TOMAH,WI,54660,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-690,TROWBRIDGE PERSONAL CARE RESIDENCE,510046,,,,,,,,,,,SHELLY TROWBRIDGE,(608) 372-4388,,,,,,8,,, MONROE,,,,,,,,,,,,,,,,,,,,,,,M,1/4/1990,4/30/2019,,SHELLY TROWBRIDGE,(608) 372-4388,SHELLY TROWBRIDGE,110 E COUNCIL ST,TOMAH,WI,54660,,"874/1,600",CBRF,EMOTIONALLY DISTURBED/MENTAL; ILLNESS,,,,,,,,,,,,110 E COUNCIL ST,,TOMAH,WI,54660,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-691,AGAPE ACRES LLC,0011150,,,,,,,,,,,TAMMY EWERT,(608) 378-4054,,,,,,15,,, MONROE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/21/2005,6/30/2018,,TAMMY M EWERT,(608) 378-5054,TAMMY EWERT,3737 BLUEBERRY RD,WARRENS,WI,54666,,"2,400/3,600",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,3737 BLUEBERRY RD,,WARRENS,WI,54666,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-692,WARRENS HOUSE,0016507,,,,,,,,,,,GLORIA DIPPEN,(608) 378-3547,,,,,,6,,, MONROE,,,,,,,,,,,,,,,,,,,,,,,M/F,5/2/2017,4/30/2018,,WINDY RIDGE CARE INC,(608) 343-1177,GLORIA DIPPEN,23785 MILLSTONE AVE,WILTON,WI,54670,,,CBRF,ALCOHOL/DRUG DEPENDENT; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,611 COLTON CT,,WARRENS,WI,54666,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-693,LAKEWOOD ASSISTED LIVING LLC,0013023,,,,,,,,,,,KAREN REICHERT,(715) 276-1680,,,,,,20,,, OCONTO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,11/30/2009,11/30/2018,,LAKEWOOD ASSISTED LIVING LLC,(920) 371-2372,KEN THOMAS,Low/High rate:,GREEN BAY,WI,54308,,"2,900/4,500",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,17185 FLYNN LN,P O BOX 8025,LAKEWOOD,WI,54138,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-694,CARE PARTNERS ASSISTED LIVING - OCONTO,0016443,,,,,,,,,,,AMY BARTLETT,(920) 232-1672,,,,,,25,,, OCONTO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,10/27/2016,10/31/2018,,CARE PARTNERS ASSISTED LIVING LLC,(920) 232-1672,JASON E LINDEMANN,Low/High rate:,OSHKOSH,WI,54903,,"3,900/4,800",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,301 PINE AVE,PO BOX 3006,OCONTO,WI,54153,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-695,REM SUPERIOR,0015642,,,,,,,,,,,BETHANY COUSINEAU,(920) 834-2292,,,,,,6,,, OCONTO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,5/1/2015,8/31/2018,,REM WISCONSIN II INC,(608) 276-1191,SHELLEY HANSEN-BLAKE,2005 W BELTLINE HWY STE 203,MADISON,WI,53713,,"5,518/8,518",CBRF,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,1204 SUPERIOR AVE,,OCONTO,WI,54153,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-696,SUN VALLEY HOMES II NINE ACRES,0015635,,,,,,,,,,,SHANNON SCHILAWSKI,(920) 834-0302,,,,,,20,,, OCONTO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,4/29/2015,4/30/2018,,SUN VALLEY HOMES II LLC,(262) 782-3939,DENNIS LINNELL,Low/High rate:,BROOKFIELD,WI,53008,,"2,400/4,800",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,229 VAN DYKE ST,P. O. BOX 1662,OCONTO,WI,54153,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-697,SUN VALLEY HOMES II OCONTO 1,0014589,,,,,,,,,,,SHANNON SCHILAWSKI,(920) 834-0302,,,,,,8,,, OCONTO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/5/2013,11/30/2018,,SUN VALLEY HOMES II LLC,(262) 782-3939,DENNIS LINNELL,Low/High rate:,BROOKFIELD,WI,53008,,"2,600/4,200",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,425 PECOR ST,PO BOX 1662,OCONTO,WI,54153,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-698,SUN VALLEY HOMES II OCONTO 2,0013969,,,,,,,,,,,SHANNON SCHILAWASKI,(920) 834-6257,,,,,,16,,, OCONTO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/11/2012,12/31/2018,,SUN VALLEY HOMES II LLC,(262) 782-3939,DENNIS LINNELL,Low/High rate:,BROOKFIELD,WI,53008,,"2,600/4,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,427 PECOR ST,PO BOX 1662,OCONTO,WI,54153,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-699,COTTAGES AT MEADOWLANDS MEMORY CARE THE,,,,,,,,,,,,CARA PETERSON,(920) 848-3458,,,,,,20,,, OCONTO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/20/2015,1/31/2019,,,(920) 848-3458,CARA PETERSON,751 E HIGHLAND DR,OCONTO FALLS,WI,54154,,"4,135/4,935",CBRF,IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,747 E HIGHLAND DR,,OCONTO FALLS,WI,54154,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-700,REM KING STREET,0015641,,,,,,,,,,,BETHANY COUSINEAU,(920) 846-3287,,,,,,6,,, OCONTO,,,,,,,,,,,,,,,CNA,,,,,,,,,5/1/2015,8/31/2018,,REM WISCONSIN II INC,(608) 276-1191,SHELLEY HANSEN-BLAKE,2005 W BELTLINE HWY STE 203,MADISON,WI,53713,,"7,157/10,157",CBRF,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,106 KING ST,,OCONTO FALLS,WI,54154,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-701,LAKE SHORE ASSISTED LIVING LAKE TOMAHAWK,,,,,,,,,,,,TYLER PALZKILL,(715) 277-2010,,,,,,16,,, ONEIDA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/9/2017,12/31/2017,,,(715) 331-9148,TYLER PALZKILL,12440 WARPATH LN,MINOCQUA,WI,54548,,"3,100/6,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,6416 FLICKER RD,,LAKE TOMAHAWK,WI,54539,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-702,COUNTRY TERRACE MINOCQUA I,0015554,,,,,,,,,,,KRISTY BURKE,(715) 356-1171,,,,,,14,,, ONEIDA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,9/11/2015,8/31/2019,,COUNTRY TERRACE OF WI INC,(920) 232-1672,JASON LINDEMANN,Low/High rate:,OSHKSOH,WI,54903,,"3,800/4,650",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,8730A PACKING PLANT RD,PO BOX 3006,MINOCQUA,WI,54548,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-703,COUNTRY TERRACE MINOCQUA II,0015552,,,,,,,,,,,KRISTY BURKE,(715) 439-4011,,,,,,8,,, ONEIDA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,9/22/2015,9/30/2017,,COUNTRY TERRACE OF WIS INC,(920) 232-1672,JASON LINDEMANN,Low/High rate:,OSHKOSH,WI,54903,,"3,800/4,650",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,8730B PACKING PLANT RD,PO BOX 3006,MINOCQUA,WI,54548,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-704,COMMUNITY HOUSE,610105,,,,,,,,,,,JEAN NORTON,(715) 365-7001,,,,,,8,,, ONEIDA,,,,,,,,,,,,,,,,,,,,,,,M/F,9/27/1988,4/30/2019,,COMMUNITY MENTAL HEALTH SRVS INC,(715) 365-7000,JEAN M NORTON,Low/High rate:,RHINELANDER,WI,54501,,"3,383/3,746",CBRF,EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,520 SOUTH EASTERN AVENUE,PO BOX 895,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-705,COUNTRY TERRACE OF WI INC #26,0014050,,,,,,,,,,,PAM BARLOWSKI,(715) 365-3324,,,,,,15,,, ONEIDA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,2/23/2012,2/28/2018,,COUNTRY TERRACE OF WI INC,(920) 232-1672,JASON LINDEMANN,Low/High rate:,OSHKOSH,WI,54903,,"3,000/4,500",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,533 E TIMBER DRIVE,P O BOX 3006,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-706,COUNTRY TERRACE RHINELANDER II,0014128,,,,,,,,,,,PAM BARLOWSKI,(715) 362-0333,,,,,,15,,, ONEIDA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,4/5/2012,3/31/2018,,COUNTRY TERRACE OF WI INC,(920) 232-1672,JASON LINDEMANN,Low/High rate:,OSHKOSH,WI,54903,,"3,250/4,100",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,1450 W PHILLIPS STREET,P O BOX 3006,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-707,CUMBERLAND HEIGHTS,0016350,,,,,,,,,,,BRUCE DECORAH,(715) 365-6789,,,,,,15,,, ONEIDA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,8/31/2016,8/31/2019,,OPTIONS COUNSELING SERVICES LLC,(715) 362-5745,BRUCE DECORAH,Low/High rate:,RHINELANDER,WI,54501,,"2,996/4,301",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,251 WESTHILL RD,PO BOX 1550,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-708,HERITAGE HOUSE,0008500,,,,,,,,,,,ELIZABETH MEYER,(715) 369-1407,,,,,,8,,, ONEIDA,,,,,,,,,,,,,,,,,,,,,,,M/F,7/26/1999,1/31/2018,,FAMILY MATTERS INC,(715) 369-0718,ELIZABETH MEYER,Low/High rate:,RHINELANDER,WI,54501,,"2,500/3,500",CBRF,ADVANCED AGED; ALCOHOL/DRUG DEPENDENT; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,25 EAST FREDRICK STREET,PO BOX 304,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-709,MILESTONE SENIOR LIVING SUITES,0012216,,,,,,,,,,,AMY GRAY,(715) 361-1111,,,,,,22,,, ONEIDA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,2/1/2008,1/31/2018,,MILESTONE SENIOR LIVING LLC,(608) 819-2200,JULIE HEIL,1574 W BROADWAY  STE 200,MADISON,WI,53713,,"3,500/3,750",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,4686 NORTH SHORE DRIVE,,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-710,OPTIONS COUNSELING SERVICES LLC,0013977,,,,,,,,,,,BRUCE DECORAH,(715) 362-5745,,,,,,35,,, ONEIDA,,,,,,,,,,,,,,,,,,,,,,,M/F,1/1/2012,12/31/2018,,OPTIONS COUNSELING SERVICES LLC,(715) 362-5745,BRUCE DECORAH,Low/High rate:,RHINELANDER,WI,54501,,"3,258/6,120",CBRF,ALCOHOL/DRUG DEPENDENT; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; PUBLIC FUNDING,,,,,,,,,,,,1991 WINNEBAGO DR,PO BOX 1550,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-711,MILESTONE SENIOR LIVING SUITES,0014447,,,,,,,,,,,AMY LEMKE,(715) 439-4016,,,,,,20,,, ONEIDA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/21/2013,1/31/2019,,MILESTONE SENIOR LIVING LLC,(608) 819-2200,JULIE HEIL,1574 W BROADWAY  STE 200,MADISON,WI,53713,,"3,600/3,675",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,750 ELM ST,,WOODRUFF,WI,54568,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-712,BELGIUM GARDENS,0012459,,,,,,,,,,,MARY M READ,(262) 285-3660,,,,,,22,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,8/1/2008,7/31/2019,,SANDVIEW LLC,(262) 873-0034,MARY READ,1698 AQUA VIEW CT,CEDARBURG,WI,53012,,"4,250/5,500",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,432 HERITAGE ST,,BELGIUM,WI,53004,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-713,HARRISON HOME,310409,,,,,,,,,,,DEBRA MCDANIEL,(262) 375-0661,,,,,,15,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,3/1/1995,2/28/2018,,FAMILY TREE RESIDENTIAL FAC INC,(262) 375-0661,DEBRA MCDANIEL,W68N928 WASHINGTON AVE,CEDARBURG,WI,53012,,"3,715/5,700",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,W72 N675 HARRISON AVE,,CEDARBURG,WI,53012,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-714,MCKINLEY PLACE,0014653,,,,,,,,,,,RAELINE SPRINGSTROH,(262) 376-7700,,,,,,65,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,7/11/2013,6/30/2018,,CEDAR GARDENS AID OPCO LLC,(415) 995-5135,,330 N WABASH STE 3700,CHICAGO,IL,60611,,"2,706/5,671",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED,,,,,,,,,,,,W56 N225 MCKINLEY BLVD,,CEDARBURG,WI,53012,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-715,FOREST HAVEN,0015119,,,,,,,,,,,TRACY BARDWELL,(262) 284-3908,,,,,,24,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,9/15/2014,9/30/2017,,FOREST HAVEN LLC,,TRACY BARDWELL,400 MARTIN DR,FREDONIA,WI,53021,,"3,500/5,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,400 MARTIN DR,,FREDONIA,WI,53021,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-716,HILLTOP VIEW OF FREDONIA INC,0014821,,,,,,,,,,,DEBRA A RICHARDS,(262) 692-2828,,,,,,7,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/20/2013,12/31/2017,,HILLTOP VIEW OF FREDONIA INC,(262) 692-2828,HEATHER STAUTZ,Low/High rate:,SHEBOYGAN FALLS,WI,53085,,"2,879/3,720",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,130 MEYER AVE,,FREDONIA,WI,53021,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-717,PINEVIEW,0011696,,,,,,,,,,,BRADLY ZWICKER,(262) 692-2817,,,,,,7,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/31/2007,7/31/2019,,,(262) 692-2817,LINDA WITZLIB,219 LAWRENCE ST,FREDONIA,WI,53021,,"7,540/7,584",CBRF,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,219 LAWRENCE ST,,FREDONIA,WI,53021,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-718,WOODLAND VIEW ESTATE,0011745,,,,,,,,,,,DEBRA RICHARDS,(262) 692-3760,,,,,,6,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,4/11/2007,9/30/2017,,WOODLAND VIEW OF FREDONIA LLC,(920) 254-6262,HEATHER STAUTZ,409 FOND DU LAC AVE,SHEBOYGAN FALLS,WI,53085,,"2,700/3,450",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,348 S MILWAUKEE ST,,FREDONIA,WI,53021,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-719,ANITAS GARDENS OF GRAFTON,0014942,,,,,,,,,,,KERI GROTELEUSCHEN,(262) 268-9780,,,,,,24,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,2/13/2014,1/31/2018,,BRIKAT ENTERPRISES LLC,(262) 302-0006,BRIDGETTE BENAVIDES,117 E VAN BUREN ST,PORT WASHINGTON,WI,53074,,"3,950/5,950",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1777 W HIGHLAND DR,,GRAFTON,WI,53024,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-720,HAMBURG HOME,310406,,,,,,,,,,,DEBRA MCDANIEL,(262) 375-1325,,,,,,12,,, OZAUKEE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/1/1988,2/28/2018,,FAMILY TREE RESIDENTIAL FAC INC,(262) 375-0661,DEBRA MCDANIEL,W68N928 WASHINGTON AVE,CEDARBURG,WI,53012,,"3,262/5,040",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,1951 FIRST AVE,,GRAFTON,WI,53024,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-721,MAGNOLIA HILL,0016249,,,,,,,,,,,LAURA MEANS,(262) 377-2250,,,,,,20,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,9/1/2016,8/31/2019,,STONE HILL GRAFTON LLC,(414) 763-7869,CHAD BASCHE,719 JUPITER DR,MADISON,WI,53718,,"5,000/6,300",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,1706 WASHINGTON ST,,GRAFTON,WI,53024,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-722,ROSEWOOD MANOR,0015272,,,,,,,,,,,KATHRYN TOCCO,(262) 421-8337,,,,,,8,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/3/2014,11/30/2017,,,(262) 389-9797,KATHRYN TOCCO,Low/High rate:,CEDARBURG,WI,53012,,"3,950/5,980",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,1515 WASHINGTON ST,PO BOX 633,GRAFTON,WI,53024,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-723,VILLAGE POINTE COMMONS THE CRESTE,0016280,,,,,,,,,,,KATHERINE TAYLOR,(262) 387-3149,,,,,,26,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/1/2016,11/30/2017,,CAPRI LIFESTYLES LLC,(262) 789-1224,GLEN CHOBAN,Low/High rate:,WAUKESHA,WI,53186,,"5,025/7,175",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,201 WALNUT DR,,GRAFTON,WI,53024,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-724,VILLAGE POINTE COMMONS THE SPIRE,0016281,,,,,,,,,,,KATHERINE TAYLOR,(262) 240-0872,,,,,,23,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/1/2016,,11/30/2017,CAPRI LIFESTYLES LLC,(262) 798-1224,GLEN CHOBAN,20875 Crossroads Cir Suite 400,WAUKESHA,WI,53186,,"3,450/5,750",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; TERMINALLY ILL,,,,,,,,,,,,101 WALNUT CIRCLE,,GRAFTON,WI,53024,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-725,ICONICARE OF MEQUON LLC,0016523,,,,,,,,,,,ALLAN BARR,(262) 512-8060,,,,,,40,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,3/23/2017,3/31/2019,,ICONICARE OF MEQUON LLC,(608) 664-3500,ALLAN BARR,901 DEMING WAY STE 102,MADISON,WI,53717,,"5,980/6,780",CBRF,IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,6729 WEST MEQUON ROAD,,MEQUON,WI,53092,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-726,LUTHER MANOR AT RIVER OAKS,0009128,,,,,,,,,,,JULIE JOLITZ,(262) 242-6660,,,,,,16,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,10/11/2000,4/30/2019,,UNITED LUTHERAN PROGRAM FOR THE AGING,(414) 464-3880,JULIE JOLITZ,4545 N 92ND ST,WAUWATOSA,WI,53225,,"4,808/5,785",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,11340 N CEDARBURG RD,,MEQUON,WI,53092,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-727,NEW PERSPECTIVE-MEQUON,0011450,,,,,,,,,,,DEBRA BARTH,(262) 242-1199,,,,,,16,,, OZAUKEE,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/1/2006,11/30/2018,,NEW PERSPECTIVES SENIOR LIVING,(952) 746-3630,RYAN NOVACZYIK,7625 GOLDEN TRIANGLE DR STE T,EDEN PRAIRIE,MN,55344,,"3,870/4,410",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,3111 W MEQUON RD,,MEQUON,WI,53092,USA
