row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,alzeimers_special_care_unit_provided,mailing_street_address,mailing_po_box,mailing_city,mailing_province,mailing_postal_code,mailing_country,street_address,po_box,city,province,postal_code,country
USA-WI-49-All-49-ResidentialCareApartmentComplex-102,CELEBRE PLACE,0014239,,,,,,,,,,,COLLEEN ENDSLEY,(262) 782-2770,,,,,,18,,, KENOSHA,,,,,,,,,,,,,,,,,,,,,,,M/F,7/1/2012,6/30/2018,,FRESH COAST PARTNERS,(262) 782-2770,COLLEEN ENDSLEY,14585 W FIELDPOINTE DR,NEW BERLIN,WI,53151,,625/895,RCAC,,,,,,,,,,,,,1870 27TH AVE,,KENOSHA,WI,53140,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-103,LIBRARY TERRACE APARTMENTS,0015730,,,,,,,,,,,COLLEEN ENDSLEY,(262) 697-7711,,,,,,26,,, KENOSHA,,,,,,,,,,,,,,,,,,,,,,,M/F,7/1/2015,6/30/2018,,SCAL KENOSHA LLC,(608) 837-2649,MICHAEL COLLINS,425 WEST MAIN STREET,SUN PRAIRIE,WI,53590,,"3,700/4,700",RCAC,,,,,,,,,,,,,7905 36TH AVENUE,,KENOSHA,WI,53142,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-104,MEADOWMERE SOUTHPORT,0012244,,,,,,,,,,,LANESHA BARFIELD,(262) 948-1100,,,,,,63,,, KENOSHA,,,,,,,,,,,,,,,,,,,,,,,M/F,1/18/2008,1/31/2018,,FIVE STAR QUALITY CARE WI LLC,(617) 796-8387,LANESHA BARFIELD,8351 SHERIDAN RD,KENOSHA,WI,53143,,"3,571/5,025",RCAC,PUBLIC FUNDING,,,,,,,,,,,,8351 SHERIDAN RD,,KENOSHA,WI,53143,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-105,PARADISE ESTATES LLC,0014687,,,,,,,,,,,MIKE PARAL,(920) 388-0201,,,,,,20,,, KEWAUNEE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/15/2013,7/31/2018,,PARADISE ESTATES LLC,(920) 388-0201,KATHY PARAL,625 4TH ST,KEWAUNEE,WI,54216,,805/905,RCAC,PUBLIC FUNDING,,,,,,,,,,,,625 4TH ST,,KEWAUNEE,WI,54216,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-106,BETHANY HEIGHTS ASSISTED LIVING,0011373,,,,,,,,,,,TRACY MONAHAN,(608) 526-2635,,,,,,16,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/20/2006,6/30/2018,,BETHANY LUTHERAN HOMES INC,(608) 406-3978,BETSY OLSON,2555 S 7TH ST,LACROSSE,WI,54601,,"2,517/2,837",RCAC,,,,,,,,,,,,,112 JUNIPER LANE,,HOLMEN,WI,54636,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-107,PRAIRIE HOME,0011629,,,,,,,,,,,KAREN SEPICH,(608) 526-4850,,,,,,30,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,10/1/2006,9/30/2017,,BETHANY ST JOSEPH CORP,(608) 788-5700,PRAIRIE HOME DIRECTOR,1126 MAIN ST,ONALASKA,WI,54650,,"1,775/2,070",RCAC,PUBLIC FUNDING,,,,,,,,,,,,620 MALIN COURT,,HOLMEN,WI,54636,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-108,BENEDICTINE VILLA ASSISTED LIVING,0010258,,,,,,,,,,,ASHLEY BECK,(608) 788-7489,,,,,,45,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,,11/24/1998,11/24/1998,,CATHOLIC RESIDENTIAL SERVICES INC,(608) 784-5323,ASHLEY BECK,2904 EAST AVENUE SOUTH,LACROSSE,WI,54601,,"1,500/2,500",RCAC,,,,,,,,,,,,,2904 EAST AVENUE SOUTH,,LACROSSE,WI,54601,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-109,BETHANY ON CASS,0010447,,,,,,,,,,,JESSICA SEEBACH,(608) 796-1091,,,,,,46,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,11/4/2003,10/31/2017,,BETHANY LUTHERAN HOMES INC,(608) 406-3978,BETSY OLSON,2575 S 7TH ST,LACROSSE,WI,54601,,"1,883/4,132",RCAC,PUBLIC FUNDING,,,,,,,,,,,,1315 CASS STREET,,LACROSSE,WI,54601,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-110,BROOKDALE LACROSSE,0012328,,,,,,,,,,,JENNIFER PETERSON,(608) 788-1964,,,,,,20,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,,7/1/2008,6/30/2018,,BROOKDALE SENIOR LIVING COMMUNITIES INC,(414) 918-5000,JENNIFER PETERSON,3141 EAST AVE S,LACROSSE,WI,54601,,"3,530/4,393",RCAC,PUBLIC FUNDING,,,,,,,,,,,,3141 EAST AVE S,,LACROSSE,WI,54601,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-111,EAGLE CREST SOUTH RCAC,0015684,,,,,,,,,,,BRENDA ASPENSON,(608) 791-2700,,,,,,80,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/15/2015,6/15/2015,,,(608) 791-2700,BRENDA ASPENSON,622 BENNORA LEE COURT,LACROSSE,WI,54601,,"1,205/2,830",RCAC,,,,,,,,,,,,,622 BENNORA LEE COURT,,LACROSSE,WI,54601,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-112,HILLVIEW TERRACE,0013997,,,,,,,,,,,KELLY KRAMER,(608) 785-5500,,,,,,30,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,1/5/2012,12/31/2017,,LACROSSE COUNTY,(608) 789-4800,JILL MONROE,3503 PARK LN DR,LACROSSE,WI,54601,,"1,900/2,975",RCAC,,,,,,,,,,,,,3503 PARK LN,,LACROSSE,WI,54601,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-113,SHELBY TERRACE,0012093,,,,,,,,,,,KAREN SEPICH,(608) 788-4477,,,,,,25,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,9/10/2007,8/31/2018,,BETHANY ST JOSEPH CORPORATION,(608) 788-5700,DIRECTOR,2501 SHELBY RD,LACROSSE,WI,54601,,"1,540/1,875",RCAC,PUBLIC FUNDING,,,,,,,,,,,,2525 SHELBY ROAD,,LACROSSE,WI,54601,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-114,WILLOWS (THE),0010267,,,,,,,,,,,ELIZABETH OLSON,(608) 406-3978,,,,,,28,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,,12/1/1998,12/1/1998,,BETHANY LUTHERAN HOMES INC,(608) 406-3978,ELIZABETH OLSON,2555 S 7TH ST,LACROSSE,WI,54601,,"1,195/2,195",RCAC,,,,,,,,,,,,,2555 SOUTH 7TH STREET,,LACROSSE,WI,54601,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-115,EAGLE CREST ASSISTED LIVING,0012206,,,,,,,,,,,TAMMY HAEFS,(608) 779-1700,,,,,,42,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,1/4/2008,12/31/2017,,BETHANY LUTHERAN HOMES INC,(608) 779-1700,DEBRA TAYLOR,351 MASON STREET,ONALASKA,WI,54650,,"2,685/4,810",RCAC,,,,,,,,,,,,,351 MASON STREET,,ONALASKA,WI,54650,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-116,EAGLE CREST SENIOR LIVING COMMUNITY,0012207,,,,,,,,,,,TAMMY HAEFS,(608) 779-1700,,,,,,70,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,10/25/2007,10/25/2007,,BETHANY LUTHERAN HOMES INC,(608) 779-1700,DEBRA TAYLOR,351 MASON STREET,ONALASKA,WI,54650,,"1,010/2,315",RCAC,,,,,,,,,,,,,351 MASON ST,,ONALASKA,WI,54650,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-117,LAUREL MANOR,0010274,,,,,,,,,,,,(608) 783-1815,,,,,,12,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,,11/1/2002,11/1/2002,,BETHANY ST JOSEPH CORPORATION,(608) 788-5700,,108 17TH AVENUE SOUTH,ONALASKA,WI,54650,,485/785,RCAC,,,,,,,,,,,,,108 17TH AVENUE SOURTH,,ONALASKA,WI,54650,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-118,SPRINGBROOK COMMUNITY ASSISTED LIVING INC,,,,,,,,,,,,MARCIA HITZ,(608) 783-2292,,,,,,62,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/15/2007,5/31/2018,,,(608) 783-2292,ROBERT SIMONSON,2850 MONARCH COURT,ALTOONA,WI,54720,,"2,620/3,800",RCAC,,,,,,,,,,,,,861 CRITTER COURT,,ONALASKA,WI,54650,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-119,MILL STREET MANOR,0013753,,,,,,,,,,,KAREN SEPICH,(608) 786-2440,,,,,,15,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/1/2011,5/31/2018,,BETHANY ST JOSEPH CORP,(608) 788-5700,KAREN SEPICH,1126 MAIN ST,ONALASKA,WI,54650,,"1,945/2,320",RCAC,PUBLIC FUNDING,,,,,,,,,,,,840 MILL ST,,WEST SALEM,WI,54669,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-120,SALEM TERRACE,0012008,,,,,,,,,,,KAREN SEPICH,(608) 786-2440,,,,,,35,,, LACROSSE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/1/2007,6/30/2018,,BETHANY ST JOSEPH CORP,(608) 788-5700,KAREN SEPICH,2501 SHELBY RD,LACROSSE,WI,54601,,"1,905/2,285",RCAC,PUBLIC FUNDING,,,,,,,,,,,,104 LEWIS ST,,WEST SALEM,WI,54669,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-121,PINE MEADOW,0013458,,,,,,,,,,,JENNY RENFRO,(715) 627-2613,,,,,,40,,, LANGLADE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/23/2010,7/23/2010,,LANGLADE HOSPITAL,(715) 623-2331,JENNY RENFRO,519 FLIGHT RD,ANTIGO,WI,54409,,"916/1,184",RCAC,,,,,,,,,,,,,525 FLIGHT RD,,ANTIGO,WI,54409,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-122,MILESTONE SENIOR LIVING APARTMENTS,0015777,,,,,,,,,,,JULIE HEIL,(715) 224-3747,,,,,,20,,, LINCOLN,,,,,,,,,,,,,,,,,,,,,,,M/F,8/31/2015,8/31/2017,,MILESTONE SENIOR LIVING LLC,(608) 819-2200,JULIE HEIL,1574 W BROADWAY  STE 200,MADISON,WI,53713,,"3,400/3,820",RCAC,,,,,,,,,,,,,314 E LINCOLN AVENUE,,TOMAHAWK,WI,54487,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-123,LAUREL GROVE ASSISTED LIVING CENTER,0010367,,,,,,,,,,,TODD MEERDINK,(920) 682-8254,,,,,,10,,, MANITOWOC,,,,,,,,,,,,,,,,,,,,,,,,4/19/1999,4/19/1999,,SHADY LANE INC,(920) 682-8254,TODD MEERDINK,1308 S 22ND ST,MANITOWOC,WI,54220,,"1,000/1,500",RCAC,,,,,,,,,,,,,1308 S 22ND ST,,MANITOWOC,WI,54220,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-124,RIVER WOODS PLACE,0014669,,,,,,,,,,,JEREMY DENOR,(920) 684-3996,,,,,,60,,, MANITOWOC,,,,,,,,,,,,,,,,,,,,,,,M/F,7/11/2013,7/11/2013,,RIVER WOOD AID OPCO LLC,(415) 706-9715,,330 N WASBASH STE 3700,CHICAGO,IL,60611,,"6,139/7,257",RCAC,,,,,,,,,,,,,950 S RAPIDS RD,,MANITOWOC,WI,54220,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-125,SACRED HEART COURT,0010348,,,,,,,,,,,LISA VODA,(920) 684-7171,,,,,,48,,, MANITOWOC,,,,,,,,,,,,,,,,,,,,,,,M/F,7/15/1998,7/31/2018,9/12/2006,ST MARYS HOME FOR THE AGED,(920) 684-7171,LISA VODA,1903 DIVISION ST,MANITOWOC,WI,54220,,"2,452/6,559",RCAC,PUBLIC FUNDING,,,,,,,,,,,,1903 DIVISION ST,,MANITOWOC,WI,54220,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-126,ATHENIAN LIVING RCAC,0016638,,,,,,,,,,,LISA YOUNG,(715) 257-2053,,,,,,14,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,M/F,5/4/2017,4/30/2018,,ATHENIAN LIVING LLC,(715) 257-2053,LISA YOUNG,716 CAROLINE STREET,ATHENS,WI,54411,,"700/1,700",RCAC,,,,,,,,,,,,,716 CAROLINE STREET,,ATHENS,WI,54411,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-127,ACORN HILL,0016344,,,,,,,,,,,MARGARET BUDIMLIJA,(715) 693-8844,,,,,,29,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,M/F,12/7/2016,11/30/2017,,WISTERIA ASSISTED LIVING LLC,,MARGARET BUDIMLIJA,430 ORBITING DR,MOSINEE,WI,54455,,,RCAC,,,,,,,,,,,,,430 ORBITING DR,,MOSINEE,WI,54455,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-128,APPLEGATE TERRACE,0015605,,,,,,,,,,,DAVID KEATING,(414) 908-8058,,,,,,53,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,M/F,7/1/2015,7/1/2015,,,(414) 908-8058,KRYSTENA KUNZE,3001 WESTHILL DRIVE,WAUSAU,WI,54401,,"1,537/2,551",RCAC,,,,,,,,,,,,,3001 WESTHILL DRIVE,,WAUSAU,WI,54401,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-129,GARDENS APARTMENTS (THE),0010381,,,,,,,,,,,AMY FORST,(715) 845-1214,,,,,,26,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,M/F,6/1/1998,5/31/2018,,HOMME HEIGHTS INC,(715) 845-1214,AMY FORST,2901 NORTH 7TH STREET,WAUSAU,WI,54403,,645/830,RCAC,PUBLIC FUNDING,,,,,,,,,,,,801 PARCHER STREET,,WAUSAU,WI,54403,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-130,MOUNTAIN TERRACE SENIOR LIVING RCAC,0015634,,,,,,,,,,,SHERIDAN PETERSON,(715) 848-6258,,,,,,41,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,M/F,8/1/2015,7/31/2018,,TERRACE COURT SENIOR LIVING INC,(715) 848-6257,TANGINA EDWARDS,"1600 W. BROADWAY RD, STE #100",TEMPE,AZ,85282,,"3,400/3,750",RCAC,PUBLIC FUNDING,,,,,,,,,,,,3312 TERRACE CT,,WAUSAU,WI,54401,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-131,PRIMROSE RETIREMENT COMMUNITY OF WAUSAU,,,,,,,,,,,,ZOEY VECELLIO,(715) 842-1818,,,,,,68,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,,7/1/2015,7/1/2015,,,(605) 266-3000,MARK MCNEARY,Low/High rate:,ABERDEEN,SD,57402,,"2,905/3,505",RCAC,,,,,,,,,,,,,2100 TOWNLINE ROAD,PO BOX 1359,WAUSAU,WI,54403,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-132,RIVERVIEW TERRACE,0010394,,,,,,,,,,,BETTY NOEL,(715) 261-6687,,,,,,36,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,M/F,9/1/2003,8/31/2018,,COMMUNITY DEVELOPMENT AUTHORITY,(715) 261-6687,BETTY NOEL,550 EAST THOMAS STREET,WAUSAU,WI,54403,,555/555,RCAC,,,,,,,,,,,,,540 EAST THOMAS STREET,,WAUSAU,WI,54403,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-133,TERRACE COURT ASSISTED LIVING,0010384,,,,,,,,,,,HEIDI MUSOMBWA,(715) 843-5230,,,,,,10,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,,3/14/1997,3/14/1997,,AMERICOR MANAGEMENT SERVICES LLC,(262) 255-3606,MUSOMBWA,3402 TERRACE COURT,WAUSAU,WI,54401,,"1,745/1,945",RCAC,,,,,,,,,,,,,3402 TERRACE COURT,,WAUSAU,WI,54401,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-134,RENAISSANCE WESTON,0013025,,,,,,,,,,,TAMMY PAIGE,(715) 355-5858,,,,,,80,,, MARATHON,,,,,,,,,,,,,,,,,,,,,,,M/F,11/3/2009,10/31/2017,,RENNES ASSISTED LIVING,(715) 582-2200,TAMMY PAIGE,4602 BARBICAN AVENUE,WESTON,WI,54476,,"2,700/4,200",RCAC,,,,,,,,,,,,,4602 BARBICAN AVENUE,,WESTON,WI,54476,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-135,RENAISSANCE MARINETTE,0014498,,,,,,,,,,,DEANNA NAST,(715) 735-2100,,,,,,55,,, MARINETTE,,,,,,,,,,,,,,,,,,,,,,,M/F,3/20/2013,3/31/2018,,RENNES ASSISTED LIVING INC,(715) 582-2200,DEANNA NAST,2909 SHORE DR,MARINETTE,WI,54143,,"2,725/3,800",RCAC,PUBLIC FUNDING,,,,,,,,,,,,2909 SHORE DR,,MARINETTE,WI,54143,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-136,WASHINGTON SQUARE,0013717,,,,,,,,,,,STEVE GENISOT,(715) 732-2550,,,,,,16,,, MARINETTE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/7/2011,6/30/2018,,WASHINGTON SQUARE LLC,(715) 732-2550,STEVE GENISOT,2502 TAYLOR ST,MARINETTE,WI,54143,,"2,500/3,500",RCAC,,,,,,,,,,,,,2502 TAYLOR ST,,MARINETTE,WI,54143,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-137,HOMESTEAD APARTMENTS,0011308,,,,,,,,,,,MICHAEL BONELLO,(608) 269-3168,,,,,,24,,, MONROE,,,,,,,,,,,,,,,,,,,,,,,M/F,1/20/2006,1/31/2018,,MORROW MEMORIAL HOME & APARTMENTS,(608) 269-3168,MICHAEL BONELLO,331 S WATER ST,SPARTA,WI,54656,,"2,282/3,232",RCAC,PUBLIC FUNDING,,,,,,,,,,,,331 S WATER ST,,SPARTA,WI,54656,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-138,MARYCREST ASSISTED LIVING,0011029,,,,,,,,,,,MICHAEL BONELLO,(608) 269-3168,,,,,,24,,, MONROE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/6/2005,6/6/2005,,MORROW MEMORIAL HOME,(608) 269-3168,MICHAEL BONELLO,331 S WATER ST,SPARTA,WI,54656,,"1,576/2,076",RCAC,,,,,,,,,,,,,401 S WATER ST,,SPARTA,WI,54656,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-139,A TOUCH OF HOME,0010271,,,,,,,,,,,ROBERTA DIETZMAN,(608) 372-5454,,,,,,24,,, MONROE,,,,,,,,,,,,,,,,,,,,,,,,1/1/2002,1/1/2002,,STEPHEN AND ROBERTA DIETZMAN,(708) 374-2435,ROBERTA DIETZMAN,1211 MARK AVENUE,TOMAH,WI,54660,,"2,670/2,670",RCAC,,,,,,,,,,,,,1211 MARK AVENUE,,TOMAH,WI,54660,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-140,CLOSE TO HOME INC,0010255,,,,,,,,,,,ROBERTA DEITZMAN,(608) 372-2696,,,,,,8,,, MONROE,,,,,,,,,,,,,,,,,,,,,,,,2/1/1998,2/1/1998,,CLOSE TO HOME INC,(608) 372-5574,ROBERTA DEITZMAN,1211 MARK AVENUE,TOMAH,WI,54660,,750/750,RCAC,,,,,,,,,,,,,1206 MARK AVENUE,,TOMAH,WI,54660,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-141,LIBERTY VILLAGE RCAC,0012805,,,,,,,,,,,KERRY OSWALD,(608) 374-5005,,,,,,39,,, MONROE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/1/2009,5/31/2018,,LIBERTY VILLAGE LLC,(608) 387-9691,KERRY OSWALD,200 LIBERTY PLACE,TOMAH,WI,54660,,"2,695/3,770",RCAC,PUBLIC FUNDING,,,,,,,,,,,,200 LIBERTY PLACE,,TOMAH,WI,54660,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-142,SERENITY GARDENS,0015431,,,,,,,,,,,TONYA ROSINA,(920) 373-1602,,,,,,14,,, OCONTO,,,,,,,,,,,,,,,,,,,,,,,M/F,1/26/2015,1/31/2018,,SERENITY GARDENS LLC,(920) 855-6385,TONYA ROSINA,146 N FRANCIS AVE,GILLETT,WI,54124,,"2,995/3,200",RCAC,PUBLIC FUNDING,,,,,,,,,,,,146 N FRANCIS AVE,,GILLETT,WI,54124,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-143,COTTAGES AT MEADOWLANDS THE,0015137,,,,,,,,,,,CARA PETERSON,(920) 848-3458,,,,,,25,,, OCONTO,,,,,,,,,,,,,,,,,,,,,,,M/F,8/6/2014,7/31/2018,,COTTAGES AT MEADOWLANDS LLC,(920) 617-9122,CARA PETERSON,751 E HIGHLAND DR,OCONTO FALLS,WI,54154,,"2,995/5,085",RCAC,PUBLIC FUNDING,,,,,,,,,,,,751 E HIGHLAND DR,,OCONTO FALLS,WI,54154,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-144,GRACE LODGE ASSISTED LIVING FACILITY,0016771,,,,,,,,,,,BARRY WALLIS,(715) 365-1234,,,,,,33,,, ONEIDA,,,,,,,,,,,,,,,,,,,,,,,M/F,7/15/2017,7/31/2019,,GRACE LODGE MANAGEMENT INC,(715) 359-8648,BARRY WALLIS,1000 DAY ST,RHINELANDER,WI,54501,,"710/1,410",RCAC,,,,,,,,,,,,,1000 DAY ST,,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-145,MILESTONE SENIOR APARTMENTS,0012217,,,,,,,,,,,AMY GRAY,(715) 361-1100,,,,,,22,,, ONEIDA,,,,,,,,,,,,,,,,,,,,,,,M/F,2/7/2008,1/31/2018,,MILESTONE SENIOR LIVING LLC,(608) 819-2200,JULIE HEIL,1574 W BROADWAY  STE 200,MADISON,WI,53713,,"3,050/3,495",RCAC,,,,,,,,,,,,,4686 NORTH SHORE DRIVE,,RHINELANDER,WI,54501,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-146,MILESTONE SENIOR LIVING APARTMENTS,0014450,,,,,,,,,,,AMY LEMKE,(715) 439-4024,,,,,,20,,, ONEIDA,,,,,,,,,,,,,,,,,,,,,,,M/F,1/21/2013,1/31/2018,,MILESTONE SENIOR LIVING LLC,(608) 819-2200,JULIE HEIL,1574 W BROADWAY  STE 200,MADISON,WI,53713,,"3,125/3,620",RCAC,,,,,,,,,,,,,750 ELM ST,,WOODRUFF,WI,54568,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-147,ONE PENNY PLACE,0010388,,,,,,,,,,,KATHY MC CAUGHN,(715) 358-5541,,,,,,51,,, ONEIDA,,,,,,,,,,,,,,,,,,,,,,,M/F,10/1/2001,9/30/2017,,NORTHWOODS HOUSING PARTNERS,(715) 358-5541,DIANE DAVIS,900 ILLINOIS AVENUE,STEVENS POINT,WI,54481,,460/929,RCAC,PUBLIC FUNDING,,,,,,,,,,,,820 3RD AVENUE,,WOODRUFF,WI,54568,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-148,LASATA CROSSINGS ASSISTED LIVING,0013268,,,,,,,,,,,KRISTEN SONNENBERG,(262) 512-2808,,,,,,60,,, OZAUKEE,,,,,,,,,,,,,,,,,,,,,,,M/F,6/15/2010,6/30/2018,,OZAUKEE COUNTY,(262) 377-5060,KRISTEN SONNENBERG,W79N673 WAUWATOSA RD,CEDARBURG,WI,53012,,"3,095/5,975",RCAC,,,,,,,,,,,,,W79N673 WAUWATOSA RD,,CEDARBURG,WI,53012,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-149,VILLAGE POINTE COMMONS THE PARAMOUNTE,0016282,,,,,,,,,,,KATHERINE TAYLOR,(262) 387-3148,,,,,,45,,, OZAUKEE,,,,,,,,,,,,,,,,,,,,,,,M/F,12/1/2016,11/30/2017,,,,GLEN CHOBAN,20711 WATERTOWN ROAD SUITE A,WAUKESHA,WI,53186,,,RCAC,,,,,,,,,,,,,101 WALNUT DR,,GRAFTON,WI,53024,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-150,VILLAGE POINTE COMMONS THE PINNACLE,0016283,,,,,,,,,,,KATHERINE TAYLOR,(262) 242-0872,,,,,,40,,, OZAUKEE,,,,,,,,,,,,,,,,,,,,,,,M/F,7/27/2017,7/31/2019,9/30/2017,CAPRI COMMUNITIES LLC,(262) 798-1224,GLEN CHOBAN,20711 WATERTOWN ROAD SUITE A,WAUKESHA,WI,53186,,"4,145/5,925",RCAC,,,,,,,,,,,,,101 WALNUT CIRCLE,,GRAFTON,WI,53024,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-151,HIGHLANDS AT NEWCASTLE PLACE (THE),0016287,,,,,,,,,,,DANIEL MERRIMAN,(262) 387-8861,,,,,,36,,, OZAUKEE,,,,,,,,,,,,,,,,,,,,,,,,1/10/2017,12/31/2017,,NEWCASTLE SENIOR CARE LLC,(407) 999-2400,JULIE BISSONNETTE,12600 NORTH PORT WASHINGTON RD,MEQUON,WI,53092,,"4,775/5,597",RCAC,,,,,,,,,,,,,12600 NORTH PORT WASHINGTON RD,,MEQUON,WI,53092,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-152,SARAH CHUDNOW CAMPUS,0010817,,,,,,,,,,,IPHRA WIGLEY,(262) 478-1500,,,,,,68,,, OZAUKEE,,,,,,,,,,,,,,,,,,,,,,,M/F,3/2/2005,3/2/2005,,MEQUON JEWISH CAMPUS,(262) 478-1501,IPHRA WIGLEY,10995 N MARKET ST,OZAUKEE,WI,53092,,"3,304/4,354",RCAC,,,,,,,,,,,,,10995 N MARKET ST,,MEQUON,WI,53092,USA
USA-WI-49-All-49-ResidentialCareApartmentComplex-153,HARBOR CLUB,0016547,,,,,,,,,,,CATHERINE TORICIA,(262) 268-1800,,,,,,40,,, OZAUKEE,,,,,,,,,,,,,,,,,,,,,,,M/F,3/1/2017,2/28/2018,,CAPRI COMMUNITIES LLC,(262) 798-1224,GLEN CHOBAN,20711 WATERTOWN ROAD SUITE A,WAUKESHA,WI,53186,,,RCAC,,,,,,,,,,,,,333 W WALTERS ST,,PORT WASHINGTON,WI,53024,USA
