row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,WAIVER CERTIFIED INDEPENDENT CBRF APTS,TRAUMATIC BRAIN INJURY,TERMINALLY ILL,PUBLIC FUNDING,PREGNANT WOMEN/COUNSELLING,PHYSICALLY DISABLED,IRREVERSIBLE DEMENTIA/ALZHEIMER'S,EMOTIONALLY DISTURBED/MENTAL ILLNESS,DEVELOPMENTALLY DISABLED,CORRECTIONAL CLIENTS,ALCOHOL/DRUG DEPENDENT,ADVANCED AGED,facility_type
USA-WI-48-Facilities-48-AdultFamilyHome-1149,15455,MANHATTAN HOME ADULT FAMILY GROUP HOME,4140 MANHATTAN DRIVE,RACINE,WI,53402,2629029790,RACINE              ,THOMPSON,MELINDA,MANHATTAN HOME ADULT FAMILY GROUP HOME LLC,THOMPSON,MELINDA,THOMPSON,MELINDA,310 5TH STREET SUITE 101B,RACINE,WI,53403,2629029790,AFH,B,4,4000,5700,,8-Dec-15,,,,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1150,10233,MANITOBA HOUSE,10303 W MANITOBA ST           ,WEST ALLIS          ,WI,53227,4145431554,MILWAUKEE           ,RIEGLER,JEROLD,NEXT STEP IN RESIDENTIAL SERVICES LLC                       ,RIEGLER,APRIL,RIEGLER,APRIL,PO BOX 14185                  ,WEST ALLIS          ,WI,53214,2627841840,AFH,M,4,3600,4100,,7-Oct-03,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1151,12956,MANNA HOUSE (THE)                                 ,2400 KINZIE AVE               ,RACINE              ,WI,53405,2626378362,RACINE              ,JOHNSON,BEATRICE,MANNA HOUSE ADULT FAMILY HOME LLC (THE)                     ,JOHNSON,BEATRICE,JOHNSON,BEATRICE,2400 KINZIE AVE               ,RACINE              ,WI,53405,2629023338,AFH,B,4,4250,6000,,17-Dec-09,,3,,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1152,13888,MANOR FAMILY HOME (THE)                           ,512 S 5TH ST                  ,WATERTOWN           ,WI,53094,9203425627,JEFFERSON           ,SLOAN,JAMIE LYN,THE MANOR FAMILY HOME LLC                                   ,SLOAN,JAMIE LYN,SLOAN,JAMIE LYN,1316 THOMAS AVE               ,WATERTOWN           ,WI,53094,9203425627,AFH,B,4,2600,3400,,15-Nov-11,,,,,,,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1153,12871,MAPLE HOME                                        ,8339 A FISHMAN RD             ,BURLINGTON          ,WI,53105,2624920179,RACINE              ,CRABTREE,MACK,CRABTREE RESIDENTIAL LIVING INC                             ,CRABTREE,JEFFREY,CRABTREE,JEFFREY,PO BOX 580393                 ,PLEASANT PRAIRIE    ,WI,53158,2629094344,AFH,M,4,4500,7200,,6-Aug-09,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1154,15300,MAPLE LANE,342 S MAPLE LN,SAUKVILLE,WI,53080,,OZAUKEE             ,HACKETT,JOHN,BALANCE INC,WHITEHEAD,WAYNE,HACKETT,JOHN,1350 14TH AVE STE 205,GRAFTON,WI,53024,2622686811,AFH,B,3,5265,7898,,18-Dec-14,,3,,,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1155,14041,MAPLE RIDGE ADULT FAMILY HOME LLC,N620 HWY 27                   ,CONRATH             ,WI,54731,7155320207,RUSK                ,JONES,MELISSA,,JONES,MELISSA K,JONES,MELISSA,N2051 PIONEER RD              ,SHELDON             ,WI,54766,7152900075,AFH,B,4,200,280,,1-Mar-12,,,,,,,,3,3,3,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1156,14688,MAPLE RIDGE ASSISTED LIVING LLC,S2933 N FREY AVE              ,MARSHFIELD          ,WI,54449,7153844434,MARATHON            ,WOLF,JULIE,MAPLE RIDGE ASSISTED LIVING LLC                             ,HECKEL,MIKE,HECKEL,MIKE,S604 LINCOLN SPENCER RD       ,MARSHFIELD          ,WI,54449,7153055042,AFH,B,4,2000,8000,,13-Aug-13,,3,,3,,3,3,3,3,3,3,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1157,11446,MAPLE STREET HOUSE,543 W MAPLE ST                ,VIROQUA             ,WI,54665,6086373934,VERNON              ,STEELE,NIKI,VERNON AREA REHAB CENTER INC                                ,,,STEELE,NIKI,1133 NELSON PARKWAY           ,VIROQUA             ,WI,54665,6086373934,AFH,B,4,3041,6611,,26-Jul-06,,,,,,3,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1158,590044,MAPLE VIEW,301 N MAPLE ST                ,ELLSWORTH           ,WI,54011,7152734127,PIERCE              ,STEWART,NANCY,BROTOLOC HEALTH CARE SYSTEMS INC                       ,BREED,JOEL,STEWART,NANCY,P O BOX 848                   ,ELLSWORTH           ,WI,54011,7158325085,AFH,B,4,9000,9000,,31-Jan-95,,,,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1159,15787,MAPLECREST AFH,E5753 NORTH WATER DR,MANAWA,WI,54949,9205962417,WAUPACA             ,DAVIS,JOANNE,,DAVIS,JOANNE,DAVIS,JOANNE,E5753 NORTHWATER DR,MANAWA,WI,54949,9205962417,AFH,B,4,3500,5500,,8-Sep-15,,,,,,3,3,3,3,,3,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1160,14562,MAPLES (THE),3017 48TH ST                  ,TWO RIVERS          ,WI,54241,9206571492,MANITOWOC           ,LANGMAN,PAMELA,BETTER BEGINNINGS LLC                                       ,LANGMAN,PAMELA,LANGMAN,PAMELA,5151 EXPO DR                  ,MANITOWOC           ,WI,54220,9206833422,AFH,B,4,5500,7500,,1-May-13,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1161,16777,MARCEY CARE AFH,N1546 SHARI LANE,FORT ATKINSON,WI,53538,9207280673,JEFFERSON           ,FRANKIEWICZ,MARCEY,MARCEY CARE AFH LLC,FRANKIEWICZ,MARCEY,FRANKIEWICZ,MARCEY,N1546 SHARI LANE,FORT ATKINSON,WI,53538,9207280673,NONAMBULATORY,B,4,1900,6000,,13-Jul-17,,3,3,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1162,15817,MARCIE CARES LLC,1024 PERSHING STREET,EAU CLAIRE,WI,54703,7158350669,EAU CLAIRE          ,SCOTT,MARCIE,MARCIE CARES LLC,SCOTT,MARCIE,SCOTT,MARCIE,1024 PERSHING STREET,EAU CLAIRE,WI,54703,7154564405,AFH,F,4,2910,6634.31,,2-Sep-15,,,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1163,16245,MARGARETS PLACE ADULT FAMILY HOME INC,2514 W CHAMBERS ST,MILWAUKEE,WI,53206,4145174900,MILWAUKEE           ,SANFORD,JENA,MARGARETS PLACE ADULT FAMILY HOME INC,SANFORD,JENA,SANFORD,JENA,2514 W CHAMBERS ST,MILWAUKEE,WI,53206,4145174900,AMBULATORY,B,4,5000,25000,,22-Nov-16,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1164,12552,MARIAHS FAMILY CARE HOME,4272 W HIGHLAND BLVD,MILWAUKEE,WI,53208,4142130454,MILWAUKEE           ,DAGONS,JANINE,MARIAHS FAMILY CARE HOME LLC,DAGONS,JANINE,DAGONS,JANINE,3725 VENTURA CIRCLE,BROOKFIELD,WI,53045,4142130454,AFH,B,3,2520,5039,,18-May-09,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1165,14718,MARIAHS FAMILY CARE HOME II,4504 N 45TH STREET            ,MILWAUKEE           ,WI,53218,4142130454,MILWAUKEE           ,DAGONS,JANINE,MARIAHS FAMILY CARE HOME LLC                                ,DAGONS,JANINE,DAGONS,JANINE,3725 VENTURA CIRCLE           ,BROOKFIELD          ,WI,53045,4142130454,AFH,B,3,3765,7530,,3-Sep-13,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1166,15515,MARIAHS FAMILY CARE HOME III,4274 W HIGHLAND BLVD,MILWAUKEE,WI,53208,,MILWAUKEE           ,DAGONS,JANINE,MARIAHS FAMILY CARE HOME LLC,DAGONS,JANINE,DAGONS,JANINE,3725 VENTURA CIRCLE,BROOKFIELD,WI,53045,4142130454,AFH,B,3,2800,5600,,26-May-15,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1167,16068,MARIES HOUSE 2,7930 W BRENTWOOD AVE ,MILWAUKEE,WI,53223,2629554313,MILWAUKEE           ,TAYLOR,ANTREA,GRANNYS HOUSES INC,THOMAS,TAMY,BIBBINS,CANDICE,PO BOX 100339,MILWAUKEE,WI,53210,2629554313,AFH,B,4,5115,10230,,20-Apr-16,,3,3,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1168,15330,MARINAS GROUP HOME,5140 KINGS CIRCLE,RACINE,WI,53406,2624561087,RACINE              ,GONZALEZ,LUIS,,GONZALEZ,LUIS,GONZALEZ,LUIS,5140 KINGS CIRCLE,RACINE,WI,53406,2629454249,AFH,B,4,10000,11000,,30-Oct-14,,,,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1169,11403,MARION ROAD,2907 N MARION RD              ,LACROSSE            ,WI,54601,6087876346,LACROSSE            ,RYAN,CHARLIE,DUNGARVIN WISCONSIN LLC                                     ,RYAN,CHARLIE,RYAN,CHARLIE,2802 COHO ST SUITE 101,MADISON        ,WI,53713,6083167668,AFH,M,4,5645,5645,,1-Apr-06,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1170,16252,MARIONS PLACE,413 N IOWA ST ,MUSCODA,WI,53573,6087395037,GRANT               ,BOYER,HEATHER,,KENDA MCCONKEY,HEATHER BOYER &,BOYER,HEATHER,28950 HELL HOLLOW  RD,RICHLAND CENTER ,WI,53581,6086040417,NONAMBULATORY,B,4,3900,7500,,19-Sep-16,,,,,,,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1171,12014,MARSHALL HOME,2635 N 130TH ST               ,BROOKFIELD          ,WI,53005,2624399329,WAUKESHA            ,MARSHALL,DAVID,                                         ,MARSHALL,DAVID,MARSHALL,DAVID,2635 N 130TH ST               ,BROOKFIELD          ,WI,53005,2623279555,AFH,M,4,2706,3148,,28-Sep-07,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1172,16119,MARSHALL HOMES FOR INDEPENDENCE LLC,5640 N 66TH STREET,MILWAUKEE,WI,53218,4142493672,MILWAUKEE           ,MARSHALL,MANQUENDA,,MARSHALL,MANQUENDA,MARSHALL,MANQUENDA,5640 N 66TH STREET,MILWAUKEE,WI,53218,4143645124,AFH,B,3,4200,4925,,2-Aug-16,,3,,,,,3,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1173,14517,MARSHAS ADULT FAMILY HOME LLC,920 OHIO STREET               ,RACINE              ,WI,53405,2626321993,RACINE              ,LISA WALKER-HOUSE,GERALD L HOUSE,GERALD L HOUSE & LISA WALKER-HOUSE                          ,LISA WALKER-HOUSE,GERALD L HOUSE,WALKER-HOUSE,LISA,3425 KENTUCKY STREET          ,RACINE              ,WI,53405,2626321993,AFH,M,3,2500,3500,,7-Feb-13,,,,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1174,15273,MARTHAS HOUSE 2,3266 N 22ND STREET,MILWAUKEE,WI,53206,4149883181,MILWAUKEE           ,BIBBINS,CANDICE,GRANNYS HOUSES INC,THOMAS,TAMY,BIBBINS,CANDICE,PO BOX 100339,MILWAUKEE,WI,53210,2629554313,AFH,B,4,5200,6500,,15-Oct-14,,3,3,3,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1175,390199,MARTIN FAMILY CARE HOME                           ,18328 SPRING ST               ,UNION GROVE         ,WI,53182,2628783138,RACINE              ,MARTIN,MARILYN A,MARILYN A MARTIN                                            ,MARTIN,MARILYN A,MARTIN,MARILYN A,18328 SPRING ST               ,UNION GROVE         ,WI,53182,2628783138,AFH,B,4,3875,4650,,1-Aug-98,,,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1176,490070,MARTIN HOUSE,909 MARTIN AVE                ,FOND DU LAC         ,WI,54935,9209225997,FOND DU LAC         ,FROEMKE,GEORGIANN,LIFELINE SERVICES OF FOND DU LAC INC                        ,FROEMKE,GEORGIANN,FROEMKE,GEORGIANN,13 SIXTH ST                   ,FOND DU LAC         ,WI,54935,9209224068,AFH,M,4,4256,4268,,1-Jun-96,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1177,16584,MARYS COMFORT LIVING LLC,8825 A W THURSTEN ,MILWAUKEE,WI,53225,4148399937,MILWAUKEE           ,MAYES,MARY,MARYS COMFORT LIVING LLC,MAYES,MARY,MAYES,MARY,8825 W THURSTEN AVE,MILWAUKEE,WI,53225,4148399937,AMBULATORY,B,4,2000,5000,,12-Jul-17,,3,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1178,9374,MATCH CARE HOME,2902 N 1ST ST                 ,MILWAUKEE           ,WI,53212,4143398966,MILWAUKEE           ,KYLES,MERRY A,                                            ,KYLES,MERRY A,KYLES,MERRY A,66258 WEST PORT AVE,MILWAUKEE           ,WI,53223,4143398966,AFH,B,4,2640,3000,,1-Apr-02,,,,,,,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1179,12449,MATT AND NANCY GARCIA                             ,778 BYRON DR                  ,OCONOMOWOC          ,WI,53066,2627190498,WAUKESHA            ,GARCIA,NANCY,MATT AND NANCY GARCIA                                       ,GARCIA,MATT NANCY,GARCIA,MATT & NANCY,778 BYRON DR                  ,OCONOMOWOC          ,WI,53066,2627190498,AFH,B,4,3281,4500,,26-Jul-08,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1180,15873,MAXI CARE ADULT FAMILY HOME,4339 N 90TH STREET,MILWAUKEE,WI,53222,4147630335,MILWAUKEE           ,WEST/ WEST,JANETTE/ EIAN,MAXI CARE LLC ,WEST,JANETTE,WEST/ WEST,JANETTE/ EIAN,4341 N 90TH STREET,MILWAUKEE,WI,53222,2629553373,AMBULATORY,B,3,4000,5000,,9-Nov-16,,,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1181,13839,MAYNARD ADULT FAMILY HOME,107 LAMINE LN                 ,COMBINED LOCKS      ,WI,54113,9204289221,OUTAGAMIE           ,MAYNARD,PEGGY,,MAYNARD,PEGGY,MAYNARD,PEGGY,107 LAMINE LN,COMBINED LOCKS,WI,54113,9204289221,AFH,B,4,2500,3000,,11-Nov-11,,,,3,,3,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1182,11031,MAYS SENIOR LIVING CENTER,7319 W HAMPTON AVE            ,MILWAUKEE           ,WI,53218,4144302590,MILWAUKEE           ,MAYS,SHEBA C,MAYS SENIOR LIVING CTR LLC,MAYS,SHEBA C,MAYS,SHEBA C,2430 SYCAMORE DR #A2,GREEN BAY,WI,54311,4144302590,AFH,B,4,3761,3840,,19-Sep-05,,,,3,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1183,12197,MAYS SENIOR LIVING II,7321 W HAMPTON AVE            ,MILWAUKEE           ,WI,53218,4144302590,MILWAUKEE           ,MAYS,SHEBA C,MAYS SENIOR LIVING CTR LLC,MAYS,SHEBA C,MAYS,SHEBA C,2430 SYCAMORE DR #A2,GREEN BAY,WI,54311,4144302590,AFH,F,4,3000,5000,,10-Dec-08,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1184,16694,MCALLISTER REM WISCONSIN II INC,W454 OAKWOOD BEACH RD,MARINETTE,WI,54143,7157324500,MARINETTE           ,HANSEN BLAKE,SHELLEY,REM WISCONSIN III INC,NARDELLA,BRUCE,HANSEN BLAKE,SHELLEY,2005 W BELTLINE HWY STE 203,MADISON,WI,53713,6082761191,NONAMBULATORY,B,4,5128,4962,,26-Jun-17,,,,,,,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1185,15123,MCCHESNEY RESIDENCE,8331 ARPIN RICHFIELD RD       ,ARPIN               ,WI,54410,7156523261,WOOD                ,HOWARD,TERRY,BROWNS LIVING LLC                                           ,HOWARD,TERRY,HENSLEY,JANET,222 S CENTRAL AVE            ,MARSHFIELD,WI,54449,7156522338,AFH,B,4,1800,4000,,14-Aug-14,,3,,3,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1186,14735,MCKENZIES MISSION,4705 HUNTERS GLEN DR          ,SHEBOYGAN           ,WI,53083,9206273079,SHEBOYGAN           ,LOOSE,HEIDI,,LOOSE,HEIDI,LOOSE,HEIDI,4705 HUNTERS GLEN DR          ,SHEBOYGAN           ,WI,53083,9206273079,AFH,B,4,2500,8000,,23-Sep-13,,,,,3,,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1187,590091,MCMAHON HOME,3555 CURVUE ROAD              ,EAU CLAIRE          ,WI,54703,7158358000,EAU CLAIRE          ,MCMAHON,ELEANOR,MCMAHON HOME                                                ,MCMAHON,ELEANOR/THOMAS,MCMAHON,ELEANOR,3555 CURVUE ROAD              ,EAU CLAIRE          ,WI,54703,7158358000,AFH,M,4,1800,3000,,1-Sep-96,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1188,12034,MEADOW,4760 STILL MEADOW LANE        ,PLOVER              ,WI,54467,7158428700,PORTAGE             ,POTTER,JON,OPPORTUNITY INC                                             ,,,POTTER,JON,740 NORTH THIRD STREET        ,WAUSAU              ,WI,54403,7158428700,AFH,B,4,3660,8510,,7-Jan-08,,3,,,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1189,10211,MEADOW VIEW,601 HAGEN AVE                 ,NEW RICHMOND        ,WI,54017,7152462725,ST CROIX            ,STEWART,NANCY,BROTOLOC HEALTH CARE SYSTEMS INC      ,BREED,JOEL,STEWART,NANCY,P O BOX 848                   ,ELLSWORTH           ,WI,54011,7158325085,AFH,B,4,4600,4600,,16-Sep-03,,3,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1190,14003,MEADOWBROOK HOME                                  ,818 MEADOWBROOK DR            ,WEST BEND           ,WI,53090,2623653991,WASHINGTON          ,MCCAIGUE,ROBIN,GUARANTEED QUALITY LIVING OF WISCONSIN                      ,MUNKWITZ,GRANT,MCCAIGUE,ROBIN,2030 E WASHINGTON ST          ,WEST BEND           ,WI,53095,4143050234,AFH,B,4,4646,5823,,20-Dec-11,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1191,12800,MEADOWOOD COURT HOUSE,508 MEADOWOOD COURT           ,VIROQUA             ,WI,54665,6086373222,VERNON              ,CAMPBELL,STEVE,CAMPBELL FAMILY HOMES LLC                                   ,CAMPBELL,STEVE,CAMPBELL,STEVE,P O BOX 15                    ,VIROQUA             ,WI,54665,6086061483,AFH,B,4,4805,7130,,1-Jun-09,,,,,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1192,14117,MEADOWRIDGE HOMES LLC                             ,1415 SUNNYRIDGE RD UNIT B     ,PEWAUKEE            ,WI,53072,2627376005,WAUKESHA            ,NEHLS,MICHELLE,MEADOWRIDGE HOMES LLC                                       ,NEHLS,MICHELLE,NEHLS,MICHELLE,1415 SUNNYRIDGE RD UNIT B     ,PEWAUKEE            ,WI,53072,4147509876,AFH,B,4,5500,5500,,20-Apr-12,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1193,14265,MEADOWRIDGE HOMES LLC                             ,1415 SUNNYRIDGE RD UNIT A     ,PEWAUKEE            ,WI,53072,4147509876,WAUKESHA            ,NEHLS,MICHELLE,MEADOWRIDGE HOMES LLC                                       ,NEHLS,MICHELLE,NEHLS,MICHELLE,1415 SUNNYRIDGE RD UNIT B     ,PEWAUKEE            ,WI,53072,4147509876,AFH,B,4,4000,5500,,10-Jul-12,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1194,14636,MEKONG HOUSE,1419 W CUSTER AVENUE          ,MILWAUKEE           ,WI,53209,4149371038,MILWAUKEE           ,THAO,SAI,,THAO,SAI,THAO,SAI,W213 N5349 ADAMDALE DR,MENOMONEE FALLS,WI,53051,4149371038,AFH,B,4,4500,6000,,25-Nov-13,,3,3,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1195,15579,MENSA ADULT FAMILY HOME,9621 WEST LAYTON AVE,GREENFIELD,WI,53228,4146289050,MILWAUKEE           ,OCHI,VICTORIA,MENSA ADULT FAMILY HOME LLC,OCHI,VICTORIA,OCHI,VICTORIA,9621 WEST LAYTON AVE,GREENFIELD,WI,53228,4146289050,AFH,B,4,4000,6000,,17-Dec-15,,,,,,,,,,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1196,15705,MERIT ADULT DAYCARE AND RESIDENTAL HOME LLC,2872 N 37TH STREET,MILWAUKEE,WI,53210,4143228827,MILWAUKEE           ,COLEMAN,ALEXCIS,MERIT ADULT DAYCARE AND RESIDENTAL HOME LLC,COELMAN,ALEXCIS,COLEMAN,ALEXCIS,PO BOX 90211,MILWAUKEE,WI,53209,4143228827,AFH,B,4,1000,1500,,18-Aug-15,,3,3,,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1197,15250,METHU ADULT FAMILY CARE HOME II,2824 N 59TH STREET,MILWAUKEE,WI,53210,4144668930,MILWAUKEE           ,METHU,JAMES M,,METHU,JAMES M,METHU,JAMES,3070 N 55TH STREET,MILWAUKEE,WI,53210,4144668930,AFH,M,3,5500,8500,,9-Oct-14,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1198,14349,METTA HOMES,N3497 HWY K                   ,MONTELLO            ,WI,53949,6084945940,MARQUETTE           ,BENTLEY,ERIN,METTA HOMES LLC (THE)                                      ,BENTLEY,ERIN,BENTLEY,ERIN,198 KILBY LAKE RD             ,MONTELLO            ,WI,53949,6086977698,AFH,B,4,5000,15000,,9-Oct-12,,3,3,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1199,14534,METTA HOMES,W3490 FOREST TRAIL            ,MONTELLO            ,WI,53949,6086170373,MARQUETTE           ,BENTLEY,ERIN,METTA HOUSE LLC (THE)                                       ,BENTLEY,ERIN,BENTLEY,ERIN,198 KILBY LAKE RD             ,MONTELLO            ,WI,53949,6086977698,AFH,B,4,3000,9000,,13-Mar-13,,3,3,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1200,9604,MICHIGAN                                          ,1505 MICHIGAN AVE             ,WAUKESHA            ,WI,53188,2625249836,WAUKESHA            ,HARLING,SUSAN,CHRISTIAN FAMILYCARE HOMES INC                              ,HARLING,SUSAN,HARLING,SUSAN,223 LILAC LANE                ,BELGIUM             ,WI,53004,4145318082,AFH,B,4,4000,5200,,25-Apr-02,,3,3,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1201,16671,MIDWEST ADULT FAMILY HOME,5202 PRAIRIE ROSE ROAD,MADISON,WI,53704,6082444561,DANE                ,COLE,ZAINABOU  A,MIDWEST ADULT FAMILY HOME LLC,COLE,ZAINABOU  A,COLE,ZAINABOU  A,5202 PRAIRIE ROSE ROAD,MADISON,WI,53704,6082132854,NONAMBULATORY,B,4,,,,1-Apr-17,,,,,,3,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1202,15858,MIDWEST RESIDENTIAL LLC,4544 STEIN AVE ,MADISON,WI,53714,6088198460,DANE                ,HASSAN,FAIZA,,HASSAN,FAIZA,HASSAN,FAIZA,4544 STEIN AVE ,MADISON ,WI,53714,6513152649,AFH,B,3,2700,3000,,25-Mar-16,,3,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1203,16056,MIDWEST RESIDENTIAL LLC,4334 CLOVER CT,MADISON,WI,53711,6083957459,DANE                ,HASSAN,FAIZA,MIDWEST RESIDENTIAL LLC,HASSAN,FAIZA,HASSAN,FAIZA,PO BOX 8121,MADISON,WI,53708,6083957459,AFH,B,3,2700,4000,,21-Mar-16,,3,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1204,16476,MIDWEST RESIDENTIAL LLC,4542 STEIN AVE,MADISON,WI,53714,6083957459,DANE                ,HASSAN,FAIZA,MIDWEST RESIDENTIAL LLC,HASSAN,FAIZA,HASSAN,FAIZA,PO BOX 8121,MADISON,WI,53708,6513152649,AMBULATORY,B,3,2700,4000,,1-Feb-17,,3,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1205,590061,MIKE WILSON HOUSE (THE)                           ,2409 RUDOLPH ROAD             ,EAU CLAIRE          ,WI,54701,7158389967,EAU CLAIRE          ,NELSON,AUDREY L,REALITY UNLIMITED LLC                                       ,NELSON,AUDREY L,NELSON,AUDREY L,1904 WEBSTER AVE              ,EAU CLAIRE          ,WI,54701,7158389352,AFH,B,4,4911,6700,,19-Dec-95,,3,,3,,,,,,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1206,15580,MIL FAMILY CARE LLC,2023 GILLEN STREET,RACINE,WI,53403,2629396661,RACINE              ,PATEL,TARAL,MIL FAMILY CARE LLC,PATEL,TARAL,PATEL,TARAL,3839 BLOSSOM DRIVE,RACINE,WI,53406,2629396661,AFH,B,4,2800,9500,,15-Jan-16,,,,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1207,14716,MILESTONES ADULT FAMILY HOME INC,7312 SHIRCEL RD               ,SHEBOYGAN           ,WI,53081,9204598389,SHEBOYGAN           ,BURNS,SARAH,,BURNS,SARAH,ARNDT,SARAH,7312 SHIRCEL RD               ,SHEBOYGAN           ,WI,53081,9202036367,AFH,B,4,7253.96,8031.17,,22-Jul-13,,,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1208,15996,MILL ADULT FAMILY HOME I (UPPER),6415 N 42ND STREET,MILWAUKEE,WI,53209,9203710930,MILWAUKEE           ,JOHNSON,TAMARA,KASTLE COMMUNITIES LLC,FINLEY,APRIL,FINLEY,APRIL,PO BOX 16818,MILWAUKEE,WI,53216,9203710930,AFH,B,4,4800,11400,,6-Jul-16,,3,,,,,,3,3,,,3,Adult Family Home
