row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,Region,WAIVER CERTIFIED INDEPENDENT CBRF APTS,TRAUMATIC BRAIN INJURY,TERMINALLY ILL,PUBLIC FUNDING,PREGNANT WOMEN/COUNSELLING,PHYSICALLY DISABLED,IRREVERSIBLE DEMENTIA/ALZHEIMER'S,EMOTIONALLY DISTURBED/MENTAL ILLNESS,DEVELOPMENTALLY DISABLED,CORRECTIONAL CLIENTS,ALCOHOL/DRUG DEPENDENT,ADVANCED AGED,facility_type
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-891,9274,LAUREL GROVE ASSISTED LIVING CENTER,1308 S 22ND ST                ,MANITOWOC           ,WI,54220,9206828254,MANITOWOC           ,MEERDINK,TODD,SHADY LANE INC                                              ,,,MEERDINK,TODD,1235 S 24TH ST                ,MANITOWOC           ,WI,54220,9206828254,CLASS CNA (NONAMBULATORY)     ,B,145,1650,5890,6-Jun-01,1-Jan-02,NORTHEASTERN REGION      ,,,,6,,,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-892,13979,LAWSON MANOR,625 S. SECOND ST              ,LUCK                ,WI,54853,7154722164,POLK                ,VALENTINE,DANIEL,"UNITED PIONEER HOME, INC                                    ",,,VALENTINE,DANIEL,623 S. SECOND ST              ,LUCK                ,WI,54853,7154728475,CLASS CNA (NONAMBULATORY)     ,B,16,3300,4300,23-Feb-12,1-Mar-13,WESTERN REGION           ,,,,6,,,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-893,8596,LAYTON TERRACE,9200 W LAYTON AVE             ,GREENFIELD          ,WI,53228,4144255600,MILWAUKEE           ,LOCICERO,FRANCESCA,LAYTON TERRACE V LLC                                        ,WEISS,KEVIN,ANDERSON,BETH,1805 KENSINGTON DR            ,WAUKESHA            ,WI,53188,2625485965,CLASS CNA (NONAMBULATORY)     ,B,70,2925,4295,27-Aug-99,1-Mar-00,SOUTHEASTERN REGION      ,6,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-894,11380,LEE LANE                                          ,1620 LEE LANE                 ,JANESVILLE          ,WI,53546,6087411663,ROCK                ,WERTH,LORI,DUNGARVIN WISCONSIN LLC                                     ,WERTH,LORI,WERTH,LORI,PO BOX 8124                   ,JANESVILLE          ,WI,53547,6087528363,CLASS CNA (NONAMBULATORY)     ,B,6,7204.49,8421.16,,31-Mar-06,SOUTHERN REGION          ,,,,6,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-895,15770,LEGACY ASSISTED LIVING LLC,N26 W26511 COLLEGE AVE,PEWAUKEE,WI,53072,2626968252,WAUKESHA            ,APAZELLER,ASHLEY,LEGACY ASSISTED LIVING LLC,AUBREY,KRISTOPHER,AUBREY,KRISTOPHER,W24 N4837 SWAN RD,PEWAUKEE,WI,53072,9209604694,CLASS CNA (NONAMBULATORY)     ,B,32,4250,7000,1-Aug-15,1-Aug-16,SOUTHERN REGION          ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-896,11145,LIBAL STREET HOME,3500 LIBAL ST                 ,GREEN BAY           ,WI,54301,9203474624,BROWN               ,COLLARD,SHAWN,INNOVATIVE SERVICES INC                                     ,,,ROWLAND,JILL,445 S MADISON ST              ,GREEN BAY           ,WI,54301,9204310962,CLASS CNA (NONAMBULATORY)     ,B,5,5962.88,6435.56,,16-Dec-05,NORTHEASTERN REGION      ,,,,6,,,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-897,13613,LIBBYS HOUSE OF CHILTON,323 FIELD LN                  ,CHILTON             ,WI,53014,9208494657,CALUMET             ,GRENZER,STEPHANY,LIBBYS HOUSE OF CHILTON                                     ,THILL,CHRISTINE,GRENZER,STEPHANY,323 FIELD LN,CHILTON,WI,53014,9208494657,CLASS CNA (NONAMBULATORY)     ,B,26,4500,7000,,19-Feb-11,NORTHEASTERN REGION      ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-898,14573,LIBERTY HOUSE,701 S MAIN ST                 ,FOND DU LAC         ,WI,54935,9209225445,FOND DU LAC         ,JONES,JUDITH,LIBERTY FRONTIDA INC                                        ,,,SCHULTZ,CARIN,PO BOX 580254              ,PLEASANT PRAIRIE    ,WI,53158,2629259302,CLASS CNA (NONAMBULATORY)     ,B,19,3200,5000,15-May-13,,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-899,510042,LIBERTY VIEW,611 MAIN ST                   ,EAU CLAIRE          ,WI,54701,7158344001,EAU CLAIRE          ,FARRELL-GOVEK,LINDSAY,BROTOLOC HEALTH CARE SYSTEMS INC      ,BREED,MELTON,FARRELL-GOVEK,LINDSAY,2710 N TOWN HALL RD      ,EAU CLAIRE          ,WI,54703,7158325085,CLASS AA (AMBULATORY)         ,B,8,5301,5301,1-Feb-84,1-Jan-85,WESTERN REGION           ,,,,6,,,,6,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-900,13967,LIBERTY VILLAGE LLC,200 LIBERTY PLACE             ,TOMAH               ,WI,54660,6083745005,MONROE              ,OSWALD,KERRY,LIBERTY VILLAGE LLC                                         ,OSWALD,KERRY,OSWALD,KERRY,200 LIBERTY PLACE             ,TOMAH               ,WI,54660,6084982424,CLASS CNA (NONAMBULATORY)     ,B,22,3325,4975,1-Dec-11,12-Nov-12,WESTERN REGION           ,,,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-901,15835,LIBERTY VILLAGE OF ADAMS,550 W LIBERTY STREET ,ADAMS ,WI,53910,6083399444,ADAMS               ,JOHNSON,CANDICE,COPPERLEAF MANAGEMENT GROUP INC,MENDYKE,KRISTA,MENDYKE,KRISTA,1077 WILSHIRE AVENUE,STEVENS POINT,WI,54481,7152544357,CLASS CNA (NONAMBULATORY)     ,B,44,3850,5850,30-Nov-15,,NORTHEASTERN REGION      ,,,6,,,6,6,6,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-902,15729,LIBRARY TERRACE SUITES,7924 36TH AVENUE,KENOSHA,WI,53142,2626977711,KENOSHA             ,ENDSLEY,COLLEEN,SCAL KENOSHA LLC,,,COLLINS,MICHAEL,425 WEST MAIN STREET,SUN PRAIRIE,WI,53590,6088372649,CLASS CNA (NONAMBULATORY)     ,B,20,4000,5000,1-Jul-15,,SOUTHEASTERN REGION      ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-903,8891,LIFECARE MANOR,4013 S 119TH ST               ,GREENFIELD          ,WI,53228,4145456587,MILWAUKEE           ,HOECHERL,DAN,LIFECARE HOMES INC                                          ,HOECHERL,DAN,HOECHERL,DAN,4405 E DEERWOOD DR            ,NEW BERLIN          ,WI,531519240,2627826068,CLASS CS (SEMIAMBULATORY)     ,B,8,3258,3258,10-Feb-00,1-Sep-00,SOUTHEASTERN REGION      ,,,,,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-904,15529,LILAC SPRINGS ASSISTED LIVING,403 ONEIL STREET,LAKE MILLS,WI,53551,9209450040,JEFFERSON           ,MESKE,LACEY,LILAC SPRINGS LLC,WAGGONER,SHARI,WAGGONER,SHARI,3955 HAWKS RIDGE DRIVE,HUBERTUS,WI,53033,2629230469,CLASS CNA (NONAMBULATORY)     ,B,24,3700,5100,27-Apr-15,1-May-16,SOUTHERN REGION          ,,,6,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-905,410289,LINCOLN HOUSE,342 FOREST AVE                ,FOND DU LAC         ,WI,54935,9209229554,FOND DU LAC         ,KELM,KAREN,RESIDENTIAL SERVICES INC                                    ,RODGERS,CHARLES,CALNIN,ANN,342 FOREST AVE                ,FOND DU LAC         ,WI,54935,9209227072,CLASS CNA (NONAMBULATORY)     ,B,16,1901,2978,30-Dec-91,30-Dec-91,NORTHEASTERN REGION      ,,,,6,,,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-906,14399,LINCOLN TERRACE GROUP HOME,2416 S 60TH ST                ,WEST ALLIS          ,WI,53219,4148033497,MILWAUKEE           ,GORELIK,VITALIY,GOLDEN MILLENNIUM ENTERPRISES LLC                           ,GORELIK,YELENA,GORELIK,VITALIY,3701 SHERBROOKE DR            ,MEQUON              ,WI,53092,4148033497,CLASS CS (SEMIAMBULATORY)     ,B,8,3284,3740,7-Dec-12,1-Dec-13,SOUTHEASTERN REGION      ,,,,6,,,,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-907,15962,LINCOLN VILLAGE,1330 W LINCOLN AVE,PORT WASHINGTON,WI,53074,4149647678,OZAUKEE             ,JOHNSON,CAROLYN,HSL 3 LLC,PINKERTON,MILO,VERGER,PIERRE,7901 W NATIONAL AVE,WEST ALLIS,WI,53214,4143029700,CLASS CNA (NONAMBULATORY)     ,B,42,3100,8400,19-Jan-16,,NORTHEASTERN REGION      ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-908,12809,LINDEN HOME,3216 29TH ST                  ,KENOSHA             ,WI,53140,2625518291,KENOSHA             ,CRABTREE,MACK,CRABTREE RESIDENTIAL LIVING INC                             ,CRABTREE,JEFFREY,CRABTREE,JEFFREY,PO BOX 580393                 ,PLEASANT PRAIRIE    ,WI,53158,2629094344,CLASS AA (AMBULATORY)         ,F,6,4600,4600,27-Jul-09,1-Aug-10,SOUTHEASTERN REGION      ,,6,,,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-909,15234,LINDEN HOUSE,603 BAY STREET,CHIPPEWA FALLS,WI,54729,7158613516,CHIPPEWA            ,HAYES,KELLY,LINDEN HOUSE LLC,HAYES,KELLY,HAYES,KELLY,E7464 910TH AVE,COLFAX,WI,54730,7155052391,CLASS AA (AMBULATORY)         ,B,8,,,14-Sep-15,1-Sep-16,WESTERN REGION           ,,,,6,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-910,410404,LINDEN MANOR                                      ,1204 FOURTH ST                ,KEWAUNEE            ,WI,54216,9203880110,KEWAUNEE            ,SECOR,KENNETH,SECOR                                                       ,SECOR,KENNETH/MARILYN,SECOR,KENNETH,1204 FOURTH ST                ,KEWAUNEE            ,WI,54216,9208372880,CLASS CNA (NONAMBULATORY)     ,B,16,3450,4380,15-Jan-95,1-Jan-96,NORTHEASTERN REGION      ,,,,6,,6,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-911,310452,LINDENCOURT MUKWONAGO,845 COUNTY RD NN EAST         ,MUKWONAGO           ,WI,53149,2623636830,WAUKESHA            ,WISE,HOLLY,LINDENGROVE INC                                             ,ERICKSON-JOEL,LINDA,WISE,HOLLY,845 COUNTY RD NN  EAST        ,MUKWONAGO           ,WI,53149,2627974600,CLASS CNA (NONAMBULATORY)     ,B,24,5050,6100,23-Sep-96,1-Apr-97,SOUTHERN REGION          ,,,,,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-912,14615,LINDENCOURT NEW BERLIN,13705 W FIELDPOINTE DRIVE     ,NEW BERLIN          ,WI,53151,2627963660,WAUKESHA            ,MARGGRAF,DAVID,LINDENGROVE INC                                             ,ERICKSON-JOEL,LINDA,MARGGRAF,DAVID,13755  W FIELDPOINTE DR       ,NEW BERLIN          ,WI,53151,2627974600,CLASS CNA (NONAMBULATORY)     ,B,24,5150,6200,20-Aug-13,1-Aug-14,SOUTHERN REGION          ,,,,,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-913,10827,LINDENCOURT WAUKESHA,2330 W MICHIGAN AVE           ,WAUKESHA            ,WI,53188,2625246400,WAUKESHA            ,WHITTY,SUZANNE,LINDENGROVE INC                                             ,ERICKSON-JOEL,LINDA,WHITTY,SUZANNE,2330 W MICHIGAN AVE           ,WAUKESHA            ,WI,53188,2627974600,CLASS CNA (NONAMBULATORY)     ,B,24,4785,5160,16-Mar-05,1-Oct-05,SOUTHERN REGION          ,,,,,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-914,510173,LITTLE FALLS CBRF,4039 CTY HWY I                ,SPARTA              ,WI,54656,6082723238,MONROE              ,HEMSTOCK,JAMES,                                                            ,HEMSTOCK/DOUGHER,MAR/JAMES/LINDA,HEMSTOCK,JAMES,4039 CTY HWY I                ,SPARTA              ,WI,54656,6082723238,CLASS CA (AMBULATORY)         ,B,8,1150,3100,13-Sep-84,1-Jan-85,WESTERN REGION           ,,,,,,,,6,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-915,10721,LIVING TREE ESTATES LLC,N1916 GREENVILLE DRIVE        ,GREENVILLE          ,WI,54942,9208825045,OUTAGAMIE           ,MARTIN,JACQUELINE,LIVING TREE ESTATES LLC                                     ,,,MARTIN,JACQUELINE,N1916 GREENVILLE DR           ,GREENVILLE          ,WI,54942,9208825045,CLASS CNA (NONAMBULATORY)     ,B,47,3789,7064,25-Jan-05,1-Aug-05,NORTHEASTERN REGION      ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-916,13382,LODI ASSISTED CARE,121 SECOND STREET             ,LODI                ,WI,53555,6085927433,COLUMBIA            ,KLEIST,JAN,KEYSTONE LODI LLC                                           ,KINGEN,DAVID,NARDIN,LORI,4350 156th ST             ,CHIPPEWA FALLS,WI,54729,3172808455,CLASS CNA (NONAMBULATORY)     ,B,16,2975,3225,30-Sep-10,1-Oct-11,SOUTHERN REGION          ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-917,310455,LONDON LODGE I,W9095 LONDON RD               ,CAMBRIDGE           ,WI,53523,9206483171,JEFFERSON           ,PENNEWELL,MARGARET,LONDON LODGE INC                                            ,PENNEWELL,MARGARET,PENNEWELL,MARGARET,W9095 LONDON RD               ,CAMBRIDGE           ,WI,53523,6082351558,CLASS CNA (NONAMBULATORY)     ,B,8,2494.5,3741.6,9-Jan-96,10-Jul-96,SOUTHERN REGION          ,,,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-918,310717,LONDON LODGE II,W9097 LONDON RD               ,CAMBRIDGE           ,WI,53523,9206482309,JEFFERSON           ,PENNEWELL,MARGARET,LONDON LODGE INC                                            ,PENNEWELL,MARGARET,PENNEWELL,MARGARET,W9095 LONDON RD               ,CAMBRIDGE           ,WI,53523,9206483171,CLASS CNA (NONAMBULATORY)     ,B,8,3500,11051.5,16-Oct-98,1-May-99,SOUTHERN REGION          ,,,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-919,11322,LONG LAKE HOUSE,8208 RACINE AVE               ,WIND LAKE           ,WI,53185,2628953052,RACINE              ,HEYER,PAULA,AFFINITY HEALTH CARE LLC                                    ,HEYER,PAULA,HEYER,PAULA,8208 RACINE AVE               ,WIND LAKE           ,WI,53185,2628953052,CLASS AA (AMBULATORY)         ,B,8,4500,6000,30-Aug-06,1-Mar-07,SOUTHEASTERN REGION      ,,6,,6,,6,,6,6,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-920,16453,LSS BARRON AREA RESIDENTIAL TREATMENT,806 29 1/2 AVE,BARRONETT,WI,54813,7152149062,BARRON              ,HAMMES,SHELLEY,"LUTHERAN SOCIAL SERVICES OF WI AND UPPER MI, INC.",LARSON,DAVID,NESSEL,BRITTANY,306 S BARSTOW ST.,EAU CLAIRE,WI,54701,7152149062,CLASS AA (AMBULATORY)         ,M,8,,,,1-Feb-17,WESTERN REGION           ,,,,,,,,,,6,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-921,10046,LSS EASTWOOD CRISIS FACILITY,430 S KENSINGTON DR           ,APPLETON            ,WI,54915,9208303376,OUTAGAMIE           ,FRYE,SARAH,LUTHERAN SOC SERV OF WI & UPPER MI INC                      ,,,UPP,PAULA,3003A N RICHMOND ST           ,APPLETON            ,WI,54911,9207301351,CLASS ANA (NONAMBULATORY)     ,B,8,4190,4190,,1-Apr-03,NORTHEASTERN REGION      ,,,,6,,,,6,,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-922,310399,LSS GENESIS HALFWAY HOUSE                         ,1002 MOTOR AVE                ,WAUKESHA            ,WI,53188,2625440711,WAUKESHA            ,AKER,JAMES,LUTHERAN SOC SERV OF WI & UPPER MI INC                      ,DUEA,ROBERT,AKER,JAMES,1002 MOTOR AVENUE             ,WAUKESHA            ,WI,53188,8004885181,CLASS AA (AMBULATORY)         ,M,12,2520,2604,1-Mar-80,1-Mar-80,SOUTHERN REGION          ,,,,6,,,,,,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-923,10462,LSS GRANDSTONE GROUP HOME                         ,1308 N LEONA ST               ,APPLETON            ,WI,54911,9207301028,OUTAGAMIE           ,SEVERSON,LISA,LUTHERAN SOC SERV OF WI & UPPER MI INC                      ,HOFFMAN,JOEL,UPP,PAULA,3003-A N RICHMOND ST          ,APPLETON            ,WI,54911,9207301337,CLASS AA (AMBULATORY)         ,B,8,5782,5782,,11-Mar-04,NORTHEASTERN REGION      ,,,,6,,,,6,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-924,9890,LSS HOMME YOUTH ACCEPTANCE,W18105 HEMLOCK ROAD           ,WITTENBERG          ,WI,54499,7152532116,SHAWANO             ,COTTON,PAMELA,LUTHERAN SOC SERV OF WI & UPPER MI INC                      ,,,YAEGER,HEATHER,W18105 HEMLOCK ROAD           ,WITTENBERG          ,WI,54499,4142814400,CLASS AA (AMBULATORY)         ,M,19,10148.32,11718,,16-Dec-02,NORTHEASTERN REGION      ,,,,,,,,6,,6,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-925,410213,LSS NORTH VIEW HOUSE                              ,2517-19 N VIEW CT             ,GREEN BAY           ,WI,54303,9204945454,BROWN               ,SEVERSON,LISA,LUTHERAN SOC SERV OF WI & UPPER MI INC                      ,KOELBL,KAREN,UPP,PAULA,3003-A N RICHMOND ST          ,APPLETON            ,WI,54911,9207301341,CLASS AA (AMBULATORY)         ,B,8,7776,7776,8-Dec-89,8-Apr-90,NORTHEASTERN REGION      ,,,,6,,,,6,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-926,410202,LSS PREBLE HOUSE                                  ,830-832 EDGEWOOD DR           ,GREEN BAY           ,WI,54311,9204659977,BROWN               ,SEVERSON,LISA,LUTHERAN SOC SERV OF WI & UPPER MI INC                      ,KOELBL,KAREN,UPP,PAULA,3003-A N RICHMOND ST          ,APPLETON            ,WI,54911,9207301341,CLASS AA (AMBULATORY)         ,B,8,4966,4966,6-Nov-89,7-Mar-90,NORTHEASTERN REGION      ,,,,6,,,,6,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-927,12142,LSS TURNING POINT FACILITY,1202 N 31ST ST                ,SHEBOYGAN           ,WI,53081,9204586188,SHEBOYGAN           ,SEVERSON,LISA,LUTHERAN SOC SERV OF WI & UPPER MI INC                      ,KOELBL,KAREN,UPP,PAULA,3003-A N RICHMOND ST          ,APPLETON            ,WI,54911,9207301337,CLASS AA (AMBULATORY)         ,B,15,3874,3874,,25-Feb-08,NORTHEASTERN REGION      ,,,,6,,,,6,,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-928,310460,LUEDER HAUS,1473 ANNEX RD                 ,JEFFERSON           ,WI,53549,9206748114,JEFFERSON           ,JURCZYK,TERRI,JEFFERSON COUNTY HUMAN SERVICES DEPT                        ,CAULEY,KATHI,JURCZYK,TERRI,1473 ANNEX RD                 ,JEFFERSON           ,WI,53549,9206743105,CLASS AA (AMBULATORY)         ,B,8,5799.42,5779.42,31-Jul-95,1-Aug-96,SOUTHERN REGION          ,,,,,,,,6,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-929,8721,LUTHER MANOR,831 PINE BEACH ROAD           ,MARINETTE           ,WI,54143,7157320155,MARINETTE           ,LANCOUR,DARRELL,NORTHLAND LUTHERAN SERVICES FOR THE ELDERLY INC             ,,,LANCOUR,DARRELL,831 PINE BEACH ROAD           ,MARINETTE           ,WI,54143,7157320155,CLASS CNA (NONAMBULATORY)     ,B,55,2490,6359,28-Sep-99,1-Apr-00,NORTHEASTERN REGION      ,,,6,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-930,9128,LUTHER MANOR AT RIVER OAKS,11340 N CEDARBURG RD          ,MEQUON              ,WI,53092,2622426660,OZAUKEE             ,JOLITZ,JULIE,UNITED LUTHERAN PROGRAM FOR THE AGING                       ,CHEDID,STEPHANIE,JOLITZ,JULIE,4545 N 92ND ST                ,WAUWATOSA           ,WI,53225,4144643880,CLASS CNA (NONAMBULATORY)     ,B,16,4808,5785,11-Oct-00,1-May-01,NORTHEASTERN REGION      ,,,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-931,310087,LUTHER MANOR COURTYARDS,4611 N 92ND ST                ,WAUWATOSA           ,WI,53225,4144643880,MILWAUKEE           ,Pennycook   interim,Melinda,UNITED LUTHERAN PROGRAM FOR THE AGING                       ,CHEDID,STEPHANIE,Jolitz,Julie,4545 N 92ND ST,WAUWATOSA,WI,53225,4144643880,CLASS CNA (NONAMBULATORY)     ,B,140,3969.38,7391.35,27-Nov-81,27-Nov-81,SOUTHEASTERN REGION      ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-932,10582,LUTHERAN HOME ASSISTED LIVING,7500 W NORTH AVE              ,WAUWATOSA           ,WI,53213,4142586170,MILWAUKEE           ,LEANES,STEPHANIE,LUTHERAN HOME INC (THE)                                     ,PIETERS,ROBERT,LEANES,STEPHANIE,7500 W NORTH AVE              ,WAUWATOSA           ,WI,53213,4142586170,CLASS CNA (NONAMBULATORY)     ,B,40,5465,6315,1-Jun-04,1-Dec-04,SOUTHEASTERN REGION      ,,,,,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-933,8993,LYGHTHOUSE LLC,1976 OLD LANCASTER RD         ,PLATTEVILLE         ,WI,53818,6083484944,GRANT               ,LYGHT,ROXANNE,                                             ,LYGHT,ROXANNE,LYGHT,ROXANNE,1973 OLD LANCASTER RD         ,PLATTEVILLE         ,WI,53818,6083484944,CLASS CNA (NONAMBULATORY)     ,B,16,3900,6300,1-May-00,1-Nov-00,SOUTHERN REGION          ,6,6,,6,,,,6,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-934,9711,LYNNWOOD OF DELAFIELD                             ,W302 N1632 MAPLE AVE          ,PEWAUKEE            ,WI,53072,2623679677,WAUKESHA            ,NYGRO,HOLLY,HEALTHSPAN INC                                              ,PAPROCKI,LORI,PAPROCKI,LORI,5520 W FOREST HOME AVE        ,GREENFIELD          ,WI,53220,4145414700,CLASS CNA (NONAMBULATORY)     ,B,10,5000,6000,7-Apr-03,1-Nov-03,SOUTHERN REGION          ,,,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-935,14191,LYNX,6188 N 122ND ST               ,MILWAUKEE           ,WI,53225,4143585071,MILWAUKEE           ,BEQUEST,KIM,DUNGARVIN WISCONSIN LLC                                     ,BEQUEST,KIM,BEQUEST,KIM,10425 W NORTH AVE STE 330  ,WAUWATOSA           ,WI,53226,4144431311,CLASS CNA (NONAMBULATORY)     ,B,6,31937,31937,15-Jun-12,1-Jun-13,SOUTHEASTERN REGION      ,,,,6,,6,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-936,110270,M & M GROUP HOME,30068 COUNTY B                ,PLATTEVILLE         ,WI,53818,6083489954,LAFAYETTE           ,FLOGEL,MADELINE,MADELINE FLOGEL                                             ,FLOGEL,MADELINE,FLOGEL,MADELINE,30068 COUNTY B                ,PLATTEVILLE         ,WI,53818,6083489954,CLASS CS (SEMIAMBULATORY)     ,M,8,1500,3300,1-Nov-89,1-Nov-90,SOUTHERN REGION          ,,,,,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-937,16095,MADISON HEIGHTS SENIOR COMMUNITY A,5555 BURKE RD,MADISON,WI,53718,6082495776,DANE                ,SCHECHTER,DAVID,TRINITY HEALTH MANAGMENT LLC,SCHECHTER,DAVID,SCHECHTER,DAVID,10024 SKOKIE BLVD Suite 213,SKOKIE,IL,60077,7738994154,CLASS CNA (NONAMBULATORY)     ,B,16,3500,6400,1-Oct-16,,SOUTHERN REGION          ,,,,6,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-938,16097,MADISON HEIGHTS SENIOR COMMUNITY B,5575 BURKE RD,MADISON,WI,53718,6082495776,DANE                ,SCHECHTER,DAVID,TRINITY HEALTH MANAGEMENT LLC,SCHECHTER,DAVID,SCHECHTER,DAVID,10024 SKOKIE BLVD Suite 213,SKOKIE,IL,60077,7738994154,CLASS CNA (NONAMBULATORY)     ,B,16,3500,6400,1-Oct-16,,SOUTHERN REGION          ,,,,6,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-939,16096,MADISON HEIGHTS SENIOR COMMUNITY C,5565 BURKE RD,MADISON,WI,53718,6082495776,DANE                ,SCHECHTER,DAVID,TRINITY HEALTH MANAGMENT LLC,SCHECHTER,DAVID,SCHECHTER,DAVID,10024 SKOKIE BLVD Suite 213,SKOKIE,IL,60077,7738994154,CLASS CNA (NONAMBULATORY)     ,B,16,3500,6400,1-Oct-16,,SOUTHERN REGION          ,,,,6,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-940,15621,MADISON POINTE SENIOR LIVING,705 ZIEGLER RD,MADISON,WI,53714,6082448863,DANE                ,STAHNKE,ROXY,MADISON SENIOR LIVING INC,GURRIERI,JOHN,EDWARDS,TANGINA,1600 W BROADWAY RD STE 100,TEMPE,AZ,85282,6082448863,CLASS CNA (NONAMBULATORY)     ,B,47,2548.5,4139,1-Aug-15,1-Aug-16,SOUTHERN REGION          ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-941,410032,MAEHNOWESEKIYAH WELLNESS CENTER,N2150 KESAEHKAHTEK            ,GRESHAM             ,WI,54128,7157995056,SHAWANO             ,GAUTHIER,PILAR,MENOMINEE INDIAN TRIBE OF WISCONSIN                         ,,,GAUTHIER,PILAR,N2150 KESAEHKAHTEK            ,GRESHAM             ,WI,54128,7157993835,CLASS AS (SEMIAMBULATORY)     ,B,16,3000,3000,1-Jul-86,1-Dec-87,NORTHEASTERN REGION      ,,,,,,,,,,,6,,Residential Care
